Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Christian Roa","CIN","RHP",,,11,,"40+",2023,,"21.1777777","6' 4""","210","R","R",2020,"Draft","CIN",1543600,"Texas A&M","Worked low-90's last spring with a starter look at times, then was up to 96 in the fall and seemed primed to break out. He held that velo this year and was seen a lot early on because teams picking up top were in to see Asa Lacy.",,
"Rece Hinds","CIN","RF","R",,12,,"40+",2024,,"19.8583333","6' 4""","220","R","R",2019,"Draft","CIN",1500000,"IMG Academy HS (FL)","Hinds is a massive third baseman who had the most raw power in the 2019 draft's high school class, but there are significant concerns about his hit tool. Players this size typically move to the outfield, and considering how slow Hinds' development might be paced due to the contact issues, he might be out there before he reaches the bigs. He has star-level talent, but is a very risky type of prospect.",,"sa1169587"
"Stuart Fairchild","CIN","CF",,,13,,"40+",2020,,"24.325","6' 0""","190","R","R",2017,"Draft","CIN",1802800,"Wake Forest","Fairchild's swing has a little more going on now than it did while he was in college, but it's still pretty simplistic relative to a lot of other hitters'. Once extremely stationary, he now has a baby leg kick and is actually loading his hands. His groundball rate has dropped from 50% during his first pro season, to 40% during the first half of 2018, to the 30%-37% range in the three half-seasons since then, and somehow his strikeout rate dropped all the way to 12% during his six-week stint at Double-A Chattanooga. I don't think that's a sustainable rate but I do think it makes sense that Fairchild would become more comfortable with the swing over time. He doesn't have overt everyday physical ability but he is a plus athlete who has been able to make mechanical adjustments, so he might yet get better.","m9lQwPHQ6Fw","sa829822"
"Tejay Antone","CIN","RHP",,,14,,"40",2020,,"26.6083333","6' 4""","205","R","R",2014,"Draft","CIN",308400,"Weatherford College (TX)","Antone's stuff has been steadily improving since he returned from Tommy John, and he was up to 96 as a starter last year. He goes at hitters with the kitchen sink. His flight of fastballs sits in the 89-93 range, he'll cut it and sink it. He also has a slider in the 82-84mph range that has really odd angle running away from right-handed hitters, who struggle to pick up Antone. He'll also drop in an occasional curveball, the changeup lives in the 82-85 range and is viable. He gets ground balls with the fastballs and misses bats with the slider. I think he fits in a multi-inning relief role, maybe the back of a rotation.",,"sa658534"
"Joel Kuhnel","CIN","RHP",,,15,,"40",2020,,"25.4027777","6' 5""","260","R","R",2016,"Draft","CIN",125000,"Texas-Arlington","Kuhnel wasn't a top draft prospect coming out of Texas-Arlington; he had a maxed-out, bulky frame, inconsistent command, and just average stuff for a right-handed reliever. In 2018, he took a big step forward. His fastball jumped 3-4 ticks and hit 101, and his slider improved into an above-average pitch, though he really struggled to get it to his glove side last year. He's a major league-ready power relief prospect.","UZJWHb5SDAQ","19995"
"Allan Cerda","CIN","RF","R",,16,,"40",2022,,"20.6388888","6' 3""","170","R","R",2017,"J2","CIN",,"Dominican Republic","The Reds skipped Cerda over the AZL and made the Appy League his first domestic assignment. There he struck out a bunch (34% in 165 PA) but also hit for power and walked. Compared to the other young power hitters in this system, Cerda's approach is by far the most coherent, and he also has the group's best feel for airborne contact. He's a three true outcomes right field prospect.",,"sa3005504"
"Ivan Johnson","CIN","2B","R",,17,,"40",2023,,"21.7583333","6' 0""","190","S","R",2019,"Draft","CIN",397500,"Chipola JC (FL)","Johnson didn't play much, or all that well, as a freshman at Georgia and transferred to Chipola for his sophomore season, where he hit .400/.520/.620. Explosive and physical, Johnson has plus bat and foot speed, but limited feel to hit. He's raw, but that's to be expected for a switch-hitter this age who barely got at-bats during his age 19 season.",,"sa1169627"
"Graham Ashcraft","CIN","RHP","R",,18,,"40",2022,,"22.425","6' 2""","218","L","R",2019,"Draft","CIN",247500,"UAB","Once an out-of-control prep prospect up to 98 mph, Ashcraft went to Mississippi State, had a pair of hip surgeries, then transferred to UAB. He had a pedestrian 2019 season with the Blazers but lo, Ashcraft has TrackMan-friendly spin rates on his fastball and breaker. His fastball has natural cut at times, but Driveline Baseball has had success getting pitchers like this to pronate better on release and create carry rather than cut, which seems fair to project will happen with Ashcraft now that Driveline's founder is the team's pitching coordinator. He could have a breakout 2020 (if he gets the opportunity) and profiles in a power relief role.",,"sa918274"
"TJ Friedl","CIN","CF","AA",,19,,"40",2020,,"24.9166666","5' 10""","180","L","L",2016,"UDFA","CIN",732500,"Nevada","The circumstances surrounding his signing bear repeating: Friedl slipped through the cracks as a 2016 draft-eligible player, then blew up as a member of Team USA that summer, and signed with the Reds for $700,000 worth of leftover bonus pool money. From a tools and performance standpoint, Friedl is a low-variance bench outfield prospect.","J6yThXQmC5o","sa943754"
"Jared Solomon","CIN","RHP","A+",,20,,"40",2021,,"23.0944444","6' 2""","192","R","R",2017,"Draft","CIN",207500,"Lackawanna College (PA)","Even amid a substantial innings increase in 2019, Solomon held mid-90s velo for the entire season. He's a 50 athlete with a 70 body and can just kind of muscle fastballs and cutters near the zone. Those two pitches might be enough in relief if Solomon's velo jumps in single-inning outings, but his curveball is serviceable, so there's a third pitch, and Solomon is a Northeast JUCO arm just a year and a half into his pro career, so some of the pitchability traits might come late. He's got 40-man quality stuff with some late-bloomer possibility.",,"sa3004589"
"Noah Davis","CIN","RHP","R",,21,,"40",2022,,"23.2277777","6' 2""","195","R","R",2018,"Draft","CIN",127500,"UC Santa Barbara","Davis had a big pre-draft summer on Cape Cod but blew out just a few starts into his junior year at Santa Barbara. The Reds drafted him and finished his TJ rehab in 2019, then sent him to Billings. Most of his pre-surgery velocity returned and Davis was sitting 91-94 in his first few appearances before touching some 95s later in the summer. More importantly, he returned with two quality breaking balls (he was slider/changeup as an amateur) that have fairly significant projection since one of them is new, and Davis missed a huge chunk of time rehabbing from the TJ.",,"sa3010556"
"Packy Naughton","CIN","LHP","AA",,22,,"40",2021,,"24.2444444","6' 2""","195","R","L",2017,"Draft","CIN",137500,"Virginia Tech","Pitchers whose best attributes are their command and a changeup often outperform industry expectations, and even though Naughton's fastball only averaged 89 mph last year, I think he'll do the same. He's funky and deceptive, hides the ball well, creates tough angle in on righties' hands, and then drops that changeup on them. Naughton's curveball isn't great, but he can throw it for strikes. I like him in a multi-inning relief role a la Ryan Yarbrough.",,"sa913120"
"Jackson Miller","CIN","C",,,23,,"40",2025,,"18.5305555","6' 0""","195","L","R",2020,"Draft","CIN",,"Mitchell HS","Can catch and throw, has thump, and contact ability came on later in the summer. Modest bat speed but a great frame, his hands are quiet but work in a lift-friendly loop as if Miller is intentionally trying to mimic Christian Yelich. High school catching is very risky but Miller has a shot to be a low-end regular. ",,
"Vladimir Gutierrez","CIN","RHP",,,24,,"40",2020,,"24.8222222","6' 0""","190","R","R",2016,"J2","CIN",4750000,"Cuba","Gutierrez is a plus athlete with a four-pitch mix, and after sitting 90-93 last year, he was suddenly sitting 94-96 in one- and two-inning outings this spring prior to the shutdown. He has a drop and drive delivery that creates a really flat approach angle on his fastball, especially at the top of the strike zone, but Gutierrez's heater currently has other attributes (its spin rate and axis are indicative of sink/tailing action) that don't suit this style of pitching, and he's been homer prone throughout his career. There are several potential solutions. He might be able to just bully the extra velocity past hitters in a relief role, or he may eventually lean into the sink/tail aspects of the fastball and work off a two-seamer (Julio Teheran is actually a pretty clean athlete/delivery comp for Gutierrez), or the new dev regime might tweak something -- perhaps his hand position or stride direction -- to try to shape how the fastball moves. 
My high speed video from the spring shows a four-seam grip with pretty lousy seam uniformity and an axis like the one the 2019 data indicates, and Gutierrez was still doing towel drills this spring, so I assume the new dev group hasn't really touched him yet. Based on his athleticism, arm strength, and the quality of his secondary stuff, I still think Gutierrez has a chance to be an relevant big league arm, but it is kind of scary that he still needs some kind of rebuild at nearly age 25 and his most likely outcome is in relief.",,"sa952977"
"Jameson Hannah","CIN","LF","A+",,25,,"40",2021,,"22.9277777","5' 11""","190","L","L",2018,"Draft","OAK",1800000,"Dallas Baptist","Acquired last summer for Tanner Roark, Hannah is a contact/speed outfield prospect who will have to make more contact than I have projected in order to play an everyday role. He hit .340 in college and has hit .280 in pro ball, his extra-base hit production consisting almost entirely of doubles. I have him as an average center field defender but think he could be plus in left, a diet Brett Gardner profile lacking the elite plate discipline. It's a bench outfield look.","3_oWB4aPvLQ","sa3007046"
"MacKenzie Wainwright","CIN","RF",,,26,,"35+",2025,,"17.9388888","6' 1""","215","R","R",2020,"Draft","CIN",,"St. Edward HS (OH)","Huge-framed corner OF bat with natural loft in the swing. An exciting dedvelopmental prospect with a huge gap between present acumen and ceiling.",,
"Miguel Medrano","CIN","RHP","R",,27,,"35+",2021,,"22.5277777","6' 0""","165","R","R",2016,"J2","TEX",,"Dominican Republic","Medrano was acquired from Texas in exchange for international slot money during the Rangers' pursuit of Shohei Ohtani. He spent the following two years simmering in advanced rookie ball (first the Appy, then the Pioneer League) as a pretty advanced righty with a good changeup. There's a chance Medrano ends up with a plus changeup and command, which would make it pretty likely that he pitches in a rotation. If only one of those comes to fruition, then he's more of a fringe 40-man guy since he probably needs the change to be an out pitch and the command to make the fastball playable.",,"sa947763"
"Ryan Hendrix","CIN","RHP",,,28,,"35+",2020,,"25.5777777","6' 3""","185","R","R",2016,"Draft","CIN",410000,"Texas A&M","Hendrix has been the same prospect for a while now: relief only, 93-96, plus breaking ball. The fastball has not played like the velo would indicate it should (only a 5% swinging strike rate on the heater in 2019) and he's also had some elbow trouble. He's now on the 40-man and will probably be an up/down taxi squad reliever this year.","pKSAWmEnH-A","sa738145"
"Jose Salvador","CIN","LHP","R",,29,,"35+",2022,,"20.8138888","6' 2""","170","L","L",2017,"J2","CIN",,"Dominican Republic","Salvador has the potential to wield power lefty bullpen stuff -- a riding fastball and hammer curveball -- if he can throw harder. He's only 20 and skinny as a rail, so it's reasonable to project that he will.",,"sa3006482"
"Eric Yang","CIN","C","R",,30,,"35+",2023,,"22.3","5' 11""","185","R","R",2019,"Draft","CIN",197500,"UC Santa Barbara","Yang had more walks than strikeouts at UC Santa Barbara and saw a big uptick in power production in his draft year, though he does lack impact raw. He projects as a contact-oriented back up.",,"sa1169769"
"Jacob Heatherly","CIN","LHP","A",,31,,"35+",2022,,"22.15","6' 2""","215","L","L",2017,"Draft","CIN",1047500,"Cullman HS (AL)","Heatherly has had trouble throwing strikes in affiliated ball and he missed almost all of 2019 with a shoulder injury. Catch him on the right day on the back fields and he's filling the zone with a sinker in the 92-94 range and flashing two above-average secondaries. It's No. 4/5 starter stuff, but Heatherly has had lots of hiccups and speed bumps since his excellent pre-draft summer.","qx-Qznvt_5k","sa3004736"
"Francis Peguero","CIN","RHP","R",,32,,"35+",2022,,"22.925","6' 1""","185","R","R",2017,"J2","CIN",,"Dominican Republic","I think the loose and lanky Peguero has late-budding velocity projection (both his fastball and slider velocity climbed throughout last year). He projects as a slider-slinging reliever with plus command.",,"sa3005209"
"Mariel Bautista","CIN","CF","AAA",,33,,"35+",2021,,"22.7472222","6' 3""","194","R","R",2014,"J2","CIN",,"Dominican Republic","Bautista had a rough 2019. He hit .233/.303/.332 in the Midwest League (an 87 wRC+, by far the lowest of his career) and missed nearly a month due to a shoulder injury. He also seemed to regress athletically, and the odd swing he seemed to be succeeding with in the low minors looked more out of place in full-season ball. He was passed over in the Rule 5. I'm still on Bautista to some degree because of his raw power, straightline speed, and previously-evident bat-to-ball skills, but this won't work unless Bautista becomes much more selective, or undergoes some kind of swing change, or both.","xahLcvssUFA","sa872535"
"Michel Triana","CIN","1B",,,34,,"35+",2024,,"20.6416666","6' 3""","230","L","R",2019,"J2","CIN",1300000,"Cuba","He has experience at third base and might be tried there early on, but I have Triana projected to first base (and relatively soon) based on his immense size and general stiffness. He has gargantuan power, enough to profile at first if he hits, but he's been seen either in a showcase environment or against much younger competition, so I have skepticism regarding the hit tool that won't be remedied unless this kid moves through the low minors quickly.",,
"Jose De Leon","CIN","RHP",,,35,,"35+",2020,,"27.9361111","6' 2""","220","R","R",2013,"Draft","LA",,"Southern","Prior to the shutdown, the Reds had planned to start De Leon in the Triple-A rotation. He was 90-93 as a starter last year (93-96 at his prospect peak) but up to 95 out of the bullpen late in the summer. He's a spot starter in his final option year.","a7XOAwjfRJQ","15463"
"Joe Boyle","CIN","RHP",,,36,,"35+",2024,,"20.9166666","6' 7""","220","R","R",2020,"Draft","CIN",,"Notre Dame","Monster reliever has been up to 101 mph for a couple years now and in 2019 is finally put a string of controlled outings together to gain the staff's confidence. Probably still just a relief fit and has a non-zero chance of never having usable control, but the slider is above average to plus and he's a solid athlete, so there's late-inning potential.",,
"Aneurys Zabala","CIN","RHP","AAA",,37,,"35+",2021,,"23.5638888","6' 3""","260","R","R",2013,"J2","SEA",,"Dominican Republic","Zabala has been traded a couple of times (Seattle to Los Angeles for Chase De Jong, then to the Reds for Dylan Floro) and he still throws really hard, but hasn't missed as many bats as one would think given that velocity.",,"sa828514"
"Debby Santana","CIN","3B","R",,38,,"35+",2023,,"19.8888888","6' 2""","185","R","R",2016,"J2","CIN",,"Dominican Republic","Santana is a right/right corner power bat with a plus arm. He's a 40 athlete who may need to move to right field, but regardless of where he ends up on the defensive spectrum, Santana needs to be more selective and lift the ball more consistently if he's going to tap into all that raw power and play some kind of corner role.","43fklm8bQYk","sa3003210"
"Danny Lantigua","CIN","RF","R",,39,,"35+",2023,,"21.3527777","6' 1""","165","S","R",2015,"J2","CIN",,"Dominican Republic","Lantigua's approach was unhinged last year -- 3.4% walk rate, 47% strikeout rate -- but he's got freaky power for a switch-hitter. The only other switch-hitter under 21 to hit a ball 108 mph last year was Wander Franco.",,"sa3005239"
"Bryce Bonnin","CIN","RHP",,,40,,"35+",2024,,"21.7583333","6' 1""","190","R","R",2020,"Draft","CIN",,"Texas Tech","Up to 97, crossfire delivery, transferred from Arkansas, has four-seam/curveball approach and spin rates that progressive teams like, iffy command holds him back.",,
"Luis Mey","CIN","RHP","R",,41,,"35+",2023,,"19.0555555","6' 2""","160","R","R",2018,"J2","CIN",,"Dominican Republic","Mey already throws pretty hard for his age and has a great frame, but he has very little feel for his secondaries right now.",,"sa3010130"
"Yan Contreras","CIN","SS","R",,42,,"35+",2024,,"19.4555555","6' 2""","185","R","R",2019,"Draft","CIN",249000,"Puerto Rico Baseball Academy (PR)","Contreras looks great in the uniform, has some pop, and he's a shot to stay on the left side of the infield based on his arm strength and athleticism, but he is sushi raw as a hitter and was the most mistake-prone defender I saw in the AZL last year. It's rare to find someone with the athletic capability to play short <em>and</em> a chance to have relevant power, but there's a big developmental gap to try to close here.",,"sa1169894"
