Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Corey Ray","MIL","CF",,,11,,"40+",2020,,"25.8111111","5' 11""","185","L","L",2016,"Draft","MIL",,"Louisville","Ray has pretty severe strikeout issues that, at nearly age 26, are ridiculous to expect him to remedy. Instead I think what lies ahead for him is a career similar to Brian Goodwin's, a whiff-prone lefty power stick with a good approach.","9NBoNbU7Zy8","sa738510"
"Hedbert Perez","MIL","OF",,,12,,"40+",2024,,"17.2777777","5' 11""","180","L","L",2019,"J2","MIL",,"Venezuela","Perez is a physical, lefty-hitting outfielder with a swing that is compact but still has some lift, especially to his pull side. He runs well, has advanced feel to hit, and is generating more power on contact than is typical for a hitter his age. He doesn't have big, frame-based power projection but might hit enough that it doesn't matter. He's likely four or five years out, but has the tools of an everyday corner guy if, in fact, the bat is as advanced as it appeared after he signed.",,
"Drew Rasmussen","MIL","RHP",,,13,,"40",2020,,"24.9638888","6' 1""","225","R","R",2018,"Draft","MIL",,"Oregon State","Rasmassen became famous for some dominant starts in college but had medical issues that led to a failed physical after the 2017 draft and two subsequent Tommy John surgeries. His velocity is back after the second of those, comfortably in the upper-90s during what have primarily been 40 to 50-pitch outings, mostly as a starter. He was 96-99 out of the bullpen this spring. He's a 40+ FV relief prospect on talent, the second or third best guy in a good bullpen (a set-up type for the traditionalists), but I've got to account for his injury history, perhaps more so than for all but a handful of pitchers in the minors, and so he's shaded down a little bit.",,"sa829799"
"Zack Brown","MIL","RHP",,,14,,"40",2020,,"25.5805555","6' 1""","180","R","R",2016,"Draft","MIL",,"Kentucky","Brown was Milwaukee's 2018 Minor League Pitcher of the Year, then had such a rough 2019 that he was passed over in the Rule 5 Draft. It's worth noting that while Brown had no velo decrease from the year before, his fastball spin rate dropped from 2300 rpm on average to 2000 rpm. Drops in spin rate seem to occur as part of injury-related stuff regression, but that's often paired with a downtick in velo, and there wasn't one here, nor was there an IL stint. Instead, it's possible a change was made to intentionally reduce Brown's fastball spin, since his arm slot and fastball spin axis are more conducive of sinker movement. The point is, there was a change amid Brown's struggles, something that may be undone or further adjusted. It's why I'm staying on him despite the age and the offseason indication (via the Rule 5) that a big chunk of the industry is not. I have Brown projected in middle relief.",,"sa738901"
"Joe Gray","MIL","CF","R",,15,,"40",2023,,"20.3388888","6' 3""","195","R","R",2018,"Draft","MIL",,"Hattiesburg HS (MS)","I was skeptical of Gray's hit tool when he was an amateur but because he's missed so much time and dealt with the physical aftermath of pneumonia (2018) and a severe hamstring strain (2019), it's premature to declare his hit tool specious. Gray has big present power, power projection, and the instincts to stay in center field despite not being a real burner. He's a high variance prospect but still has everyday talent.","NPsN-Jjl0_c","sa3008005"
"Alec Bettinger","MIL","RHP","AA",,16,,"40",2020,,"25.0027777","6' 2""","210","R","R",2017,"Draft","MIL",,"Virginia","A senior sign reliever coming out of Virginia, Bettinger experienced a velo bump in his second pro season and also developed better movement separation between his curveball and slider, which has enabled both of them to play better. He still only sits 89-92 but he gets way, way down the mound and generates about seven feet of extension, causing his heater the jump on hitters and create flatter approach angle. His fastball is also spin-efficient and has plus vertical movement. He's gone from elder org-filler to back of the rotation prospect in half a season.",,"sa873670"
"Clayton Andrews","MIL","LHP/CF",,,17,,"40",2021,,"23.5277777","5' 6""","160","L","L",2018,"Draft","MIL",,"Long Beach State","Andrews is a plus on-mound athlete with a plus changeup and breaking ball. In 2019, the Brewers let him return to playing some center field and take a few dozen at-bats (he played two ways in college and barely ever struck out), which actually went pretty well (.333/.391/.381 in 70 plate appearances). He's a great athlete and has surprisingly good instincts in the outfield, though he's not likely to play a real role as a position player. Instead Andrews projects as a middle reliever, but his unique blend of secondary skills may enable the Brewers to use him creatively. The new three-batter minimum rules make that harder.",,"sa3007226"
"Carlos Rodriguez","MIL","CF","R",,18,,"40",2022,,"19.6027777","5' 10""","150","L","L",2017,"J2","MIL",,"Venezuela","Rodriguez is a plus-plus-running center field prospect with a slash-and-dash approach at the plate and outstanding feel for contact. He is currently unable to turn on pitches and do any real offensive damage, but his defensive profile, speed, and hand-eye coordination give him a chance to be an everyday player if those skills are all plus at maturity. Barring a swing and approach change that better enables him to turn on pitches, I think a fourth outfielder role is more likely, but that's what I thought about Luis Arraez, and Rodriguez is a better defensive player.","vcM5bfuL3e4","sa3005478"
"Dylan File","MIL","RHP",,,19,,"40",2022,,"24.1111111","6' 1""","205","R","R",2017,"Draft","MIL",,"Dixie State","File throws strikes at will and has already reached Double-A because of it. He hides the ball really well and it helps his otherwise pedestrian fastball sneak past hitters at the top of the zone for the occasional swing and miss, while his two-plane curveball also garners the occasional swing and miss. He's a high-probability fifth starter who might generate more WAR than is typical of someone with this level of stuff because File works so efficiently.",,"sa3004197"
"Payton Henry","MIL","C","A+",,20,,"40",2022,,"23.0555555","6' 2""","215","R","R",2016,"Draft","MIL",,"Pleasant Grove HS (UT)","Henry's groundball rates have now fallen for two consecutive years, reinforcing optimism that he'll get to enough of his considerable raw power in games to play some sort of big league role. A bat-first high school catcher who was considered a long shot to stay behind the plate, Henry has made sufficient developmental progress as a defender and now projects to stay back there, especially since most of the industry thinks arm strength is likely to drive catchers' defensive profiles once we have robozones. Henry's peripherals are scary -- about 30% strikeouts, 7% walks, and he was hit by pitches nearly as much as he walked last year -- but as long as he continues to actualize that raw power in games, I think the total package fits in a backup role.","te0tdDdnKks","sa918019"
"Thomas Dillard","MIL","1B",,,21,,"40",2022,,"22.8777777","6' 0""","230","S","R",2019,"Draft","MIL",,"Ole Miss","The owner of one of the most entertaining hacks on the planet, Dilly takes big, uncompromising swings from both sides of the plate. He hit .286/.419/.505 at Ole Miss while walking at an 18% clip. Though he caught some in college, Dillard played mostly left field and first base, and projects to do the same in pro ball. Because he's so committed to hitting nothing but tanks (Dillard's footwork is actually pretty conservative as a left-handed hitter, he just has big time uppercut), he's probably going to swing and miss in pro ball more often than he did in college, but he'll likely reach base and hit for enough power to play some kind of corner role.",,"sa3011308"
"Devin Williams","MIL","RHP","MLB",,22,,"40",2020,,"25.8138888","6' 3""","165","R","R",2013,"Draft","MIL",,"Hazelwood West HS (MO)","Williams has been hurt a lot and is now 25 and still walking lots of batters, but his heater touched 100 last year and his breaking stuff fits in a relief role. He's big league ready.","NWfaOZ0wU_Q","15816"
"Hayden Cantrelle","MIL","2B",,,23,,"40",2024,,"21.6361111","5' 11""","175","S","R",2020,"Draft","MIL",,"Louisiana Lafayette","A plus-running, switch-hitting middle infielder with all-fields contact spray, has performed well on the Cape. Ryan Freel type with wide base of tools that are mostly above average other than fringy raw power. Full-body hacks create some whiff issues.",,
"David Hamilton","MIL","SS",,,24,,"40",2023,,"22.7916666","5' 10""","175","L","R",2019,"Draft","MIL",,"Texas","In high school (he and Lutz were on the same Area Codes team), Hamilton was a terrific defensive shortstop with some feel to hit, but some teams didn't think his narrow frame would fill out in a way that generated relevant power, so he ended up matriculating to Texas. He had a rough freshman year, then rebounded as a sophomore and was in the third to fifth round mix following his summer on the Cape. Then Hamilton tore his Achilles tendon and missed not only his junior year at Texas, but the entire summer as well. His first pro at-bats came during 2020 big league spring training. He looked considerably stronger coming out of rehab and I think he has a shot to have a breakout 2020 if given the opportunity to play.",,
"Victor Castaneda","MIL","RHP","A",,25,,"40",2021,,"21.8805555","6' 1""","185","R","R",2017,"J2","MIL",,"Mexico","Castaneda pitched in relief during the summer and was stretched out as a four-to-five inning starter during the Fall League, where he continued to have success. His forkball is an obvious out pitch and he held his average velo in the longer Fall League outings, but the get-me-over curveball only works situationally (often to garner strike one) because it's easy to identify out of his hand. As such, I think Castaneda profiles as a reliever, long-term.",,"sa978399"
"Joey Wiemer","MIL","RF",,,26,,"40",2024,,"21.425","6' 5""","215","R","R",2020,"Draft","MIL",,"Cincinnati","Lanky athlete has huge tools (plus bat speed, raw power, arm strength and straightline speed) and is sorta like Hunter Pence in that the swing looks weird but has worked so far. Has prototype right field tools with a chance to explode if the swing gets dialed in, otherwise will have a tough time clearing r/r corner bar.",,
"Nick Kahle","MIL","C","A",,27,,"40",2023,,"22.3722222","5' 10""","210","R","R",2019,"Draft","MIL",,"Washington","Kahle is a thick-bodied catcher with limited tools, but he is great at diagnosing balls and strikes (he had twice as many walks as strikeouts as a junior at Washington) and his approach should allow him to hit for enough pull power to make a 40-man.",,"sa1115979"
"David Fry","MIL","C","A",,28,,"40",2022,,"24.65","6' 0""","215","R","R",2018,"Draft","MIL",,"Northwestern State","A 2018 seventh round senior sign, Fry's combination of power and a chance to play several positions (including catcher) makes him an interesting potential bench piece. He seemed to be undergoing a swing and approach change late last year, as he was a dead pull hitter for all of 2019, and struggled to turn on pitches in the fall, instead peppering the opposite field gap.",,"sa3006787"
"Zavier Warren","MIL","3B",,,29,,"40",2024,,"21.5166666","6' 0""","190","S","R",2020,"Draft","MIL",,"Central Michigan","Plus arm, can play any IF spot and was announced as a catcher, average speed, switch hitter, good instincts and feel for the game, contact approach derived from a very compact swing, some lift from the left side from which there is also more fluidity, swing is a little grooved and bat-to-balls skills are really thanks to how short the swing is.",,
"Trey Supak","MIL","RHP",,,30,,"40",2020,,"24.1222222","6' 5""","235","R","R",2014,"Draft","PIT",,"La Grange HS (TX)","Supak is a strike-throwing backend starter who has now had success up through Double-A. His velocity was down a bit last year but his fastball has a lot of spin for how slow it is, as well as other traits that bolster it. He's a bigger-bodied guy whose athletic longevity is a question.",,"sa828707"
"Micah Bello","MIL","CF","R",,31,,"40",2022,,"19.9805555","5' 11""","165","R","R",2018,"Draft","MIL",,"Hilo HS (HI)","Bello signed for an under slot $550,000 as a second rounder. He's a polished, contact-oriented center field prospect without typical big league physicality. He has several tweener traits, and might end up as a bench or platoon outfielder. A path toward everyday reps involves Bello developing a plus bat or glove, which are both in the realm of possibility as he has great breaking ball recognition and bat control, and good instincts in center field. He is one of several Hawaiian players drafted by Milwaukee since 2014 (Kodi Medeiros, Jordan Yamamoto, KJ Harrison, Kekai Rios).","ZHFyYj1XQuU","sa3006883"
"Korry Howell","MIL","CF","A",,32,,"40",2022,,"21.8694444","6' 2""","175","R","R",2018,"Draft","MIL",,"Kirkwood JC (IA)","Howell was a pleasant, toolsy, post-draft surprise whose combination of speed and crude bat control was too much for AZL defenses to deal with. He went to Low-A for his first full season and had less offensive impact, but still projects as a speedy, up-the-middle bench player.","G7MNiq2Aqso","sa3008238"
"Tyrone Taylor","MIL","CF",,,33,,"35+",2020,,"26.4777777","6' 0""","185","R","R",2012,"Draft","MIL",,"Torrance HS (CA)","Taylor made a relevant swing change in 2018 and probably would have exhausted his rookie eligibility last year had he not dealt with injuries, which have been pervasive throughout his career. He has bench outfield tools and is big league ready.","y2EErqiSPmY","13675"
"Angel Perdomo","MIL","LHP","AAA",,34,,"35+",2020,,"26.1861111","6' 6""","225","L","L",2011,"J2","TOR",,"Dominican Republic","Perdomo was in Toronto's system for seven seasons, then left for Milwaukee on a minor league deal after 2018. He had posted gaudy strikeout rates before then, but never in the 34-35% range for an extended stretch. He struck out 14.33 per nine at Triple-A, doing most of the damage with his fastball (a 17% swinging strike rate), which sits at about 93 and touches 97. He's on Milwaukee's 40-man and likely to play a role this year. I have him in as an up/down reliever.",,"sa658084"
"Nick Bennett","MIL","LHP","A",,35,,"35+",2023,,"22.8694444","6' 4""","210","L","L",2019,"Draft","MIL",,"Louisville","Milwaukee's 2019 sixth rounder is a four-pitch lefty with a funky, noisy delivery and a breaking ball-heavy approach to pitching. His slider has length, his curveball has depth, and Bennett sits 90-93 with the heater. It's a backend starter mix with a delivery that likely pushes Bennett to the bullpen.",,"sa3011410"
"Je'Von Ward","MIL","RF","A",,36,,"35+",2023,,"20.7194444","6' 5""","190","L","R",2017,"Draft","MIL",,"Gahr HS (CA)","Long a notable amateur prospect due to his projectable, wide receiverish frame, Ward has made mechanical progress and is already much more of a refined baseball player than he was as a senior in high school. He's still mostly a lottery ticket frame you're hoping grows into big power, and even if he does, there are still swing plane issues the Brewers need to address, but Ward's underlying skills have started to develop.","ohYn88GtnlU","sa3004969"
"Alexis Ramirez","MIL","RHP","R",,37,,"35+",2023,,"20.9833333","6' 2""","160","R","R",2017,"J2","MIL",,"Dominican Republic","Ramirez is a super loose and fluid (but also inconsistent) righty with big arm strength and some breaking ball feel. He projects in the bullpen, where there may be even more velo.",,"sa3006545"
"Pablo Abreu","MIL","CF","A",,38,,"35+",2023,,"20.7361111","6' 0""","170","R","R",2016,"J2","MIL",,"Dominican Republic","Abreu has an interesting power/speed combination, which the Brewers sent him to the Fall League to stress test last year after he missed most of 2019 due to injury. He didn't look great, and has strikeout and swing efficacy issues undercutting his power. Barring a significant improvement in his bat-to-ball performance, he's unlikely to be added to the 40-man or Rule 5'd this offseason, but he is a 20-year-old with relevant tools and a chance to play a premium defensive position, so he's still in this tier for now.","rCLESU27z4c","sa3003329"
"Braden Webb","MIL","RHP","AAA",,39,,"35+",2020,,"25.2194444","6' 1""","195","R","R",2016,"Draft","MIL",,"South Carolina","Webb was a rare draft-eligible freshman because he had Tommy John as a senior in high school, then missed all of what would have been his freshman year at South Carolina while he recovered; he was a 21-year-old redshirt freshman when he was drafted in 2016. His measurables don't properly capture his size; his broad shoulders mimic the shape and proportions of a generic minor league batter's eye. He has a mid-90s fastball and upper-70s curveball that pair well together, as the latter has sharp, vertical action and bat-missing depth when he's healthy. In 2019, he wasn't. After a rocky start and demotion to A-ball, he was shelved for two months and returned as a reliever, rehabbing in rookie ball late in the year. Milwaukee has stubbornly continued to develop him as a starter but I think he fits as an up/down reliever.",,"sa876362"
"Cam Robinson","MIL","RHP","R",,40,,"35+",2022,,"20.8555555","5' 11""","187","R","R",2018,"Draft","MIL",,"University HS (FL)","Robinson works in the low-90s with a flat-planed fastball that plays at the top of the zone, and a snap dragon, 12-to-6 curveball. He's not that projectable, but he's athletically built and has a good arm action. He needs to refine his strike-throwing pretty badly and it would be nice if he ended up throwing harder, but the repertoire works well together, and I think he has a good shot to be a big league bullpen piece.",,"sa3005216"
