Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Hans Crouse","TEX","RHP","A",,11,,"45",2022,,"21.8305555","6' 4""","180","R","R",2017,"Draft","TEX",1450000,"Dana Hills HS (CA)","The mercurial Crouse pitched through a bone spur last year and still sat 92-95, about a tick below where he sat for me coming off biceps tendinitis in the spring (92-96, touch 99). It's the recent injury history paired with the industry's mechanical xenophobia that fuels the relief projection here, not Crouse's command or repertoire depth. His changeup now comfortably projects to average, while his fastball/breaking ball combination has been excellent since he was a high school underclassman. And even amid his injuries Crouse has attacked hitters in games. He incorporates all kinds of crafty veteran wrinkles into his delivery's cadence on occasion. An extra shoulder wiggle, a Travoltaian gyration of the hips, the occasional quick-pitch -- all sorts of things designed to take hitters by surprise. Lefties get a good look at his fastball because of Crouse's low slot, and the velo he would theoretically gain out of the bullpen (he was up to 102 out of the bullpen in a 2017 All-Star Game) would give him the margin for error he needs to not be crushed by them. I think he's a late-inning bullpen arm, for which his personality seems well-suited.","Gf8YWJV_O58","sa3004642"
"Sam Huff","TEX","C",,,12,,"45",2021,,"22.5","6' 4""","230","R","R",2016,"Draft","TEX",225000,"Arcadia HS (AZ)","Especially now that he's part of the one-knee'd receivers fad, and that rule changes de-emphasizing framing seem imminent, the likelihood that Huff can catch is growing. Instead, the questions now surround his ability to make contact. Even during his torrid, 30-game stretch to start 2019, Huff was striking out about 30% of the time, his career rate. It's a problem caused by the combination of his aggressiveness and middling barrel accuracy, and he looked overmatched against big league arms this spring, striking out in half his at-bats. But Huff has superlative power that plays when he does make contact and he can play not only a premium position, but the most barren offensive position in the game right now. I think his offensive production will look similar to Jorge Alfaro's.",,"sa918046"
"Maximo Acosta","TEX","SS",,,13,,"40+",2025,,"17.7083333","5' 9""","170","R","R",2019,"J2","TEX",1650000,"Venezuela","Acosta had an impressive instructs from a bat-to-ball standpoint and generated stronger reports among pro scouts who saw him there than the lukewarm ones amateur scouts filed from their workout looks. Acosta's tools aren't showcase-friendly. He has uncommon barrel control and his swing is not only suited for him to make contact at the top of the strike zone, it's also where he does most of his damage. He's vulnerable down and away, where he ends up cutting at balls on a decline and driving them into the ground, but lower-level pitching won't be able to exploit that consistently. For a someone still shy of age 18, Acosta is pretty stocky and strong. If his build stays this way, it improves his chances of staying on the middle infield but also caps his raw power close to average. Regardless of which marginal side of average his power ends up settling on, the contact is what's going to drive Acosta's prospectdom, and based on fall looks that aspect could be special.","Ewa6drN9XGs",
"Bayron Lora","TEX","LF",,,14,,"40+",2025,,"17.7916666","6' 4""","220","R","R",2019,"J2","TEX",4200000,"Dominican Republic","Lora is a traditional corner outfield power bat with big present raw power and a somewhat mature build. There are some long-term questions about that build because Lora is so huge for a prospect his age and reports about his conditioning while he was an amateur were mixed, but he looked svelte last fall and his relative physical maturity also gives him a better chance of moving quickly through the minors. He often has clumsy in-the-box footwork but deft hitting hands. Last fall, he took several ugly-looking, unbalanced swings but still found a way to get the barrel there, and even when he miss-hits balls they're still put in play hard because of how strong Lora is. His future depends entirely on his hit tool as it's pretty clear the power to hit in the middle of an order is going to develop.  ","OlExVHQzOzc",
"Ronny Henriquez","TEX","RHP","A",,15,,"40+",2023,,"20.0666666","5' 10""","155","R","R",2017,"J2","TEX",10000,"Dominican Republic","There are always a few little toy cannon hurlers with light speed arm actions floating around, and Henriquez, who spent 2018 in the DSL and then skipped several levels and performed at Hickory, is the latest. Despite measuring maybe -- <em>maybe</em> -- 5-foot-10 (maybe), his arm generates mid-90s velocity he has relatively advanced command of. He's not a touch and feel strike-thrower; he comes right after hitters at the letters. He also has great feel for locating a breaking ball (though it lacks impact movement), his split/change has natural tumble, and he's so athletic and well-balanced throughout his delivery that you can kind of go nuts projecting on his command. If the breaking ball improves, he'll be on next year's top 100. If not, he's likely a power reliever.",,"sa3005835"
"Jonathan Ornelas","TEX","SS","A",,16,,"40+",2023,,"20.1333333","6' 0""","170","R","R",2018,"Draft","TEX",300000,"Kellis HS (AZ)","The Rangers have wasted no time in beginning to move Ornelas all over the field -- shortstop, second base, third base, left field -- cementing the notion that his future rests in a valuable super utility role. He hit pretty well despite skipping the Northwest League and heading right to full season ball as an 18-year-old, slashing .257/.333/.373 with a bunch of doubles. I'm still not entirely keen on Johnny O's bat path, which I think will make it hard for him to hit for everyday power if left unaltered, but he's an excellent rotational athlete who I think will find ways to hit the ball hard all over the field, while he plays several different positions.","b9ZQIBiRLBs","sa3006909"
"Osleivis Basabe","TEX","SS","A-",,17,,"40+",2023,,"19.8361111","6' 1""","165","R","R",2017,"J2","TEX",550000,"Venezuela","Basabe is a fiery little shortstop who takes full-body swings, leading to surprisingly hard contact from someone so small and young. He's not a discerning hitter yet, and he isn't a viable shortstop defender right now. Most aspects of the profile are still hazy, but there's feel for contact and some pop here, as well as a shot for this 60 runner to stay up the middle and play center field if he doesn't improve as an infielder. The twitch and feel for contact are exciting, but you have to project on lots of technical components (defensive actions and hands, any amount of selectivity) to see a regular.",,"sa3006594"
"Keithron Moss","TEX","CF",,,18,,"40+",2023,,"18.9","5' 11""","170","S","R",2017,"J2","TEX",800000,"Bahamas","It's odd for a player's profile to do a 180 before he turns 20, but Moss has gone from a speedy, up-the-middle amateur with a Lilliputian build to a positionless, switch-hitting thumper in just two years. The gap power Moss currently generates from both sides of the plate is surprising considering how physically overmatched he was when he first came stateside for 2018 instructs. Perhaps more impressive is how deft his bat control is as a teenage switch-hitter. He pairs an athletic leg kick with very simple hitting hands that he simply guides toward the ball, turning his wrists over through contact and whacking low-lying contact to all fields. Moss can still run, but his infield hands are not good. Optimistic scouts have him eventually passing at second base, while I have him projected to the outfield.","JL9e7YVE21I","sa3005599"
"Davis Wendzel","TEX","3B","A-",,19,,"40+",2023,,"23.1416666","6' 0""","205","R","R",2019,"Draft","TEX",1600000,"Baylor","Wendzel was a draft-eligible sophomore in 2018 and had a strong offensive season, but he wasn't drafted high enough to sign (there were body and defense-related concerns he has since worked to remedy) and had to swim upstream against draft models as a junior as he was over 22 on draft day. He also dealt with a thumb injury late during his college career that shelved him for some of last summer. By the late summer and during instructs, Wendzel was not only fully healthy but clearly in peak physical condition, and he and his tawny Amish beard and mullet were instrumental in the Rangers AZL title run. Though he has a high maintenance build, Wendzel's hands and actions might enable him to a play a passable shift-aided middle infield spot if he remains as agile as he looked late last year, which again is much different than just a few years ago when he was built more softly and playing some first base and left field. He doesn't have the huge power typical of a corner spot but he has a chance to play some kind of everyday role as a well-rounded tryhard.",,"sa3011890"
"Demarcus Evans","TEX","RHP",,,20,,"40+",2020,,"23.7277777","6' 5""","275","R","R",2015,"Draft","TEX",100000,"Petal HS (MS)","Evans has elite, late-inning stuff (a power curveball and a mid-90s fastball with bat-missing carry and angle) and one of the more imposing on-mound presences in pro baseball, almost as terrifying as his walk rates. He's on the Texas 40-man now and could seize the closer role at some point, though chances are this guy is going to have Rangers fans clutching their chests and biting their nails frequently if he does.","qZPXvf-UMx0","sa875783"
"Steele Walker","TEX","CF","A+",,21,,"40+",2022,,"23.9555555","5' 11""","190","L","L",2018,"Draft","CWS",2000000,"Oklahoma","Acquired from the White Sox for Nomar Mazara during Winter Meetings, Walker spent 2019 in A-ball as a 22- and 23-year-old and slashed .284/.361/.451 in his first full pro season against pitching that was a little bit better than what he saw in the Big 12. He’s a muscular, 5-foot-11 stick of dynamite with plus raw power he likely won’t get to fully in games (from a home run production standpoint, anyway) because of how the swing works. He can turn on balls in, but anything away from the short-levered Walker he tends to either punch somewhere or roll over the top of. He does hit the ball hard (43% of his balls in play last year were hit over 95 mph according to a source) but he can be pitched to in a way that limits the damage he does. 
In many ways, Walker projects to be a player quite similar to the one Mazara has become. His platoon splits have been rather significant to this point and his in-game power production is likely to end up beneath his raw (albeit for reasons different than Mazara’s, which have to do with pitch selection more than swing plane issues), though Walker is a superior defender. He can play a passable center field, though whatever big league roster he ends up on will probably have a superior option who pushes him to a corner.",,"sa3008306"
"Tyler Phillips","TEX","RHP",,,22,,"40+",2021,,"22.7138888","6' 5""","200","R","R",2015,"Draft","TEX",160000,"Bishop Eustace HS (NJ)","Phillips fills the zone with four pitches and projects as a groundball-getting fifth starter. He has a chance to outproduce this FV grade by eating whole sleeves of innings and generating WAR that way (he's thrown 130 innings each of the last two years), but other than his changeup, Phillips doesn't have a weapon that misses bats.","SNd4V-aRCkE","sa875646"
"Owen White","TEX","RHP",,,23,,"40+",2023,,"20.9305555","6' 3""","175","R","R",2018,"Draft","TEX",1500000,"Carson HS (NC)","White still hasn't thrown a pitch in an affiliated game because the Rangers shelved him after his draft (he threw during 2018 instructs and looked fantastic, sitting 93-95, locating a consistently above-average curveball, and displaying nascent feel for a mid-80s changeup). Somehow, he still needed Tommy John in May of last year, though. He has a big, projectable frame, is an above-average on-mound athlete, and his arm action is loose and mechanically efficient. He likely would not have begun to get into games until the middle of the summer anyway, so while the shutdown has impacted Texas' oversight of his rehab, White's big league timeline is less affected by the shutdown than most minor leaguers'. When healthy, he had several significant components already in place (velocity, fastball movement, breaking ball quality) and White's other traits (changeup proclivity, athleticism, and feel for location) indicate he's poised to grow and develop into a well-rounded arm. He's a mid-rotation pitching prospect who is likely several years from the majors.","ECsEAbzzCsw",
"A.J. Alexy","TEX","RHP","A+",,24,,"40+",2021,,"22.2305555","6' 4""","195","R","R",2016,"Draft","LAD",597500,"Twin Valley HS (PA)","A lat strain (the right-hander had a PRP injection) limited Alexy to just 19.1 regular season innings before he picked up some reps in the fall, during which his stuff looked fine. He was sitting 94-98 in my looks with an above-average curveball and usable changeup. Alexy's high-effort style of pitching fits in the bullpen, but repertoire depth might enable him to pitch multiple innings.","ekkMVb-yMKc","sa919115"
"Ricky Vanasco","TEX","RHP","A",,25,,"40+",2022,,"21.7527777","6' 3""","180","R","R",2017,"Draft","TEX",200000,"Williston HS (FL)","Vanasco was 90-92 during the 2018 fall instructional league, then leapt into the 92-96 range in 2019. His delivery is ultra-violent, but his fastball/curveball combo give him high-leverage bullpen potential. He's very similar to Alexy, just several rungs below him on the ladder.",,"sa3004863"
"Jonathan Hernandez","TEX","RHP","MLB",,26,,"40",2020,,"24.0222222","6' 1""","175","R","R",2012,"J2","TEX",300000,"Dominican Republic","Hernandez has not, as of yet, corralled the velocity he suddenly found a few years ago. When he first arrived in the U.S., he was an interesting pitchability sleeper but, as if the baseball gods had made some kind of continuity error with his career, became a rough-around-the-edges flamethrower, and remains so as he enters his final option year. Some of the two-seamers he throws are unhittable because of their combination of velocity and tailing action, and Hernandez's arm strength lets him get away with imprecise location in the zone, but the rest of his stuff is closer to average and I think he's a fastball-heavy bullpen fit long-term.","vHUVcLLmftc","17464"
"David Garcia","TEX","C","A-",,27,,"40",2022,,"20.4388888","5' 11""","170","S","R",2016,"J2","TEX",800000,"Venezuela","Garcia went to the Northwest League as a teenager and hit .277/.351/.435 while only catching 38 games as the Rangers continue to handle the physically immature catcher with care. He was so frail early on that he struggled to handle pro-quality stuff on the backfields when he first arrived in the States, but Garcia has now thickened to the point that he appears better able to deal with the physical grind of catching. I'm not sure he'll retain the viable power on contact he showed last year once he's subject to a full-season beating behind the plate, and until that's proven, I'm inclined to project Garcia as a backup who has a puncher's chance to play everyday.","sNTYIjf6mLk","sa3003197"
"Kyle Cody","TEX","RHP",,,28,,"40",2020,,"25.9305555","6' 7""","245","R","R",2016,"Draft","TEX",150000,"Kentucky","Cody had a rocky career at Kentucky, always tantalizing scouts with stuff but struggling with health and control. The Twins made him their 2015 second rounder, but he didn't sign and fell to the sixth round as a 2016 senior. Texas simplified his delivery in 2017, which probably contributed to a breakout year. He seemed likely to spend most of 2018 at Double-A and perhaps reach the majors in 2019, but he had elbow issues during the spring and didn't break camp with an affiliate. His Arizona rehab was successful enough for Cody to get on a mound in games for a bit, but he felt continued discomfort and needed Tommy John. The mid-summer timing of the surgery means he missed all of 2019 aside from some autumn bullpen sessions that weren't widely known about, probably just in case Texas decided not to 40-man him and expose him to the Rule 5. He was 94-97 in the bullpen and added to the Rangers roster. If healthy, he'll grab hold of a middle relief job.","jn7uVF8JLds","sa658940"
"Yonny Hernandez","TEX","SS","AA",,29,,"40",2021,,"22.1944444","5' 9""","150","S","R",2014,"J2","TEX",200000,"Venezuela","Skilled and versatile, Hernandez is a likely big league role player whose abilities can impact a game in many situations. He's tough to strike out and has reached base at a career .390 clip because he walks a lot and has an effective slash-and-dash offensive approach. He's also an acrobatic multi-positional infielder. Hernandez will give a big league team a good at-bat off the bench and an upgrade on the bases, and he can competently spell or sub for any of your bat-first infielders later in games.","ggGng2iC-K0","sa872473"
"Justin Slaten","TEX","RHP","A-",,30,,"40",2023,,"22.8305555","6' 4""","197","R","R",2019,"Draft","TEX",575000,"New Mexico","Slaten signed for about $200,000 under slot in the third round, then proceeded to light up radar guns in the Northwest League and look like a steal. He was sitting 92-97 there and flashed a plus, two-plane, sweeping breaking ball and tailing changeup. Like many other arms in this system, Slaten has a violent delivery that creates injury concern and relief risk.",,"sa3010309"
"Luisangel Acuna","TEX","SS",,,31,,"40",2024,,"18.3388888","5' 10""","155","R","R",2018,"J2","TEX",425500,"Venezuela","Acuña is a small-framed infielder who takes big, whole-body swings that generate more power than you'd expect for someone his size. His size doesn't allow for a lot of raw power projection but his style of swinging -- which includes a bold move forward and a gorgeous hand path similar to his brother's, though without that kind of explosion -- might enable him to hit for some. Unless Acuña outgrows my raw power projection, it puts pressure on him to have a premium hit tool in order to be an impact regular. I think that's possible but not something we'll know until Acuña proves it.",,"sa3008765"
"Ryan Garcia","TEX","RHP","A-",,32,,"40",2023,,"22.4722222","6' 0""","180","R","R",2019,"Draft","TEX",1469900,"UCLA","Garcia has below average velocity that his TrackMan data indicates might play up because of spin axis. His secondary pitches are all average and Garcia has advanced command. He projects as a fifth starter.",,"sa3011190"
"Randy Florentino","TEX","C","A-",,33,,"40",2023,,"20.025","5' 11""","175","L","R",2017,"J2","TEX",25000,"Dominican Republic","Florentino is a sinewy, athletic, and arguably undersized catcher and first baseman who is likely to stay behind the plate. He has a keen eye for the strike zone and some bat control, but there's some risk that his offensive tools won't withstand a full-season grind due to a lack of physicality.",,"sa3005529"
"Bubba Thompson","TEX","CF","A+",,34,,"40",2022,,"22.0972222","6' 2""","180","R","R",2017,"Draft","TEX",2100000,"McGill-Toolin HS (AL)","I came away from Thompson's Fall League jaunt very skeptical about his bat. It's possible the reps he's lost due to injury are at least partially to blame for his struggles (Thompson lost chunks of time to a fractured hamate and recovering from a wall collision), but the gap between the average pitcher in the Fall League's pitching and what Bubba seemed capable of handling was pretty vast. His ceiling is the same, I just think it's less likely he gets there and sustains it because of the hit tool issues.","KipPA56WeHo","sa3004140"
"Pedro Gonzalez","TEX","CF","A",,35,,"40",2022,,"22.7138888","6' 5""","190","R","R",2014,"J2","COL",1300000,"Dominican Republic","Gonzalez continues to have swing-and-miss issues related to his lever length, which the industry sees as enough of a problem that it passed him over during last year's Rule 5 draft. He hit 23 homers and stole 14 bases while repeating Low-A in 2019, and I'm still betting on his tools and frame to some degree. Gonzalez's talent might enable him to have a few years where he produces like an everyday player, but for most of the six-year window I consider at FanGraphs I think he'll strike out a lot and be limited to a platoon and extra outfield role, à la Jake Marisnick but without the elite defense.","0ZYOxS1M2BA","sa872568"
"Taylor Hearn","TEX","LHP",,,36,,"40",2020,,"25.8722222","6' 5""","210","L","L",2015,"Draft","WSH",275000,"Oklahoma Baptist","The hope that injuries had slowed Hearn's development and that he'd develop starter traits late has now evaporated as he approaches age 26 without a swing-and-miss secondary. He now profiles as a fastball-heavy reliever. ","xBsQkoZ_9tw","18325"
"Cole Uvila","TEX","RHP","A+",,37,,"40",2022,,"26.4555555","6' 3""","206","R","R",2018,"Draft","TEX",,"Georgia Gwinnett College","It's rare for a 40th rounder to have seemingly imminent big league relevance at all, let alone just about a year after they were drafted, but here's Uvila, whose funky, three-pitch mix, headlined by a curveball with elite spin, should at least enable him to be a valuable reliever. ",,"sa3006804"
"Eli White","TEX","2B",,,38,,"40",2020,,"26.05","6' 2""","175","R","R",2016,"Draft","TEX",100000,"Clemson","While he had a down 2019 with the bat, I still have White projected as a multi-positional bench piece. Where the Rangers end up sticking him is up in the air. Before they traded him to Texas, the Athletics had started to play White at second and third base, while the Rangers kept him at shortstop and center field in 2019, both of which I think are stretches for his ability. ","7Axn_m04zho","sa738478"
"Jimmy Herget","TEX","RHP",,,39,,"40",2020,,"26.8472222","6' 3""","180","R","R",2015,"Draft","CIN",276600,"South Florida","Herget's fastball averaged close to 90 mph as a college starter but it spiked into the mid-90s out of the pro bullpen, giving him uncommon velocity for a side-armer. He commands his cuttery slider to his glove side and has enough of a changeup to be viable against lefty batters and avoid any role issues caused by three batter minimums.","8uvHd1OMPsU","17556"
"Kelvin Gonzalez","TEX","RHP","A",,40,,"40",2021,,"22.5555555","6' 0""","170","R","R",2015,"J2","KCR",,"Dominican Republic","Gonzalez was acquired from Kansas City for international pool space. He's a power bullpen arm with a mid-90s fastball and two quality secondaries that both have similar downward movement. He's a likely winter Rule 5 add and long-term bullpen piece.",,"sa920544"
"Alex Speas","TEX","RHP",,,41,,"40",2022,,"22.3611111","6' 4""","180","R","R",2016,"Draft","TEX",1025000,"McEachern HS (GA)","Speas is one of many prospects for whom the 2020 season was to be the fulcrum of their pro career. He's Rule 5 eligible this winter, and Speas' stuff was so good when he returned from Tommy John rehab last summer (he was 95-99 in his first outing back, then was up to 102 in the next one before being shut down because the Rangers thought he was throwing too hard) that it seemed plausible he'd mow through several levels of the minors this season and earn a 40-man spot. A short season, or perhaps no minor league season at all, makes it unlikely that Speas has the multi-month opportunity to do that, and teams would likely be hesitant to pop him in the Rule 5 considering how little he has pitched the last couple of years. He has late-inning relief potential because of the stuff, but I'm not sure Texas bridges the developmental gap caused by his misfortune and gets him there.","ja_dnjJCRDU","sa917945"
"Diosbel Arias","TEX","SS","A+",,42,,"40",2021,,"23.9805555","6' 2""","190","R","R",2017,"J2","TEX",700000,"Cuba","2020 was going to be a big year for Arias, who likely would have gone to Double-A and either earned a 40-man spot or not based on his offensive performance, which to this point in his career has been strong. I like him as a contact-oriented infield bench piece who plays all four spots.",,"sa3005308"
"Zion Bannister","TEX","CF","R",,43,,"35+",2024,,"18.8472222","6' 3""","187","R","R",2019,"J2","TEX",836000,"Bahamas","Bannister is a sushi raw athletic marvel who needs as many reps as the Rangers can give him to polish his feel to hit. His route to pro ball was unique. Bannister was born in the Bahamas and grew up there, then moved to Maryland and played at West Nottingham High School until 2017 when he moved to the Dominican Republic to train, before going back to the Bahamas during the summer of 2018. I've only ever seen him swing right-handed, including against righty pitchers, so I think his roster status as a switch-hitter is now obsolete. He's a physically gifted developmental project.",,"sa3011828"
"Evan Carter","TEX","CF",,,44,,"35+",2025,,"17.875","6' 4""","190","L","R",2020,"Draft","TEX",,"Elizabethton HS (TN)","Perhaps the most surprising pick in the 2020 draft, teams had considered Carter unsignable where they had him ranked internally and, like myself, most publications were barely aware he existed. He is a prospect, though. Carter has a rectangular 6-foot-4 frame with a fair bit of projection, he's twitchy, he has above-average bat speed and runs well enough to try center field for a while. His swing is rough and unmanicured (he has some oppo feel but could stand to turn on more pitches) and may limit his contact quality in pro ball. He's an interesting developmental project.",,
