Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Rikelin De Castro","TOR","SS",,,11,,"40+",2024,"High","18.3666666","6' 0""","160","R","R",2019,"J2","TOR",1200000,"Dominican Republic","No change here as de Castro was part of the rookie camp group (along with Van Eyk) that was less focused on playing scoutable games. All of de Castro's defensive attributes (his range, footwork, hands, and actions) are fantastic, and he has a chance to be a spectacular, athletic defensive shortstop at maturity. All of what he ends up doing with the bat depends on how his body develops. Right now, like most fresh-faced prospects about to embark on their first pro season, de Castro has room on the frame for 20 or 30 pounds. His swing has a good foundation from both a mechanical and timing standpoint, but he has to get stronger or that's not going to matter very much. There's plenty of time for that, though, and a chance for an everyday role if it happens. <em>(Fall Instructional League)</em>",,"sa3014714"
"Julian Merryweather","TOR","SIRP","MLB",,12,,"40+",2021,"High","29.6416666","6' 4""","215","R","R",2014,"Draft","CLE",20000,"Oklahoma Baptist","Merryweather was once one of those anonymous, strike-throwing Cleveland prospects who had a dramatic uptick in stuff a little later in pro ball. For Merryweather that meant mid-90s heat, a good changeup and curveball, and a breakout 2017 during which he nearly reached the majors. Then he needed surgery before the 2018 season began, was traded that year as part of the Josh Donaldson rental deal, and wasn't back until late in 2019 as a reliever, when he looked ready to make an immediate bullpen impact, sitting 95-97 (up from 93-96) with his fastball in the Arizona Fall League. He threw harder still when the 2020 season finally rolled around, parked at 96-99 and touching 100. Toward the very end of the season he was once again shut down with elbow tendinitis. It's concerning that over the last several years, Merryweather has been healthy and pitching in games for just a few weeks. But he has knockout backend bullpen stuff right now, and for a lot of prospects in this and other systems, that would be a great outcome. He's prominently represented here, despite his age, because of that. It's also worth noting a fourth option year has been imposed upon Merryweather due to his injury history, which isn't great for him but certainly buoys his trade value a little bit because teams value roster flexibility. <em>(Alternate site, MLB)</em>",,"16703"
"Adam Kloffenstein","TOR","SP","A+",,13,,"40",2023,"Med","20.7777777","6' 5""","243","R","R",2018,"Draft","TOR",2450000,"Magnolia HS (TX)","After the shutdown, Kloffenstein didn't quite make the alt site cut and instead threw bullpens and later received permission to pitch in the independent Constellation Energy League in Texas (Brett Eibner and Fernando Rodney were signed out of that league) for one of the two Sugar Land teams. The Blue Jays were able to monitor his progress via a crude stream and, as Gil Kim told our own David Laurila some months ago, pitch data generated at his games and in some of his side sessions. There his fastball generally sat about 93-94 with sink. Still just 19-years-old for much of 2020, Kloffenstein filled out pretty fast, maybe a little too much, but he looked a little leaner during the summer. In the past Kloffenstein has shown two different (but not especially distinct) breaking balls and a changeup, but the sinker and slider are clearly at the forefront of the profile right now and mostly what he worked with in 2020. The mean projection is somewhere on the sinker/slider Blake Treinen reliever and a grounder-getting No. 4 or 5 starter line. I've made no change to Kloffenstein's FV here. <em>(Constellation Energy League)</em>",,"sa3008578"
"Kevin Smith","TOR","SS","AAA",,14,,"40",2021,"Med","24.9194444","6' 1""","188","R","R",2017,"Draft","TOR",405100,"Maryland","No changes here as Smith, now 24, was at the alt site all season. He projects as a power hitting infield role player with a low OBP. Though not remotely similar to him as a prospect, Smith projects to produce similarly to Freddy Galvis on offense. He has above-average raw power and speed, a rare combo at short, with the thump created by really explosive, lift-friendly hitting hands. But Smith's grooved swing limits his ability to make contact. He'll hit for power but be a low average, low OBP middle infielder without the excellent glove work of Galvis, who has been a 45-grade big leaguer. <em>(Alternate site)</em>","JrOhd9zqQB0","sa915864"
"Estiven Machado","TOR","2B",,,15,,"40",2024,"High","18.6694444","5' 10""","170","S","R",2019,"J2","TOR",775000,"Venezuela","No change here as, like de Castro, Machado was part of the rookie camp contingent rather than the group subject to traditional instructs. Machado is a very flashy, very compact middle infielder with precocious barrel feel for a young hitter, let alone one who switch-hits. The contact ability and defense may need to carry the whole profile because Machado is a smaller-framed player. <em>(Fall Instructional League)</em>",,"sa3014715"
"Eric Pardinho","TOR","SP","A+",,16,,"40",2022,"Med","20.4166666","5' 10""","170","R","R",2017,"J2","TOR",1400000,"Brazil","Famous at 15 thanks to his World Baseball Classic performance, Pardinho later signed with much fanfare, garnering the second largest bonus among his class' pitching peers, behind only Shohei Ohtani. At that time, he was more present stuff (he was into the mid-90s at the WBC, which is why he went viral) than physical projection, an atypical look for the J2 market. Based on this, Toronto pushed him to an affiliate quickly, and he pitched at Bluefield as a 17-year-old in 2018, his first pro summer. He dealt with injuries throughout 2019 and his stuff was very average, with the fastball resting in the 90-93 range. He had elbow soreness during the spring of that year, pitched in Extended for a while, got to Lansing late, made seven starts, then was shut down in mid-August. His elbow barked at him again last spring and he had Tommy John in mid-February of 2020. What made Pardinho appealing as an amateur -- his polish and potential to move quickly -- is now gone after the two years impacted by injury, and it's been a while since his stuff was exciting. What his body and stuff look like coming out of rehab could wildly alter his standing in the prospect landscape in either direction. <em>(TJ rehab)</em>","mkTCI4QKkSM","sa968102"
"Joey Murray","TOR","MIRP","AAA",,17,,"40",2022,"Med","24.7","6' 2""","195","R","R",2018,"Draft","TOR",169600,"Kent State","A high spin rate, backspinning axis and flat approach angle give Murray's fastball big time carry in the zone, and it sneaks past hitters even though it only sits in the 88-91 range and tops out at 92-93. It enabled him to reach the upper-levels of the minors in just one year, and he finished 2019 having made eight good starts at Double-A, then was part of the Jays' alt site contingent in 2020. He showed a little bit of a velocity bump there, further bolstering confidence that his fastball will play against big league hitters even though it isn't that hard. He can pair the fastball with both breaking balls, and he throws a lot of strikes, but not with enough precision to start in my opinion. I'm skeptical of it working in a rotation, and instead think Murray will end up working in a long relief role. <em>(Alternate site)</em>",,"sa3007234"
"Leo Jimenez","TOR","SS","A",,18,,"40",2022,"Med","20.05","5' 11""","170","R","R",2017,"J2","TOR",825000,"Panama","Early during his pro career Jimenez stood out because of his instincts and on-field makeup, but most visual evaluations of him were skeptical of his sleight frame and lack of power. That was the case all the way through 2019 when Jimenez hit an empty, BABIP-aided .298 in the Appy League. But still just shy of 20-years-old, Jimenez has gotten pretty buff and looked much stronger in the Fall. He still profiles as a high-probability utility man right now because even though he's gotten stronger, he isn't an explosive rotator with big bat speed or anything like that; he still has a sound but not impactful, contact-oriented approach. But that's just the visual eval right now, as we won't really know if the added mass has an impact on his output until sometime later in 2021. <em>(Fall Instructional League)</em> ","udAyX6StegQ","sa3006891"
"Manuel Beltre","TOR","SS",,,19,,"40",2025,"Low","16.9888888","5' 11""","165","R","R",2021,"J2","TOR",2800000,"Dominican Republic","Because he has spent so much time playing travel ball in the US (he's committed to FIU), Beltre is easily the most-scouted player on the International Players tab of The Board, even more than the foreign pro players. He's hit well in games against US high schoolers while playing sound infield defense at various positions. He's not all that toolsy but does have sneaky power for his size and he's perhaps the most driven, baseball-loving youngster in the class. He looks like a utility infielder if you just evaluate the tools, but scouts love the makeup and think it may carry him to an everyday role. <em>(International signee)</em>",,
"Riley Adams","TOR","C","AAA",,20,,"40",2021,"Med","24.9416666","6' 4""","225","R","R",2017,"Draft","TOR",542000,"San Diego","At a chiseled 6-foot-4, Adams has a rare catcher's build both in terms of sheer size and body composition. This creates some issues for him -- the lever length has led to strikeouts, and Adams can be slow out of his crouch when throwing to second -- but it bolsters confidence in his durability and athletic longevity. I think it's possible for Adams to simplify his swing in a way that looks like what Alec Bohm has done, which is a contact-oriented approach that derives power from the hitter's strength rather than a lot of movement, though Adams doesn't have that kind of natural bat-to-ball ability (if he did and caught, he'd be a top 25 prospect). I have him projected as a bat-first backup and it sounds like he has generated some trade interest. He's part of a very crowded catching situation in Toronto. <em>(Alternate site)</em>",,"sa829749"
"Hagen Danner","TOR","SIRP","A+",,21,"&uarr;","40",2022,"Med","22.6805555","6' 2""","210","R","R",2017,"Draft","TOR",1500000,"Huntington Beach HS (CA)","Danner burst onto the scouting scene after his sophomore year of high school (he was at Huntington Beach with Nick Pratto), showing low-90s stuff and a three pitch mix with the look of a future high pick as a pitcher. His stuff never really ticked up though, and over time scouts saw him behind the plate (where he played when he wasn’t pitching) and began to like him long-term as a catching prospect with power. Eventually, the Jays took Danner in the second round of the 2017 draft as a catcher. After three seasons of catching, hampered by injuries and strikeouts, he’s back on the mound and throwing harder than ever before. So far this year he has been 95-97 with a power mid-80s slider. Currently in the 40 FV tier, Danner might end up in the 35+ tier if he’s wild throughout the summer and looks more like an up/down reliever because of shaky command, or he might end the season in the 40+ tier if he holds this new stuff and looks capable of working higher-leverage innings. He needs to be added to the 40-man this offseason so expect to see him in Toronto next year if this continues.","KZUv-IPrYKk","sa3004501"
"Jackson Rees","TOR","SIRP","AAA",,22,,"40",2021,"Med","26.8472222","6' 4""","210","R","R",2018,"UDFA","TOR",1000,"Hawaii","Injured several times as an amateur, Rees bounced from a California JUCO to Hawaii, where he had two vanilla seasons as a starter. Undrafted, he signed with Toronto, raised him arm slot, moved to the bullpen, and now has a velocity/deception/curveball troika that's very difficult for hitters to parse in one-inning stints. He's a likely middle relief piece. I think his stuff plays better than several of the other middle relief types in this system and even though he's not yet on the 40-man, he has a chance to compete for a bullpen spot in 2021. <em>(Fall Instructional League)</em>",,"sa3007818"
"Dasan Brown","TOR","CF","R",,23,,"40",2024,"High","19.6944444","5' 11""","170","R","R",2019,"Draft","TOR",800000,"Abbey Park HS (CAN)","Brown was a pretty typical speed/body projection high school prospect, requiring significant skills development to become an everyday big leaguer. Industry folks tend to think that prospects like this were the sort most harmed by the cancellation of the 2020 minor league season since it would have been ideal for Brown to have faced age- and skill-appropriate competition over the course of several months (probably in the Appy League) rather than go from zero-to-60 against relatively advanced pitching (certainly more advanced than a normal instructs) for a few weeks in the Fall. Alas, Brown looked overmatched at instructs even though his swing has become so minimalistic that it doesn't really take advantage of his athleticism. Still, his speed gives him a chance to be a dynamic center fielder, which takes a lot of pressure off the bat. As currently constituted, Brown's swing might enable him to be a bottom-of-the-order catalyst, though it's possible it's just a developmental checkpoint meant to help him develop a better feel for contact. He'll be a teenager for most of 2021 so we have plenty of time to find out. <em>(Fall Instructional League)</em>",,"sa3011717"
"Otto Lopez","TOR","2B","AA",,24,,"40",2021,"Med","22.6777777","5' 10""","160","R","R",2016,"J2","TOR",60000,"Dominican Republic","I watched Lopez play for Escogido via livestream several times this winter, and he's the same player as described last year, so his report is the same, too: Curiously, in 2019 the Blue Jays narrowed Lopez's defensive responsibilities from six different positions (all but catcher and first base) to just three (2B/SS/LF), with most of the reps coming at short, where Lopez is below average. Yes, his 2019 numbers were likely aided by Lansing to some degree, but he does have great feel for contact (12% strikeout rate), which he's shown throughout his entire career, and he takes some pretty hellacious rips on occasion. Lacking impact power at present and the physical projection to anticipate it in the future, Lopez's realistic future role is that of a contact-oriented, multi-positional role player. It means Lopez will have to become a playable defender at short and (hopefully) center field, because without more power, he'll end up in the Eric Young Jr. roster fringe area. <em>(Fall Instructional League, LIDOM)</em>",,"sa3004268"
"Trent Palmer","TOR","MIRP","A",,25,,"40",2024,"High","22.1722222","6' 1""","230","R","R",2020,"Draft","TOR",847500,"Jacksonville","Palmer had two dominant starts to close out 2020, including a 13 K complete game versus Illinois State, continuing an ascent that began on the Cape the summer before. He worked 92-96 during his pre-draft spring. Palmer's body and delivery are both reliever-y, though his low-ish slot definitely helps his fringe slider play against righties. His best pitch is a split change with dive and tail. If he can execute that slider consistently then perhaps he'll be able to start. <em>(Fall Instructional League)</em>",,"sa3014491"
"Will Robertson","TOR","RF","A+",,26,,"40",2023,"High","23.4416666","6' 1""","210","L","L",2019,"Draft","TOR",422500,"Creighton","You can compare Robertson's 2018 wood bat Cape statline -- .300/.380/.435 -- to his mid-major, composite bat power output at Creighton -- .307/.401/.560 -- and get a feel for what the performance drop-off is like when smaller-school mashers face cream-of-the-crop pitching with pro-style bats. This is the type of prospect whose stock gets reinforced by strong on-paper performance and because Robertson's first full season was wiped out due to COVID, we don't have that. Instead he looked okay at instructs, showing pretty good plate coverage and an ability to go down and scoop balls toward the bottom of the zone. He has corner-worthy power, but it only plays in certain parts of the zone and it's tough to profile in a corner when that's the case. I think he's a potential platoon corner bat. <em>(Fall Instructional League)</em>",,"sa3009879"
"J.J. D'Orazio","TOR","C","R",,27,,"35+",2023,"High","19.4361111","6' 1""","175","R","R",2018,"J2","TOR",190000,"Venezuela","D'Orazio is the last of the teenagers about whom there was nothing to glean from sources outside the org due to his participation in the rookie camp rather than the more advanced instructs group. He's a lean, projectable catcher with advanced feel for contact. He received a mid-season promotion from the DSL to the GCL and his production sputtered, but I'm in on the frame and bat-to-ball skills. <em>(Fall Instructional League)</em>",,"sa3008876"
"Yosver Zululeta","TOR","SIRP",,,28,,"35+",2023,"High","23.3666666","6' 1""","190","R","R",2018,"J2","TOR",1000000,"Cuba","The Blue Jays used most of the international pool space they acquired for Kendrys Morales and Dwight Smith to sign Zululeta just before the 2018-19 signing period ended in June of '19. They did so knowing he'd need Tommy John, which he had shortly after signing. Finally back in the Fall of 2020, Zululeta was topping out in the 94-96 at Toronto's facilities in Florida. He worked with four pitches during his time in Cuba but it sounds like he only threw one breaking ball variation in the Fall. He's really well-built and athletic, has a good arm action, and obviously has requisite big league velocity coming out of rehab. The rest is very hazy, but because of when he signed, Zululeta has a long developmental runway. He's a high-priority 2021 eval. <em>(Fall Instructional League)</em>",,
"Sem Robberse","TOR","SP","A",,29,,"35+",2024,"High","19.6472222","6' 1""","160","R","R",2019,"J2","TOR",,"Netherlands","The Jays signed Robberse out of the Netherlands in late July of 2019 and immediately dropped him into the GCL. He was throwing two innings at a time until very late in August when his workload grew in preparation for U-18 World Championships in South Korea, but he was hit by a comebacker in his final GCL outing and didn't go. When Toronto signed Robberse he was throwing about 84, but in the Fall of 2020 he was sitting 90-91 much of the time and touching some 93s. He is a big-framed teenager with a pretty graceful delivery and he creates vertical action on his curveball, so that also has a chance to be an impact pitch. <em>(Fall Instructional League)</em> ",,"sa3011735"
"Patrick Murphy","TOR","SIRP","AAA",,30,,"35+",2021,"Med","25.9861111","6' 4""","220","R","R",2013,"Draft","TOR",500000,"Hamilton HS (AZ)","Murphy, now 25, endured myriad severe injuries dating back to high school and missed large swaths of time during his minor league career. Then in 2019, he was forced to remake his delivery when, as he was on the precipice of the big leagues, the Umpire's Association ruled it to be illegal. His front leg would kick up, then come all the way back down and briefly make contact with the mound again before he'd stride toward home. Murphy's performance fell apart as he tried to make an adjustment that would satisfy the somewhat officious ruling, and he had some really rough starts in the middle of 2019 before getting hurt again toward the end of the year. Then there was a pandemic, which you may know. Healthy and working with a legal delivery during the summer of 2020, Murphy finally made his big league debut. He threw six innings across four relief appearances, and worked 94-98 and touched 99 with his fastball (which has sinker movement). His curveball is average, and Murphy throws lots of strikes. Of the group of major league-ready up/down relief types in this system, Murphy is the most consistent strike-thrower, and the least-likely to have a nuclear outing. <em>(Alternate site, MLB)</em>",,"19712"
"T.J. Zeuch","TOR","SP","AAA",,31,,"35+",2021,"Low","25.8444444","6' 7""","220","R","R",2016,"Draft","TOR",2175000,"Pittsburgh","Zeuch doesn't have dominant stuff but he's a keen sequencer with a firm grasp on how best to deploy his pitches to efficiently tally outs. He mostly pitches to contact with a low-90s sinker that has very steep downhill plane thanks to his height and fairly upright delivery. It has helped him generate groundball rates near 60% as a pro. He seems to have ditched his curveball in favor of a new cutter he deployed with great frequency during his best 2020 outing against Baltimore. His walk rates have slipped the last couple of years and his stuff doesn't afford him much margin for error in the zone, so now he looks like more of a spot starter than a consistent backend piece, but if his cutter turns out to be a real weapon then he's back in that backend starter bucket. <em>(Alternate site, MLB)</em>","zBgqGOK79w4","19269"
