Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Angel Martinez","CLE","SS","A",,11,,"45",2023,"High","19.3694444","6' 0""","165","S","R",2018,"J2","CLE",500000,"Dominican Republic","I wrote last year that among the many notable teenage infielders in this system, Martinez's speed and twitch give him the group's best chance to stay up the middle of the diamond. That sentiment was again trumpeted by scouts who saw the huge Cleveland Instructional League contingent in Arizona in the Fall. (You should notice that group has begun to striate throughout the system rather than be grouped together.) Martinez is a bit tightly wound but has the requisite footwork, hands, actions, and arm strength to play shortstop. I think it's possible the lack of bend/flexibility becomes more evident as he adds muscle, which may push him to center field. What's most exciting about Martinez, though, is how advanced and potent both of his swings are for a teenage switch-hitter. He's a shorter-levered guy, so both cuts are relatively short, which helps aid his bat-to-ball ability. The wrists drive what is currently doubles power (because of his speed, there are some triples too), both in raw pop and approach. He has a pull-oriented approach as a righty hitter, and while Martinez can lift balls down-and-in as a lefty, his swing is mostly geared for all-fields line drive contact from that side. 
This hitting style and Martinez's relatively modest physical projection (he's already a pretty ripped 6-feet) make me think the ultimate home run totals will be low but that he will still slug. He has catalytic qualities on offense and a chance to play a premium defensive position. <em>(Alternate site, Fall Instructional League)</em>",,"sa3008762"
"Ethan Hankins","CLE","SP","AA",,12,,"45",2023,"High","21.0333333","6' 6""","215","R","R",2018,"Draft","CLE",2246022,"Forsyth Central HS (GA)","Hankins had a strong showing on paper and video at the alt site, then looked visibly excellent in the Fall, appearing a little more svelte and really turning over an improved, power sink upper-80s changeup. His best two pitches remain his fastball, which several scouts saw up to 96 (I have him sitting 91-96, and 93-96 in separate outings), and a sharp mid-80s slider, which routinely shows plus. He also has a 12-to-6 curveball he can backdoor for strikes. It's a starter's toolbox of pitches, and Hankins will be a mid-rotation option should his velocity and slider bite, which have waxed and waned a bit during his time on the prospect radar, continue to look like they did in 2020. <em>(Alternate site, Fall Instructional League)</em>","UxRnkfMPC7g","sa3008589"
"Sam Hentges","CLE","SIRP","MLB",,13,,"45",2021,"Med","24.8805555","6' 8""","245","L","L",2014,"Draft","CLE",700000,"Mounds View HS (MN)","Hentges spent 2020 at the alternate site, so his report remains the same. He had a disappointing 2019, his second full year since coming back from a 2017 Tommy John, but he has all the characteristics of a prospect who needs a long developmental runway and I still have him projected as an impact piece, even if that's in the bullpen. Now two inches taller then when he signed, Hentges is a huge-framed 6-foot-8, comes from a cold-weather location (he's not even the most famous Sam Hentges from Minnesota, as another is a hockey prospect for the Wild), played both ways as an amateur, and lost a year of development to surgery. That he's still raw at age 24 really isn't all that surprising, nor do I find it particularly concerning, though admittedly some of that confidence comes from knowing how hard Hentges was throwing in his big league outings this spring before the shutdown. In those brief outings, Hentges was living in the 96-99 range after sitting 92 (peaking at 96) last year. Cleveland did not baby his innings after he returned from TJ and perhaps 2019 was a bit of a stuff hangover year for him. If he holds this new velo, even if he only does so out of the bullpen, that kind of fastball and Hentges' breaking ball are enough to make him a big time relief piece. He has crude changeup feel and it seemed to be a focus for him during his spring outings. There's still a chance that comes along (remember, this guy has all the late bloomer traits) and Hentges can start, but the (healthy) floor of a lefty reliever who throws as hard as he does is still exciting even if he can't. <em>(Alternate site)</em>",,"18548"
"Owen Miller","CLE","SS","MLB",,14,,"45",2021,"Low","24.5555555","6' 0""","190","R","R",2018,"Draft","SDP",500000,"Illinois State","Part of the Mike Clevinger return from the Padres, Miller is the latest in a long line of small, physically generic Midwestern college infielders who it turns out can really hit. A minimalistic swing enables him to make high rates of contact, while the strength in Miller’s hands generates doubles power. It’s not an exciting, athletic style of hitting but on an inoffensive, fundamentally sound defensive shortstop, it’s a pretty interesting skillset. Barring a significant swing change, Miller’s offensive output will likely cap his ceiling near the 45 FV range, but for a third round pick who moves quickly, that’s a great outcome. 
Miller is arguably polished enough to play in the big leagues in 2021, and with the club's shortstop and first basemen struggling to hit early on, he may need to. If Cleveland ends up with a one-year stopgap, Miller doesn’t have to be put on the 40-man until December of next year, so even though he’s a polished hitter with upper-level experience and could feasibly be called upon to provide above-replacement-level reps in the event that Cleveland’s middle infield is beset by injury, he doesn’t have to occupy a valuable 40-man spot until it is absolutely necessary. <em>(Alternate site, Fall Instructional League)</em>","vTrfrO-oxJ8","24655"
"Carlos Vargas","CLE","SIRP","AA",,15,,"45",2023,"High","21.6444444","6' 3""","180","R","R",2016,"J2","CLE",275000,"Dominican Republic","Cleveland did indeed put Vargas on their 40-man this offseason, a move that last year I would have guessed had coincided with him moving to the bullpen, where his control/command fit at the time. But based on scouts' looks in the Fall, Vargas' arm action has shortened up (the shift looks similar to Lucas Giolito's) and though I don't consider it likely yet, he's increased his chances of remaining a starter in the eyes of the industry. For the last couple of years, Vargas has been electric at times and maddening at others. I saw him up to 101 on the backfields in 2018 when his outings were between two and four innings in length, then he pitched at mostly 93-97 as a more traditional starter in 2019. During both years, Vargas' command was very spotty. And despite the velocity, he only generated a 7% swinging strike rate with the heater because it has tailing/sinker shape more adept at inducing weak contact than swings and misses. For him to have a real impact heater, I thought Vargas would need to move to the bullpen where he could sit 97-plus the whole time and rely on sheer velocity to miss bats, but now that his arm action has changed that may not be the case. The alteration may have an impact on literally everything about him -- his breaking ball quality, his command, his fastball shape -- and so far it seems to have already improved the demarcation between his two- and four-seamers. We won't truly know until Vargas starts pitching in actual games, but it's instructive that Cleveland added him to their 40-man rather than Luis Oviedo, who had similar issues and was also given a shorter arm action before the club lost him in the Rule 5 draft. <em>(Fall Instructional League)</em>","fu527xI4SS0","sa3007467"
"Daniel Johnson","CLE","RF","AAA",,16,,"45",2021,"Med","25.9","5' 10""","185","L","L",2016,"Draft","WAS",325000,"New Mexico State","Does it tell us anything about Johnson's prospects that Cleveland was not willing to give him an extended look in their outfield even though they had one of the least productive jardinero groups in baseball? Johnson will come to spring training poised to compete with Bradley Zimmer, Jake Bauers, Josh Naylor and perhaps Nolan Jones for corner outfield starts against right-handed pitching. He is as tooled-up as any of those players, so gifted that at various points during his minor league career, some scouts and front office personnel have projected him (he was drafted by Washington and traded for Jefry Rodriguez) as an everyday player. The loudest of those tools is Johnson's arm strength, followed by his speed and then, to a lesser extent, above-average raw power that manifests as doubles in games because his swing really only enables home run power to his pull side. Johnson has a career .284/.344/.460 line in the minors and has never produced a batting line below league average as a pro. So given the tools and performance, why isn't he higher on this list? I think big league arms will be able to pitch to him in a way that limits his power output below the corner outfield average and that Johnson's relative lack of defensive instincts make him more of a fit in right field than in center. At one point Johnson was so raw as a hitter that some scouts wanted to see him on the mound, leading me to I hope there would be late development in some of these areas, but now that Johnson is 25, I think he's likely to settle in as a platoon bat. <em>(Alternate site, MLB)</em>","_vyB942sM98","19643"
"Joey Cantillo","CLE","SP","AA",,17,,"45",2022,"Med","21.4638888","6' 4""","220","L","L",2017,"Draft","SDP",302500,"Kailua HS (HI)","He was a Pick to Click of mine last offseason, but Cantillo hasn't added any fastball velocity (he sat 87-89 in the Fall), so I can't justify moving him into the Top 100 this offseason. I still think, even at a lesser velocity, Cantillo's fastball will play fine because of its flat angle and the big carry created by how perfectly it backspins, but it needs to become at least a low-90s offering to have a shot to dominate (like Colin Poche's fastball). It behooves Cantillo to add power to his breaking ball as well. Though it only needs to function as a pitch he can flip into the zone for a strike once in a while, it's currently bending in at about 70 mph and that gives hitters too much time to adjust to it in mid-air. But Cantillo's money pitch is his changeup, and his ability to locate it in consistently enticing areas. He's still just 21 and his new org has a history of helping pitchers add velo, and for getting the most out of changeup/command pitchers, but until we see a velocity spike I'll have Cantillo in the 45 FV tier. <em>(Alternate site)</em>",,"sa3005246"
"Emmanuel Clase","CLE","SIRP","MLB",,18,,"40+",2021,"High","23.2138888","6' 2""","206","R","R",2014,"J2","SDP",125000,"Dominican Republic","Due to both a severe late strain and a positive PED test, Clase (pronounced CLAH-say) didn't pitch at the alt site (the suspension prevented it) and instead threw a little during instructs (he sat 97-98) and then tossed a single inning for Estrellas Orientales in LIDOM. He was throwing hard but looked out of shape. Rather than move him back into the 45 FV tier now that the (modified) duration of his suspension has concluded, I'm leaving him in the 40+ tier due to skepticism about his ability to be as explosive as one needs to in order to throw 99-102 without help. That kind of arm strength made Clase internet baseball famous for a minute during his tongue-burning, 23-inning big league cup of coffee in 2019. His cutting fastball sat around 99 mph and touched 102.7 during that stretch. He looked like a huge steal for Texas, which pilfered him from San Diego, straight up, for Brett Nicholas. When Clase was announced as the PTBNL for Nicholas in May of '18, he hadn't yet pitched that year. By that Fall he was sitting in the upper-90s with natural cut. His 40-man timeline and relative inexperience were likely part of why San Diego was willing to move him. Cleveland acquired him from Texas as part of the Corey Kluber trade the following offseason. He still hasn't thrown a pitch for a Cleveland affiliate. <em>(Fall Instructional League, LIDOM)</em>","SvtUnSGGEK4","21032"
"Carson Tucker","CLE","SS",,,19,,"40+",2025,"High","19.3638888","6' 1""","175","R","R",2020,"Draft","CLE",2000000,"Mountain Pointe HS (AZ)","It was fascinating to hear scouts who see pro players, specifically the very talented group of teenage shortstops in this system, describe Tucker after I had watched him among domestic high schoolers and discussed him with amateur scouts. After Tucker looked explosive but unpolished to my eye on the showcase circuit, then seemed to take a real leap during an abbreviated senior season, multiple scouts who saw him in Goodyear now consider him a high-floor, lower-ceiling player. It's possible Tucker looks much different in the pro context, or that, like many of us, he was just weary from dealing with months of our earthly reality. I'm inclined to bet on what I saw with my own two eyes when Tucker was an amateur and continue to have him placed as a high-variance, high-ceiling talent. <em>(Fall Instructional League)</em>","YV4npHUgpkg","sa3014470"
"Tanner Burns","CLE","SP","A+",,20,,"40+",2024,"Med","22.4361111","6' 0""","215","R","R",2020,"Draft","CLE",1600000,"Auburn","I'm a little lighter on Burns than the industry consensus, which tends to have him as a low variance 45 FV arm. I don't think statistical success for SEC pitching necessarily translates to pro ball (see: Pilkington, Konnor) and Burns is a squat guy with a high-effort delivery whose stuff is just okay. He was up to 97 before his junior year but I have him sitting 90-92 and touching 95 during the college season, then throwing about that hard in a single-inning Fall outing with Cleveland. Burns does have a tight slider in the 78-81 mph range; his curveball velocity band overlaps with the slider a bit but it has distinct shape. He also throws a mid-80s changeup with sink, but worked very, very heavily off the fastball in college. I'd like to see his secondary usage increase in pro ball. Burns also has advanced pitchability elements, and he'll vary his delivery home to mess with hitters' timing. He profiles as a four-pitch rotation piece who'll outpace my projection if he can either a) show he can execute all his secondary pitches consistently or b) add velocity. I think the former is more likely. <em>(Fall Instructional League)</em>","xMsuCeUZ6NE","sa3014451"
"Logan Allen","CLE","SP","A+",,21,,"40+",2024,"Low","22.75","6' 0""","180","R","L",2020,"Draft","CLE",1125000,"Florida International","This is 2020 draftee Logan Allen. The other Logan Allen lost rookie eligibility in 2020; his report can be found on the Graduates tab of The Board. This Allen's playerid number is sa3014444 and his birthday is September 5, 1998, for those of you who want to avoid guessing which one to click on when you search for him on the site. Allen was an undersized, pitchability high school lefty who worked 88-92, with mostly average secondary stuff and a changeup that flashed plus. He was a third or fourth rounder at that point, then posted fantastic numbers at FIU, on the Cape, and for Team USA, enabling Allen to move into the second round come draft time. Though his fastball only sits 88-91 at times, Allen is a great athlete (he played both ways in college) with a well-balanced, repeatable delivery and plus command projection, and he hides the ball well, which should enable him to work at that velocity without getting shelled. Cleveland has done wonders with many strike-throwing college pitchers with good command, and Allen has a shot to blow up if he starts throwing harder while focusing solely on pitching. <em>(Fall Instructional League)</em>","5zHaWS5uk7o","sa3014444"
"Petey Halpin","CLE","CF",,,22,,"40+",2025,"Med","19.025","6' 0""","180","L","R",2020,"Draft","CLE",1525000,"St. Francis HS (CA)","Halpin's profile seems to be right in the crosshairs of Cleveland's draft model. He was a SoCal high schooler a tier below the glitzy Pete Crow-Armstrong group (Halpin was pushed to center field on the NorCal Area Codes team by the SoCal outfield depth), was young for the draft class, and has an impressive feel for contact, all of which seem to be drivers for the Cuyahoga contingent's draft preferences. Though he's wiry and skinny-looking, Halpin has sneaky pop because of how consistently he gets the bat head on the baseball. His amateur swing had a very upright front side through finish, and yet he was still able to drop the bat head and impact pitches toward the bottom of the strike zone, and in general he has great top-to-bottom coverage of the zone. He seemed to be working with a more open stance in the Fall and he had clearly added muscle during the 2020 layoff. That may alter the nature of his contact quality, but for now I have Halpin projected as a leadoff-hitting center fielder. <em>(Fall Instructional League)</em>","wIEKvoOJ1No","sa3014461"
"Junior Sanquintin","CLE","SS","R",,23,,"40+",2023,"High","19.4083333","6' 0""","180","S","R",2018,"J2","CLE",1250000,"Dominican Republic","Cleveland's young infield contingent has begun to spread throughout these rankings as their bodies mature and more light is shed on their likely defensive futures, and their showcase skills and hitting acumen are actually tested during in-game competition. Of all the teenage infielders, it's Sanquintin's profile that remains the cloudiest. There's no scout consensus as to which infield spot he fits best, and both his left- and right-handed swings need to cleaned up to work but are really exciting because of his bat speed. He swings hard and shows power potential from both sides, but his hands are awfully noisy from the left, while his righty bat path sometimes chops downward in an ineffectual way. 
But Sanquintin shows a crude knack for putting the bat on the ball and hitting it hard, and switch-hitters typically take a little longer to refine their swings. Sanquintin isn't in the Ronny Mauricio mold where you can pretty easily see him adding 20 pounds while staying at shortstop. He's a little more compact than that at a square-shouldered 6-foot-1, a little thicker and more physical than the typical 19 year old. He could end up at third base or as a big, strong, heavy-footed second baseman, or the cement might be dry on his frame and he stays at short. Either way, the important thing is that Sanquintin continue to refine his feel to hit from both sides of the plate, as switch-hitting infielders with power can basically play anywhere. <em>(Fall Instructional League)</em>","I0cN4L2seo0","sa3010863"
"Nick Mikolajchak","CLE","SIRP","AA",,24,,"40+",2023,"Med","23.5388888","6' 2""","215","R","R",2019,"Draft","CLE",125000,"Sam Houston State","Mikolajchak bounced back and forth between the Sam Houston bullpen and rotation during his final two years there, looking best in relief and projecting there in a big league role. He was 90-95 with an above-average curveball after signing in 2019. Then Mikolajchak arrived for instructs in the Fall of 2020. I've spoken with scouts who bookended his Fall work and it sounds like he was 90-92 in his first outing, then wrapped up instructs sitting 95-97, which he was blowing past everyone. The two pitchers sounded so different that I had to make sure neither of the scouts I spoke to had the wrong player. There's also evidence of a leap in Mikolajchak's pitch data: more spin, more induced vertical movement on his fastball and a harder curveball. He now has an impact power pitcher's fastball/curveball combo. After he threw four different pitches in college, he projects to work with three (his changeup looks good on paper but the scouts I spoke with didn't see it in the Fall) out of a big league bullpen, and based on how vigorously the arrow is pointing up for him after his Fall in Arizona, he may move very quickly. <em>(Fall Instructional League)</em>",,"sa3010303"
