Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Shervyen Newton","NYM","SS","A",,11,,"40",2022,"High","22.1138888","6' 4""","215","S","R",2015,"J2","NYM",50000,"Netherlands","Reviews of Newton at 2020 instructs mimic his prior year's report. He's a sneaky good defender at shortstop and will probably stay there even though he's a huge-framed guy who's built like an SEC wideout right now and will probably look like an NFL tight end at maturity. Newton remains an extreme-risk hit tool prospect and a scout who has seen a bunch of him the last couple of years told me they don't think any progress was evident at 2020 instructs. He had run two consecutive years of strikeout rates up around 32% and the quality of his at-bats is wildly variable. He's still growing into his body, so perhaps more reliable bat-to-ball skills will arrive once he does. Even if he only cuts the K's down to the 25% range, we could be talking about a valuable everyday big leaguer because of Newton's power and likely defensive home. <em>(Fall Instructional League)</em>",,"sa917119"
"Jaylen Palmer","NYM","3B","A",,12,,"40",2023,"High","20.8472222","6' 3""","195","R","R",2018,"Draft","NYM",200000,"Holy Cross Academy HS (NY)","This is one of the, if not <em>the</em> highest variance prospects in the entire system. Unearthed in the Mets' backyard as an overslot 2018 Day Three pick, Palmer surprised the industry by going to Kingsport and performing well above what was expected of him. There's a gap between the contact performance (Palmer hit .250) and actual skill at this point, but that's okay for such a lanky, cold-weather, out-of-nowhere high school prospect. 
The measurable power Palmer generates on contact is shocking. He's tied with Mark Vientos and Brett Baty for the highest average exit velo on this list and he's arguably more physically projectable than either of them. His long-term defensive profile is still unclear: the Mets played him all over the field during 2020 instructs and will continue to do so in 2021. Palmer's ability to make contact and recognize offspeed stuff is raw, and like Newton there's a chance that he never makes enough contact to be a viable big leaguer. It's possible he becomes a whiff-prone corner outfielder and falls off the list in two years, but he might also stay on the dirt and develop passable feel to hit and huge raw power. <em>(Fall Instructional League)</em>",,"sa3008297"
"Junior Santos","NYM","SP","A",,13,,"40",2023,"High","19.8027777","6' 8""","218","R","R",2017,"J2","NYM",275000,"Dominican Republic","There's no change here as Santos was not at 2020 instructs: A slight dip in velo and a strike-throwing regression weren't enough to slide Santos down the pref list at this point last year, not as his age, nor at his size, and especially not when you consider both. This is a giant teenager with a good arm and some breaking ball and changeup feel (for creating movement, not for locating) who was pushed hurriedly to an affiliate when he was still 17. The arm action looked a little less fluid and was a bit compromised in 2019, but I'm still on Santos as a long-term projection arm with an elite frame. <em>(At-home dev)</em>",,"sa3005470"
"Ryley Gilliam","NYM","SIRP","AA",,14,,"40",2021,"Med","24.8166666","5' 10""","170","R","R",2018,"Draft","NYM",550000,"Clemson","Gilliam was the ace starter for Kennesaw Mountain High School, which was one of the most prospect-laden prep teams in the country in 2015; it also had current top 100 prospect Tyler Stephenson (Reds) and center fielder Reggie Pruitt (Blue Jays), who got a $500,000 bonus in the 24th round. Gilliam could've received a low-to-mid six figure bonus out of high school but instead went to Clemson, where he mostly relieved, a role that agreed with his aggressive approach and fastball/curveball combination. Gilliam traversed three levels and reached Triple-A in his first full season (2019) but had rashes of wildness, especially toward the end of the year. According to a non-Mets source, he exhibited a bump to both his fastball and curveball spin at the 2020 alt site (up from 2400 and 2600 rpm to 2600 and 2700), and during 2021 spring training experimented with a slider that wasn't there before. There's a chance for three impact pitches here if Gilliam can find a more consistent release. <em>(Alternate site)</em> ","o82FlqgH6Qw","sa3008225"
"Franklyn Kilome","NYM","SIRP","AAA",,15,,"40",2021,"High","25.9444444","6' 6""","215","R","R",2012,"J2","PHI",40000,"Dominican Republic","This is a guy who's thrown a total of 11 real, competitive innings since returning from Tommy John but it's probably time to call the ball on Kilome's role. His longer arm action, mediocre athleticism, and inconsistent strike-throwing all point to the bullpen, as does his increasingly compressed roster flexibility. Kilome has fantastic stuff, though. His changeup has indeed gotten better since he was acquired by the Mets (though his curveball spin rate in 2020 is below what I sourced from 2018, when it was about 2400 rpm) and he has three real weapons with which to attack hitters, and as many as five if you count his four- and two-seamers as different pitches. It's possible there will be a knockout offering here at some point that enables Kilome to work in higher leverage innings, but at nearly 26, I'm not going to bet on that and think he'll just settle into a middle-inning role. <em>(Alternate site, MLB)</em>","BMD8EhJwlVg","17861"
"Robert Dominguez","NYM","SP",,,16,,"40",2024,"High","19.5138888","6' 4""","200","R","R",2019,"J2","NYM",95000,"Venezuela","There's no change here, as Dominguez did not come to the States for instructs: Dominguez was a known and not all that highly-regarded pitching prospect at the beginning of 2019. He was a 17-year-old Venezuelan righty with some effort who sat 90-93, which is typically a $10,000 to $25,000 bonus pitcher. Then he was 94-97 at an event in the summer, which caused teams to reconsider him, though some clubs wanted to see it another time or two to make sure it wasn't an anomaly. The Mets moved quickly, but Dominguez's bonus, which I was told was $95,000, reflected that level of uncertainty. 
Between when Dominguez was waiting for his contract to be approved and the end of Dominican instructs, he continued to sit in the mid-90s and hit 99, flashing a plus breaking ball at times. A scout who saw him during that period indicated he would ""blow the doors off"" of the GCL this time next summer. He's only thrown a handful of times since the velo spike and not even all of the Mets upper level decision makers have seen him yet, but the talent level is on par with a compensation or second-round pick. There's just significantly more uncertainty and less track record than even later-developing players taken in that range, like Josh Wolf. <em>(At-home dev)</em>",,"sa3014694"
"Jose Butto","NYM","SP","A+",,17,,"40",2022,"Low","23.2111111","6' 1""","160","R","R",2016,"J2","NYM",,"Venezuela","It sure seems like the Mets like this guy a lot, though not enough to put him on their 40-man even though he was Rule 5 eligible last offseason; no other teams liked him enough to take him. A person with a team that had trade discussions with New York during the offseason told me they thought Butto was highly-regarded within the organization based on the weight the Mets thought he would carry in a deal, which is odd considering they didn't roster him. A scout who saw him in the fall thought Buttó looked pretty generic. He throws a ton of strikes, lives in the low-90s, and can really execute a great changeup over and over again. Buttó has a fantastic strike-throwing track record in the low minors and guys with good command and changeups tend to be pretty stable backend rotation prospects, so that's where I've got Buttó graded right now. <em>(Fall Instructional League)</em>",,"sa3003166"
"Joshua Cornielly","NYM","SP","R",,18,,"40",2023,"High","20.3888888","6' 2""","175","R","R",2017,"J2","NYM",25000,"Venezuela","While he isn't your typical huge-framed teenage arm, Cornielly has a lot of starter traits. He's a plus athlete with a squeaky clean delivery, and advanced changeup feel and fastball command. The breaking ball needs work, but it's a shape problem more than a raw spin one, and I think Cornielly is athletic enough to develop in this area. He has a realistic shot to be a backend starter down the line, and a non-zero chance to develop a premium change, command, or both, and be more. <em>(Fall Instructional League)</em>",,"sa3005890"
"Carlos Cortes","NYM","2B","AA",,19,,"40",2021,"Med","23.9305555","5' 8""","200","L","S",2018,"Draft","NYM",1000038,"South Carolina","Still a unicorn of sorts, Cortes spent the winter playing several positions in Australia. He's a switch-thrower who uses a righty infielder's glove when he plays second base, but a lefty outfield and first baseman's mitt at other times. Cortes isn't a good defender at any of those spots but it's tempting to make him into a versatile player who can be hidden wherever the ball is least likely to be hit to try to get his bat into the lineup when you can. Cortes has an excellent track record of hitting dating back to high school. He hit .274/.378/.528 during his career at South Carolina, and walked more than he struck out. His contact/power blend has looked more vanilla as he's climbed the minor league ladder, and his 2019 minor league expected stats indicate a wOBA of about .320, which is in the Logan Forsythe/Yangervis Solarte area. That's the sort of role player Cortes projects to be, provided he can actually find a way to be a viable defender at second base. <em>(Fall Instructional League, Australian Baseball League)</em>","Pz1pO6aLZwU","sa3008079"
"Jordany Ventura","NYM","SP","R",,20,,"40",2023,"Med","20.9138888","6' 0""","165","R","R",2017,"J2","NYM",20000,"Dominican Republic","<em>Did you mean, ""Yordano Ventura?""</em> This Ventura began the 2019 summer in the DSL but had reached Kingsport by August. He doesn't have a big frame to dream on but he's very athletic, his 2019 TrackMan data indicates he can really spin it, and his fastball had plus carry and some cut action. Plus, he already throws pretty hard for someone his age, and he'll show you an occasional plus slider. I did have an in-office source tell me that Ventura's 2020 instructs data was a little below what I have from 2019, which may be the result of poor unit calibration at either site. Right now this is a young, lower-variance pitchability prospect. <em>(Fall Instructional League)</em>",,"sa3008542"
"Yennsy Diaz","NYM","SIRP","AAA",,21,,"35+",2021,"Med","24.5555555","6' 1""","160","R","R",2014,"J2","TOR",70000,"Dominican Republic","Diaz has projected as a single-inning middle reliever for quite some time, even though he had been developed as a starter throughout his entire minor league career. He held mid-90s velocity deep into games as a minor league starter and sat 94-98 during a horrendous single-game debut in 2019, seemingly unable to time his arm swing and find a consistent release point during a disastrous inning against the Orioles. That wasn't sufficient justification to slide Diaz's FV down on its own, but then he missed all of 2020 with a severe lat strain and only began pitching in games again for Estrellas Orientales in the Dominican Winter League, where he again sat in the mid-90s (94-97 according to a source). The Mets acquired him from Toronto in January for Steven Matz. 
The development of Diaz in the rotation improved his changeup enough that it became a sinking/tailing low-90s weapon and his best secondary pitch. He's going to bully hitters with velocity and that changeup, and command consistency will dictate whether it's in an up/down capacity or whether Diaz stays on the Mets big league roster consistently. <em>(Injury rehab)</em>",,"20218"
"Marcel Renteria","NYM","SIRP","AAA",,22,,"35+",2022,"Med","26.6888888","5' 11""","185","R","R",2017,"Draft","NYM",,"New Mexico State","Renteria struck out a batter per inning at High-A in 2019 and he did most all of that damage with his breaking ball, which has elite spin. His fastball only generated a 4% swinging strike rate that year even though it was sitting 93-96. He was one of the older players invited to Mets instructs and threw well enough there to get a 2021 NRI. He was more 93-94 in his only big league spring outing, and he was quite wild, but boy does Renteria have a good breaking ball. If he can refine his fastball command, he'll be a lock middle relief piece. The wild version has more of an up/down look. <em>(Fall Instructional League)</em>",,"sa3005016"
"Tylor Megill","NYM","SIRP","AAA",,23,,"35+",2021,"Low","25.8527777","6' 7""","230","R","R",2018,"Draft","NYM",50000,"Arizona","Megill came to 2021 spring camp in great shape and was 94-96 in his lone big league outing. That's way above where he sat during the 2019 regular season, though he would peak around that area at times. A below-average athlete with below-average command, he's a low-variance option-year reliever. <em>(Fall Instructional League)</em>",,"sa3007988"
"Joander Suarez","NYM","SP","A",,24,,"35+",2023,"High","21.2722222","6' 3""","180","R","R",2017,"J2","NYM",10000,"Venezuela","There's no change here: There are some elements of Suarez's delivery that need to be ironed out if he's going to locate consistently enough to start, but he's strong of build, has a loose arm, and can spin a two-plane slider from his current three-quarters arm slot. He's an interesting developmental follow for now. <em>(Fall Instructional League)</em>",,"sa3008263"
"Adrian Hernandez","NYM","CF","A+",,25,,"35+",2022,"High","20.325","5' 9""","210","R","R",2017,"J2","NYM",1500000,"Dominican Republic","Like Desmond Lindsay, who is further down this list, Hernandez is muscular, explosive, tightly-wound, and suffered a severe soft-tissue injury (a torn hamstring) that cost him most all of 2019. He wasn't part of New York's 2020 instructs contingent, so we have basically no new information from the last two years. Healthy Hernandez ran well enough to stay in center field and had sizeable raw power for a teenager. The cement on the bod is pretty dry, and while I think that means limited power projection, it also probably means Hernandez's chances to stay in center field may be a little more stable, assuming he has his pre-injury speed when he returns. While his 2018 slash line was strong (yeesh it feels scary to write that -- it's been a long time since this guy has played), there were some underlying swing-and-miss issues that might rear their ugly head in a more meaningful way in 2021. <em>(At-home dev)</em>",,"sa3005487"
"Will Toffey","NYM","3B","AA",,26,,"35+",2022,"Low","26.4305555","6' 2""","205","L","R",2017,"Draft","OAK",482600,"Vanderbilt","Toffey has been a notable player on the national stage going all the way back to high school and has been a similar guy that whole time. He's got solid feel to hit and works counts, but has more of a role player look due to mediocre raw power and bat speed. Toffey proponents will note he's made offensive adjustments at each level and improved the more he's played there; detractors would argue he's been old for those minor league levels. He's a solid defender with a plus arm who probably fits best as a lefty platoon corner bat. He was neither at the alt site nor instructs and was passed over in the Rule 5, so I'd feel more comfortable leaving Toffey here if he goes out and hits immediately in 2021. <em>(At-home dev)</em>","XL3eRFTCj3k","sa829401"
"Michel Otanez","NYM","SIRP","A+",,27,,"35+",2022,"Med","23.9222222","6' 3""","215","R","R",2016,"J2","NYM",35000,"Dominican Republic","Otanez touched 99 and sat 90-96 back in 2019. He has a giant, broad-shouldered frame, though he's a well below-average on-mound athlete. But when he's been healthy, Otanez has missed bats and avoided walks two out of his three pro seasons. He missed a year because of TJ and then 2020 because of the pandemic. The Mets did not invite him to instructs. If he can find a bat-missing secondary, he could end up as a viable reliever. He's also the sort who might blow up with a remade physique. <em>(At-home dev)</em>",,"sa932611"
"Desmond Lindsay","NYM","CF","AA",,28,,"35+",2020,"High","24.3888888","6' 0""","200","R","R",2015,"Draft","NYM",1142700,"Out of Door Academy HS (FL)","New York's 2015 second rounder, Lindsay is an explosive, tightly-wound patience/power/speed prospect who has struggled with strikeouts and health. He posted three consecutive above-average offensive seasons to begin his career and then his performance tanked in 2018, when Lindsay was coming back from nerve transposition surgery and again dealt with several injuries. He went to the Fall League that year and definitely looked like a big swing-and-miss risk, but he also got to a ton of his power in games. Lindsay only played for a couple of weeks the following year before he again got hurt, and then we had no 2020 season to check in with him again. Maybe there's someone-look bias here but I like the approach/power combination Lindsay brings to the table. He needs to come out of the gate and hit to stay on here and it's not a great sign that the Mets didn't include him in their fall group. <em>(At-home dev)</em>","akUuQZG6dnk","sa874792"
