Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Alexander Vizcaino","NYY","SIRP","A+",,11,,"45",2021,"Med","24.0361111","6' 2""","175","R","R",2015,"J2","NYY",14000,"Dominican Republic","A velo bump and uptick in changeup quality (he now has one of the nastier cambios in the minors) were the cornerstones of a 2019 breakout for Vizcaino, who was promoted to Hi-A Tampa for his final five starts of the year. While he now has 70-grade fastball velocity, his long arm action and three quarters slot create sinking action on the pitch that ends up generating groundballs more than swings and misses. The whiffs are going to come from the changeup, which bottoms out as if a trap door has opened beneath it just as it approaches the plate. At this age, I think the breaking ball refinement necessary to make Vizcaino a starter is unlikely, but I would have said the same thing about his fastball and changeup last year. <em>(Alternate site)</em>",,"sa920272"
"Austin Wells","NYY","RF","A",,12,,"45",2023,"Med","21.8972222","6' 1""","220","L","R",2020,"Draft","NYY",2500000,"Arizona","Had scouts thought Wells could catch coming out of high school, he probably would have been drafted highly enough to sign, but an elbow injury kept him from squatting as a senior and he was set to be a draft-eligible sophomore anyway, so he was a courtesy 35th rounder (the Yankees drafted him) and matriculated to Tucson. At Arizona, where he split catching duties with Mets fourth rounder Matt Dyer, Wells raked. He hit .357/.476/.560 in two years at U of A, and while I'm inclined to discount that line because PAC-12 pitching wasn't very good during that time, he also hit .308/.389/.526 on Cape Cod, where it is. Still a fringy receiver, his arm strength impacted by a previous arm injury, Wells probably can't catch but he is mobile enough to run around in the outfield. He's likely to take the Kyle Schwarber route and move quickly, and his frame suggests he'll be able to sustain mobility for longer. <em>(At-home dev)</em>",,"sa3014440"
"Luis Gil","NYY","SIRP","AA",,13,,"45",2021,"High","23.0055555","6' 3""","225","R","R",2014,"J2","MIN",90000,"Dominican Republic","Gil was acquired in the one-for-one Jake Cave trade with Minnesota, and at that time, he was a hard-throwing lottery ticket with a velvety smooth delivery and projectable frame. The grace and ease of his delivery belied his control problems, similar to how Neftalí Feliz and Yadier Alvarez both tricked evaluators into projecting heavily on their command. Gil's feel for release is now dialed in enough that he is unlikely to have serious, role-altering walk issues, but not so much that he suddenly projects as a starter. His presence on the 40-man adds to the likelihood that he ends up working in relief and only relief, as does his limited repertoire. His fastball is dominant (it generated a 20% swinging strike rate in 2019) and he can execute a slider to his glove side fairly regularly, but that slider relies on location and is crushable in the zone.  His changeup is still relatively new but isn't great. I think it has more ceiling than the slider just by virtue of the fact that Gil hasn't had as long to work with it. If that develops into an out pitch then perhaps he'll be able to close, but for now I think he's a fastball-dominant set-up type. <em>(Alternate site, LIDOM)</em>",,"sa877821"
"Anthony Volpe","NYY","SS","A",,14,,"45",2024,"Low","20.1027777","5' 11""","180","R","R",2019,"Draft","NYY",2740300,"Delbarton HS (NJ)","There's no change here. The steadiest infield defender among the high schoolers in the 2019 Draft, Volpe compared similarly to Oakland A's shortstop Nick Allen when he was a high schooler. Volpe will likely be a plus shortstop defender -- his feet, hands, and actions are all plus, his range is average -- and he has good feel for contact, but he lacks both present strength and the physical projection that enables teams to anticipate strength will come. Keep in mind that this is what Peraza's scouting report read like last year, and he appears poised to make so much contact as to render his relatively modest raw power projection irrelevant. That path is the one Volpe could take to an everyday role, but it's more likely that he ends up a glove-first utility type. <em>(At-home dev)</em>","EpQrKumdH-A","sa3010868"
"T.J. Sikkema","NYY","SP","A",,15,,"40+",2023,"Low","22.8611111","6' 0""","221","L","L",2019,"Draft","NYY",1952300,"Missouri","Sikkema moved into the Missouri rotation after the first month of his sophomore year and over the next 14 months turned in some dominant starts against several of the best college baseball programs in the country, notching double-digit strikeout games against Vanderbilt, Arkansas, LSU and Florida during that span. He's a low-slot lefty who was up to 95 at Mizzou but sat more 88-91 after the draft. His slot enables his slider to play and his changeup's shape mimics his fastball's, and the whole package works great when Sikkema is locating. See him at his best and you'll drop a 70 on his command. If he can do that consistently, he'll pitch toward the middle of a rotation. If not, then he could still end up in a Ryan Yarbrough-esque relief role. <em>(At-home dev)</em>",,"sa3011191"
"Oswaldo Cabrera","NYY","2B","AA",,16,,"40+",2021,"Med","22.2611111","5' 10""","160","S","R",2015,"J2","NYY",100000,"Venezuela","There's no change to Cabrera's blurb. He appears to have spent all of 2020 in Tampa and perhaps worked out there, but I can't find anyone outside the org who saw him doing baseball activities. Cabrera went from looking physically overpowered at Charleston in 2018 to generating one of the org's top average exit velocities throughout 2019. He added mass in his lower half and traded some contact for power, resulting in 29 doubles. It will be interesting to see how his new physicality interacts with his defensive fit. He has some of the best defensive hands in the entire org and should at least be a shift-aided multi-positional infielder even if he continues to thicken and slow. 
Cabrera sometimes swings at suboptimal pitches because he can move the bat head around and make contact with pitches all over the place, but this will limit his OBP and power output if it continues. He's got a shot to be an everyday player of some kind but it's more likely he becomes a super utility infielder. <em>(At-home dev)</em>",,"sa916954"
"Fidel Montero","NYY","RF",,,17,,"40+",2025,"High","17.4611111","6' 2""","170","R","R",2021,"J2","NYY",,"Dominican Republic","Montero wasn't on here upon initial publication because he had not yet officially signed, as other teams were rumored to have made a late run at him. Indeed Montero's toolset seems to have popped late during the international amateur process and the sixth-month delay to the start of the signing period made it so other teams with remaining pool money tried to sign him for more than he had been offered by New York earlier on. He grew three inches in the span of about a year, which allows for more long-term power projection, and grew into present power, arm strength, and speed, running the 60-yard dash in the 6.6 range. Montero's swing is pretty long but his power/speed/body projection mix is really exciting, and if he outgrows center field, then he'll have a traditional right fielder's toolkit because of the arm. <em>(International signee)</em>",,
"Everson Pereira","NYY","CF","A-",,18,,"40+",2022,"High","20.1527777","6' 0""","190","R","R",2017,"J2","NYY",1500000,"Venezuela","He was viewed as a polished hitter with middling tools as an amateur but Pereira swung through a lot of pitches in the zone in 2019, albeit in a small statistical sample and at a level much higher than is typical for a hitter his age. He went to the Penn League as an 18-year-old and whiffed in over a third of his paltry 74 plate appearances before injuring his ankle and getting shelved for the rest of the summer. His swing seemed more uphill than it was before he signed, and he became the first of several recent prominent amateurs on this list dealing with developmental growing pains. Now he's coming off of two years without real at-bats. <em>(At-home dev)</em>",,"sa3007034"
"Josh Smith","NYY","2B","A",,19,,"40",2023,"Med","23.8277777","5' 10""","175","L","R",2019,"Draft","NYY",976000,"LSU","Smith hit a career .313/.420/.478 at LSU and had a huge summer on Cape Cod after his freshman year. A stress reaction in his back nixed his sophomore campaign, including the Cape, but he returned and allayed any concerns about his back remaining an issue. Though not especially toolsy, Smith is a capable infield defender with an advanced approach and above-average feel for the barrel. He plays really hard and is procedurally polished. His pathway to becoming an everyday player likely involves him developing a plus or better bat, but he's a high-floor infielder who should play a key utility role at least. There was some support for him to be higher than this but Smith is already 23 and still hasn't played full-season ball yet. <em>(Fall Instructional League)</em>",,"sa3011703"
"Ryder Green","NYY","RF","R",,20,,"40",2023,"High","21.0833333","6' 2""","195","R","R",2018,"Draft","NYY",997500,"Karns HS (TN)","The one thing to add to Green's report from last year -- remember that this guy was a Pick to Click, meaning I thought he had a shot to be on this year's Top 100 but we lost the season and NYY had no instructs, so he isn't moving -- is that I learned he coaches kids at a hitting facility in Knoxville, so it would appear this guy is a baseball-loving obsessive. The tightly-wound Green has filled out and gotten a little stiffer since he was signed away from a Vanderbilt commitment for just shy of $1 million in the 2018 draft, but he now also has two solid years of statistical performance under his belt, an important feather in the cap of a prospect who had strikeout issues in high school. He still strikes out a lot, but we have two seasons of promising plate discipline results from him to point to, and his speed gives him a shot to stay in center field, both of which make the whiffing less worrisome. He remains a high variance power/speed prospect with the arm for right field should he need to move. <em>(At-home dev)</em>","0zwCZ6knA-s","sa3007875"
"Anthony Seigler","NYY","C","A+",,21,,"40",2023,"High","21.9583333","6' 0""","190","S","S",2018,"Draft","NYY",2800000,"Cartersville HS (GA)","There's no change to Seigler's blurb, though I will note that as I discussed this list with scouting sources there was some push/pull regarding him. He was a unicorn prospect as an amateur but was old for a high schooler, and he'll be nearly 22 when the season starts despite having only played in 54 pro games. Since signing, Seigler has been snakebitten by various injuries and has barely played, catching just over 40 games in parts of two seasons amid hamstring and quad issues, a concussion, a fractured patella, and then the pandemic. This was once the most interesting prospect on the planet, a baseball oddity: a switch-hitting catcher who was also an ambidextrous reliever. Unlikely to develop relevant power, Seigler needs to actualize both his high school contact skills and ball/strike recognition to make enough offensive impact to play every day. But right now the goal is just for him to play every day at all. <em>(At-home dev)</em>","Pygpv-Fofq","sa3006894"
"Beck Way","NYY","SP","A",,22,,"40",2024,"High","21.8305555","6' 3""","190","R","R",2020,"Draft","NYY",600000,"Northwest Florida JC","Way was a hard-throwing JUCO pop-up arm who went from a low-level Pennsylvania prep school, to D2 Belmont Abbey, to the Cape, to Northwest Florida JC. Next would have been LSU if not for pro ball. Way tops out at 96, his heater has tailing action, and he'll flash an above average slider and changeup. He's really well-built, has plenty of room for more mass (A.J. Burnett is the body comp), and really smooth, clean-looking arm action, the type of raw material New York has a strong recent track record of developing. <em>(At-home dev)</em>",,"sa3014462"
"Antonio Cabello","NYY","CF","A",,23,,"40",2022,"High","20.5944444","5' 10""","200","R","R",2017,"J2","NYY",1350000,"Venezuela","There's no change to Cabello's blurb, as we're still waiting to see if his 2019 was the result of a nagging shoulder issue. It's ironic that the Yankees didn't want to slow down Cabello's bat development by asking him to catch (he did as an amateur, and his build and arm strength are both visual fits behind the plate). Instead, his offensive development stalled on its own. Most of the physical tools are intact, Cabello's swing just looked out of whack, and he was coming off of a dislocated shoulder that truncated his 2019. His front side was leaking way down the third base line (which happened during his incredible 2018, too), and his swing was described as long to me, which is odd for a hitter this size. 
This is still a rare blend of skills, especially if the catching is ever revisited. Cabello still runs well, and last year he inspired one of my favorite scout quotes of all time when I was told that he has a ""grinding gait, full effort, kicking up grass as he runs like the rooster tail of a speed boat."" In addition to potential plus hit and run tools, there's above-average arm strength, and what was billed as above-average raw power that hasn't shown in the exit velos yet. Though Cabello's top end exits are still good for his age, his averages are not good for someone as physically developed as he is, a piece of evidence that supports the visual assessment of his swing. Still, I'm not out after one bad year, and think Cabello has everyday physical ability. <em>(At-home dev)</em>",,"sa3005600"
"Matt Sauer","NYY","SP","A",,24,,"40",2022,"High","22.3722222","6' 4""","245","R","R",2017,"Draft","NYY",2500000,"Righetti HS (CA)","Sauer experienced wild fluctuations in stuff as an amateur and first-year pro, which reinforced concerns about his somewhat Scherzer-y, violent delivery and culminated in Tommy John surgery in April of 2019. At his best, Sauer will sit 93-95 (he was up to 96 in his two outings before the surgery) and pitch with a plus curveball, a two-pitch duo that could close games. If Sauer's changeup and command improve, he has mid-rotation upside, but he's barely had pro reps because of injury and it's more likely he ends up in relief if his stuff comes back. He began throwing off a mound in mid-February of 2020 and has been sitting 92-96 in the bullpen lately. <em>(At-home dev)</em>",,"sa3005118"
"Josh Breaux","NYY","C","A+",,25,,"40",2022,"High","23.6611111","6' 1""","220","R","R",2018,"Draft","NYY",1500000,"McLennan JC (TX)","There's not much to add to Breaux's report since he only ended up playing in five games in the Constellation Energy League before working out at Dynamic Spots Training and taking live BP with a few dozen other pros for the rest of the summer. I'll also note that new catching coach Tanner Swanson (who came over from Minnesota) is a proponent of one-knee catching, so look for Breaux to implement that in 2021. 
Breaux is a very physical hitter with huge raw power, red flag peripherals, and stuff that might prevent him from catching. When he was a two-way JUCO prospect, he was in the upper-90s on the mound. A sore elbow cost him a bunch of 2019 and may also have sapped some of his arm strength, depending on when you saw him. Even a fully operational Breaux has some footwork and exchange issues that can slow his release or impact throwing accuracy. He's a relatively inexperienced defender so those things may still come, but if not, the K/BB stuff needs to improve because we're talking about a 1B/DH. <em>(Constellation Energy League, at-home dev)</em>","nkjcLrtbXP4","sa3008051"
"Nicio Rodriguez","NYY","SIRP","R",,26,,"40",2022,"High","21.7555555","6' 3""","175","R","R",2017,"J2","NYY",25000,"Dominican Republic","Rodriguez was a 2020 breakout candidate thanks to his combination of frame, nearly elite fastball spin, and what appeared to be burgeoning velocity. He struggled to repeat his delivery but for a 20-year-old his size, Rodriguez was really loose and flexible and still clearly honing his delivery and getting feel for his body. He sat 89-94 throughout 2019 but was up to 96 late in the year. He's continued to develop velocity and has been creeping up toward touching 98 in the bullpen more recently. He doesn't have to be put on the 40-man until December 2022 so there's still some developmental runway to work with here, but I think Rodriguez will be a good fastball/curveball reliever. <em>(DR Instructional League)</em>",,"sa3011194"
"Anthony Garcia","NYY","RF","R",,27,,"40",2023,"High","20.75","6' 5""","205","S","R",2017,"J2","NYY",450000,"Dominican Republic","It's Garcia, not Dominguez, who is the most impressive and imposing physical presence of all the young Yankees hitters. A 6-foot-6, switch-hitting leviathan, if Garcia doesn't have 80 raw power now, he will in the next few years. For now, he's an average runner underway, though his first step isn't great and he'll lose a step or two with maturity. Garcia has the arm to profile in right field, but down the road, he'll likely be an average glove there at best and might need to move to first base. There may be some late bloom to the hit tool, especially now that he's missed most of the last two years due to a quad injury and then the pandemic, because we're talking about a huge switch-hitter, but swing-and-miss will likely always be part of the profile. How much that matters will depend on how much power Garcia is getting to, and his early-career performance is promising on that end. He's a high-variance corner outfield prospect who might turn into a Steven Moya type, or hit 40 bombs. <em>(DR Instructional League)</em>",,"sa3005924"
"Denny Larrondo","NYY","SP","R",,28,,"40",2024,"High","19.0138888","6' 2""","180","R","R",2018,"J2","NYY",550000,"Cuba","Nothing new on Larrondo: He's only up to 94 right now but he is long-limbed, projectable, and one of the better athletes in this system. He has among the best 10- and 20-yard sprint splits in the org and played a good center field as an amateur. But Larrondo's future is on the mound where, still just 18, he has elite fastball and breaking ball spin rates. His delivery is a work in progress, but that's true of most 18-year-olds. He's a velo spike away and innings count away from climbing this list. <em>(DR Instructional League)</em>",,"sa3010654"
"Trevor Hauver","NYY","2B","A",,29,,"40",2023,"Med","22.5416666","6' 0""","205","L","R",2020,"Draft","NYY",587400,"Arizona State","Hauver sees a lot of pitches, he has fair barrel control, and his swing has a lot of lift. From a bat speed and athleticism standpoint, he's middling, and he really struggled to play an even a passable left field in college. Hauver was a high school infielder who arrived to campus at the same time as Alika Williams, Gage Workman, Spencer Torkelson and Drew Swift, all excellent defenders, so he was relegated to a new position immediately, and never took to it. His best chance of profiling in a big league role is if he can get back on the dirt, play a passable second base, and reach base at a high clip. <em>(At-home dev)</em>",,"sa3014448"
"Marcos Cabrera","NYY","3B","R",,30,,"40",2023,"High","19.6527777","6' 3""","189","R","R",2018,"J2","NYY",225000,"Dominican Republic","His frame and questionable quickness are strong indicators that Cabrera will move to third base, but more power should also arrive as he fills out, and Cabrera is a strong early-career performer with the bat (.269/.380/.445 in the 2019 DSL) despite his long levers. He's a power projection third base prospect. <em>(DR Instructional League)</em>",,"sa3008890"
"Dayro Perez","NYY","SS","R",,32,,"35+",2023,"High","19.3472222","6' 2""","180","R","R",2018,"J2","NYY",350000,"Dominican Republic","His feel to hit is behind, but Perez is an athletic, no-doubt shortstop with a projectable body, and his swing foundation is workable. His defensive footwork and actions are sublime and he appears to barely be touching the infield dirt at all as he glides in all directions, bends without effort, collects the baseball and turns it around toward first base. Whether he develops any sort of impact offensive ability will be dictated by how strong he is at physical maturity, as well as several approach/pitch recognition attributes we don't know anything about yet. <em>(DR Instructional League)</em>",,"sa3009299"
"Albert Abreu","NYY","SIRP","AAA",,33,,"35+",2021,"High","25.6916666","6' 2""","190","R","R",2013,"J2","HOU",185000,"Dominican Republic","Maybe if Abreu could throw his secondary stuff for strikes and then run his fastball up the ladder to finish hitters, this could work. But he doesn't have good feel for locating those secondaries and tends to pepper the bottom and middle of the zone with his fastball, either by accident or because he's fallen behind and needs to get one over for a strike. At times, he has looked like he has three plus or better pitches, but his fastball just doesn't play like it's elite, even though his velocity sometimes has been, and the secondaries suffer because Abreu is often behind in the count and struggles to locate them. I think he'll be up and down while he's on the 40-man. <em>(Alternate site, MLB)</em>","eT81w6ezeLs","17485"
