Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Justin Dunn","SEA","RHP","MLB",,11,,"45",2020,,"24.8111111","6' 2""","210","R","R",2016,"Draft","NYM",2378800,"Boston College","Scouts and execs see Dunn settling into one of two outcomes: either he ends up living in the mid-90s as a power reliever, or he sits, as he did in 2019, in the low-90s as an innings-eating No. 4/5 starter. Brendan Gawlowski's spring look at Dunn, during which the right-hander sat 92-94 over three innings, is perhaps indicative of the former since Dunn rarely worked with his changeup at a time when most starters are working heavily with their tertiary pitch in preparation for the season. Still, I remain somewhat bullish on Dunn's changeup development. He's had stretches in the past where it's been a plus pitch and it's arguably the best long-term fit with his fastball's tailing/sinking shape. What I'm less optimistic about is Dunn's starter stamina. He looked gassed late last year and while into the mid-90s early, was not throwing as hard in subsequent innings this spring. Ideally his fastball lives in at least the 93-96 mph range out of the bullpen and Dunn can be a dynamic, three-pitch reliever. I have his future fastball grade projected as if that's the outcome.","wO2TJso58R8","19268"
"Sam Delaplane","SEA","RHP",,,12,,"40+",2021,,"25.2972222","5' 11""","175","R","R",2017,"Draft","SEA",,"Eastern Michigan","Delaplane has power, vertical action stuff that I think is going to play in a high-leverage relief role. He creates a nearly perfect vertical arm slot by striding wide open, starting on the third base side of the rubber but landing in the middle of the mound. It helps give his fastball plus-plus carry and ride. Delaplane also has a power, Brad Lidge-style slider with late, downward movement. He has less raw arm strength than the Nick Andersons of the world, but the stuff works in the same way, and I think Delaplane will be a reliever of rare quality.",,"sa3004222"
"Brandon Williamson","SEA","LHP",,,13,,"40+",2023,,"22.2833333","6' 6""","210","L","L",2019,"Draft","SEA",925000,"TCU","It's not as if Williamson didn't show plus stuff at TCU; he would be parked at 92-93 in the first inning or two, and flash two plus breaking balls. He did, however, struggle to hold it deep into starts. By the fourth, he was often living in the 88-91 range. After the draft, in one- and two-inning outings, he sat 92-95 with a plus curveball (and fewer, if any, sliders). I'm skeptical that Williamson can hold 92-95 as a starter for a whole season because of how his stuff has waned in the past. He also suffered a severe hip injury while in junior college (he tore both labrums dunking a basketball and needed surgery) that might impact his ability to do it. I buy that the velo will be there in short stints and that both breaking balls, assuming the slider returns, will be plus. As such, I have Williamson projected as a three-pitch power reliever.","d-9h6aeLO1s","sa3011494"
"Juan Then","SEA","RHP",,,14,,"40+",2021,,"20.4361111","6' 1""","155","R","R",2016,"J2","SEA",77000,"Dominican Republic","Then (pronounced ""Ten"") was originally signed by Seattle, then was sent to New York when the Mariners were swapping low-level prospects for 40-man depth at the end of their last competitive window, before he returned in the Edwin Encarnación deal. 
He had a velocity spike over the offseason and, after sitting 91-95 and topping at 96 last year, was up to 99 mph in the bullpen this spring before baseball ceased operations due to the pandemic. Similar to the way Vanderbilt and Kyle Wright found an extra gear for his fastball before the draft, a lower, more naturally comfortable arm slot for Then is part of what seems to have brought this about. Last year, his well-located sliders were plus and the rest of his repertoire below, but he's lanky and loose, and quite smooth, so that stuff has been at least somewhat projectable. How the lower slot impacts the secondaries and command we won't know until after Then has taken the new delivery for a spin, but even if things go awry, the velo bump everyone's been hoping for has seemingly arrived, so a late-inning reliever outcome is now in play.",,"sa3002793"
"Wyatt Mills","SEA","RHP","AA",,15,,"40+",2020,,"25.4694444","6' 3""","175","R","R",2017,"Draft","SEA",125000,"Gonzaga","At the very least, Mills profiles as a good, sidearm ""look"" reliever who can enter the middle of the game and present hitters with a visual conundrum because of his sidearm slot. His combo of repertoire depth and command are both rare for a reliever, and I think he has a chance to have some peak years like Luke Gregerson, Steve Cishek, Brad Ziegler, or other low slot relievers who closed in recent seasons have had. The statistical case for it -- 30% strikeout rate, 54% groundball rate -- is strong and Mills has better surface-level stuff than most sidearm relievers do.","s8D-Dz4nti0","sa918372"
"Jake Fraley","SEA","LF","MLB",,16,,"40",2020,,"25.1361111","6' 0""","195","L","L",2016,"Draft","TBR",797500,"LSU","Fraley is officially in tweenersville. He plays a fine center field but he's not such a black hole that it makes up for his lack of power on offense and enables him to profile. Perhaps plus corner defense with a slightly better hit tool than I've projected means Fraley can be a platoon 45 FV, but I think enough puzzle pieces with power are floating around that he ends up a Ben Gamel style, luxury bench outfielder.","m2FL7vAG7w0","19260"
"Zach DeLoach","SEA","CF",,,17,,"40",2024,,"21.9055555","6' 2""","200","L","R",2020,"Draft","SEA",,"Texas A&M","DeLoach is a stocky guy with some pull power. His footwork in the box is very quite but he still ambushes fastballs on the inner half and has big power in the alley to his pull side. He's also a plus runner and a viable center field defender despite middling instincts. After a really rough sophomore year DeLoach won the Cape batting title and got off to a raucous 2020 start which included him hitting for more power than ever before. I have DeLoach projected as the bigger half of an outfield platoon.",,
"Isaiah Campbell","SEA","RHP",,,18,,"40",2023,,"22.9138888","6' 4""","225","R","R",2019,"Draft","SEA",850000,"Arkansas","Campbell was granted a medical redshirt in 2017 because of surgery to remove bone spurs from his elbow. His stuff was not totally back in 2018 and the Angels tried to buy low on the then redshirt sophomore in the 28th round. He returned to school, his stuff bounced back, and Campbell went in the 2019 second round. He was ridden pretty hard at Arkansas, and the Mariners chose not to run him out after the draft. We don't yet know what changes might be made to his repertoire, which was full of average stuff in college. He projects as a No. 4/5 starter.",,
"Braden Bishop","SEA","CF",,,19,,"40",2020,,"26.8944444","6' 1""","190","R","R",2015,"Draft","SEA",607700,"Washington","Bishop remains strangely snakebitten by injury, the latest and most bizarre of which was a 2019 lacerated spleen. He's still a glove-first, bench outfield prospect.",,"17806"
"Jonatan Clase","SEA","CF","R",,20,,"40",2024,,"18.1416666","5' 8""","150","L","R",2018,"J2","SEA",35000,"Dominican Republic","Clase packs quite a punch for someone his size, and his swing is very short but also geared for some lift. He has a relatively projectionless build, but part of that is because he's added a bunch of muscle since signing and is now built like a little tank. His speed gives him a shot to be a special center field defender, while the contact feel and seemingly mature idea of the strike zone might weaponize the speed on the bases. There's a right tail, everyday center field outcome in here.",,"sa3008787"
"Gerson Bautista","SEA","RHP","MLB",,21,,"40",2020,,"25.1222222","6' 4""","195","R","R",2012,"J2","BOS",250000,"Dominican Republic","This is another of several older relief prospects in the system, one whose report you're probably familiar with by now. Bautista was part of Seattle's return in the Díaz/Canó trade; the Mets acquired him from Boston for Addison Reed at the 2017 trade deadline. He's an arm strength-dependent reliever (96-99 mph) who'll likely lose list eligibility as soon as we have baseball again. He's erratic, but as long as he has crude control he'll bully hitters with his fastball and 84-87 mph slider in a middle relief role.","I1w4-Q8fjiY","19256"
"Joey Gerber","SEA","RHP",,,22,,"40",2021,,"23.1972222","6' 4""","215","R","R",2018,"Draft","SEA",167400,"Illinois","Other than the odd, chicken wing arm action Gerber uses to unfurl his stuff, he has a pretty standard mid-90s heat/power slider relief profile. The fastball gets on hitters more quickly than they expect, and it comes in at a flat angle that hitters also seem to struggle with. He might be up in September.",,"sa3006700"
"Connor Phillips","SEA","RHP",,,23,,"40",2025,,"19.1944444","6' 2""","185","R","R",2020,"Draft","SEA",,"McLennan JC","In high school, Phillips was best at 88-92 with command, but could sit 91-94 and hit 96 mph while losing the strike zone. He opted not to sign as 35th rounder of Toronto out of Texas high school in 2019, opted for JC rather than following through on LSU commitment. Early reports from last fall had him sitting in the mid-90's and hitting 98, and he held that velo coming out early in 2020. He's a likely relief prospect with a power pitcher's style, a high-end arm strength developmentla project for a dev group that has done well on the pitching side for the last couple of year.",,
"Elvis Alvarado","SEA","RHP","A",,24,,"40",2021,,"21.3916666","6' 3""","183","R","R",2015,"J2","WSN",700000,"Dominican Republic","A converted outfielder, Alvarado was up to 100 during extended and sat in the mid-90s with bat-missing movement throughout the rest of the summer. He'll flash an occasionally nasty slider but it's not consistent right now, nor is his strike-throwing, but of course he hasn't been pitching for all that long. He's a 2020 40-man add and will have to develop pretty quickly to merit a 40-man spot this winter, but Seattle has had success developing pitching lately and this guy has big ceiling if things click. Based on his build and athleticism, they might.","7yF8sXO5lxs","sa919291"
"Tyler Keenan","SEA","1B",,,25,,"40",2024,,"21.3805555","6' 3""","240","L","R",2020,"Draft","SEA",,"Ole Miss","Keenan has all-fields power and performed all three years at Ole Miss. He played third base in college but is listed at 240 and is likely to be limited to 1B/DH in pro ball.",,
"Carter Bins","SEA","C","A-",,26,,"40",2023,,"22.175","6' 0""","200","R","R",2019,"Draft","SEA",350000,"Fresno State","Bins has plus bat speed and a great build for a catcher. His swing is grooved and he needs defensive polish, but he at least has power/arm carrying tools and a good chance to be a whiff-prone backup.",,"sa1115884"
"Kaden Polcovich","SEA","2B",,,27,,"40",2024,,"21.3972222","5' 10""","195","S","R",2020,"Draft","SEA",,"Oklahoma State","Polcovich is a switch-hitter with some power, and junior college performer preceding a good Cape and early-2020 with freshly minted Oklahoma State threads. He's a plus runner with below average hands who is not a lock to stay at second base and may have to give center field a try. ",,
"Ljay Newsome","SEA","RHP",,,28,,"40",2021,,"23.6833333","5' 11""","210","R","R",2015,"Draft","SEA",,"Chopticon HS (MD)","Like Gerber, Newsome has a short, weird arm action that seems to bug hitters and create abnormally strong results on a fastball that is, in most respects, barely average. He does have a plus changeup and throws an obnoxious rate of strikes. To this point, Newsome's smoke and mirrors have worked as a starter up through Hi-A. The velo bump he worked for two offseasons ago has made a difference, and he projects as a swingman type now.",,"sa875837"
"Josias De Los Santos","SEA","RHP","A",,29,,"40",2022,,"20.9583333","6' 2""","175","R","R",2017,"J2","SEA",,"Dominican Republic","The Mariners pushed De Los Santos to full-season ball last year because his secondary stuff desparately needed reps and they trusted him to scrap through starts early on even though it wasn't ready. He succeeded and now looks like a fastball/cutter/slider relief prospect.",,"sa3006508"
"Devin Sweet","SEA","RHP","A+",,30,,"35+",2022,,"23.8555555","5' 11""","185","R","R",2018,"Draft","SEA",,"North Carolina Central","Sweet was a 2018 undrafted free agent senior sign who had a 2019 breakout. He began the year in the Low-A bullpen (50 K, 9 BB in 35 innings), then in June was moved to the rotation and thrived for 12 starts. He made a few late-August starts at Hi-A, and was good there, too. Sweet has fastball command, fastball ride, and a plus changeup. He's a little light on velocity, only sitting 90-93, but he's garnered swings and misses at that velocity at the top of the strike zone so far. His changeup has bat-eluding sink and fade, and is used against righty hitters. The breaking ball is just okay, but he can land it for strikes to start counts. 
It's a 40-man look, to be sure. Perhaps the velo would tick up in the bullpen in an interesting way (all our Sweet info comes from folks who've seen him start), but for now he projects in the fifth or sixth starter area.",,"sa3008340"
"Yohan Ramirez","SEA","RHP","AA",,31,,"35+",2020,,"25.1888888","6' 4""","190","R","R",2016,"J2","HOU",,"Dominican Republic","Ramirez’s career got off to a late start (he didn’t begin playing pro ball until he was 21) and he was also a little slow to develop, languishing in A-ball for several years. His stuff really started to pop in 2018, and last season he showed bat-missing, multi-inning stuff — 92-97, up to 99, two plus breaking balls. He walked 74 hitters in just over 100 innings last year, which needs to be better if he’s going to stick.",,"sa922200"
"Jorge Benitez","SEA","LHP","A",,32,,"35+",2022,,"21.1194444","6' 2""","155","L","L",2017,"Draft","SEA",150000,"Leadership Christian HS (PR)","Rejoice! Those who saw Benitez as an amateur and hoped he'd enjoy a pro velo bump have been proven correct, as the 20-year-old lefty was sitting 89-92 and up to 94 last year. He has big curveball spin rates but the pitch is pretty easy to identify out of his hand, and he barely throws it. It'll be interesting to see if the dev group tries to make the curveball more playable or if they explore other out-getting avenues now that viable velo appears to be on the way.",,"sa3004462"
"Damon Casetta-Stubbs","SEA","RHP","A",,33,,"35+",2023,,"20.9777777","6' 4""","225","R","R",2018,"Draft","SEA",325000,"Kings Way HS (WA)","The fastball/frame projection here is just okay, but Casetta-Stubbs has two excellent breaking balls and an advanced understanding of how to deploy them together to thwart hitters, similar to how Drew Pomeranz attacks guys. He's a black sheep relief prospect.",,"sa3008387"
"Aaron Fletcher","SEA","LHP",,,34,,"35+",2022,,"24.3861111","6' 0""","220","L","L",2018,"Draft","WSN",125000,"Houston","Fletcher's big hip turn helps him hide the ball pretty well, his slider has sufficient sweep despite low spin rates, and his changeup and two-seamer pair well together. He'd be a 40 FV relief prospect if his command were a shade better.","S7p6GO2eEEU","sa3007591"
"Raymond Kerr","SEA","LHP","AA",,35,,"35+",2021,,"25.8444444","6' 3""","185","L","L",2017,"UDFA","SEA",,"Lassen CC (CA)","Kerr can dunk a basketball, he has superlative weight room exploits, and he has rare lefty velo. His splitter flashes plus and the Mariners have worked with his slider enough to create viable sweep on the pitch. The strike-throwing and secondary consistency are present issues, but Kerr has come so far, so fast (he was sitting in the low-90s early last spring) that it's fair to project on that stuff, even though he's in his mid-20s.","IzFQquSaOzA","sa3005362"
"Milkar Perez","SEA","3B","R",,36,,"35+",2023,,"18.7444444","5' 11""","173","R","R",2018,"J2","SEA",175000,"Nicaragua","Perez has more of a frame than his measurables suggest, he has advanced feel for the strike zone and for contact, and he might grow into enough power to profile as a well-rounded everyday third baseman. But the frame isn't so overtly projectable as to make it a likelihood.",,"sa3008883"
"Kristian Cardozo","SEA","RHP",,,37,,"35+",2025,,"17.6777777","6' 1""","175","R","R",2019,"J2","SEA",595000,"Venezuela","Cardozo signed for just shy of $600,000 last July. He doesn't have the typical July 2 prospect's physical projection, but his delivery is loose and repeatable. He's been up to 92 with feel for his breaking ball and change.",,
"Luis Liberato","SEA","CF","AA",,38,,"35+",2020,,"24.5722222","6' 1""","175","L","L",2013,"J2","SEA",140000,"Dominican Republic","He's 24 but I still think Liberato's physical tools and relatively solid track record of performance merit inclusion in this FV tier. He runs well, has a great frame, and made substantive improvements to his contact rates with a 2018 swing change. I think there's still a chance he contributes in some way.",,"sa737020"
"Austin Shenton","SEA","3B",,,39,,"35+",2022,,"22.4777777","6' 0""","205","L","R",2019,"Draft","SEA",336000,"Florida International","Shenton had a loud Cape, then regressed athletically the following spring and looked more like a future first baseman. He has pop, but needs to hit a ton to profile at either corner spot.",,"sa3009869"
"Sam Carlson","SEA","RHP","A",,40,,"35+",2022,,"21.6138888","6' 4""","195","R","R",2017,"Draft","SEA",2000000,"Burnsville HS (MN)","We're still collectively waiting for Carlson to pitch coming off of Tommy John. At his prep peak, he was into the mid-90s with a good changeup and more strikes than is typical for such a hard-throwing, cold-weather prospect.","PK5O-3F8YyM","sa3005015"
"Levi Stoudt","SEA","RHP",,,41,,"35+",2023,,"22.6111111","6' 1""","175","L","R",2019,"Draft","SEA",339000,"Lehigh","Stoudt is a relief prospect with a plus changeup who went lower in the 2019 draft than his talent suggested because the industry knew he needed TJ after signing.",,
"Ty Adcock","SEA","RHP",,,42,,"35+",2022,,"23.4361111","6' 0""","213","R","R",2019,"Draft","SEA",150000,"Elon","Adcock is a catcher conversion arm who emerged a year after he was first draft-eligible. He's an upper-90s power relief prospect who didn't throw after the draft.",,
"Jake Haberer","SEA","RHP","AA",,43,,"35+",2020,,"25.4305555","6' 2""","225","R","R",2018,"Draft","SEA",,"Eastern Illinois","An undrafted free agent who was signed out of Indy ball with the notion that he'd eventually be an in-office contributor, Haberer cruised through A-Ball and now is in the upper levels at age 24 and throwing very hard. He was up to 99 last year and has a shot to be a bullpen contributor.",,"sa3008514"
