Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Zac Lowther","BAL","SP","MLB",,18,,"40",2021,"Med","25.0972222","6' 2""","235","L","L",2017,"Draft","BAL",779500,"Xavier","He doesn't throw very hard, but it takes hitters a few looks to get comfortable with Lowther, whose mechanical funk disrupts their timing. The sinking and tailing action on his heater makes it tough to square up, and the southpaw leans on his secondary stuff to finish hitters. His curveball has depth and it bites hard, but doesn't pair very well with the sinker and is best deployed as a means to get ahead of hitters early in the count. The changeup, which has weird, floating/tailing action but almost no sink, has become Lowther's out pitch. He fits in a swingman or bulk relief role. <em>(Alternate Site)</em>","wVeEOHsnDns","20243"
"Yusniel Diaz","BAL","RF","AAA",,19,,"40",2021,"Low","24.6611111","6' 1""","210","R","R",2015,"J2","LAD",15500000,"Cuba","Two more IL stints in 2019 meant Diaz has now been shelved with an ailment six times since 2016. He had issues with his shoulder, hip, hand, quad, and hamstring during that time, and developed a tightly-wound lower half. He still hunts hittable pitches and can move the barrel around the zone, but this is an approach/contact-based skill set rather than one with loud, first division tools. He's going to pepper the oppo gap with doubles contact but I worry about his ability to catch velo at the top of the zone because of the way his bat head drags through it. He performed above league average as a young pro so maybe moving off of Diaz here is premature, but I'm just skeptical of his swing working and rounding down because of his injury history, too. <em>(Alternate site)</em>","cdLpzBiXeNQ","sa912848"
"Rylan Bannon","BAL","3B","AAA",,20,,"40",2021,"Low","25.1194444","5' 10""","180","R","R",2017,"Draft","LAD",122500,"Xavier","There's no change here: He isn't especially graceful nor does he have great hands or actions, but Bannon plays an adequate, effort-based second and third base. More importantly, he can hit. His low load enables him to lift pitches with regularity, but he's also short back to the ball and tough to beat with velocity. This becomes especially true with two strikes, when Bannon chokes up and spoils tough pitches. He runs deep counts and walks a bunch, and he's going to hit a ton of doubles and play a shift-aided spot on the infield. He struggles to lay off of breaking stuff below the zone but as long as that's not a devastating issue, I think Bannon will be a big league role player. <em>(Alternate site, Fall Instructional League)</em>
","pUKhEOYH0TU","sa3004162"
"Cadyn Grenier","BAL","SS","AA",,21,,"40",2022,"Med","24.5972222","5' 10""","185","R","R",2018,"Draft","BAL",1800000,"Oregon State","Grenier was neither at the alt site nor instructs (which perhaps is daming), and I have no info by which to alter his report: Grenier is a good defensive shortstop with some raw pop and elevated peripherals. His overt physical tools -- the power, straight-line speed, arm, defensive ability -- have been well-reviewed since Grenier was in high school, and they forced Nick Madrigal to move from shortstop to second base during the last year and a half of Grenier's time with Oregon State. He was a swing-change candidate for pro ball and his hands do load a little differently now, coming toward his rising front knee before circling back around in a loop toward the ball. This is reminiscent of lots of Donaldsonesque swings in the minors right now. If something clicks, Grenier could be an everyday shortstop. For now, the strikeouts push him toward a lesser, middle infield utility role. <em>(At-home dev)</em>","8Q0_6YnDInk","sa3008140"
"Hudson Haskin","BAL","CF","A",,22,,"40",2024,"Med","22.4305555","6' 2""","195","R","R",2020,"Draft","BAL",1906800,"Tulane","Haskin was an age-eligible sophomore last year with plus speed and a quirky swing that he makes work. He has average power and can yank some pitches out to his pull side, but his swing doesn't really let it play in games because he's often cutting down at the ball. He does track pitches very well, though, and gets the barrel to balls all over the zone. He projects as a tweener fourth outfielder but a swing change that better enables Haskins to hit with lift could also raise his ceiling. <em>(Fall Instructional League)</em>",,"sa3014449"
"Carter Baumler","BAL","SP",,,23,,"40",2025,"High","19.3472222","6' 2""","195","R","R",2020,"Draft","BAL",1500000,"Dowling Catholic HS (IA)","Baumler is your standard high school projection prospect with low-90s heat, breaking ball feel, and a skinny, 6-foot-2 foundation on which to build. He got an over-slot $1.5 million in the fifth round. Like a lot of Elias-era Astros picks and Orioles trade targets, he stays behind the ball and creates backspin on his fastball, which is nicely mirrored by mostly vertical action on his upper-70s curveball. There's a lot of raw material with which to work here, and a wide range of outcomes depending on how Baumler's frame and velocity develop. <em>(Fall Instructional League)</em>",,"sa3014480"
"Darell Hernaiz","BAL","SS","A",,24,,"40",2024,"High","19.8388888","6' 1""","170","R","R",2019,"Draft","BAL",400000,"Americas HS (TX)","A GM once told me (I'm paraphrasing) that if a player is well-built and has some baseball acumen, they deserve serious consideration even if their tools are currently average. Such is the case with Hernaiz, who has a bunch of average tools right now, but could grow into a carrying, impact trait because he's a well-built and athletic young man. He has pro ball pedigree (his father played throughout the '90s), and average bat control, he rotates fast and creates leverage, and he's athletic enough that he might stay at shortstop. This was a strong $400,000 signing; Hernaiz is one of the more interesting young players in this system. <em>(Fall Instructional League)</em>",,"sa3011309"
"Isaac Mattson","BAL","SIRP","AAA",,25,,"40",2021,"Med","25.8916666","6' 2""","205","R","R",2017,"Draft","LAA",100000,"Pittsburgh","Of the several backspinning fastball types the Orioles have collected via trade over the last couple of seasons, Mattson is the one whose velocity has climbed. His fastball was up a tick at the alt site and his slider velocity climbed about five full ticks (from about 81 mph to 86), though he seems to be sacrificing command for power now. His fastball's carry makes it playable even at just 93 mph and I think that, plus his slider, will be enough for a middle-inning role. If he can learn to turn over a changeup consistently then he'll be able to start, but I'm not betting on that as Mattson approaches age 26. <em>(Alternate site)</em>",,"20385"
"Garrett Stallings","BAL","SP","A+",,26,,"40",2022,"Low","23.825","6' 2""","200","R","R",2019,"Draft","LAA",312500,"Tennessee","A growing number of teams shut down their newly-drafted pitchers during their first pro summer, which is what the Angels did with Stallings, who threw a career-high 103 innings at Tennessee during the spring of 2019. He's 23 and still hasn't pitched in a pro game yet. In 251 career collegiate frames, though, Stallings walked just 37 hitters, and he didn't issue a single free pass during his pre-draft summer on Cape Cod. You'd think an extreme strike-thrower like this would have the most vanilla, stock footage delivery, but Stallings' is actually kind of funky, and helps his stuff (which <em>is</em> very vanilla) play up a little bit. He's a low variance fifth starter prospect who was traded to Baltimore as part of a two-player deal for José Iglesias. <em>(Angels Fall Instructional League)</em>",,"sa3014457"
"Ramon Urias","BAL","2B","MLB",,27,,"40",2021,"Low","27.0055555","5' 10""","180","R","R",2010,"J2","TEX",,"Mexico","I buy that second baseman Ramón Urías has above-average feel to hit, which makes him an above-replacement player with some sneaky trade value. Even at age 26, Urías has some roster flexibility thanks to two remaining option years and a service time clock that just started. He’s not a good defender and doesn't have much power, but he puts the bat head on the ball consistently and can play second base, though not especially well. Urías has a .270/.360/.420 career line in the minors -- after two DSL seasons with Texas, his rights were loaned and then sold outright to Diablos Rojos in Mexico City, where he hit .318/.402/.467 over five seasons before the Cardinals came calling in the spring of 2018 -- and he's hit well for two consecutive years at Double and Triple-A. His TrackMan data was strong in 2019 (91 mph average exit velo, 47% of balls in play at 95 mph or more), and I think he'd be an interesting, small-trade depth target for a contender. <em>(Alternate site, MLB)</em>"," ","18795"
"Bruce Zimmermann","BAL","SP","MLB",,28,,"40",2021,"Low","26.3222222","6' 2""","215","L","L",2017,"Draft","ATL",10000,"Mount Olive","Zimmermann has plus command of a three-pitch mix headlined by his fastball, which sneaks up on hitters because of its cut and carry. He has almost robotic control over his mid-80s slider, which only has real bat-missing length some of the time. He does a nice job of maintaining his fastball arm speed while throwing his changeup, but that pitch lacks the movement and velocity separation from his fastball to miss bats consistently. You'll occasionally see a slower curveball from Zimmermann but he barely threw that pitch during his 2020 big league debut and I'm not sure whether it will come back in 2021 and beyond. He's a major league-ready backend starter. <em>(Alternate site, MLB)</em>",,"20370"
"Drew Rom","BAL","SP","A+",,29,,"40",2023,"Med","21.4722222","6' 2""","170","L","L",2018,"Draft","BAL",650000,"Highlands HS (KY)"," I spoke with a couple of sources for this list who saw Orioles instructs but none of them saw Rom, so all I have to add to his report is what I have from a pitch data source who told me he sat 86-92 in the Fall, and averaged 89. I'll also add that Rom is going to make it a huge pain in the ass for FanGraphs writers to tag Rockies catcher Drew Romo in our pieces: After a 2018 post-draft velocity dip, Rom's heater returned to the upper-80s in 2019 and missed a lot full-season bats, many more than fastballs like his typically do. It has a well above-average spin rate for its velocity and nearly perfect backspin. An equally important part of Rom's success to this point -- 150 strikeouts, 39 walks in 126 innings -- has been his breaking ball command. He can vary shape and locate to his glove side, and Rom has a crude splitter with late dive that has a shot to miss bats. If he can add velo he's going to really blow up, and he's only 21. Velo gains aren't a given though, and Rom has a mesomorphic build, not the sort that has a ton of room for mass. If he settles at this velo, he'll be a backend starter. <em>(Fall Instructional League)</em>","vxN2IyneBMs","sa3007848"
"Hunter Harvey","BAL","SIRP","MLB",,30,,"40",2021,"Low","26.4888888","6' 3""","210","R","R",2013,"Draft","BAL",1947600,"Bandys HS (NC)","Harvey still hasn't graduated even though last year’s September roster days counted against his rookie eligibility. He continues to deal with intermittent injury while exhibiting high-leverage relief potential when healthy. In the brief look we had at Harvey last season, he threw fewer splitters and used more varied, in-zone fastball location rather than constantly attacking at the letters. <em>(Alternate site, MLB)</em>","h6K2W6p8iCg","15507"
"Kyle Bradish","BAL","SIRP","AAA",,31,,"40",2022,"Med","24.7305555","6' 4""","205","R","R",2018,"Draft","LAA",397500,"New Mexico State","So extremely vertical is Bradish's arm slot that his fastball's spin axis is actually on the left-handed side of 12:00, similar to Oliver Drake. Like a lot of power pitchers, his fastball plays best at the letters. Bradish's issue is that he struggles to locate up there consistently, and when his fastball is toward the middle of the zone, it's very hittable. Even though he had a velo spike at the alternate site (he averaged 93 and was up to 97 after averaging 91 and touching 95 in 2019), Bradish's fastball swinging strike rate was still pretty average. It makes it more likely that Bradish ends up in a relief role where he mixes in his three other offerings pretty heavily. His mid-80s slider is the pitch opposing hitters seem to struggle most to identify out of his hand and Bradish can throw it for strikes, while his curveball is the pitch he's more comfortable burying in the dirt. He also has an upper-80s changeup with some arm-side action. It's a fourth starter's stuff with a reliever's control, control Bradish and the Orioles will try to develop in 2021 ahead of a likely 40-man roster add. He's on the single-inning/multi-inning relief line for me. <em>(Alternate site)</em> ","gO68BL9_rtI","sa3008605"
"Alexander Wells","BAL","SP","AAA",,32,,"40",2021,"Low","24.2722222","6' 1""","190","L","L",2015,"J2","BAL",300000,"Australia","How good does one's secondary stuff and command need to be to succeed in today's game with an upper-80s fastball? We may be about to find out. Baltimore's rebuild should give Wells an opportunity to perform six innings' worth of surgery every fifth day. His fastball only sits 87-89 but it has plus-plus vertical movement. This is also a lefty with a good changeup, and those tend to outperform projections. If Wells can find a breaking ball (his slow curveball has some utility, and he has a newly-developed slider), then he'll pitch toward the back of a rotation for a long time. <em>(At-home dev)</em>","CNkdgwUiU9A","sa919319"
"Mishael Deson","BAL","CF","R",,33,,"35+",2025,"High","18.9111111","6' 5""","165","R","R",2018,"J2","COL",,"Dominican Republic","An ultra-projectable teenage outfielder acquired from Colorado as part of the Mychal Givens deal, Deson has good feel for contact for someone his age and size, and runs well enough that he'll likely stay in center field, at least for a while. He's a high risk/upside type likely to stay on the complex in 2021. <em>(At-home dev)</em>",,"sa3008828"
"Zach Watson","BAL","CF","A+",,34,,"35+",2022,"Med","23.9444444","6' 0""","166","S","R",2019,"Draft","BAL",780400,"LSU","With geyser-like regularity, LSU churns out high-effort, tweener bench outfield prospects like Watson, who hit .311/.373/.484 while in college. He's another of the many 23-year-old 2019 college draftees who has yet to have an upper-level opportunity due to the 2020 layoff. <em>(Fall Instructional League)</em>",,"sa3011258"
"Kevin Smith","BAL","SIRP","AA",,35,,"35+",2021,"Low","24.0611111","6' 5""","200","R","L",2018,"Draft","NYM",222300,"Georgia","Smith was acquired from the Mets in exchange for Miguel Castro and joins Zac Lowther as a soft-tossing swingman type of lefty with lots of tail on his fastball. Smith sat about 90 at the alternate site and tops out around 93. He had trouble working his sweeping slider to his glove side at both the Mets' and Orioles' alt sit locations and instead was limited to backdooring it to righties. When he can work it glove side, it has enough break and angle to be a finishing pitch, too. Fastballs like Smith's tend to pair nicely with a changeup but while Smith has fair feel for locating his cambio, it lacks any kind of impact movement. He needs a way to neutralize righties to profile in a middle-inning long man role. Plus slider command is the likeliest avenue. <em>(Alternate site)</em>",,"sa3007710"
"Joseph Ortiz","BAL","SS","AA",,36,,"35+",2023,"Med","22.8916666","5' 11""","175","R","R",2019,"Draft","BAL",450000,"New Mexico State","Ortiz is a glove-first shortstop prospect whose offensive production in college was ultra-inflated by the Las Cruces altitude. His swing, unaltered since college to my eye, is long and only capable of doing pull-side damage. The glove gives him a good shot to be a utility infielder but that outcome is dependent on something more developing on offense. <em>(Fall Instructional League)</em>","oLEMiIO78pw","sa3009889"
