Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Jose Miranda","MIN","3B","AA",,11,,"40+",2021,,"22.0416666","6' 2""","210","R","R",2016,"Draft","MIN",775000,"Leadership Christian HS (PR)","He didn't post a strong 2019 statline (about .250/.300/.360 in the Florida State League) but we're still on Miranda because of his ability to move the barrel all over the zone, and because he generates consistent doubles power despite being very short to the ball. It makes Miranda tough to beat within the strike zone. Instead, the way to deal with him is to hope he chases stuff out of the zone (and even then he often finds ways to make contact). There are some holes in the swing in the sense that Miranda can't do damage with pitches all over the zone, but he rarely swings and misses. We've shaded his FV down from last year's 45 because we now think he ends up playing more third base than second in the long run, but we still really like Miranda's bat control and quality of contact.",,"sa917952"
"Aaron Sabato","MIN","1B",,,12,,"40+",2024,,"21.1111111","6' 2""","230","R","R",2020,"Draft","MIN",,"North Carolina","Sabato started mashing the second he arrived in Chapel Hill, clubbing 18 homers as a freshman. He was sophomore eligible, and therefore only played 83 career games, but teams were about as confidence in Sabato's hitting ability as they were any in the 2020 draft. He takes full-body rips but still has accute barrel control. Sabato's issues are mobility and defense. He's a hefty guy for a college sophomore and projects as a 1B/DH-only prospect as he continues to age into his twenties even though he played shortstop in high school. It means Sabato needs to keep raking to clear that sky high offensive bar, but that's exactly what he's done against elite college pitching. He was in the mix for several teams picking in the middle of round one before falling to Minnesota.",,
"Wander Javier","MIN","SS","A",,13,,"40+",2022,,"21.5416666","6' 1""","185","R","R",2015,"J2","MIN",4000000,"Dominican Republic","There are instances when knowing less about a prospect actually improves the industry's view of them. There's space to dream and fill in the gaps in the profile with optimism, as we may not know that relevant underlying issues lurk beneath the surface. Such was the case with Javier, who signed for a IFA franchise record $4 million back in 2015 and basically missed two of his four pro seasons due to quad and hamstring injuries, along with labrum surgery. 
Finally (mostly) healthy in 2019, Javier went to full-season ball, struck out a ton, and hit .177. His bat-to-ball ability and pitch recognition are not great, but part of that is surely because he hasn't seen a lot of pro pitching due to the injuries. We're not moving off of Javier entirely -- he's just too talented. He still has a frame typical of power-hitting SS/3B types, he's athletic enough to play either of those spots, and he already has notable raw power for his age. But in the last year we've gone from not knowing much about his contact/approach to knowing it's either not good or lags way behind because of the lack of reps.","KQM2BzjyTNU","sa917168"
"Matt Canterino","MIN","RHP","A",,14,,"40+",2022,,"22.5833333","6' 2""","222","R","R",2019,"Draft","MIN",1100000,"Rice","Canterino regularly showed a plus fastball/breaker combo (a big, mid-90s two-plane breaker) as a sophomore and the summer before his draft spring, but there was some effort and violence to the delivery, and thus perceived relief risk. At that point, some teams saw enough strike-throwing to project him as a starter and look past the delivery. In his draft spring, his stuff was down a bit as Canterino appeared to be dialing things down to aim for more strikes and go deeper into games. When uncorked, we expect him to bump 96 with big life, and incorporate a mix of two breaking balls rather than rely heavily on the slider and barely use his curve. If he can throw strikes with his breaking stuff, he has a chance to start and miss bats with three pitches. If he can't, he might be a high-leverage reliever.",,"sa3011530"
"Matt Wallner","MIN","RF","A",,15,,"40+",2022,,"22.5888888","6' 4""","220","L","R",2019,"Draft","MIN",1800000,"Southern Mississippi","Wallner hit for power all three years of college, even while pitching part-time as a freshman and sophomore, but an arm injury kept him off the mound in his junior year, where some clubs thought he had real pro potential. He had some of the most explosive raw thump in the 2019 draft class, drawing 70 or 80 grades from scouts, and will hit balls 10 rows into the bleachers even when he doesn't get fully extended. He has some moderate swing-and-miss issues characteristic of hitters who have power-driven approaches, which were made more evident after Wallner signed. But he's also willing to take a walk, so the power and OBP give him a shot to be a regular in right field.",,"sa918808"
"Cole Sands","MIN","RHP","AA",,16,,"40",2021,,"22.9916666","6' 3""","215","R","R",2018,"Draft","MIN",600000,"Florida State","Sands' stuff is nasty enough that were it not for his long history of injuries, he'd be in the 40+ or 45 FV tier on this list. His fastball will creep into the mid-90s with big time tail, the kind that can run off the hip of left-handed hitters and back over the plate. He also has a wiping, two-plane breaking ball that's consistently plus. He was on the 60-day IL in 2018 and made three IL trips in 2019, though one was for a blister and another for a calf strain, not arm stuff. A potential No. 4 starter (more likely No. 4/5), Sands turns 23 next year and should reach Double-A. ",,"sa3008611"
"Edwar Colina","MIN","RHP",,,17,,"40",2020,,"23.1972222","5' 11""","240","R","R",2015,"J2","MIN",8000,"Venezuela","A stocky, hard-throwing starter with upper-90s heat, Colina's fastball doesn't play as an elite pitch despite his velocity -- it has middling movement and he's an extreme short strider who loses two ticks of perceived velo -- but it's tough to square up because of how hard it is. Similarly, Colina's short, cuttery slider is effective because of how firm it is, and because he has excellent glove-side command of it. He also has a firm changeup that may be shelved, or at least de-emphasized since Colina moved to the bullpen late in 2019. His strike-throwing ability (there's pretty precise slider command but bully-you in the zone fastball control) might enable him to go multiple innings, in which case you could argue he's a 40+ FV.",,"sa917405"
"Brent Rooker","MIN","1B",,,18,,"40",2019,,"25.7027777","6' 3""","215","R","R",2017,"Draft","MIN",1935300,"Mississippi State","Things are coming into focus a little more for Rooker, who remains one of the more interesting and prominent ""pop-up senior or redshirt junior"" prospects (like Kody Hoese in 2019), who the industry often struggles to contextualize. The background here is odd. As a draft-eligible redshirt sophomore, Rooker hit .324/.376/.528 with 11 homers at Mississippi State, and the Twins drafted him in the 38th round. He didn't sign, returned to school, hit .287/.496/.810, with 23 homers and 18 steals, and was drafted 35th overall. Nobody was totally sure what to make of such remarkable improvement, and Rooker lives in the dreaded right/right 1B/DH bucket for most evaluators, but he had among the best raw power and exit velos in his draft class and emphatically torched the best conference in college baseball. 
Rooker has moved quickly since entering pro ball (he needed to, as he's already 25) and played his entire second full season at Triple-A, where he mashed (.280/.398/.535), but his inability to deal with breaking balls is worrisome. We think he's more of a platoon 1B/DH/LF type, maybe a low-end regular at one of those.",,"sa3003172"
"Blayne Enlow","MIN","RHP","A+",,19,,"40",2022,,"21.3138888","6' 3""","200","R","R",2017,"Draft","MIN",2000000,"St. Amat HS (LA)","Enlow has developed a pretty strong four-pitch mix in pro ball. His fastball sits in the mid-90s early in starts before settling in around 93. It's more of a sinker/velo-centric fastball than one with bat-missing life, and the same goes for Enlow's power, upper-80s changeup. The bat-misser in the arsenal is a cutter/slider in the upper-80s that has serious length when Enlow locates it to his glove side. He has a slower, two-planed slurve he can throw for strikes, but it isn't an impact pitch. Right now he looks like a No. 4/5 starter, but there's a No. 4 ceiling if the command beats our projections, which seems possible given Enlow's age.","aZJ78IL6QJ8","sa3005117"
"Yunior Severino","MIN","2B","A",,20,,"40",2023,,"20.7805555","6' 1""","190","S","R",2017,"J2","MIN",2500000,"Dominican Republic","We have Severino projected as a three-true-outcomes middle infielder à la Rickie Weeks, or peak Mark Bellhorn and Dan Uggla. He's a bulky (especially for 20) switch-hitter who takes giant, uppercut rips. He missed much of 2019 due to a thumb fracture (he suffered torn ligaments, as well), so he may start 2020 back at Cedar Rapids and need to perform to be promoted. The power/middle infield combo gives him ceiling, while the strikeouts and rapidly maturing frame also make him quite risky.","loRx-qNixVg","sa3003185"
"Luis Rijo","MIN","RHP","A+",,21,,"40",2022,,"21.8555555","6' 1""","200","R","R",2015,"J2","NYY",50000,"Venezuela","Part of Minnesota's return from New York for Lance Lynn, Rijo is a hyper-efficient strike thrower whose curveball moves like a Wiffle ball, seemingly floating as it approaches the plate before it begins to bend and dive away from right-handed hitters. Because it's a slower, loopy pitch, it may not miss bats against upper-level hitters, but it's hard to square up because of how much depth it has, and Rijo locates it well. 
So, too, can he spot his low-90s fastball where his catcher asks for it, working up at the letters and to both corners of the plate at will. His ceiling will likely be limited by stuff quality -- though only 20, Rijo is physically mature and unlikely to grow into much more velocity -- but the command makes him a high-probability backend starter and one who could move quickly.",,"sa916950"
"Devin Smeltzer","MIN","LHP","MLB",,22,,"40",2020,,"24.8527777","6' 3""","195","R","L",2016,"Draft","LAD",497500,"San Jacinto JC (TX)","Mechanical funk, glove-side breaking ball command, and a viable changeup all enable Smeltzer to induce weak contact despite meager velocity. He worked in a multi-inning capacity at the big league level last year and projects to do so going forward.","sO68TM2v_iE","19487"
"Benjamin Rortvedt","MIN","C","AA",,23,,"40",2021,,"22.8027777","5' 10""","205","L","R",2016,"Draft","MIN",900000,"Verona HS (WI)","Now that he's a solid defender (he was not in high school), Rortvedt's ball/strike recognition and strength-driven raw power give him a chance to play a prominent big league role if the two can work together. He can hit for power on pitches up and away from him (which he takes the other way), and, when he can catch up to them, on pitches down-and-in, which he golfs out to his pull side. Right now he looks more like a backup, but Rortvedt has tweaked his swing a bit since high school and perhaps more can be done so he's not driving so much into the ground.",,"sa917942"
"Josh Winder","MIN","RHP","A+",,24,,"40",2022,,"23.7583333","6' 5""","210","R","R",2018,"Draft","MIN",198700,"Virginia Military Institute","Winder has some interesting rotation piece elements -- a broad, square-shouldered, 6-foot-5 frame, a repeatable delivery, an arm slot that enables the fastball to compete in the zone -- and the development of his secondaries will determine if he gets there or ends up in a lesser role. He was old for the Midwest League in 2019, but he was also a late Day Two pick out of a very small school, so we're not discounting his numbers too much. He could be a four-pitch backend starter.",,"sa3007993"
"Travis Blankenhorn","MIN","2B",,,25,,"40",2020,,"23.9472222","6' 2""","230","L","R",2015,"Draft","MIN",650000,"Pottsville HS (PA)","He's had some injury stuff and isn't very mobile, but Blankenhorn now has a track record of hitting up through Double-A. He makes consistent, hard contact but without a lot of lift. You want to hide this guy at second base or left field and let him mash.","-WTP9wYmf1o","sa874969"
"Spencer Steer","MIN","2B","A",,26,,"40",2022,,"22.6027777","5' 11""","190","R","R",2019,"Draft","MIN",575000,"Oregon","Steer is a slightly stiff, hit-over-power, muscular infielder from Oregon who the Twins took in the third round last summer. He projects into the late-career Asdrúbal Cabrera role, a bat-driven, multi-positional infielder.",,"sa3010586"
"Akil Baddoo","MIN","CF","A+",,27,,"40",2021,,"21.9111111","5' 11""","210","L","L",2016,"Draft","MIN",750000,"Salem HS (GA)","Baddoo has some promising physical ingredients -- speed, raw power -- seasoned by high walk rates. He missed most of 2019 because he needed Tommy John in mid-May. He lacks deft barrel accuracy, but Baddoo has run well above-average walk rates to this point and he may be able to get to most of his power by hunting the right pitches, even if his swing's a little grooved. He's tracking like a power/OBP fourth outfielder or platoon guy.",,"sa917953"
"LaMonte Wade Jr","MIN","LF",,,28,,"40",2020,,"26.5361111","6' 1""","205","L","L",2015,"Draft","MIN",163800,"Maryland","Wade intrigues as the larger half of a corner outfield platoon. He's not exactly tooled up, but he walks a lot -- more than he strikes out against right-handed pitchers, in fact -- and he'll make up for some of what he lacks in power with rangy, corner outfield defense. It's not spectacular, but there's a clear role here.","w86AnjtVGWk","18126"
"Cody Stashak","MIN","RHP","MLB",,29,,"40",2020,,"26.1111111","6' 2""","175","R","R",2015,"Draft","MIN",100000,"St. John's","Stashak spent two years at Cumberland County College before heading to St. John's, where he had one statistically middling season for the Red Storm. He got $100,00 on Day Three of the 2015 draft and reached Hi-A as a starter before two injuries forced a late-season move to the bullpen in 2017. Stashak's fastball/breaking ball combo was very effective during that initial run out of the 'pen, and the Twins left him there. He's since had two dominant relief seasons, including very low walk rates for a reliever, while reaching Triple-A. The fastball plays in large part due to it's vertical movement, and his breaking ball shape varies enough that it may be two different pitches, but for now he projects as a two-pitch reliever with a modern approach: fastballs up, breaking balls down.",,"18088"
"Will Holland","MIN","2B","R",,30,,"40",2023,,"22.2388888","5' 10""","181","R","R",2019,"Draft","MIN",575000,"Auburn","Holland is the classic toolsy college player who hasn't even put things together yet and performed. One scout called him a ""bull in a china shop"" defensively because while he has the physical ability to play all three up-the-middle positions, he lacks feel and instincts. Holland had lots of trouble hitting during his draft spring due in large part to tinkering with his mechanics, but he was a fringe first rounder before that, so he was a nice buy-low lottery ticket in the fifth round.",,"sa3011204"
"Jorge Alcala","MIN","RHP",,,31,,"40",2020,,"24.9611111","6' 3""","205","R","R",2014,"J2","HOU",10000,"Dominican Republic","As had long been prophesied, Alcala began transitioning to a relief role in the middle of 2019 and ended his season with a September sip of espresso in Minnesota's bullpen. As you might expect, the move corresponded with a small jump in velo, as Alcala was 91-96 as a starter last year, then 94-97 out of the bullpen. He has set-up man stuff -- the heater and a vertically-breaking power slider -- but poor pitch execution will likely limit him to middle relief.",,"19459"
"Emmanuel Rodriguez","MIN","CF",,,32,,"40",2025,,"17.3722222","5' 10""","165","L","L",2019,"J2","MIN",2500000,"Dominican Republic","Minnesota's top 2019 signee is very short to the ball, has great hand-eye coordination, a swing that has lift out front, and hit in games when seen as an amateur. Rodriguez has a tweener build and speed, so the bat may need to max out as plus or better for there to be a role here, but that seems plausible based on the amateur looks.","-XltguAldkY",
"Edouard Julien","MIN","LF",,,33,,"40",2023,,"21.2055555","6' 1""","195","L","R",2019,"Draft","MIN",493000,"Auburn","It was an eventful, strange 2019 for Julien, who was coming off a very promising freshman year at Auburn during which he hit 17 dingers and slashed .278/.398/.556. He was ruled eligible as a sophomore not because of his age but because he had attended a year of secondary school in Canada before heading to college, which made him three years removed from high school. He was suddenly a young-for-the-class college bat who might have gone very high if he'd hit like he did the year before and got better at second base. He did neither. Julien's stock fell early during the season before he got hot during a tumultuous postseason run by Auburn. The Twins drafted him on Day Three. Julien tweeted he was coming back to school, went to the Cape, where had a great two weeks, and the Twins offer rose to just shy of $500,000, inspiring him to sign. Then he had Tommy John in August. 
We currently view his as a positionless, bat-first college prospect who has a chance to have enough in-game power to have some kind of big league role.",,
"Yennier Cano","MIN","RHP","A+",,34,,"40",2021,,"26.3472222","6' 0""","185","R","R",2018,"J2","MIN",750000,"Cuba","Signed just before the clock struck midnight on the 2018 July 2 period, Cano got a $750,000 bonus from the Twins, using the international bonus money acquired from the Rangers in the Zack Granite trade. In late March, Cano touched 95 while throwing for teams in Miami but he topped out at at least 97 in the past while pitching on the Cuban National Team and for Ciego de Avila. You could argue he should have been developed as a starter because of his repertoire depth and the way the pitch mix, which lacks a swing and miss offering, plays, but the Twins put him in the bullpen immediately. 
It's a sinker/slider/splitter look that generates groundballs more than it does strikeouts. He's nearly 26 and should move quickly as a relief piece.",,"sa3011688"
"Jovani Moran","MIN","LHP","AA",,35,,"40",2020,,"23.2222222","6' 1""","180","L","L",2015,"Draft","MIN",275000,"Carlos Beltran Academy HS (PR)","Moran has a dominant out-pitch changeup, though the rest of his profile is pretty vanilla. His body and control backed up in 2019, but he remains a likely relief piece.",,"sa875188"
"Alerick Soularie","MIN","LF",,,36,,"35+",2024,,"21.025","5' 11""","185","R","R",2020,"Draft","MIN",,"Tennessee","SOularie is a little outfielder with sneaky pop. He had a big sophomore year at Tennessee (he transferred from a JUCO) even though his swing probably isn't totally dialed in yet. It'll will be interesting to see if the Twins give him an opportunity to play second base, where he occasionally played at Tennessee. He's not fast enough to play center field, so 2B would be the most valuable part of the defensive spectrum for SOularie to occupy.",,
"Nick Gordon","MIN","SS",,,37,,"35+",2020,,"24.7222222","6' 2""","175","L","R",2014,"Draft","MIN",3851000,"Olympia HS (FL)","Eyeball evaluations of Gordon don't match his 2019 statline. He's more of a bench/depth type now than potential low-end regular at second or shortstop.","bXiuMCdQJP4","sa828662"
"Marco Raya","MIN","RHP",,,38,,"35+",2025,,"17.9361111","6' 0""","160","R","R",2020,"Draft","MIN",,"United South HS","Raya is one of the better on-mound athletes of all the high school pitchers and has perhaps the most graceful, repeatable delivery of that group. He commands the fastball in and out, has glove-side breaking ball command, and his velocity was peaking in the mid-90s during quarantine bullpens. He'd a great developmental project with burgeoning arm strength.",,
"Willie Joe Garry Jr.","MIN","CF","R",,39,,"35+",2023,,"20.125","6' 1""","170","L","L",2018,"Draft","MIN",225000,"Pascagoula HS (MS)","A twitchy, good-framed athlete with explosive hands, Garry's a toolsy lower-level prospect with swing and miss volatility. He was a $225,000 sign out of high school, has a pretty exciting skillset, and performed in the Appy League until a putrid August tanked his statline for the summer. He has concerning underlying stats but is tooled-up enough to monitor closely in the Midwest League next year.",,"sa3007065"
"Jair Camargo","MIN","C",,,40,,"35+",2021,,"21.0361111","5' 11""","210","R","R",2015,"J2
","LAD",,"Colombia","Camargo is a very physical 20-year-old catcher who is currently an average receiver and going to an org that has shown an ability to improve how catchers frame. His bat head drags into the zone, which causes him to be late, but he's so strong that he can still make impact contact the other way. His exit velos are huge for a 20-year-old: 91 mph on average with a hard hit rate of 47%, which is a 65 on the scale. It's going to be interested to see what happens with the body and how that impacts his ability to catch, and his approach is enough of an issue that it will likely detract from the power production. ",,
"Chris Vallimont","MIN","RHP","A+",,41,,"35+",2023,,"23.3222222","6' 5""","220","R","R",2018,"Draft","MIA",300000,"Mercyhurst","A fifth rounder from a small, D-II school in Pennsylvania, Vallimont was traded to help balance the Sergio Romo deal with Miami. He has a fastball with traits teams covet with increasing frequency. He only sits 89-93 and tops at 95, but his arm angle and ability to really backspin the fastball creates big life on the pitch, enabling him to beat hitters at the top of the zone. He's struck out a lot of guys (29% on the year) and was promoted to Hi-A before the trade, which is fine for a 22-year-old but impressive for someone who came out of such a small program just last year.",,"sa3008026"
"Seth Gray","MIN","3B","A",,42,,"35+",2023,,"22.1222222","6' 3""","205","L","R",2019,"Draft","MIN",483000,"Wright State","Gray had a breakout junior year at Wright State, growing into raw and game power while also doubling his walk total. He has a good frame, and good hands and baseball athleticism, but is a hit-over-power, late-count, fringe passive/patient type who likely won't show much in terms of batting average.",,"sa1115752"
"Bailey Ober","MIN","RHP","AA",,43,,"35+",2021,,"25.0055555","6' 9""","260","R","R",2017,"Draft","MIN",125000,"College of Charleston","There's very little precedent for someone with Ober's velocity having big league success, but it's clear why his mid-80s fastball has been dominant to this point. His size and deceptive, overhand release point create tough angle on his stuff, and he misses bats at the top of the zone. Ober also has a plus changeup. It might work in a relief role.",,"sa918555"
"Caleb Hamilton","MIN","C",,,44,,"35+",2020,,"25.4416666","6' 0""","185","R","R",2016,"Draft","MIN",,"Oregon State","Hamilton was a great defensive third baseman in college who took to catching in pro ball. He's an interesting 26th-man candidate as a third catcher and defensive replacement at various positions.",,"sa738961"
"Charles Mack","MIN","C","A",,45,,"35+",2023,,"20.6722222","5' 11""","190","L","R",2018,"Draft","MIN",500000,"Williamsville East HS (NY)","Stocky and physical, Mack is converting to catcher after spending his first two pro seasons as an infielder. He has some strength-driven power that should at least enable him to profile as a backup if the conversion works out.",,"sa3008250"
