Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Sammy Infante","WSN","2B",,,11,,"40",2025,"High","19.9527777","6' 1""","185","R","R",2020,"Draft","WSN",1000000,"Monsignor Pace HS","Infante probably slid down the boards of model-driven teams who care a lot about a hitter's age in the draft room (he's already nearly 20 but hasn't played in an actual minor league game yet). But Washington is not that type of team and Infante checks a lot of traditional scouting boxes. Certainly if you asked us to choose between him and a player exactly like him except 10 months younger, we'd take the younger player, but he frequently squared balls with power during pre-draft looks at him and is likely to stay on the infield dirt, so this feels like a $1 million player to us, too. Infante is a physical hitter likely to move off shortstop (where he played in high school) and to second base due to his middling arm strength. He has a shot to profile there everyday, though he could fall short of that and still be a valuable role-player in a shift-enabled, thumping infielder role. <em>(Fall Instructional League)</em>","UCIv3ICzjmA","sa3014717"
"Armando Cruz","WSN","SS",,,12,,"40",2025,"Low","17.3861111","5' 11""","165","R","R",2021,"J2","WSN",3900000,"Dominican Republic","Cruz was the consensus best defensive player in the 2020 international amateur class, a flashy and acrobatic shortstop defender. He is not very physical and needs to get much stronger in order to be a viable offensive player, and there's little agreement as to whether he will. His measurables indicate projection, but he is slightly built. A good and reasonable outcome here is a Freddy Galvis or Nick Allen type of player. <em>(International Signee)</em>","SlvxEVoIAAc",
"Joan Adon","WSN","SIRP","A+",,13,,"40",2022,"Med","22.8138888","6' 2""","225","R","R",2016,"J2","WSN",50000,"Dominican Republic","Washington moved Adon into the rotation after he had spent his first two pro seasons in the bullpen, and his velocity dipped a bit during the second half of 2019. His long-term projection remains in relief. Adon has a graceful delivery that he struggles to repeat, which impacts his breaking ball quality and command. In the bullpen he might sit 94-plus with serious movement, which, even with relatively tepid offspeed projection, puts him in a solid middle relief role. <em>(Alternate site, Fall Instructional League)</em>",,"sa3002614"
"Drew Mendoza","WSN","1B","AA",,14,,"40",2023,"High","23.6527777","6' 4""","228","L","R",2019,"Draft","WSN",800000,"Florida State","Mendoza had some first round buzz early in his high school career because he had at least 70-grade raw power projection, but he struck out a lot and his stock fell a bit down the stretch while his price tag did not, so he ended up at Florida State. There he continued to strike out while posting relatively modest underclass statlines before exploding as a junior in 2019. He still struck out a ton, but also slugged just shy of .600 and walked 23% of the time. Some scouts describe his approach as more passive than patient, which contributes to a healthy heaping of true three outcomes. There's real risk that Mendoza's hit tool is just a binary ""no,"" and that he ends up flaming out in Double-A. But he also has so much raw power that his swing might be made so simple that he can cut down on the K's and become a viable role player. Because the power here is so titanic, we suppose there's more ceiling than that, but a good realistic outcome for Mendoza would be to become a 1B/DH platoon partner and high-leverage bench bat. <em>(Alternate site, Fall Instructional League)</em>",,"sa3011256"
"Mason Denaburg","WSN","SP","A",,15,,"35+",2023,"High","21.825","6' 3""","190","R","R",2018,"Draft","WSN",3000000,"Merritt Island HS (FL)","Denaburg's injuries have already stacked up so high that while we'd take him over someone we considered a non-prospect, it'd be hard for teams to do so now considering he'll have barely thrown over the last several years when he finally returns from a recent Tommy John surgery. Denaburg was a highly-touted high schooler who signed for a whopping $3 million. His pro debut didn't happen after signing, as the biceps tendonitis that dinged his draft stock flared up again. In 2019, it looked like he would get to Low-A at some point, but his velocity ticked down and the Nationals held him back in extended ball. Once he built back up (92-94, touching 95), he was set to go to short-season ball and then Low-A to finish the year, but he felt something in his shoulder, which led to him being shut down again and never leaving Florida. He had surgery, lost 2020 to COVID, went to instructs, then blew out his elbow in the spring of 2021. The usual TJ timeline puts him on track to return mid-2022. At his best, Denaburg would sit 93-95, touch 98, and mix in a consistently 60-grade curveball and an emerging 55-grade changeup with the size and athleticism scouts can project into the middle of a rotation. <em>(Fall Instructional League)</em>","UE-e6imiR6U","sa3010648"
"Roismar Quintana","WSN","RF",,,16,,"35+",2023,"High","18.3305555","6' 0""","190","R","R",2019,"J2","WSN",820000,"Venezuela","There's no change here: Quintana signed for $820,000 as one of three high-dollar signings in the Nats' 2019 July 2 class, behind Lara and left-hander Pablo Aldonis. Quintana made a solid first impression stateside in the Instructional League. He's an average runner with an average arm and above average raw power. He has a well-developed 6-foot, 205 pound frame that reminds some of Marcell Ozuna , but Washington thinks Quintana can play center field for a while, maybe even long enough to be an everyday player there in the big leagues. With no organized games to go off of, we're projecting a lot on the bat, but his swing path is direct, there's raw strength, and he's already showing opposite field BP power. <em>(Fall Instructional League)</em>",,"sa3014718"
"Jackson Cluff","WSN","SS","AA",,17,,"35+",2022,"Med","24.5055555","6' 0""","185","L","R",2019,"Draft","WSN",200000,"BYU","Many BYU prospects face an uphill battle against draft models because their Mormon mission takes them away from baseball for a year, making them much older than their peers when they're finally draft eligible. We weren't really on Cluff pre-draft, but he performed during the summer and his eclectic collection of tools, feel to hit, lefty stick, and the likelihood that he stays on the dirt have him looking like a high-floor bench infielder already, and he's trending up. He has a compact lefty swing that looks like it will be tough to beat with big league velocity on the inner half, but he hasn't faced a ton of that yet. He probably doesn't have the bat speed, and won't make the offensive impact necessary, to be an everyday player, but Cluff's defensive fit gives him a high floor. His hands aren't great, but once he secures the ball he can turn it around pretty quickly and he has plenty of arm for the left side of the infield. <em>(Alternate site, Fall Instructional League)</em>",,"sa3010342"
"Holden Powell","WSN","SIRP",,,18,,"35+",2024,"Med","21.7388888","6' 0""","190","R","R",2020,"Draft","WSN",,"UCLA","In the summer between his freshman and sophomore years at UCLA, Powell played in the New England Collegiate Baseball League. But although he was likely among the hardest throwers in the league, command issues dogged his performance, forcing him to pitch from behind in the count often, and limiting his slider usage. During his sophomore year, he seemed to hone his command, which allowed him to better utilize his two-pitch mix, blowing his fastball by batters and fooling them with an above-average, late-breaking slider that played well against both righties and lefties, eventually earning Powell NCAA Stopper of the Year. That summer, he played in the Cape Cod League, and was the closer for Team USA, before returning to UCLA for what would end up being a shortened junior season. But even with his time at the college level coming to such an abrupt end, by the time Powell was selected 94th overall in the 2020 draft, he had already racked up 26 career saves, enough to rank him second in UCLA’s history. 
Chosen despite (or perhaps because of) the fact that he is only projected as a reliever, the 6-foot righty may not be as physically imposing as some of the other behemoths in the Nationals’ system, but the negative impact on his command caused by his long arm action may be negated by its deception, making for an uncomfortable in-the-box experience for batters. His fastball now consistently sits in the mid-90s and touches 97 (up from 92-94 in 2019), and if he can continue to work through any lingering command issues to optimize both of his offerings, he could find himself on Washington’s big league roster very quickly. <em>(Fall Instructional League)</em>
",,
"Zachary Brzykcy","WSN","SIRP",,,19,,"35+",2024,"Med","21.8972222","6' 2""","225","R","R",2020,"NDFA","WSN",20000,"Virginia Tech","A few really strong 2020 undrafted free agents have emerged and one of them is curly-locked Brzykcy, who was a power reliever at Virginia Tech. He quickly went from sitting 94-95 out of the Hokies bullpen in his first 2020 appearance to sitting 96-98 and touching 99 in his last few. Brzykcy does not have good fastball control; he's a grip-and-rip type of guy whose heaters often sail to his arm side. His low-80s power curveball flashes plus and he buries it just beneath the strike zone with much more regularity than he locates his fastball. A pure relief prospect, Brzykcy's ultimate role is dependent on his fastball command becoming a little more precise. He has obvious middle relief stuff with an up/down reliever's control at present. <em>(Fall Instructional League)</em>",,
"Tres Barrera","WSN","C","AAA",,20,,"35+",2021,"Low","26.7222222","6' 0""","215","R","R",2016,"Draft","WSN",,"Texas","Felipe Barrera III, aka ""Tres,"" was a three-year starter at Texas and slowly usurped bat-first Raudy Read as the Nationals' third catcher on the 40-man. He's performed above the league average at each of his minor league stops, including at Double-A in 2019. He spent 2020 on the restricted list serving a suspension for using a banned substance and played a little bit of winter ball in the Dominican Republic. Barrera has barrel utility middle away, and that's about it. On defense, he is a traditional squatter and an average receiver with above-average ball-blocking skills. He's capable of popping 1.9s to second base, which is above average. He has a backup catcher ceiling due to the lack of impact offense, and is really more of a third catcher, but Barrera will probably be have a long big league career hopping around to different 40-man rosters in one of those roles. <em>(LIDOM)</em>",,"19977"
"Reid Schaller","WSN","SIRP","A+",,21,,"35+",2022,"Med","24.175","6' 3""","210","R","R",2018,"Draft","WSN",555100,"Vanderbilt","Schaller would have been a draft-eligible sophomore at Vanderbilt but he lost his true freshman season to Tommy John, so he was a rare draft-eligible redshirt freshman instead. Pitching out of the bullpen in college, Schaller was 94-97. He's been more 91-94 as a starter in pro ball, but we have him projected as a two-pitch reliever and think the heater will have an extra gear in single-inning outings. <em>(Fall Instructional League)</em>","AMMKtTnWjrU","sa3008023"
"Todd Peterson","WSN","SP",,,22,,"35+",2023,"Med","23.3694444","6' 5""","230","R","R",2019,"Draft","WSN",,"LSU","Peterson went viral for pitching five good relief innings and then hitting a big double in the SEC tournament before admitting in his post-game interview that he'd lied to head coach Paul Mainieri about hitting in high school so he'd let him bat. He sat 90-94 in 2019 as a reliever at LSU but has added to that since then, averaging 93-95 over the course of five innings of short relief in spring ‘21. He mixed his sinker and four-seamer along with his high-80s slider, which has sharp movement straight downward when it’s working for him. His sinker and slider both missed low, but when he followed that up with his fastball up in the zone, it threw batters’ timing off, causing ugly swings. He carries an imposing, 230 pound frame, which seems a bit more athletic than in his days at LSU where he appeared heftier, and his delivery includes an over the top, whip-like arm action that befuddles batters on both sides of the plate. Peterson projects in middle relief. <em>(Fall Instructional League)</em>
",,
