Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Forrest Whitley","HOU","MIRP","AAA",,11,"&darr;","40+",2022,"High","23.7222222","6' 7""","238","R","R",2016,"Draft","HOU",3148000,"Alamo Heights HS (TX)","As enigmatic as any pitcher in the minors, Whitley's 2020 alternate site performance added to what has been a consistently inconsistent career dating back to high school. He transformed from a soft-bodied pitchability high schooler to a svelte, five-pitch, fire-breathing dragon in the span of about 18 months, then had a 2018 stimulant suspension plus lat and oblique issues before 2019 brought shoulder fatigue, control problems, and what looked like a conditioning regression. Depending on the day, his fastball velocity was anywhere from 91 to 98 at the 2020 alternate site, and he seemed a distant thought even at the end of the year when the big club was clamoring for pitching. 
Spring of 2021 arrived and by mid-March, Whitley needed Tommy John. If there's a silver lining, it's that it may gives him the opportunity to rebuild and fine tune his body, which is common for TJ rehab guys. It's possible we'll once again see Whitley sitting 94-97 with a bevy of elite secondary offerings, but I'd be surprised if he's able to do that year after year for a half decade based on how unfortunate his health-related track record has been so far. <em>(Alternate site)</em>","5krfMUxyV_M","sa917930"
"Freudis Nova","HOU","2B","A+",,12,,"40+",2022,"High","21.3972222","6' 1""","215","R","R",2016,"J2","HOU",1200000,"Dominican Republic","I'm getting some Gilbert Lara flashbacks here, which isn't a good thing. Like Lara, Nova has quickly filled out and morphed from a swing-happy middle infielder with power projection into one with more of a corner look and considerable present power. He's so much bigger and stronger now that some scouts who saw him both last fall and this spring think his ultimate destination may be first base, and that his body has already begun to look like that of late-career Hanley Ramirez. Nova's plus-plus arm may enable him to hide some of what project to be lateral range deficiencies, and he could still end up at third base or playing a Moustakas-y second. 
It puts more pressure on him to develop a better approach than his current, over-aggressive version. Remember though that Nova has performed on paper despite his approach, including a nearly average line as a 19-year-old in the Midwest League back in 2019 that featured 25 extra-base hits in just 75 games. Unlike the Gilbert Lara/Brewers situation, the club here thought highly enough of Nova to put him on their 40-man. The chance for a viable middle infielder with relevant game power still exists here, but is looking less likely as time passes. <em>(Fall Instructional League)</em>",,"sa3003195"
"Shawn Dubin","HOU","SIRP","AAA",,13,,"40+",2022,"Med","25.7472222","6' 1""","170","R","R",2018,"Draft","HOU",1000,"Georgetown College","Dubin took a long route to pro ball (from a JUCO to Buffalo and then to an NAIA school) and his destination will be a big league bullpen. He enjoyed a velo spike in 2019 and dominated low-level competition with mid-90s heat and a really good slider. At the time, Dubin was listed at a dandelionesque 155 pounds but has since climbed up over 170, albeit without seeing any more velo. It might help quell some concerns about his size and durability, though. Dubin was once again mostly 93-96 this spring, folding in an upper-80s slider and mid-80s curveball. One source put a 70 on Dubin's slider. If that's true, then projecting him in a middle relief role here will be light. <em>(Alternate site)</em>",,"sa3007248"
"Jordan Brewer","HOU","CF","A-",,14,,"40",2023,"High","23.8444444","6' 1""","195","R","L",2019,"Draft","HOU",500000,"Michigan","There's an injury update at the end of this blurb, which is otherwise unchanged because of said injuries: Brewer was draft eligible in 2018 at Lincoln Trail JC in Illinois and went unselected, but emerged in his season at Michigan due to his huge tools: solid average raw power, plus-plus speed, plus arm strength and good instincts on the bases. In the 2019 draft, Brewer was an outfielder for the College World Series finalist and arguably had the best raw tools in the draft. But he lasted until the back of the third round due to his rawness at the plate, underlined by his 56 strikeouts to 24 walks. 
At the plate, Brewer's pitch selection is below average and his swing can get long, so the prototypical profile of the below average contact platoon center fielder, like a Jake Marisnick, is the reasonable upside since Brewer is already 23, going on 24, and has barely played during the last two years because of a toe injury, the pandemic, and a knee surgery. <em>(Injury rehab)</em>",,"sa3011737"
"Alex Santos II","HOU","SP",,,15,,"40",2025,"High","19.3194444","6' 4""","194","R","R",2020,"Draft","HOU",1250000,"Mount St. Michael HS (NY)","Santos spins the ball a little better than your typical boiler plate prep pitching prospect and his build allowed for strength and velocity projection while he was a rising junior. At that time, he was sitting in the low-90s, up to 95, and had a 55-grade curveball. Based on his build and geographic location, Santos was one of the high school arms who seemed like they had a chance to have a big uptick in velocity after a winter of training, and maybe leap into the first or second round of the 2020 draft. He looked a little less athletic and loose in his first 2020 start but it was chilly (in the 50s); he showed no real velo uptick and never got a chance to. It moved him from the 40/40+ FV cusp to the 40s, much like Matthew Thompson and Andrew Dalquist the year before. Santos' velo was up during Fall Instructional League, though, where he sat about 94 but also looked a little less projectable and more reliever-ish to scouting sources who saw him there than they had expected given his draft pedigree. <em>(Fall Instructional League)</em>",,"sa3014684"
"Grae Kessinger","HOU","SS","AA",,16,,"40",2022,"Med","23.7777777","6' 2""","204","R","R",2019,"Draft","HOU",750000,"Ole Miss","Kessinger is a classic low-variance SEC utility guy with elite baseball instincts and makeup. He's not very toolsy and both his contact ability and power will likely end up shy of average at maturity, but his ability to do literally everything else well will probably enable him to play in the big leagues for a decade, and Houston gave him reps all over the infield during his first pro summer. Unlike many 2019 college draftees who need to come out of the gate hot with the bat in 2021, Kessinger's need only hover around that 90 wRC+ realm to continue projecting in this role. <em>(Fall Instructional League)</em>",,"sa3010327"
"Nivaldo Rodriguez","HOU","SP","MLB",,17,,"40",2021,"Low","24.1361111","6' 1""","170","R","R",2015,"J2","HOU",10000,"Venezuela","Rodriguez was 95-98 on the TV radar gun during a spring training game against Washington, but those readings appear to have been faulty, as he sat in the low-90s in 2019 and '20, and during his other starts at locations with pitch tracking this spring. That's still nothing to sneeze at, as Rodriguez's backspinning heater plays a little bit above its velocity due to its carry at the top of the zone. Though he doesn't have precise command, Rodriguez lives in and around the zone with all four of his pitches, the best of which is a low-80s curveball with vertical depth and action that complements his fastball well. He also has an upper-80s cutter/slider and a changeup, both of which are just shy of average. The entire package is that of a fifth starter or long man, and Rodriguez is likely to be up pretty frequently in 2021. <em>(Alternate site, MLB)</em>",,"22449"
"Chas McCormick","HOU","RF","MLB",,18,,"40",2021,"Med","26.1277777","6' 0""","190","R","L",2017,"Draft","HOU",1000,"Millersville","McCormick projects to play a role similar to the one Jordan Luplow has played in Pittsburgh: a part-time, lefty-mashing corner outfielder. He is the Pennsylvania State Athletic Conference's all-time hits leader and tweaked his swing over the course of his first two full seasons in pro ball (his stance and stride direction have changed), which helped him lift the ball more consistently. He now strides closed, and he's able to cover the outer half of the plate really well because of this. McCormick performed statistically up through Triple-A amid some pretty aggressive promotions and his proprietary expected stats from the 2019 minors were actually better than his triple slash line. He's a low-variance role player. <em>(Alternate site, LIDOM)</em>",,"19599"
"Dauri Lorenzo","HOU","SS",,,19,,"40",2025,"High","18.6","6' 1""","165","S","R",2019,"J2","HOU",1800000,"Dominican Republic","Lorenzo got just south of $2 million on the IFA market a couple of years ago and was the youngest Astros prospect in their entire 2020 Instructional League camp. He's already become very physical, so much so that there's early concern he won't be able to stay at shortstop. Second base was already squarely in the picture here, as Lorenzo's arm is not a slam dunk for the left side of the infield. Switch-hitting middle infielders are hard to come by, though, and Lorenzo is short to the ball and his swing has lift, which is also rare. His early career path makes it more important that a well-rounded contact/power combination emerge from the offensive skill set since second base looks more like his eventual home, but the physical ability to clear that offensive bar appears to be here. <em>(Fall Instructional League)</em>","3-AlAH2un18","sa3014685"
"Misael Tamarez","HOU","SP","A",,20,,"40",2024,"High","21.3861111","6' 1""","206","R","R",2018,"J2","HOU",,"Dominican Republic","Tamarez had interesting 2019 pitch data (a 19-year-old topping out at 93 with plus cut and carry), but I had nothing else to go on at the time (not even video) so he didn't make last year's list. He had a strong showing at 2020 instructs, where Tamarez's fastball was more often parked at 93 rather than just peaking near there. He's also an above-average athlete with a precocious changeup. A scout who saw instructs has also been impressed by Tamarez's on-field maturity and what looked to them like strong work habits. That scout thinks Tamarez belongs ahead of Santos here. Of the young 40-FV-and-below arms who may yet continue to emerge in this system, Tamarez either has better stuff or is a more starter-y looking athlete than the others. He's a high-priority full-season follow for 2021. <em>(Fall Instructional League)</em>   ",,"sa3009632"
"Zach Daniels","HOU","CF",,,21,,"40",2024,"High","22.3666666","6' 1""","211","R","R",2020,"Draft","HOU",,"Tennessee","It's not as if hitting prospects with huge power and severe strikeout issues are rare, but what <em>is</em> rare is that Daniels barely performed in college but is still seen as a guy with huge power potential. In part due to injuries and then the pandemic, Daniels never played more than 35 games in a college season and never homered more than five times in a single campaign. He struck out roughly 40% of the time combined between his underclass seasons at Tennessee and the wood bat summer ball he played amid them, then exploded during non-conference play in 2020, walking as much as he struck out while slashing .357/.478/.750 for four short weeks. 
He draws some Giancarlo Stanton swing comps because of his closed stance/stride and tucked hands, and Daniels' raw power is only a grade shy of Stanton's. Daniels can also really run and has the Michael Vick, sportscar forward tilt and posture as he does. He'll run some plus times straight through the bag and some 70-grade times with the turn on his way to second base. The bust probability here is high because the track record for college hitters striking out this much and succeeding is very sparse, but guys with this kind of power/speed combo don't exactly grow on trees. <em>(Fall Instructional League)</em>",,
"Austin Hansen","HOU","SIRP","AAA",,22,,"40",2021,"Low","24.7777777","6' 0""","204","R","R",2018,"Draft","HOU",,"Oklahoma","Raise your hand if you had <em>this</em> Hansen as the Oklahoma pitching product most likely to make a big league impact. Hansen has three distinct pitches but his grip-it-and-rip-it mode of attack fits in the bullpen. He'll show you 94-95 with the heater and work his 82-86 mph, two-plane slurve pretty consistently to his glove side despite the high-effort delivery. Every once in a while you'll get an above-average, mid-80s changeup from Hansen, too. He's a near-ready middle relief prospect. <em>(Fall Instructional League)</em>",,"sa3006956"
"Jojanse Torres","HOU","SIRP","AAA",,23,,"40",2022,"High","25.8361111","6' 2""","175","R","R",2017,"J2","HOU",150000,"Dominican Republic","Torres signed with Milwaukee back in 2015 but his deal was voided due to identity falsification. He re-emerged in 2018 with Houston and had a breakout '19 when he suddenly became part of the exciting contingent of young arms from which Cristian Javier and Enoli Paredes have already emerged. While he has one of the harder fastballs in this entire system, I've seen Torres throw his slider much more than his fastball in person, as it seems he can put it in the zone more consistently than his heater, which hums in at 94-98. Even though Torres' slider has good-looking length and tilts in at unusually-high velocities for a slider that bends like his does, hitters don't offer at it very often, and this was especially true of big league hitters this spring. In about 60 pitches on tape, Torres generated just three swings and misses, two on his fastball and one on his changeup. The raw stuff here looks like it belongs in a high-leverage role, but the way it seems to be playing appears to push it toward a lesser, middle-inning one. <em>(Alternate site)</em>",,"sa3006955"
"Luis Santana","HOU","2B","A+",,24,,"40",2022,"Med","21.875","5' 8""","198","R","R",2016,"J2","NYM",200000,"Venezuela","Santana has become pretty polarizing. I've had some sources NP him (as in, they consider him a non-prospect) while others still think his bat-to-ball skill is a carrying tool. I've had some knock his makeup and coachability while others like his swagger and individuality. For a thick, projectionless guy, his exit velos from 2019 are concerningly low. He needs to be a 60 or 70 bat to profile as an everyday second baseman because he's unlikely to hit for power or be a very good defensive player, and it's just much more likely that he ends up in some kind of bench role. The bat-first infielders who tend to end up hopping around to different orgs in these roles (think Brad Miller, Wilmer Flores) almost always have more power than Santana, with those guys outnumbering the punchless Sogard types pretty handily. <em>(Fall Instructional League)</em>",,"sa921577"
"Jose Alberto Rivera","HOU","SIRP","A+",,25,,"35+",2021,"Med","24.3083333","6' 3""","170","R","R",2016,"J2","HOU",10000,"Dominican Republic","The Angels selected Jose Alberto Rivera in the Rule 5 but, even though he threw just one spring inning, they returned him to the Astros because he didn't throw enough strikes to stick in their bullpen. He sat 97 and touched 100 in 2019, and both his breaking ball and changeup are potential swing-and-miss offerings. He may have been less likely to stick with the Angels than he would have been elsewhere given their desire to compete immediately rather than deal with potential wildness (as compared to Yohan Ramirez the year before, who went to a team willing to put up with it to roster him long-term). He is not on the 40-man but may still make a 2021 debut if the club deals with a rash of injuries. <em>(Fall Instructional League)</em> ",,"sa3003090"
"Tyler Brown","HOU","SIRP","A+",,26,,"35+",2024,"Med","22.675","6' 4""","242","R","R",2020,"Draft","HOU",577000,"Vanderbilt","Brown was mostly 91-93 during the abbreviated 2020 college season but was more 92-95 the season before, when he struck out 65 and walked just nine in 49 innings of relief work. If he can reclaim that comfy mid-90s range, he is very likely to be a quick-moving middle relief piece with a vertical action fastball/curveball combo. <em>(At-home dev)</em>",,"sa3014450"
"Jairo Lopez","HOU","SP","A-",,27,,"35+",2022,"High","20.5388888","5' 11""","220","R","R",2017,"J2","HOU",300000,"Venezuela","Lopez has a long, somewhat violent arm action and he's small, but he's a plus athlete with a really quick arm and advanced pitchability for his age. He also has a breaking ball that spins in excess of 2,800 rpm. A scout who saw him during the fall of 2020 thinks I'm overstating how messy the delivery is (they described it as ""clean""), so maybe something there has changed for the better. He has a shot to be a backend starter, and has a realistic bullpen fallback due to the arm strength. <em>(Fall Instructional League)</em>",,"sa3005824"
"Angel Macuare","HOU","SP","A+",,28,,"35+",2022,"High","21.2555555","6' 2""","250","R","R",2016,"J2","HOU",695000,"Venezuela","Two things altered Macuare's placement on the list. First, the visual evaluations of him continue to underscore his lack of athleticism. Second, the pitch data that originally put me onto him in a big way (his fastball had among the most vertical movement in the 2019 minors) was likely tainted by a miscalibrated TrackMan unit. A front office person told me over the phone, ""Some of these 2019 readings aren't humanly possible."" But hey, Macuare still has relatively advanced feel for pitching, especially when he's working with his curveball. He's more likely to end up as a depth starter rather than a consistent backend guy. <em>(Fall Instructional League)</em>",,"sa3003039"
"Manny Ramirez","HOU","SIRP","A-",,29,,"35+",2023,"High","21.5388888","5' 11""","215","R","R",2017,"J2","HOU",50000,"Dominican Republic","Ramirez was so wild early in 2019 that the Astros had to send him back to Extended Spring Training to continue his development in a location that didn't impact actual games. He was re-deployed at a short season affiliate later in the summer. He still ended up walking more than a batter per inning, and the 2020 instructs reports indicate that he remains quite wild. Ramirez's velo and breaking ball give him considerable ceiling but he needs to develop at least a full grade of control to even be viable in relief. <em>(Fall Instructional League)</em>",,"sa3004833"
"Brett Conine","HOU","SIRP","AAA",,30,,"35+",2021,"Low","24.6361111","6' 3""","218","R","R",2018,"Draft","HOU",125000,"Fullerton","Conine reached Double-A in 2019, one of the three levels at which he pitched that year, amassing 134 strikeouts in 114 innings in time mostly spent at Hi-A Fayetteville. He doesn't throw all that hard, only sitting 90-93, and Conine actually sat more in the upper-80s during his 2021 spring debut. But he pounds the zone with his fastball and even though it isn't that hard, it still generated a 16% swinging strike rate in the minors in 2019 thanks to Conine's command and his heater's plus vertical movement. He also locates his (below-average) slider very consistently and has a great changeup. The velocity piece of the puzzle feels a little bit precarious based on the early spring look, but otherwise Conine is big league rotation depth right now. <em>(Alternate site)</em>",,"sa3008024"
"Juan Pablo Lopez","HOU","SP","A+",,31,,"35+",2022,"Med","22.3","6' 4""","216","L","L",2016,"J2","HOU",100000,"Mexico","Juan Pablo Lopez is a pretty standard spot starter/swingman prospect. He's a hulking guy with a big, sturdy frame and a messy delivery that doesn't prevent him from throwing strikes. As an Astros minor leaguer, he has thus far worked in three- or four-inning outings either as a starter or out of the bullpen, while he's pitched exclusively in relief for los Tomateros de Culiacán in the Mexican Pacific League. He'll sit about 92 with tough downhill plane and mix in an average upper-70s curveball and changeup. <em>(Fall Instructional League, Mexican Pacific Winter League)</em>",,"sa3004647"
"Julio Robaina","HOU","SP","A",,32,,"35+",2022,"High","20.2","5' 11""","170","L","L",2017,"J2","HOU",220000,"Cuba","Robaina was not invited to the Astros' 2020 instructs, so there's nothing new that might alter his report. He's a 50 on-mound athlete with a well-balanced drop and drive delivery that produces an upper-80s fastball (touching 92) with cut and carry from the left side. He also has advanced breaking ball feel and the Astros trusted him enough to take a few turns at Low-A and in the Penn League when they needed him to in 2019. But mostly, I think it's worth keeping tabs on any athletic lefty with a breaking ball. <em>(At-home dev)</em>",,"sa3006817"
"Diosmerky Taveras","HOU","SIRP","A",,33,,"35+",2023,"High","21.7","6' 3""","248","R","R",2017,"J2","HOU",55000,"Dominican Republic","Diosmerky is still a premium arm strength flier type. He was sitting 94-97 as a teenager in the 2019 GCL and was once again in the mid-to-upper-90s during 2020 instructs. Despite his age, Taveras is not a projectable sort; his frame is maxed out and then some. His slider is also still a 40-grade pitch. He has a relief shot, and the eventual quality of his breaking ball will dictate his role. <em>(Fall Instructional League)</em>",,"sa3004872"
