Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Jake Cronenworth","SDP","SS/RHP","AAA",,11,,"45",2020,,"26.4805555","6' 1""","185","L","R",2015,"Draft","TBR",198900,"Michigan","Some combination of randomness and the excitable Triple-A baseball played a role in Cronenworth's unsustainable 2019 power output at Durham, but the other aspects of the offensive profile are real. He doesn't give away at-bats, he makes a ton of contact, and he plays a serviceable shortstop with experience at several other positions. He's a super utility sort who might have also played a more significant bullpen role had MLB not instituted rules that put a damper on some of the creative uses teams were considering for players like this. Instead, Cronenworth may throw an inning or two per week in low-leverage situations as a way to save someone else in the bullpen. The thing to focus on is the bat and defensive versatility, which will allow the Padres flexibility on other parts of the roster while Cronenworth performs like a 1.5 to 2 WAR sort of role player.",,"sa857694"
"Michel Baez","SDP","RHP","MLB",,12,,"45",2020,,"24.4805555","6' 8""","220","R","R",2016,"J2","SDP",3000000,"Cuba","A combination of injury (back and shoulder) and the lack of an impact breaking ball were the primary drivers for Baez's 2019 move to the the bullpen, and while the Padres planned on revisiting him as a starter this year, my long-term projection has him in relief. After he rehabbed from shoulder soreness in Extended, Baez went to Double-A and dominated for two months, working two innings at a time every fourth or fifth day. He was promoted to San Diego in late-July and fell just a few days shy of graduating from this list based on his non-September days on the roster. Though Baez now operates with two different breaking balls, neither projects to be an impact pitch. It's possible he can still start anyway; Chris Paddack is close-at-hand evidence of this. But Baez doesn't go at hitters with the same sort of efficiency as Paddack does, and his back and shoulder issues add to the relief likelihood, which is basked into his FV. The upshot here is still a league-average No. 4 starter but I think late-inning relief is more probable.","xtf9uJF1TpA","20100"
"Hudson Potts","SDP","3B","AA",,13,,"45",2021,,"21.7111111","6' 3""","235","R","R",2016,"Draft","SDP",1000000,"Southlake Carroll HS (TX)","Similar to how they've experimented with Ty France at second base as a way of shoehorning his bat into the big league lineup, the Padres gave Potts a few reps at the keystone in 2019, and it's one of a few reasons I'm not inclined to move off of him despite his whiff-prone campaign. The other is that we're still talking about a college-aged player who was pushed through the system quickly, and whose 2019 struggles came at Double-A Amarillo, where Potts was just 20 years old, nearly four year younger than the average Texas League player. His low-end outcome is still in the Juan Francisco/Matt Davidson realm, while a middle-of-the-road projection is that of a big power/low on-base four corners role player, and the high end is now a shift-aided, multi-positional infielder with more power than is typical for that type of role.","snj4NTnQVAc","sa917936"
"Joey Cantillo","SDP","LHP",,,14,,"45",2022,,"20.5722222","6' 4""","220","L","L",2017,"Draft","SDP",302500,"Kailua HS (HI)","Because he shares mechanical similarities with many pitchers whose fastballs overachieve relative to their velocity, I'm fairly confident that Cantillo can succeed even if his heater continues to live in the 87-91 mph range, though because he's a big-framed 20-year-old, he may yet throw harder. If that's the case, he could have a dominant fastball. He also has a changeup that is plus right now. Not only does it have bat-missing movement but Cantillo's arm speed really sells hitters on the notion that they're getting a fastball; A-ball bats flailed at it in 2019. The carry on his fastball enables Cantillo to compete for swinging strikes in the zone, and that, plus his ability to throw lots of competitively-located changeups mean he can work back into any count. His breaking ball usage is ahead of its quality, something that might change if Cantillo does start throwing harder and adds power to his curve. The breaking ball and development of velo are now the two variables driving Cantillo's potential future FV movement, but for now I think he has the tools to go right at hitters and be a No. 4/5 starter.",,"sa3005246"
"Blake Hunt","SDP","C","A",,15,,"45",2022,,"21.6777777","6' 3""","215","R","R",2017,"Draft","SDP",1600000,"Mater Dei HS (CA)","After two consecutive years of above-average offensive performance relative to his league and continued resolve that he is a viable defensive catcher, Hunt now looks like he has a real chance to be an everyday backstop. I've seen him pop as low as 1.88 on throws to second and, despite his size, he's agile enough and has sufficient hands to receive and frame big league stuff. Hunt also has a contact-oriented approach at the plate, one that's quite conservative (zero leg kick) and doesn't take full advantage of his movement skills. It relies entirely on Hunt's hands to generate power, and that will likely result is 12-ish homers and a bunch of doubles. It's a second-division look to me, but I think there's more ceiling on the game power if Hunt's lower half gets more involved in his swing.","3EsET9nsQpE","sa3004153"
"Ryan Weathers","SDP","LHP",,,16,,"45",2023,,"20.6888888","6' 2""","210","R","L",2018,"Draft","SDP",5226500,"Loretto HS (TN)","Weathers continues to present the industry with a tougher-than-usual evaluation. As an amateur, perceptions about what his husky build would do to his athletic longevity fought with his underlying athleticism and stuff, both of which were very strong. After a dominant beginning to his first full pro season, Weathers' stuff seeped away and he was eventually shut down with a dead arm and missed most of May. When he returned, the mid-90s heat from early in the year did not, and Weathers' strikeout rate fell during the dog days. When I saw him later during instructs, he sat 86-90 for much of his outing, albeit with excellent command. This spring, before the shutdown, Weathers was once again living in the mid-90s. The hard-throwing version of Weathers has mid-rotation upside, while the soft-tossing version would be a secondary pitch and command-oriented backend starter. This evaluation splits the difference.","_NYKyhaRURs","sa3008436"
"Reginald Preciado","SDP","3B",,,17,,"40+",2025,,"17.1611111","6' 4""","180","S","R",2019,"J2","SDP",1300000,"Panama","This is what the upper crust of international free agents look like, those for whom a Goldilocks Zone of development exists. Preciado is a strapping 6-foot-4 and has infield hands, feet, and actions, which means he may grow into huge power as that frame fills out but remain agile enough to stay at short, which would make him a superstar. Though that outcome is not the likeliest (based on how Preciado is built, I have him projected to third and think he'll end up there before he reaches the bigs), the several that exists below that optimal scenario are still very good. Preciado has precocious barrel feel for a 16-year-old hitter his size, let alone one who switch-hits. He's not very balanced, especially from the right side, comfort that hopefully comes with reps.","KwU4e2Gwrts",
"Gabriel Arias","SDP","SS",,,18,,"40+",2021,,"20.3805555","6' 1""","201","R","R",2016,"J2","SDP",1900000,"Venezuela","Arias looks like a stud at 5 o'clock when he's taking batting practice and infield, but his in-game swing decisions have been a problem, and were even during a statistically impressive 2019. The Padres threw every developmental trick in the book at him during the offseason, including virtual reality training, to try to get him to better identify balls from strikes and chase less often. In a small spring sample, it appeared to be working -- Arias played some spring games in the place of Fernando Tatis Jr., who was one of several Padres to miss time with flu-like symptoms during the spring (tugs collar) before baseball shut down. The importance of Arias' approach extends beyond his on base ability to his power production. His swing is grooved, making the parts of the zone where he can do real damage limited, so for Arias to get to his power in games he's not only going to have to recognize balls and strikes, but also learn what he can actually hit. It's possible this will occur, and Arias will be a star if it does, but I think an Orlando Arcia trajectory, where there are growing pains and frustration amid flashes of spectacle, is more likely.","QiH28DhFuPI","sa3004047"
"Anderson Espinoza","SDP","RHP","A",,19,,"40+",2020,,"22.3472222","6' 0""","170","R","R",2014,"J2","BOS",1800000,"Venezuela","Acquired from Boston for Drew Pomeranz in July 2016, Espinoza has only thrown 32 innings of affiliated ball for the Padres since the deal. Espinoza was 94-97 and flashed a plus changeup and curveball during his final spring training start of 2017. Between that outing and his first regular season start for Hi-A Lake Elsinore, he felt discomfort in his elbow and was shut down. After several weeks of rest and rehab, it was decided that he needed Tommy John surgery, which he had early in August. The timing wasn’t great, and Espinoza missed all of 2018 working back from surgery, then re-tore his elbow during the spring of 2019 and needed a second TJ. He has front-end stuff but even if it returns, he’ll have missed three years of reps he desperately needed to polish his below-average control, increasing the likelihood that he's a reliever or backend starter.","LMN6OIaQsEA","sa872856"
"Andres Munoz","SDP","RHP","MLB",,20,,"40+",2021,,"21.4944444","6' 2""","190","R","R",2015,"J2","SDP",700000,"Mexico","Muñoz's arm action evokes Joel Zumaya, Billy Wagner, and Craig Kimbrel's. His limb whips around at such speed and with such flexibility that it almost skips past enthralling and strikes one as grotesque, but the heat that emanates from his right arm is among the best in pro baseball. He'll routinely sit 97-99 and has touched as high as 103 (the slo-mo pitch in the linked video was 100 mph). It's a blistering, elite pitch that had upper-level hitters taking flaccid, defeated swings this spring, and helped Muñoz strike out two hitters per inning early on in 2019. 
He has yet to harness the fastball and throw consistent strikes (he's walking a batter per inning, too) and his breaking ball quality is also inconsistent. If both of those issues improve, Muñoz will be an elite relief option. If one of them does, he's probably still a high-leverage arm, just one who makes you sweat after surrendering a couple of walks. If neither do, then Muñoz will go the way of some other recent fastball-only prospects like this, such as Thyago Vieira and Mauricio Cabrera. Tommy John in late March of 2020 means Munoz likely returns to action late during the 2021 season.","-KTSw4drGvw","20373"
"Justin Lange","SDP","RHP",,,21,,"40+",2025,,"18.8416666","6' 4""","185","R","R",2020,"Draft","SDP",,"Llano HS","Lange was 89-93 at Area Code Games, then up to 95 in the fall, then came out throwing even harder during his draft spring. He had added considerable muscle and had some 2020 starts where he was sitting in the upper-90s, and at least one other where he was 91-96. Lange presents the Padres with an elite frame, arm strength, and athleticism. The rest they'll need to develop. All of Lange's secondaries are relatively raw.",,
"Tirso Ornelas","SDP","LF","A+",,22,,"40+",2021,,"20.3416666","6' 4""","200","L","R",2016,"J2","SDP",1500000,"Mexico","Ornelas underwent a swing overhaul in 2019 in an effort to get him to lift the ball more, and things came undone. Pre-change Ornelas cut down at the ball, had a big leg kick, and a deep, high spot where his hands loaded. New-swing Ornelas had less of a kick, and his hands loaded out away from him a little bit, but were still high, and he was still cutting down at the ball. It's possible that Ornelas can't hit for sufficient power to profile at first base without a swing change and that there are more woes to come, but he is a reputable worker, and he has plenty of juice and a pretty advanced feel for balls and strikes. I think the band of potential outcomes is narrower because premium game power seems less likely now that relevant adjustments are not manifesting in games, but there's still a big league hitter here somewhere.","fePwwNc6EwI","sa3004048"
"Jeisson Rosario","SDP","CF","A+",,23,,"40+",2021,,"20.7277777","5' 11""","191","L","L",2016,"J2","SDP",1850000,"Dominican Republic","Even in center field, there really aren't any impact regulars who don't hit for at least some power, and barring something unforeseen, I think the lack of thump will keep Rosario from being a true everyday player despite his very interesting, and in some ways very special, skillset. This guy walked in nearly 17% of his Hi-A plate appearances last year as just a teenager, and he has a chance to be a special defender in center field. Rosario is also very tough to get to swing-and-miss in the zone, but some of that is because he's very conservatively poking, slapping, and slashing soft contact all over the infield and not really trying to hit for power. I think he's one of the minor league's more entertaining players because he's often at the center of plays that have the very specific baseball aesthetic I enjoy, and I hope he gets a chance to be someone's 8-hole hitter in the NL so he can take advantage of being pitched around and walk a ridiculous amount. Realistically, he's a low-end regular in center field, or some sort of weird meta-game role player if the plus defense finally materializes.","tz3B5XbWgMc","sa3004146"
"Tucupita Marcano","SDP","SS",,,24,,"40+",2021,,"20.8277777","6' 0""","170","L","R",2016,"J2","SDP",320000,"Venezuela","Marcano is tracking a lot like Rosario, except as a middle infielder. He too has nearly elite feel for contact but lacks power, and in Marcano's case, he's just such a rail that I don't think much will ever come. This high-contact, up-the-middle sort is traditionally undervalued, but I think I've blindly overcorrected for that in recent years. That's why I've folded more of the visual physical components back into evals like this and now have separation between short but muscular players like Vidal Brujan and Brayan Rocchio, and the more slender Jose Devers and Marcano types.",,"sa3002857"
"Junior Perez","SDP","RF","R",,25,,"40+",2022,,"19.0277777","6' 1""","175","R","R",2017,"J2","SDP",300000,"Dominican Republic","Perez is a physical teenage outfielder with a more mature frame and an athletic swing that reminds me of Spencer Torkelson's (visually, not in terms of the raw power). Perez can tag fastballs at the top of the zone but has a tendency to be very upright in his legs and swing over top of curveballs he might be able to go down and lift if he were more flexible. Even though he doesn't have significant, frame-based power projection, I think he has a chance to hit enough to be a regular in a corner.",,"sa3005744"
"Reggie Lawson","SDP","RHP","AA",,26,,"40+",2021,,"22.95","6' 4""","205","R","R",2016,"Draft","SDP",1900000,"Victor Valley HS (CA)","Some teams moved off of Lawson when he had some injury issues as a high school senior, but the Padres found themselves flush with pool money after taking underslot prospects (Hudson Potts and Eric Lauer) late in the first round, which enabled them to give Lawson $1.9 million in the second, $1 million above slot. Lawson filled out, began throwing harder, added power to a curveball that has ticked up nearly 10 mph since he was an amateur, and stayed healthy until May of 2019 when he was shut down and given a PRP injection in his elbow. He made a few Fall League appearances during which he looked fine, sitting 93-96 with the usual above-average curveball and sinking, mid-80s changeup. Then this spring, after a big league outing against the Cubs, Lawson was shut down again and eventually opted for Tommy John surgery in late-March. He had No. 4/5 starter projection before the surgery, which now increases the odds that he eventually works out of the bullpen.","GHRuOX42jYQ","sa917951"
"Javy Guerra","SDP","RHP","MLB",,27,,"40",2020,,"24.8027777","5' 11""","175","R","R",2012,"J2","BOS",250000,"Panama","As Guerra struck out more and more during his final few seasons as a shortstop -- he K'ed in at least 30% of his at-bats each year since the Padres acquired him from Boston as part of the Craig Kimbrel deal -- he frequently appeared despondent, sullen, and visibly affected by his struggles in ways that were often obvious and concerning. While his defensive actions remained enticing -- especially around the bag, they were some of the smoothest and quickest some scouts had ever seen -- Guerra also became error-prone. He seemed a mess, a potential DFA candidate. 
Last spring, Guerra moved to the mound. His first bullpen session, which took place in front of a very small contingent of Padres front office folks, was electric. The first fastball was clocked by Rapsodo at 97 mph, and a few fastballs later, Guerra touched 100.4 mph. I saw an early iteration of Guerra when he was 95-98 with natural cut and had pretty impressive slider feel for someone who has only been pitching for a few weeks. The Padres reconfigured his fastball and it's now a two-seamer with huge armside movement, enough that in 2020 spring games it was making lefty hitters flinch and stare at pitches that ran back across the inside corner. When conversion projects like this work out in a big way it typically happens quickly, and Guerra's had rapid success.","8LPhTZWJPyo","17292"
"Owen Miller","SDP","SS",,,28,,"40",2021,,"23.6638888","6' 0""","190","R","R",2018,"Draft","SDP",500000,"Illinois State","The wave of teenage talent currently at Hi-A drove San Diego to push Miller straight to Double-A to start his first full season, and he rose to the occasion, hitting .290/.355/.430 with more power than the industry anticipated. A minimalistic swing enables him to make high rates of contact, while the strength in Miller's hands generates doubles power. It's not an exciting, athletic style of hitting but on an inoffensive, fundamentally sound defensive shortstop, it's a pretty interesting skillset. Barring a significant swing change, Miller's offensive output will likely cap his ceiling in the 40/45 FV range, but for a third round pick who moves quickly, that's a great outcome.",,"sa3006673"
"Ismael Mena","SDP","CF",,,29,,"40",2025,,"17.6222222","6' 3""","185","L","L",2019,"J2","SDP",2200000,"Dominican Republic","Mena was bullied by some older instructional league pitchers, especially ones with ugly, deceptive deliveries, but he's clearly a plus runner with a great chance to stay in center field and has some promising bat-to-ball qualities. Chief among them is plate coverage. Mena will reach out and spoil pitches on the corner away from him, and he'll hit the ball hard the other way if it catches too much of the plate. He was billed as a leadoff type center fielder by his proponents on the amateur side.","-QSDCz1v0_A",
"Jorge Mateo","SDP","CF","AAA",,30,,"40",2020,,"25.0583333","6' 0""","188","R","R",2011,"J2","NYY",,"Dominican Republic","I've spoken with folks who think that even though he was one dinger away from going 20/20 and had perhaps the best surface-level stats of his career, Mateo's approach actually regressed last year as he leaned into selling out for power in a hitting environment where it was more viable. That's not to say that Mateo's stats are a caricature of his physical abilities. He's still an 80-grade runner with some power and arm strength, but at age 25, he remains somewhat inconsistent as an infield defender and is swing-happy at the plate. He hasn't played center field since he was with the Yankees and it might be too late to revisit that. I think he'll carve out a bench role somewhere based on his physical ability.","E87r8QWTQ8c","sa657910"
"Esteury Ruiz","SDP","2B","A+",,31,,"40",2021,,"21.4138888","6' 0""","169","R","R",2015,"J2","KCR",100000,"Dominican Republic","About a year ago, Ruiz was a Pick to Click who I anticipated would be on this year's top 100. Instead, his offseason included him being passed over in the Rule 5 Draft. I didn't make a Ruiz-to-Alfonso Soriano comp casually last year: he swing looks similar and I've seen pole-to-pole power from Ruiz in the past, as well as the speed to steal a bunch of bags. Some of his issues are approach-related, but there are other components affecting the bat-to-ball issues that became worse last year, and Ruiz also has defensive questions that might force him to the outfield (another Soriano parallel).","PgBHF2I2c08","sa917030"
"David Bednar","SDP","RHP","MLB",,32,,"40",2020,,"25.7611111","6' 1""","220","R","R",2016,"Draft","SDP",,"Lafayette","The barrel-chested Bednar has developed a good split in pro ball, making him an excellent three-pitch option out of the bullpen, probably one who will be rostered all year rather than being constantly optioned. He throws in the mid-90s (he was 89-92 as a starter in college) and has a snappy, 12-6 curveball. The curveball is probably what got him drafted, while the fastball/split development are driving a modern relief profile.",,"19569"
"Edward Olivares","SDP","CF",,,33,,"40",2021,,"24.3555555","6' 2""","186","R","R",2014,"J2","TOR",1000,"Venezuela","Despite his fantasy-relevant stats -- he has averaged 15 homers and 25 steals the last three years -- I've been skeptical about Olivares truly having everyday tools. But now he's performed up through Double-A and the 40-man center field picture is suddenly very different for this team. I'm still not buying the power production -- I don't see 15-20 homer bat speed here -- but rather a contact/defense fourth outfielder.",,"sa832015"
"Jorge Ona","SDP","LF",,,34,,"40",2021,,"23.5388888","6' 1""","220","R","R",2016,"J2","SDP",7000000,"Cuba","Shoulder surgery derailed what might have been a breakout year for Oña, who averaged 93 mph off the bat during his torrid 25-game, pre-surgery sprint. We don't know a lot about the hitting environment in Amarillo but it seems favorable based on Oña, Olivares, and Miller's lines. There's an interesting power/speed blend here but it's still a corner outfield fit with some swing-and-miss issues. Oña homered in his only big league spring start before the shutdown.","rpk7Y12Fru0","sa974072"
"Ronald Bolanos","SDP","RHP",,,35,,"40",2020,,"23.8916666","6' 3""","200","R","R",2016,"J2","SDP",2250000,"Cuba","It's not often that ""hard-throwing"" and ""kitchen sink"" end up in the same player report but here is Bolaños, who will touch 99 (sit 94) and work with both four and two-seamers, plus a slider, curveball, changeup, and even a mythic, rare eephus curveball in the upper-60s. Among them is no clear out pitch, a problem if Bolaños ends up in the bullpen. His walk rates had been toward the high-end of what's typically acceptable for starters. There's a puncher's chance he'll find something new -- a split maybe? I think Bolaños' delivery has a Jose Contreras look to it and he ends up as a set-up type. Otherwise he's a fifth starter.","ejuBKCIlM9I","20041"
"Pedro Avila","SDP","RHP",,,36,,"40",2021,,"23.5","5' 11""","190","R","R",2014,"J2","WAS",50000,"Venezuela","Avila has No. 4/5 starter stuff when healthy, but he had Tommy John in August and we won't see him again until 2021.",,"18864"
