Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Sam Weatherly","COL","SP","A",,11,,"40+",2024,"Med","22.0194444","6' 3""","205","L","L",2020,"Draft","COR",755300,"Clemson","Weatherly made a seamless transition to the 2020 Clemson rotation after pitching out of the bullpen as a freshman and sophomore. Though he still had some issues with walks as a junior, they weren't nearly as troublesome as they were during his underclass seasons when he walked a batter per inning, and Weatherly finished with 43 K and 14 BB in 23 innings before the shutdown. Then he was Colorado's best pitching prospect at instructs, where he was consistently sitting 95-97, up to 98, and working with a comfortably plus slider. He'll work the slider in on the hands of righties like a cutter, or bury it beneath the zone to finish hitters. Because Weatherly was in the bullpen as an underclassman, he's barely ever thrown a changeup, or any third pitch, and he only threw about a dozen changeups in all of 2020 at Clemson. Because his slider feel is so good, maybe this is the type of guy who should just have a second breaking ball rather than try to force feed him a changeup, which is what has worked for Germán Márquez. Weatherly carries relief risk related to his fastball command but he may also just be scratching the surface because of his relative inexperience. His arrow has been pointing up for the last calendar year. <em>(Fall Instructional League)</em>",,"sa3014455"
"Ryan Rolison","COL","SP","AAA",,12,,"40+",2022,"Med","23.9","6' 2""","195","R","L",2018,"Draft","COL",2912300,"Ole Miss","College lefties up to 96 who have good feel for spinning a breaking ball are typically in the first round mix, and this was the case with Rolison, who sometimes struggled with holding his stuff and command deep into games at Ole Miss. He seemed to be moving past that in 2019, his first full pro season, when his walk rate was lower than it ever was in college and he showed more varied and sentient fastball usage. But Rolison's alt site and instructs looks were more like during college. His fastball command was pretty loose (typically later in outings) and his below-average changeup missed in the zone an awful lot, forcing Rolison to lean on his curveball a ton (it's his best first-strike pitch and most consistent putaway pitch). Heuristically, I want to bet on a lefty with such a good breaking ball, but if Rolison can't command his fastball then hitters will just sit on that curveball, which opposing college lineups seemed to be doing in his worst D-I outings. Scouts came away from instructs thinking he had a lot of relief risk and Rolison's heater has been in the 90-92 range this spring. The chance for a rebound, and that Rolison might experience a velo bump if he were put in the bullpen, means he should still be in an impact FV tier, but he's trending more and more like a fifth starter. <em>(Alternate site, Fall Instructional League)</em> ","ayEAfzM9lDo","sa3008244"
"Lucas Gilbreath","COL","SIRP","MLB",,13,,"40+",2021,"Med","25.25","6' 1""","185","L","L",2017,"Draft","COL",,"Minnesota","Gilbreath took a huge leap and was a wonderful Instructional League surprise at Rockies camp. He went from sitting 89-94 in 2019 to sitting 94-97 during instructs and earned a spot on Colorado's 40-man. Though he's come out to start 2021 more in the 93-95 range, Gilbreath's heater has many of the other characteristics of a bat-missing fastball and it will still be an effective pitch if he lives in that range. This is the arm du jour, backspinning, flat-angled fastball that power pitchers use at the letters. His slider feel has been less consistent but that's a power, mid-80s breaking ball when it's located right. If his slider location consistency improves then Gilbreath can be a high-leverage reliever. If not, he's a fastball-heavy, middle-inning arm. <em>(Fall Instructional League)</em>",,"21290"
"Julio Carreras","COL","SS","A",,14,,"40+",2023,"High","21.3972222","6' 1""","166","R","R",2017,"J2","COL",15000,"Dominican Republic","I have an unhelpful mix of stuff from scouts on Carreras' instructs look. One scout saw him get hurt while swinging, then only play defense the rest of the time he saw him. Another scout thought he looked like a high-contact hitter without power. The player I saw in 2019 was not all that comfortable at the plate from a timing and rhythm standpoint. A lot of his swings were awkward, but he was short to the ball and showed big bat speed on his confident cuts, then at other times would make mid-flight adjustments to breaking balls. I also had him home-to-first in the 4.20-4.25 range a couple of times, and thought he might fill out the way Cubs SS/3B Chris Morel has and grow into some pop, with fingers crossed that the timing/feel aspects of hitting materialized with reps. I didn't see Colorado myself during instructs and don't know if my scout source who saw him hit saw him before or after the injury the other one saw. For now I'm content to leave Carreras in this 40+ FV tier as a guy with some ceiling because I like the whip in his swing and what looked like an idea of how to spot breaking balls. <em>(Fall Instructional League)</em>",,"sa3005598"
"Ezequiel Tovar","COL","SS","A",,15,,"40",2024,"Med","19.8444444","6' 0""","162","R","R",2017,"J2","COL",800000,"Venezuela","Tovar's prospect foundation is his defense. Already at 18 he was a complete defensive player, both instinctive and fundamentally sound, as well as flashy and acrobatic. He was also so lacking in strength and physical maturity that he needed to ditch switch-hitting because his lefty swing was not viable in games. The requisite physicality has started to come, though, and Tovar actually hooked a ball out of Chase Field late during instructs. He's on the same developmental timeline as other infiedlers in this system (Diaz, Carreras) but is a couple years younger. There remains risk that he only develops into a Dixon Machado type of player, but he has a real carrying tool in the defense and the badly-needed muscle discussed in last year's report looks likes it's starting to arrive. <em>(Fall Instructional League)</em>",,"sa3008239"
"Elehuris Montero","COL","3B","AA",,16,,"40",2021,"High","22.8","6' 3""","215","R","R",2015,"J2","STL",300000,"Dominican Republic","Multiple wrist injuries made it impossible for Montero's 2019 to get off the ground, so toss out his lousy 60-game Double-A statline. His body looked great in the Fall League that year, and he still has a shot to stay at third base long-term because he's kept what used to be a big, softer body in check. 
His approach, however, is a problem. During some of his Fall League starts, Montero saw five pitches over the course of an entire game. During the regular season, he averaged just shy of 2.5 pitches per plate appearance. For comparison's sake, among big league hitters with at least 200 PAs in 2019, Willians Astudillo ranked last in pitchers per PA with 2.9; no other big leaguer was under three. From a hitting talent perspective -- the bat speed, primarily -- Montero has everyday upside, so he belongs ranked ahead of prospects who project to be lesser role players at best. But I'm weary of how swing-happy he is and think that at the very least, there will be growing pains as he climbs the minors and is forced to adjust to big league pitching. <em>(Alternate site)</em>"," ","sa872477"
"Jameson Hannah","COL","LF","AA",,17,,"40",2021,"Low","23.8194444","5' 11""","190","L","L",2018,"Draft","OAK",1800000,"Dallas Baptist","This is Hannah's third org in less than three years. Drafted by Oakland, he was traded to the Reds for Tanner Roark in 2019 and then was part of a four-player swap with Colorado involving Robert Stephenson and Jeff Hoffman before 2021. Hannah is a contact-oriented outfield prospect with plus speed, more likely to play a bench or part-time role than be an everyday player. He hit .340 in college and has hit .280 in pro ball, with his extra-base hit production consisting almost entirely of doubles. I have him as an average center field defender but think he could be plus in left field. There's clear big league utility here: lefty stick, pinch runner, corner defensive replacement, but I think Hannah needs to develop a nearly elite hit tool to counterbalance his lack of power if he's going to be any sort of regular. He's made a fantastic first impression in purple so far during 2021 spring training. <em>(Fall Instructional League)</em>","3_oWB4aPvLQ","sa3007046"
"Ryan Feltner","COL","SP","A+",,18,,"40",2021,"Med","24.7583333","6' 4""","190","R","R",2018,"Draft","COL",434700,"Ohio State","Scouts who saw Feltner during 2020 instructs give him a better shot to stay in the rotation than I did when he was coming out of Ohio State. He was a fastball/changeup relief prospect for me in college but worked with four pitches and average command during instructs. His high-end velos have come down as he was only topping out at 95 in the fall (97 in his draft year), but he now has a backend starter look rather than low-leverage relief. <em>(Fall Instructional League)</em>",,"sa3008222"
"Eddy Diaz","COL","2B","A",,19,,"40",2023,"Med","21.3083333","5' 11""","171","R","R",2017,"J2","COL",750000,"Cuba","Diaz did not attend Rockies instructs so his report carries over from last year: Diaz is the first Cuban amateur ever signed by Colorado. He's an athletic, instinctive middle infield prospect with modest physical projection and promising bat to ball skills. For now those skills manifest as modest, all-fields line drive contact, and Diaz is likely a hit-only offensive player in the long run. He's seen action all over the infield but I have him projected to second base, where he has a fair chance to profile because of the bat. It's more likely he ends up in a utility role. <em>(At-home dev)</em>",,"sa3004979"
"Tommy Doyle","COL","SIRP","AA",,20,,"40",2021,"Low","25.0944444","6' 4""","235","R","R",2017,"Draft","COL",837300,"Virginia","The Rockies made Doyle their second consecutive second round college reliever pick in 2017. He's now exhibited some velocity yo-yo'ing. It was way down just after his draft, then was back into the mid-90s for a while, including during his 2020 big league debut (sitting 94-95) but he's come out of the 2021 gate extremely slowly, sitting 90-92 in his first spring outing, and didn't get back into a big league game before he was optioned two weeks later. It's something to watch, but a healthy Doyle sits 93-96 with a plus slider and is a foundational middle-relief piece. <em>(Alternate site, MLB)</em>",,"21281"
"Grant Lavigne","COL","1B","A",,21,,"40",2022,"High","21.7722222","6' 4""","230","L","R",2018,"Draft","COL",2000000,"Bedford HS (NH)","Lavigne still has a sound approach, a big, strong frame, and a good-looking uppercut swing, but his bat path is grooved and the scouts who saw him at instructs have concerns about how much contact he's capable of making. His swing enables him to turn on fastballs left up and in, which is atypical for a hitter this size, but he struggles to connect with stuff up and away from him and that's where a lot of fastballs live nowadays. His age, approach, present power, and frame have me holding over his FV from last year but this is a prospect whose 2021 on-paper performance feels pretty important. We still don't have a big leaguer born in New Hampshire. <em>(Fall Instructional League)</em>","yU9PNba7MjM","sa3007743"
"Tony Locey","COL","SIRP","A",,22,,"40",2023,"Med","22.85","6' 3""","240","R","R",2019,"Draft","STL",604800,"Georgia","There's no change to Locey's report, as he was not at the Cardinals' alt site, they had no instructs, and he was traded after Colorado's was complete: Locey had a rocky end of high school and beginning of college at Georgia, but emerged in a big way in 2019 as the most dependable starter for the Bulldogs down the stretch, ahead of a banged-up Emerson Hancock. Locey would hold mid-90s velo late into games, hitting 97 regularly and landing a solid average breaking ball that dev-minded folks in baseball think has more ceiling. His control is fine, but the command and changeup were both weaker points in a starting role, so relief is a natural fit without a change to that profile. His aggressive, bulldog approach is also conducive to shorter stints. <em>(At-home dev)</em>",,"sa3011123"
"Karl Kauffmann","COL","SP","AA",,23,,"40",2023,"Low","23.8055555","6' 2""","200","R","R",2019,"Draft","COL",805600,"Michigan","Kauffmann is a one-seam sinker/changeup righty with a pretty firm, inconsistent mid-80s slider. A refined slider gives him a good shot to pitch in the back of a rotation. He was used heavily by Michigan during their deep 2019 postseason run, so he didn't pitch in pro ball at all during that summer, and a shoulder injury limited his alternate site activity to what an external source indicates was about 50 total pitches across two outings later last summer. <em>(Alternate site)</em> ",,"sa3014526"
"Mateo Gil","COL","SS","A",,24,,"40",2023,"Med","20.8638888","6' 1""","180","R","R",2018,"Draft","STL",900000,"Timber Creek HS (TX)","Another prospect who came back in the Nolan Arenado trade, 20-year-old SS/3B Mateo Gil is the son of Benji Gil. Drafted by St. Louis as a polished high school defender with considerable frame projection, Gil has filled out quite a bit and with that has come more bat speed and raw power. But he is also an indiscriminate swinger, which results in strikeout issues. The Cardinals did not have Instructional League but Gil played a little bit for his dad’s Tomateros de Culiacan during the winter, and he didn't hit well (though the team won the league). Gil’s pop is new and he hasn't had a whole season to hone it yet, so there’s variance here, but again, I see a likely corner profile with an approach-issue trap door. <em>(Mexican Pacific Winter League)</em>"," ","sa3007050"
"Ben Bowden","COL","SIRP","MLB",,25,,"35+",2021,"Low","26.6222222","6' 4""","235","L","L",2016,"Draft","COL",1600000,"Vanderbilt","There has been times when I've seen Bowden 93-96 with a plus changeup, and others (like this spring) when he's been more 91-92 with the changeup and a below-average mid-80s slider/cutter. If he can consistently sit 93-96, he's a rosterable middle reliever, but this low-90s version is an up/down guy. He's likely battling with Phil Diehl and Yoan Aybar to be the second lefty out of the bullpen. <em>(Alternate site)</em>",,"20198"
"Will Ethridge","COL","SP","A",,26,,"35+",2022,"Low","23.4583333","6' 5""","220","R","R",2019,"Draft","COL",327200,"Ole Miss","Aside from the one outing in 2019 during which Etheridge was 92-96, he's long been a low-90s sinker/slider/changeup backend starter prospect, and that was once again true during 2020 instructs. Etheridge fills the zone with vanilla stuff and has a giant, innings-eating frame. He projects as a fifth or sixth starter. <em>(Fall Instructional League)</em>",,"sa3011337"
"Ashton Goudeau","COL","SIRP","MLB",,27,,"35+",2021,"Low","28.8666666","6' 6""","210","R","R",2012,"Draft","KCR",20000,"Maple Woods JC (MO)","Goudeau came out of nowhere in 2019 and posted a 30% strikeout rate and 4% walk rate at Double-A, then allowed just four baserunners during the entire 2019 AFL season. He doesn't have elite-looking stuff but throughout 2019 was generating near perfect backspin and seam uniformity on his heater, giving it bat-missing carry at the top of the strike zone where he would locate it perfectly over, and over, and over again. His plus curveball is almost indistinguishable from the fastball for most of its flight and Goudeau would also command that with precision. In 2020, that command consistency and Goudeau's slider both disappeared, the Rockies waived him, and Goudeau hopped around on waivers during the offseason before landing with the Orioles, who plan to stretch him out as a starter during camp and reintroduce the slider. He's a bounce-back candidate who I liked as an ultra-consistent middle relief option. <em>(Alternate site, MLB)</em>","0B5NQkdVsCk","15139"
"Antonio Santos","COL","SIRP","AAA",,28,,"35+",2021,"Med","24.6638888","6' 3""","190","R","R",2015,"J2","COL",50000,"Dominican Republic","Santos was 89-94 as a starter during the summer of 2019, then was sitting 94-97 for entire outings as a reliever during the 2019 Fall League. In his brief 2020 big league debut, he was 92-95. Santos' long arm action and inconsistent secondary stuff push him toward the bullpen. He throws an awful lot of pitches (four- and two-seamers, a slider, changeup, an occasional curve), all of which are average. I think the violent deception enables a low-leverage relief role. <em>(Alternate site, MLB)</em>",,"20383"
"Riley Pint","COL","SIRP","A+",,29,,"35+",2021,"High","23.5805555","6' 4""","210","R","R",2016,"Draft","COL",4800000,"St. Thomas Aquinas HS (KS)","Pint's first 2020 Instructional League outing was encouraging. He gave up a homer to Luis Matos, but then sat 97-98, and had a plus-plus slider and an average changeup. During his next two outings, he sat 91-95 with zero feel for locating his fastball and was left to throw an awful lot of pitches to get himself out of trouble. At one point he threw three consecutive wild pitches and the scout section was yelling toward the Rockies dugout to roll the inning. Injuries (oblique, forearm, shoulder) and wildness have made it difficult for Pint to develop at all. He's an interesting change of scenery candidate. <em>(Fall Instructional League)</em>","SHwmwNMieek","sa917922"
"Breiling Eusebio","COL","SIRP","A",,30,,"35+",2021,"High","24.6222222","6' 1""","175","L","L",2013,"J2","COL",100000,"Dominican Republic","There's no change to Eusebio's blurb, as he was neither at the alt site nor instructs: Eusebio was flashing three above-average pitches in 2017, then blew out his elbow early in '18 and only returned late the following year. Due to injury, he's never thrown more than 72 innings in a single season, and that was way back in 2015. Now 24, Eusebio is officially behind, but his stuff was only down a bit beneath it's usual level when he pitched late during the 2019 summer, so there's still a shot this guy breaks out and gets pushed quickly, especially if he just gets 'penned. <em>(At-home dev)</em>","_6e6_k8YR2U","sa828552"
"Ronaiker Palma","COL","C","R",,31,,"35+",2023,"Med","21.425","5' 9""","160","R","R",2017,"J2","COL",180000,"Venezuela","There's no change here as Palma did not come to the States for Instructional League: I like twitchy, athletic, catch-and-throw backstops with contact skills, and Palma has those qualities. He is not very physical and the quality of his contact, even though he makes a lot of it, is troubling; his ceiling might just be a backup because of it. <em>(At-home dev)</em>",,"sa3005624"
"Jordan Sheffield","COL","SIRP","MLB",,32,,"35+",2021,"Med","26.0111111","5' 10""","190","R","R",2016,"Draft","LAD",1847500,"Vanderbilt","Sheffield, who was passed over in the 2019 Rule 5 and then picked in 2020, has been 92-95 so far this spring. His fastball has long either sat in the mid- or upper-90s and Sheffield has plus secondary stuff with elite spin rates on his fastball and slider, but he also has never been as dominant as his raw stuff indicates because his command is lacking. <em>(Dodgers Fall Instructional League)</em>","MCB1O1uhU9E","19682"
"Yoan Aybar","COL","SIRP","AA",,33,,"35+",2021,"High","23.9222222","6' 2""","165","L","L",2013,"J2","BOS",450000,"Dominican Republic","After four fruitless pro seasons as a Red Sox outfielder, Aybar moved to the mound in 2018, and was traded to Colorado for infielder Christian Koss over the winter. At times, Aybar has dominant stuff -- one source spoke of seeing him strike out four of the six hitters he faced in an outing while breaking the bats of the other two -- but while he has impact arm strength (94-97, up to 100, fledgling feel for spin), the Red Sox didn't invite him to the alternate site even though he was on their 40-man last year. He made his first 2020 spring appearance the day before Rockies list publication. <em>(At-home dev)</em>",,"sa829086"
