Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Mauricio Dubon","SFG","SS","MLB",,11,,"45",2020,,"25.9861111","6' 0""","160","R","R",2013,"Draft","BOS",16000,"Capital Christian HS (CA)","The first native Honduran to play in the majors, Dubon reached Double-A back in 2016. He seemed to be on the big league fast track when the Red Sox asked him to play center field that fall, but it took two trades and year of rehab from a torn ACL before he finally cracked a big league lineup. First sent from Boston (which signed him) to Milwaukee along with Travis Shaw as part of a lopsided package for Tyler Thornburg, Dubon was traded to San Francisco last summer in exchange for Drew Pomeranz. 
Most of Dubon's role is tied to his ability to make contact, a skill derived from strong hand-eye coordination and bat control. His formerly slender, willowy frame has filled out some, and in 2018 Dubon stopped scrubbing his leg kick with two strikes, but he's still not getting much out of his lower half and his contact quality is entirely dependent on barrel accuracy, which will limit him to doubles power. Defensively, Dubon is passable at shortstop and second base. Ideally, in a reserve role, he'd be able to play center field as well, but aside from the five games he played there in 2016, he's only ever played the middle infield. His home-to-first times were down a bit last year coming off the ACL injury, so either the top-end speed he once had (we've had a 6 on Dubon's wheels each of the last several years, until now) will return, or he'll need to show immediate feel for center for him to see big league reps there. We have him in as a contact-oriented utility player.","MgNeizABbjY","16530"
"Jaylin Davis","SFG","RF","MLB",,12,,"40+",2020,,"26.0361111","6' 1""","190","R","R",2015,"Draft","MIN",14000,"Appalachian State","Davis began incorporating an open stance and bigger leg kick into his swing during the 2018 Arizona Fall League. That adjustment helped him improve his timing at the plate and create a bigger move forward, unlocking previously dormant power. He still has a bottom-hand heavy swing and flat bat path, and thus is unlikely to reach all that the power, but he might be a low-end regular anyway.",,"19552"
"Seth Corry","SFG","LHP","A",,13,,"40+",2022,,"21.6972222","6' 2""","195","L","L",2017,"Draft","SFG",1000000,"Lone Peak HS (UT)","Corry was a pretty raw fastball/curveball high school prospect whose changeup improved throughout the last two seasons, which is especially relevant because that pitch's movement pairs better with his fastball than the curve. Armed with that change, he dominated Low-A, striking out 172 hitters in 122 innings. He's a fairly stiff, short strider and often has scattershot fastball control -- he walked a batter every other inning last year -- so there's significant relief risk here. We're not inclined to project on Corry's control enough to consider him a starter, but we like him as a bat-missing, multi-inning reliever who ends up throwing 90 or so innings.","vE93W5dEN5w","sa3004648"
"Gregory Santos","SFG","RHP","A",,14,,"40+",2021,,"20.8777777","6' 2""","190","R","R",2015,"J2","BOS",275000,"Dominican Republic","Two IL stints, including one for a shoulder injury, derailed what could have been a breakout year for Santos. As a teenager, he bullied hitters with his sinking, sometimes cutting, mid-90s fastball and nasty slider, but he arrived for 2019 camp with a much better changeup and looked like a potential mid-rotation arm during the spring. Then he was shut down because of the shoulder and wound up throwing only 34 innings all year. He's officially behind on both the work load and command fronts, increasing the odds that he's a reliever, and forcing us to shade down his FV due to the early-career injury stuff.","15ULcH6JTJo","sa917162"
"Sean Hjelle","SFG","RHP","AA",,15,,"40+",2022,,"23.1861111","6' 11""","215","R","R",2018,"Draft","SFG",1500000,"Kentucky","Hjelle body comps to a young Pau Gasol and he's remarkably athletic for his size. His delivery is graceful and fluid, and he has no trouble repeating it nor fielding his position, as he's quick off the mound to corral bunts and cover first base, both of which can be challenging for XXL pitchers. Hjelle's (it's pronounced like peanut butter and _____ ) fastball only sits in the low-90s but plays up because of extension, life, and the angle created by his height. Those traits in concert with one another make for a heater that competes for whiffs in the zone. The secondaries are closer to average, often below, though Hjelle can locate them. He's a pretty safe No. 4/5 starter candidate, though we might be underrating how uncomfortable he is to hit against.","51af5JjxsT4","sa3007989"
"Nick Swiney","SFG","LHP",,,16,,"40+",2023,,"21.3166666","6' 3""","181","R","L",2020,"Draft","SFG",,"North Carolina State","Swiney has unusually surgical command of his stuff despite a delivery that includes a head whack similar to Hideki Okajima's. He only sits 89-92, but because of how he locates and the deception added by the delivery, Swiney's heater plays okay. His changeup and breaking ball are both above average. It's no. 5 starter stuff with some weird, value-adding secondary traits that could enable more, or enable Swiney to be a valuable multi-inning reliever a la Yusmiero Petit.",,
"Melvin Adon","SFG","RHP",,,17,,"40+",2020,,"26.0972222","6' 3""","235","R","R",2014,"J2","SFG",50000,"Dominican Republic","Adon is the hardest-throwing pitcher in the minors and, because he finally found some slider feel late in 2018, he struck out more than a batter per inning for the first time last year. He had been a raw, arm strength goon for what seemed like forever, and he remains concerningly wild; he may be better off dumping his slider in to get ahead of hitters and then chucking the fastball by them, rather than the other way around. Ultimately, he has late-inning, elite closer stuff but a fairly low chance of actualizing. We put a 45 FV on the top tier of pure, two-pitch relievers (most elite closers are failed starters) and Adon deserves that sort of consideration, but his track record of wildness and advanced age have him just shy of that.","6ghLcOh-UlI","sa873314"
"Jairo Pomares","SFG","CF","A-",,18,,"40+",2023,,"19.9444444","6' 1""","185","L","R",2018,"J2","SFG",975000,"Cuba","Pomares' nutty triple slash line in the AZL is a caricature of his true ability, especially the power, but we were still pretty surprised when we sourced his exit velo data and found it was already above big league average. Pomares only makes impact contact to his pull side but he does have the ability to slash balls the other way. He punishes pitchers who try to double up on breaking balls against him, and he has several other hitterish traits. He's not a speedster and has more of a tweener defensive profile, so he probably needs more game power to profile in a corner. Our visual evaluation is fairly demure, but you can frame discussion around Pomares in such a way that he's considered a polished hitter with sneaky juice who also has a shot to play center field, which sounds great.",,"sa3010023"
"Jose Siri","SFG","CF",,,33,,"40",2020,,"24.9777777","6' 2""","185","R","R",2012,"J2","CIN",,"Dominican Republic","The enigmatic Siri has premium physical ability but lacks any kind of plan at the plate, and it's undercut his offensive performance for much of his career. He's a volatile talent and person who has begun to be passed around on the waiver wire. The right clubhouse and opportunity to play might enable him to be a real everyday player. He has that kind of power, speed and natural feel for hitting the ball in the air, but it's not a great sign when teams are still waiting for a 25-year-old to mature as a ballplayer. ","O-dXckzAobc","sa736940"
"Dany Jimenez","SFG","RHP","AA",,34,,"40",2020,,"24.5583333","6' 3""","190","R","R",2015,"J2","TOR",0,"Dominican Republic","Jimenez was picked by San Francisco in the 2019 Rule 5 Draft. Like Ramirez, Jimenez also signed late, agreeing to his first pro contract just before he turned 22. He also missed most of 2017 due to injury, and those sorts of factors combined to limit him to just 33 innings above A-ball even though he is about to turn 26. He sits 93-95, touches 97, the heater spins at about 2450 rpm, and Jimenez’s vertical arm slot makes it hard for hitters to discern the fastball and his power breaking ball from one another. I think he’s pretty likely to stick in a relief role.",,"sa885967"
"Prelander Berroa","SFG","RHP","A-",,19,,"40",2021,,"20.2388888","5' 11""","170","R","R",2016,"J2","MIN",200000,"Dominican Republic","Tilt Berroa's cap another 15 degrees and he's a dead on-mound ringer for Fernando Rodney, both physically and mechanically. Right now, he's mostly a teenager with premium arm strength and somewhat inconsistent secondaries, both of which flash at least average. Both secondaries will likely depend on location to work, and Berroa doesn't currently repeat consistently enough for that. But he has a chance to, which means he could end up with several bat-missing offerings and profile comfortably in a rotation. If only one secondary comes along, he's still a good reliever.",,"sa3005069"
"Blake Rivera","SFG","RHP","A",,20,,"40",2022,,"22.5138888","6' 5""","225","R","R",2018,"Draft","SFG",800000,"Wallace State JC (AL)","Rivera has an Emilio Pagan body and delivery comp, and he has natural proclivity for spin. His power stuff -- 92-96 with cut action and a plus curveball -- might tick up in single-inning stints, so while his command likely pushes him to the bullpen, he might be dominant there.",,"sa3008261"
"R.J. Dabovich","SFG","RHP",,,21,,"40",2023,,"21.4027777","6' 3""","215","R","R",2020,"Draft","SFG",,"Arizona State","Dabovich spent much of his ASU career in the bullpen and he had a velocity spike right before the draft, touching 99 during an ASU road series before the shutdown. Both of his breaking balls needs to be manicured but it's reasonable to hope one of them will be above-average with reps, which Dabo hasn't had many of because of his relief role. Because of the arm strength, Dabovich has a shot to pitch at the back of a bullpen based if one or both of his breaking balls becomes a real weapon.",,
"Kai-Wei Teng","SFG","RHP","A",,22,,"40",2023,,"21.6194444","6' 4""","260","R","R",2017,"J2","MIN",500000,"Taiwan","Teng was one of two players, along with Yunior Severino, who the Twins signed after voiding amateur shortstop Jelfy Marte's $3 million deal due to vision issues. It didn't take long for them to flip Teng to San Francisco as part of the package that netted Sam Dyson. He has a thick lower half and is a middling athlete, but he's very well balanced over his blocking leg and otherwise has a smooth delivery that should not only enable him to throw enough strikes to remain a starter, but perhaps develop plus command, as well. 
There's already strong breaking ball utility here, the ability to vary shape based on location, and competitive, arm-side changeup feel, too. Teng's frame is maxed out, so he probably won't add velo, but that's still a No. 4/5 skillset.",,"sa3007229"
"Casey Schmitt","SFG","3B/RHP",,,23,,"40",2024,,"21.2638888","6' 2""","200","R","R",2020,"Draft","SFG",,"San Diego State","Schmitt's report reads like a watered down version of the amateur reports for Matt Chapman and J.D. Davis. He has above average raw power, plays good defense at 3B for which he has plenty of arm strength, and he performed on the Cape. On the mound, Schmitt has been up to 96 mph with an above-average splitter and fringy slider. Schmitt has lots of fun outs. He could be a four corners bench bat, or a combo of that and a power reliever, or he could hit enough to play third base everyday, though the hit tool is a real barrier.",,
"Camilo Doval","SFG","RHP",,,24,,"40",2021,,"23.0277777","6' 2""","185","R","R",2015,"J2","SFG",100000,"Dominican Republic","Doval is one of the weirder pitchers in all of the minors, as his delivery and stuff are each as odd as they are inconsistent. When he's right, the long-armed, side-winding right-hander chucks upper-90s stuff with either heavy sink, or rising cut action caused by his arm angle. He also throws a hard, horizontal slider. The Trackman readout for Doval is shocking. His primary fastball/cutter spins in at about 2700 rpm, which is incredible considering how hard he throws. He also generates nearly seven feet of extension, and the effective velocity of his fastball is about 2 mph harder than its actual velo. There are outings where he's untouchable for several innings. He also has nuclear outings where he walks everyone and gives up a bunch of runs before registering an out. 
We're dying to capture Doval on the high speed camera and see how the hell this works and what could be done to improve his consistency. We're not even all that confident that he'll figure it out, but we're bewitched by his stuff and think he has a chance to be an elite bullpen weapon if he ever does.","N5S-D2ZA5lQ","sa916835"
"Kyle Harrison","SFG","LHP",,,25,,"40",2025,,"18.8166666","6' 2""","200","R","L",2020,"Draft","SFG",,"De La Salle HS","Harrison is a projectable low-slot lefty with fringe arm strength who benefits from weird angle of attack. Up to 94, secondaries are fringe to average but the changeup flashes above and has a great chance of being plus because its movement mirrors that of Harrison's fastball. His delivery's funk makes it deceptive, and Harrison has great feel to pitch. He's a ",,
"Ricardo Genoves","SFG","C","A",,26,,"40",2021,,"21.1666666","6' 2""","210","R","R",2015,"J2","SFG",500000,"Venezuela","Genoves is Rule 5 eligible but probably too undercooked to be selected. Built like one of the Moai sculptures on Easter Island, Genoves may not have the mobility to catch long term. But he has a plus arm, he's procedurally advanced for a 20-year-old, and he has the leadership qualities and intangibles that have an outsized impact at catcher. Plus, some of his mobility issues might soon be rendered moot by the existence of electronic strike zones. He also has plus power, enough to put balls out to right center, though Genoves' current pull-happy approach doesn't facilitate many homers out there. 
This is a somewhat speculative ranking based on what the future of the position may hold. On tools Genoves has a shot to be a regular, though a backup role is probably more likely.",,"sa916844"
"P.J. Hilson","SFG","CF","R",,27,,"40",2023,,"19.8861111","5' 11""","175","R","R",2018,"Draft","SFG",520000,"Nettleton HS (AR)","The gap between what Hilson is now and what he might be is perhaps the widest in pro baseball, a yawning chasm that the Giants player development staff will try to close. A complete lack of bat control undermines his scintillating physical ability, and his grooved swing leads to a lot of whiffs on pitches in the zone. Hilson's chances of becoming a big leaguer are fairly low, but because of his physical talent, he also has a chance to be a David Dahl sort of player if he develops even a 40 hit tool.",,"sa3007048"
"Dilan Rosario","SFG","SS","R",,28,,"40",2024,,"19.0777777","6' 2""","170","R","R",2019,"Draft","SFG",650000,"Leadership Christian HS (PR)","Rosario had defensive issues (both hands and arm accuracy, perhaps as a result of him needing to rush after booting balls) throughout the summer after he signed and his future position is unclear. He does have serious pop, though, and even if the defensive problems linger there's a shot Rosario hits for enough power to profile anywhere.",,"sa3010165"
"Aeverson Arteaga","SFG","SS",,,29,,"40",2025,,"17.3277777","6' 1""","170","R","R",2019,"J2","SFG",1200000,"Venezuela","The timing of Arteaga's deal, combined with scouts' general reticence to work in Venezuela, made him tough to evaluate ahead of signing day. He's been a bit more visible since then, and the carrying tool is going to be the glove. Arteaga's range, footwork, actions, and athleticism are all terrific. He doesn't have a clear path to an impact bat based on what teams have seen so far, but his frame is projectable. He may be stateside in January.",,
"Tristan Beck","SFG","RHP","A+",,30,,"40",2022,,"24.0555555","6' 4""","190","R","R",2018,"Draft","ATL",900000,"Stanford","Beck has a dandy 12-6 curveball and he was throwing quite a bit harder in the AFL than he was when Eric saw him right after Atlanta traded him to San Francisco. Those two pitches suggest a big league bullpen/No. 5 starter.","XrgMm2JffMA","sa3008526"
"Jake Wong","SFG","RHP","A+",,31,,"40",2022,,"23.8638888","6' 1""","210","R","R",2018,"Draft","SFG",850000,"Grand Canyon","Wong was holding 93-96 with sink deep into games as a junior at Grand Canyon and his strike-throwing ability carried over to pro ball. Even though he doesn't spin the ball exceptionally well, he does create some life on his heater and his changeup has improved a bit already. He projects as a No. 5 starter or inning-eating bulk reliever.","V7vH6_UK3Pg","sa3008100"
"Kean Wong","SFG","2B",,,32,,"40",2020,,"25.2416666","5' 11""","190","L","R",2013,"Draft","TBR",400000,"Waiakea HS (HI)","Wong was kept at Triple-A for the third straight year and posted his second consecutive season with an above-average statline. He's bounced around waivers, a 40-man casualty of Tampa Bay and the Angels before landing in San Francisco. His versatility, speed, and above-average contact ability from the left side fit like a glove in a bench role.",,"15994"
"Trevor McDonald","SFG","RHP","R",,35,,"35+",2024,,"19.3833333","6' 2""","180","R","R",2019,"Draft","SFG",800000,"George County HS (MS)","McDonald was a pop-up prep arm from rural Mississippi, almost smack in the middle of the triangle created by the highways that connect Biloxi, Hattiesburg, and Mobile. Every team saw him up to 96 with a good, two-plane breaking ball but had very different projections on how the stuff and body would mature. Those who like him thought his feel for spin could be parlayed into multiple weapons, while others saw a likely reliever with just fair physical projection.",,"sa3011835"
"Grant McCray","SFG","CF","R",,36,,"35+",2024,,"19.6027777","6' 1""","175","L","R",2019,"Draft","SFG",697500,"Lakewood Ranch HS (FL)","McCray still has work to do from a stride length and swing timing perspective, but he got much stronger in the last year, and did so while retaining his plus speed. Perhaps most surprisingly, he tracked pitches very well over his pro debut and he has promising feel for contact. Again though, the swing needs refinement for the physical tools to actualize.",,"sa3010042"
"Esmerlin Vinicio","SFG","LHP",,,37,,"35+",2025,,"17.4555555","6' 2""","155","L","L",2019,"J2","SFG",750000,"Dominican Republic","You need to dream to see Vinicio as a future big leaguer but he gives you plenty of reasons to hope. He is athletic and well-made, graceful, balanced, and loose. His curveball has shape but not power, something that will need to come as his body matures, just like his velocity generally. In his changeup, Vinicio has an out pitch, something that will entice swings and misses as soon as he steps on a pro field.",,
"Logan Wyatt","SFG","1B","A",,38,,"35+",2023,,"22.6638888","6' 4""","217","L","R",2019,"Draft","SFG",1000000,"Louisville","Advanced plate discipline and enough hitting tools (big strength and a low load that creates lift) made Wyatt attractive in the draft, but he's a maxed-out first base-only prospect with 50 raw power.",,"sa3011259"
"Jimmy Glowenke","SFG","2B",,,39,,"35+",2024,,"21.0027777","5' 10""","175","R","R",2020,"Draft","SFG",,"Dallas Baptist","Glowenke is a big-bodied infielder who will need to be shift-aided in pro ball. He has power but his swing and approach are currently geared for contact.",,
"Raffi Vizcaino","SFG","RHP","AA",,40,,"35+",2020,,"24.6166666","6' 2""","235","R","R",2011,"J2","SFG",200000,"Dominican Republic","After missing long stretches with injuries over the last several years, the Giants moved Vizcaino to the bullpen in 2019 and he dominated Hi-A for a month before settling in at the upper levels, where he was just okay. He has no-doubt, big league middle relief stuff but he's is a 30 athlete with 30 control, so everything plays down because too many pitches end up in non-competitive locations.",,"sa736742"
"Tyler Fitzgerald","SFG","SS","A",,41,,"35+",2023,,"22.8305555","6' 3""","185","R","R",2019,"Draft","SFG",497500,"Louisville","FItzgerald has everyday tools and he was a big name in high school, but apart from some spurts, he never quite performed up to his physical potential at Louisville. He has a solid shot to stick at shortstop and develop at least average power, especially if San Francisco can help him better incorporate his lower half into his swing.",,"sa3011257"
"Garrett Frechette","SFG","1B","R",,42,,"35+",2024,,"19.5388888","6' 3""","200","L","L",2019,"Draft","SFG",800000,"Cathedral Catholic HS (CA)","Marred by multiple injuries and a serious illness during his senior year of high school, Frechette went from intriguing power projection prospect to relative afterthought during his predraft spring. Once he signed and got going in the AZL, some of the explosion that made him interesting the summer before had returned. He's athletic enough to give it a try in a corner outfield spot, and for now, we like his frame and present raw power more than some of the guys drafted ahead of him.",,"sa3010636"
"Connor Cannon","SFG","DH","R",,43,,"35+",2023,,"22.1611111","6' 5""","240","R","R",2019,"Draft","SFG",100000,"UC Riverside","Cannon has serious juice, legitimate 80-grade raw power. He's enormous and has mobility issues created by his size and exacerbated by multiple knee surgeries. There's extreme risk here due to the R/R first base profile and the medical, which goes beyond the knee stuff, but he has to be on here because of how loud the power is.",,"sa3010010"
