Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Braxton Garrett","MIA","LHP",,,11,,"45",2021,,"22.9416666","6' 3""","190","L","L",2016,"Draft","MIA",4145900,"Florence HS (AL)","Back after missing 2018 while rehabbing from Tommy John, Garrett cruised through 18 starts (111 punch outs in 95 innings) before he sputtered to a finish in August, a month that included prolonged rest between a couple of starts. At his best, Garrett was living in the low-90s and locating his quality breaking ball to his glove side, which gave him two weapons against right-handed hitters (the changeup is also good) and a finisher versus lefties. His arm action is still short and efficient, same as it was before the surgery, and his pre-injury velocity is back. This isn't an impact fastball profile, but the quality of the secondaries and Garrett's command should enable him to pitch toward the back of a rotation.","m1S8r6P_0gU","sa917923"
"Nick Neidert","MIA","RHP","AAA",,12,,"45",2020,,"23.65","6' 1""","202","R","R",2015,"Draft","SEA",1200000,"Peachtree Ridge HS (GA)","He struggled to throw strikes during the summer after returning from early-season knee tendinitis, but Neidert looked more like himself during a five-start spin in the Fall League, when he walked just two in 22 innings. Otherwise evocative of a backend starter, Neidert's out-pitch changeup and location-reliant breaking balls all work and are aided by some of his cross body deception. He doesn't throw very hard, but the other components should enable him to be more of a No. 4/5.","Hi4TiR7zIIw","sa874797"
"Kameron Misner","MIA","RF","A",,13,,"45",2022,,"22.5166666","6' 4""","219","L","L",2019,"Draft","MIA",2115000,"Missouri","Misner entered his draft spring in the same position of eventual Giants first rounder Hunter Bishop. Both were tooled up outfielders who hadn't performed to expectations after their first two seasons because their swings were bad, though some of why Misner struggled was also because of a foot injury. He struggled more than was hoped during his draft year, too, especially against SEC pitching (.222/.353/.315), but the raw power/straightline speed combo enticed Miami at pick 35 anyway. He's a high-risk college bat who needs a swing tweak.",,"sa3011656"
"Jerar Encarnacion","MIA","RF",,,14,,"45",2022,,"22.7277777","6' 4""","220","R","R",2015,"J2","MIA",78000,"Dominican Republic","Jerar projects to be a player similar to Hunter Renfroe or other corner outfield power bats with less plate discipline than is ideal. Built like an NFL tight end, Encarnacion starts with a closed stance and opens his front side up toward the third base line as he strides. How far he opens depends upon pitch location, which can leave him lunging at breaking balls that he thinks are center cut and end up swirling away from him, but Encarnacion has the power to hit balls out the opposite way, even if he's fooled, if the pitch catches enough of the plate. He's sometimes a bit of an adventure in the outfield, but even among polished peers in the Fall League, Encarnacion's strength and physicality was a cut above, and he should mash his way into a modest big league role within the next couple of years.",,"sa943817"
"Peyton Burdick","MIA","RF","A",,15,,"45",2022,,"23.3833333","6' 0""","210","R","R",2019,"Draft","MIA",397500,"Wright State","Perhaps no prospect from the 2019 draft buoyed industry opinion during the summer as much as Burdick, who leveled the Midwest League after he signed. His forearms are as thick as support beams and help him generate huge pull power. Even though Burdick is a thicker guy, he takes a pretty athletic swing that demands a lot of his balance through contact, but he never appears out of control, even when he's swinging his hardest. We tend not to buy heavily into college hitters' stats at lower levels, but we know more about Burdick's measurable power now that he's generated data in pro ball, and it indicates that he might be a four or five-hole masher.",,"sa3009876"
"Nasim Nunez","MIA","SS","A-",,16,,"45",2023,,"19.9055555","5' 9""","165","S","R",2019,"Draft","MIA",2200000,"Collins Hill HS (GA)","Nunez's pre-game infield is appointment viewing and he had the most athletic footwork and actions in the 2019 draft. It takes a lot of visible effort for him to make throws from the hole, and because of this, there are some clubs who had him evaluated as an elite second baseman before the draft, but we think it'll work at short. 
There's a big gap between Nunez's present physicality and how strong he'll need to be to make hard big league contact (his left-handed swing is behind the right), but his move forward is athletic, he rotates, there's barrel accuracy from the right side already, and enough footspeed to make balls in play a bit of a problem. We don't anticipate Nunez will become an impact bat, but he projects as a low-end regular because of the glove.",,"sa3010695"
"Dax Fulton","MIA","LHP",,,17,,"40+",2025,,"18.7444444","6' 6""","220","L","L",2020,"Draft","MIA",,"Mustang HS","Fulton is a gigantic lefty who creates tough angle on his stuff and repeats his delivery surprisingly well for a pitcher his age/size. His curveball has late vertical action and projects to plus, and Fulton has advanced feel of a mediocre changeup. He's a remarkable athlete for his size and has a bit narrower, Dragan Bender type of frame that's perhaps a little less projectable than his measurables would otherwise indicate. Regardless, Fulton throws quality strikes with two impact pitches and already has nasvent feel for a third. He had TJ late during the 2019 summer and should return in 2021.",,
"Jorge Guzman","MIA","RHP","AA",,18,,"40+",2020,,"24.4611111","6' 2""","182","R","R",2013,"J2","HOU",22500,"Dominican Republic","Guzman continues to start and he certainly has the stuff for it -- in addition to throwing very hard, his changeup and power curveball both flash plus -- but his inability to throw strikes (except for an outlier 2017, his walk rate has always been well over 10%) still causes relief projection. He may end up scrapping the changeup in relief since he spikes many of them into the dirt, but the combo of elite velocity and breaking ball depth gives Guzman a shot to pitch high-leverage innings.","97COg64IK0I","sa872759"
"Osiris Johnson","MIA","3B",,,19,,"40+",2023,,"19.7388888","6' 1""","185","R","R",2018,"Draft","MIA",1350000,"Encinal HS (CA)","Surgery to repair a tibial stress fracture in his elbow meant that Johnson, one of the younger players in the 2018 draft, missed his entire first full pro season rehabbing. He played during instructional league and had the same rotational explosion that made teams interested in him in high school despite how raw he was in all facets. We speculated he'd move to the outfield before the draft but our sources who saw him in the fall think it's more likely he ends up at third base. 
We still know next to nothing about Johnson's approach or feel for the strike zone because he hasn't played much pro ball, and that's going to be more important if he indeed ends up at a corner, but there's a chance for big offensive impact here because of the bat speed and Johnson's ability to rotate. He's arguably the prospect with the highest variance in a system full of players like that.","V3s25q8PgR0","sa3008110"
"Kyle Nicolas","MIA","RHP",,,20,,"40+",2024,,"21.3944444","6' 3""","225","R","R",2020,"Draft","MIA",,"Ball State","Power arm was second best on Ball State last spring behind comp pick Drey Jameson but Nicolas has taken a step forward on the Cape, sitting mid-90's, hitting 99 mph and flashing an above average slider in the high-80's and curveball in the low-80's, but it's a relief-only, control-over-command look.",,
"Victor Mesa Jr.","MIA","CF","A",,21,,"40+",2024,,"18.85","5' 11""","175","L","L",2018,"J2","MIA",1000000,"Cuba","The first year of pro ball for the Mesa brothers is an excellent microcosm of the pitfalls of showcase-heavy international scouting. Victor Victor got a big bonus for having workout-friendly tools, while Victor Jr. didn't blow anyone away before the two signed. But in games, it's the younger Mesa who scouts liked more after a full year of looks. Victor Jr. has plus instincts and feel to hit, giving him a chance to profile as a glove/contact-oriented center fielder. There's enough of a frame and leverage in the swing to project for some in-game power down the line, which is what separates this Mesa from the similarly-skilled, 40 FV Jorge Barrosas of the world.",,"sa3010700"
"Diowill Burgos","MIA","RF","R",,22,,"40+",2023,,"19.4583333","6' 1""","190","L","R",2017,"J2","STL",300000,"Dominican Republic","The sweet-swinging Burgos has a left-handed cut that looks like Robinson Canó's, and George Valera's. He has a softer, top-heavy frame with bulky shoulders, and probably won't grow into substantially more power, but he's already got quite a bit. We're being a little more aggressive in ranking what is a relatively projectionless, corner-only bat in this situation because we have increased confidence that Burgos will continue to hit for power because of his hitting hands' talent. Realistically he projects as an average everyday player.",,"sa3005740"
"Breidy Encarnacion","MIA","RHP","R",,23,,"40",2023,,"19.6805555","6' 3""","185","R","R",2018,"J2","MIA",30000,"Dominican Republic","He doesn't throw all that hard right now, but Encarnacion is pretty projectable and his fastball has abnormal spin for a heater with fringe velocity, so if he does throw harder, it has a chance to miss a lot of bats. You can project on the rest of Encarnacion's stuff with varying levels of zeal, since his arm action is very clean and his curveball has pleasing shape. He's the best teenage arm in this system and has a chance to be a league average starter in time.",,"sa3009205"
"Alex Vesia","MIA","LHP",,,24,,"40",2020,,"24.2583333","6' 2""","195","L","L",2018,"Draft","MIA",25000,"Cal State East Bay","Vesia seems poised to be the first major league player drafted out of Division-II Cal State East Bay (Joe Morgan attended before transferring to Merritt College) after he reached Double-A during his first pro season. Vesia's fastball works in the low-90s but it approaches hitters at a very flat angle, and his delivery is tough to time. That, plus his changeup, should enable him to play a valuable bullpen role quite soon.",,"sa3008070"
"Jordan Holloway","MIA","RHP",,,25,,"40",2020,,"24.0861111","6' 4""","215","R","R",2014,"Draft","MIA",400000,"Ralston Valley HS (CO)","Holloway came off of TJ rehab late in 2018 and was setting instructs ablaze with his upper-90s fastball. We thought there was a chance he'd explode in 2019, his first full season since surgery, and emerge as a late-inning relief prospect or maybe even a No. 4 starter, but he walked 66 hitters in 95 innings during his first year on the big league 40-man. Because Holloway holds his velo deep into games and could use the reps, it makes sense for Miami to continue developing him as a starter, even if it means he deals with growing pains as a big leaguer late in the summer of 2020. But ultimately, we think the delivery (stiff and upright with a shorter stride) pushes him to the bullpen.",,"sa829245"
"Will Banfield","MIA","C","A",,26,,"40",2023,,"20.6555555","6' 1""","200","R","R",2018,"Draft","MIA",1800000,"Brookwood HS (GA)","Banfield continues to track like an Austin Hedges-type of big leaguer: great defense, and pull power he might sufficiently tap into during games to profile as a low-end regular. More likely, he's a glove-first backup.","KI7Z1Rzt2UM","sa3007973"
"Josh Roberson","MIA","RHP","A",,27,,"40",2021,,"24.1722222","6' 3""","175","R","R",2017,"Draft","MIA",150000,"UNC Wilmington","Roberson had Tommy John not long before the 2017 draft, which played a large role in pushing him to Day Three. He returned for 2018 instructs and then pitched out of the Low-A rotation in 2019, battling injury early before settling into a normal workload in late July. He'll flash a very nasty, two-plane breaking ball and might throw harder (and stay healthy) in a bullpen role. He needs to be added to the 40-man next offseason, which probably increases the bullpen likelihood.",,"sa3007721"
"Evan Fitterer","MIA","RHP","R",,28,,"40",2024,,"20.05","6' 3""","195","R","R",2019,"Draft","MIA",1500000,"Aliso Niguel HS (CA)","Fitterer was often the first player mentioned by our sources who saw the Marlins GCL/instructs group, as he has a traditional fastball/overhand curveball suite and the sort of pitchability you'd expect of an older SoCal high schooler. How much you're willing to project on his frame and fastball will vary depending on how you balance the traditional-looking frame and Fitterer's age. We're on the lower end, but feel pretty confident he'll have a third good pitch and starter's command.",,"sa3011433"
"Jose Salas","MIA","SS",,,29,,"40",2025,,"17.2166666","6' 1""","150","S","R",2019,"J2","MIA",2800000,"Venezuela","Salas signed for big money ($2.8 million) last July. He's already filled out and was more of a hands/actions infielder without big arm strength or range to begin with, so we think he probably ends up as a bat-first second baseman, but he could have an impact stick.",,
"Zach McCambley","MIA","RHP",,,30,,"40",2024,,"21.225","6' 1""","205","L","R",2020,"Draft","MIA",,"Coastal Carolina","After working in a swingman role as an underclassman, McCambley had a great cape and came out of the 2020 gate hot as a starter. He worked 89-93, touched 95, and his fastball and curveball have great vertical split. Based on his proclivity for spin, McCambley likely adds a slider in pro ball in order to start.",,
"Jose Devers","MIA","2B",,,31,,"40",2022,,"20.6027777","6' 0""","155","L","R",2016,"J2","NYY",250000,"Dominican Republic","Devers fits in a sort of heuristic bucket that historically has been underrated by old school scouting: the small, contact-oriented, up-the-middle prospect. We had Devers on our 2019 Picks to Click list and hoped he'd be on the overall top 100 this offseason. Even though the Marlins have pushed him pretty aggressively (he was sent to Hi-A as a 19-year-old, then the Fall League) and he's hit a career .278 on his way there, we're diluting our expectations based on his lack of power and power projection. He can really run and play both middle infield spots well, and there's lots of visual and statistical evidence in support of the bat-to-ball ability, but the quality of contact is limited, and Devers is so narrowly built that we're skeptical he'll grow into any sort of power. We now consider him a lefty utility bench piece.",,"sa3003295"
"Robert Dugger","MIA","RHP","MLB",,32,,"40",2020,,"25.0305555","6' 2""","180","R","R",2016,"Draft","SEA",70000,"Texas Tech","Into the middle of the summer, leading up to the trade deadline after he'd thrown some at Triple-A, our sources who'd seen Dugger had his fastball sitting 90-93. A month later he was in the big leagues and his fastball averaged 90 mph toward the season's end. We're hopeful the early-season Dugger, who was up to 95, is what we see next spring. He'll be a ready-made fifth starter who has a standard, four-pitch mix and plus slider command.",,"19191"
"Chris Mokma","MIA","RHP","R",,33,,"40",2023,,"19.425","6' 5""","195","R","R",2019,"Draft","MIA",557000,"Holland Christian HS (MI)","He was a tad old for the draft class, but there are other reasons to dream on Mokma's stuff. He has a projectable, shooting guard build, he's from a cold weather state, and his delivery is fluid and repeatable. It sounds like the curveball Mokma used in high school has already been shelved in favor of a new slider, but the fastball/changeup combo is what might end up missing bats, and the ceiling on the command seems high based on his athleticism. "," ","sa3011750"
"Sterling Sharp","MIA","RHP","A-",,34,,"40",2020,,"25.1222222","6' 4""","185","R","R",2016,"Draft","WSN",,"Drury","Miami's Rule 5 pick, Sharp is currently a sinker/changeup backend starter or swingman type whose breaking ball effectiveness depends on a combination of command and Sharp's unique delivery. His frame, athleticism, and nomadic, small-school pedigree give him an outside shot to become a No. 4/5 starter if he can somehow find more velo or a better breaking ball.",,"sa738458"
"Brian Miller","MIA","CF","AA",,35,,"40",2020,,"24.9","6' 0""","177","L","R",2017,"Draft","MIA",1888800,"North Carolina","Now 24, it's pretty clear that Miller isn't going to end up with the kind of power necessary for him to profile in an everyday capacity, and he may not even be a good enough center field defender to be a low-end regular or fourth outfielder. We do love his feel for contact as a lefty bench bat who can play center and left, so we consider him a high-probability fifth outfield prospect.","-r9X5zhHbNQ","sa915826"
"Victor Victor Mesa","MIA","CF","AA",,36,,"40",2020,,"23.9833333","5' 11""","185","R","R",2018,"J2","MIA",5250000,"Cuba","When Victor Victor signed, and occupied about $5 million of the Marlins $6 million outlay for both Mesa brothers, the industry viewed him as a likely fourth outfielder or low-end regular in center field, comparable to Albert Almora Jr. Part of why he was valued was because of his big league proximity relative to most players on the July 2 market, and while the industry acknowledged the volatility in the Cuban player market due to sporadic reps against live pitching, Mesa was considered a relatively stable prospect. 
He went to Hi-A and had a putrid season, slashing .252/.295/.283 (not a typo) before an unwarranted promotion to Double-A; Mesa was also poor in the Fall League. The length of his swing prevents him from getting on plane with the baseball and hitting for any power, though he does have pretty good feel for the barrel. He's a good center field defender with a laser arm, and he appears to be a plus runner out there, though Mesa is already notoriously difficult to get max-effort run times out of. We still think there's a chance for Victor Victor to be a fourth outfielder, but something with the swing needs to change to enable more in-game power or there will just be better bench outfield candidates hanging around.","K7KQgt1ZsuU","sa3008602"
"Ian Lewis","MIA","2B",,,37,,"35+",2025,,"17.4444444","5' 10""","150","S","R",2019,"J2","MIA",950000,"Bahamas","Quick as lightning, Lewis is a frame/athleticism projection infielder who is currently weak with the bat. Depending on how his swing and power develop as he matures, he could be a well-rounded second baseman with elite speed.",,
"Will Stewart","MIA","LHP","A+",,38,,"35+",2021,,"23","6' 2""","175","L","L",2015,"Draft","PHI",100000,"Hazel Green HS (AL)","Acquired as part of the J.T. Realmuto return, Stewart's velo tanked last year, and he topped out at just 91 mph after he sat 88-92 the year before. His groundball rate dropped from 62% to 51%, and he gave up more homers in 2019 than he had in his entire career. He's a bounce-back candidate who projects as a No. 5 starter if his sinker velo comes back.",,"sa875247"
"Humberto Mejia","MIA","RHP",,,39,,"35+",2020,,"23.3638888","6' 3""","175","R","R",2013,"J2","MIA",,"Panama","Mejia turns 23 in March and he's only thrown 23 innings above Low-A, but he has a riding fastball with plus-plus vertical movement and a viable curveball, so the Marlins added him to their 40-man. He needs to locate his fastball at the top of the zone more often and should be a fine middle reliever if that -- and a velo boost out of the bullpen -- occurs.",,"sa873725"
"Cristhian Rodriguez","MIA","3B","R",,40,,"35+",2024,,"18.5583333","6' 1""","160","L","R",2018,"J2","MIA",300000,"Venezuela","Scouts who saw Rodriguez during instructs really like his long-term physical projection and consider him one of the toolsier low-level hitting prospects in this system, but he did strike out a concerning amount in the DSL.",,"sa3008785"
"Dalvy Rosario","MIA","SS","A-",,41,,"35+",2023,,"19.9777777","6' 0""","160","R","R",2016,"J2","MIA",,"Dominican Republic","Rosario's swing cuts some mechanical corners because he lacks present strength, but he has a great frame and can play several positions, including the middle infield and center, so he should be monitored closely. Miami pushed him to the Penn League as a teenager, so his poor 2019 statline doesn't carry much concern.",,"sa3005712"
"Thomas Jones","MIA","CF","A",,42,,"35+",2022,,"22.5972222","6' 4""","195","R","R",2016,"Draft","MIA",1000000,"Laurens HS (SC)","His triple slash line doesn't look great, but Jones actually put together an above-average offensive season for the Midwest League (111 wRC+), his first in full-season ball. He remains a low-probability, long-term physical projection prospect (same as when he was drafted) and it's growing more important for Jones to develop impact power because he's started to see more time in a corner.",,"sa917968"
"Luis Palacios","MIA","LHP","R",,43,,"35+",2023,,"20.0361111","6' 2""","160","L","L",2016,"J2","MIA",75000,"Venezuela","Palacios' early-career numbers are incredible -- in his last two seasons, he's struck out 104 hitters and walked just six in 104 innings -- but we can't find scouts who love him because his stuff is just okay and he's not all that projectable. He is fairly deceptive and obviously throws a lot of strikes, but we're skeptical of the stuff playing at the upper levels unless Palacios grows into more heat than we expect.",,"sa3003021"
"Nick Fortes","MIA","C","A+",,44,,"35+",2021,,"23.675","6' 0""","210","R","R",2018,"Draft","MIA",425000,"Ole Miss","An athletic, catch-and-throw guy with above-average feel for the barrel, Fortes likely has backup ceiling.",,"sa3006714"
"Tristan Pompey","MIA","LF","A+",,45,,"35+",2021,,"23.3083333","6' 4""","200","S","R",2018,"Draft","MIA",645000,"Kentucky","Pompey entered his junior year at Kentucky as a potential first round pick, a good-framed switch-hitter with plus raw power. He started slow and several teams were off him for preceived makeup stuff, so he fell to the third round. In pro ball he has had problems with injuries (two IL stints in 2019, one for a fractured foot), strikeouts, and hitting the ball in the air. He needs to perform in 2020 to stay on the list, but he's too talented to come off of after one bad pro season, especially because injury stuff likely contributed to the poor performance.",,"sa3008077"
