Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"JoJo Romero","PHI","MIRP","MLB",,13,,"40+",2021,"Med","24.7111111","5' 10""","190","L","L",2016,"Draft","PHI",800000,"Yavapai JC (AZ)","JoJo Romero’s velocity last year was up (89-93 in 2019, 93-95 in '20), and his repertoire has been reconfigured to feature a slider rather than the cutter/curveball mix from the preceding few years. During his days at Yavapai, I had Romero’s changeup projected as his best secondary offering, and I still think he has the traits — athleticism and arm action — to develop a really good one. It was easier to envision him locating it precisely when he was pitching with more of a touch-and-feel style rather than his current max-effort, fire-breathing, can-crushing persona. I'm not saying I prefer him living in the 88-92 range, but I am less sure about how to continue projecting on the changeup even though, again, I'm letting his athleticism be my guide. I like him as a guy who can give you four-to-six outs out of the bullpen if you need it. <em>(Alternate site, MLB)</em>","JN9zStdYzJU","19574"
"Yhoswar Garcia","PHI","CF",,,14,,"40+",2025,"High","19.7277777","6' 0""","150","R","R",2020,"J2","PHI",2500000,"Venezuela","Everything I have on Garcia either comes from the org or from what I've seen on video, which is less than I have on any other player on this list (or any other), which I think it is important for readers to know. Garcia first appeared in the electronic pages of FanGraphs in February of 2019 when Kiley and I wrote up exciting players we expected to sign that July. Instead, Garcia had to wait until March of 2020 to sign due to age misrepresentation, as he was a full year older than indicated. He's now the age of a junior college prospect and has very few in-game reps for a player that age. 
He is very talented, though, and has one of the better baseball builds in all of the minors, a physique that rivals Luis Robert's. Garcia has plus bat speed and is really short to the baseball despite lots of pre-swing noise in his hands. He's also fast enough to have a shot to be an impact center fielder, though I have no idea what his instincts out there are like. It's tough to line up a player like this on a list; I think I'd take a shot on his upside rather than the major league-ready middle relief/fifth starter/bench role players I have behind him here. But while you could argue Casey Martin is just as toolsy/risky, we have several years of college looks/data to support his tool profile that we don't for Garcia, who couldn't come to the US for any baseball activity in 2020 due to travel restrictions. <em>(At-home dev)</em>",,
"Jamari Baylor","PHI","2B","A-",,15,,"40+",2024,"High","20.8333333","5' 11""","193","R","R",2019,"Draft","PHI",675500,"Benedictine HS (VA)","Baylor's ability to rotate with ferocity took a leap sometime between PG National and his senior spring. Teams were not in agreement about where he fit defensively, and some bailed on him entirely early in the process because he didn't look great with the bat during his pre-draft summer, perhaps due to a lingering arm injury. He went bonkers as a senior, not just clubbing bad pitching but looking more explosive to the eye. He has a shot to stay up the middle, most likely at second base,. He has the bat speed and hand talent to profile there, but Baylor is the sort of player for whom short season ball is the right developmental temperature, and he didn't get that in 2020. He still looked sushi raw as of 2020 instructs. <em>(Fall Instructional League)</em>",,"sa3011446"
"Nick Maton","PHI","SS","MLB",,16,,"40",2021,"Med","24.2972222","6' 2""","178","L","R",2017,"Draft","PHI",3535400,"Lincoln Land JC (IL)","Maton's is a very interesting defensive and statistical profile. He's a lefty bat who can play both middle infield spots (and began playing some third base in 2019), he walks (10% career rate), and he hits the ball in the air a ton (33% career groundball rate), which will help him max out his in-game power. He's also performed at every stop and checks a lot of visual athletic boxes. But the raw power and barrel control are lacking. Maton needs to hunt the right pitches to do damage. I think he'll do that and be a power-over-hit bench infielder. <em>(Alternate site)</em>","ZCny3WKOqrU","21635"
"Connor Brogdon","PHI","SIRP","MLB",,17,,"40",2021,"Med","26.35","6' 6""","192","R","R",2017,"Draft","PHI",5000,"Lewis-Clark State (ID)","The tall, gangly Brodgon knifed through the upper-levels of the minors in 2019, and amassed 106 strikeouts in 76 relief innings. He sat 93-95 and touched 97 with plus spin and vertical movement, which helped him generate a 17% swinging strike rate on his fastball. He also has a plus changeup that fades down and to his arm side. It's a foundational middle relief look, a cut above the up/down option year types. <em>(Alternate site, MLB)</em>",,"21205"
"James McArthur","PHI","SP","AA",,18,,"40",2022,"High","24.4833333","6' 5""","230","R","R",2018,"Draft","PHI",215000,"Ole Miss","McArthur sat 90-94 in 2019 then absolutely blew up during '20 instructs, where he was parked at 94-95 and working in two nasty breaking balls, including a slider sitting 86-87 and a low-80s curveball averaging 2800 rpm. He's a big-framed, long-levered righty without touch and feel for location but McArthur's arm action is pretty short for his size, so I think he could fill the zone enough to start. If his velo bump holds over the course of a whole season, he could end up with three above-average pitches. He's similar in age to a bunch of big league ready relievers in the system but has more upside. <em>(Fall Instructional League)</em>",,"sa3007715"
"Gunner Mayer","PHI","SP","A",,19,,"40",2024,"High","20.8555555","6' 6""","190","R","R",2019,"Draft","PHI",600000,"San Joaquin Delta JC (CA)","Mayer's velo (90-94, touching a little higher than that) was similar in 2019 and '20, but his breaking ball is nastier and looks like a real backfoot weapon against left-handed hitters. A junior college reliever, he is a high-variance arm strength/physical projection developmental prospect. He was still just 18 on Draft Day in 2019, and his gangly 6-foot-6 frame portends more velo. There is big fastball spin here and Mayer's secondary stuff (his changeup is now in the 84-85 range) has improved considerably in just a short time in the system. <em>(Fall Instructional League)</em>",,"sa3011199"
"Yemal Flores","PHI","RF",,,20,,"40",2025,"High","17.5361111","6' 1""","170","R","R",2021,"J2","PHI",1400000,"Dominican Republic","The headline signee of Philadelphia's 2021 international class, Flores is a physical, righty-hitting corner outfielder with present power. His muscular frame and short swing evoke Marcel Ozuna and Justin Turner. The recent track record of Philly's physically mature, power bat signees like this (Jose Pujols, Jhailyn Ortiz) is not good in part because it's so tough for right/right corner guys to hit enough to profile, but Flores has shorter levers than Pujols and isn't an XXL teenager like Ortiz was. <em>(2021 international signee)</em>",,
"Eduar Segovia","PHI","SP","A",,21,,"40",2023,"High","20.4027777","6' 0""","205","R","R",2017,"J2","PHI",,"Venezuela","Segovia seems to have enjoyed his second consecutive year with a velo bump, as he sat 91-94 in '19 and then was 92-95 and touching 97 during last Fall's instructs. His low-80s slurve flashes plus and he has the makings of a power action changeup in the upper-80s. Like Starlyn Castillo, Segoiva's frame lacks projection but that was true already last year and he still found a way to throw harder. This is a power pitching prospect of extreme variance whose arrow has now been pointing up for the last 18 months or so. <em>(Fall Instructional League)</em> ",,"sa3008374"
"Adonis Medina","PHI","SP","AAA",,22,,"40",2021,"Med","24.4638888","6' 1""","187","R","R",2013,"J2","PHI",70000,"Dominican Republic","The right tail outcome for Medina's profile is someone like Julio Teheran. Like Teheran, Medina is an athletic sinker/changeup righty, but he arguably has a better breaking ball than Teheran does. Before touching the vertical movement monolith and leaping into the new frontier of fastball understanding, I had boundless enthusiasm for Medina. But it eventually became clear his fastball just wasn't going to play like a mid-90s heater. The secondaries -- a sweeping breaking ball in the 77-82 mph range and that changeup -- and command projection are still strong, and they need to be for Medina to survive because his fastball has no margin for error in the zone. I have him projected with plus command because I'm betting on the athleticism, but I think it needs to be that good for Medina to be anything at all, in this case a fifth starter. <em>(Alternate site, MLB)</em> ","gWbQ93TNwqg","19903"
"Damon Jones","PHI","SIRP","AAA",,23,,"40",2021,"Med","26.6805555","6' 5""","225","L","L",2017,"Draft","PHI",90000,"Washington State","Jones found a better slider in 2019 and went from a lefty with average stuff to one with an out pitch. His fastball command is not good and not only relegates him to the bullpen, but might make him volatile in that role. He sat 91-94 and touched 96 as a starter in 2019 and his velocity remained the same at last year's alt site, though the heater plays above its velocity because of its angle and carry. He only worked with two pitches at the alt site so expect him to be put in a bullpen role in 2021. If he can locate his slider to his glove side consistently (he did in 2019), then he'll be a bullpen weapon. He's one of several lefties competing for a 2021 spot, though he's likely to be up and down this year. <em>(Alternate site)</em>",,"sa3004862"
"Starlyn Castillo","PHI","SP","A",,24,,"40",2024,"High","19.2805555","6' 0""","210","R","R",2018,"J2","PHI",1600000,"Dominican Republic","Castillo's fastball was touching 97 when he was 15 years old, and he received one of the highest bonuses of the 2018 July 2 class. He didn't get into games until July 2019, when he was 93-95 with a plus slider in 20-pitch outings, and I have him sitting 92-93 last Fall. He was creating more movement on his changeup during 2020 instructs (his slider was already quite good), so even though there has been a little dip in velocity here, Castillo remains in the 40 FV tier as he's starting to track more like a No. 4/5 starter than a power reliever. <em>(Fall Instructional League)</em>","gJs16OYmZlc","sa3011608"
"Ethan Lindow","PHI","SP","AA",,25,,"40",2022,"Med","22.6388888","6' 3""","180","R","L",2017,"Draft","PHI",500000,"Locust Grove HS (GA)","There's no change to Lindow's report, as he was neither at the alt site nor instructs: Lindow throws a ton of strikes with a bevy of average pitches, though his curveball typically has good shape, the kind that's especially tough on lefties. He's now in his early 20s and has already had statistical success up through Hi-A. Lindow's pitching approach is relatively fly ball-heavy, so Reading and the Triple-A baseball may expose some issues, but for now he projects as a backend starter. <em>(At-home dev)</em>",,"sa3005028"
"Jhailyn Ortiz","PHI","1B","A+",,26,,"40",2021,"High","22.5472222","6' 3""","240","R","R",2015,"J2","PHI",4200000,"Dominican Republic","There's no change to Ortiz's report: 1B/DH profiles like this need to perform on paper. Ortiz was passed over in the 2020 Rule 5 and needs to hit from the minor league starting gun this year to stay alive. He finished second in the Florida State League in homers but still managed to end the year with an overall batting line below the league's average. He's more svelte than he was as an amateur, and while he's still big-bodied, he's stronger than he is soft. He even got a little bit of run in center field last year, but at age 22, Ortiz is built like José Abreu is right now and is probably destined for first base. I once thought a DH/1B future was a lock, but Ortiz has stayed in the outfield to this point, so I have no idea what kind of infield hands he has. The power gives him a real shot to be a regular, and while the peripherals make him very scary, Ortiz gets some grace for being 20 in the Florida State League in 2019 even though he had a sub-.300 OBP. <em>(Fall Instructional League)</em>","HQy76_5oRQc","sa920180"
"Rodolfo Duran","PHI","C","AA",,27,,"40",2021,"Low","23.2944444","5' 8""","181","R","R",2014,"J2","PHI",75000,"Dominican Republic","There's no change here, as Duran was not at the alt site, though he was at instructs and played for Estrellas Orientales in LIDOM: Duran is an athletic, workmanlike catcher with plus raw arm strength. He receives well, is mobile, and will show you pop times in the low 1.9s. His power output is limited by an epicurean approach, but a very compact swing enables enough contact to support a backup catching profile. <em>(Fall Instructional League, LIDOM)</em>",,"sa877500"
"Cristopher Sanchez","PHI","MIRP","AAA",,28,,"35+",2021,"Med","24.4805555","6' 5""","170","L","L",2013,"J2","TBR",65000,"Dominican Republic","The Rays didn't have 40-man room for Sánchez, so they traded him to the Phillies (who needed bullpen depth) for toolsy Australian infielder Curtis Mead. In the year leading up to the deal, Sánchez's velo climbed from 88-93 to the 92-95 range, topping out at 98, in multi-inning relief stints and starts lasting as long as five innings. Then, even as the Phillies bullpen was getting shelled, Sánchez languished away at the alternate site with diminished velocity (he was only up to 95 as a starter there, sitting 91-94). He continued to pitch in LIDOM, working most often with his fastball, then his mid-80s changeup, then equal parts curveball and slider. I think he's likely to remain stretched out and be a spot starter during his option years and then move into the bullpen once he's out of them. That'll give Sánchez time to try to find a true bat-missing secondary, which he'll need in relief. If he can do that (I'm assuming an eventual velo bump in the 'pen), he could end up in a leveraged role, but I'm not projecting that right now. <em>(Alternate site, LIDOM)</em>",,"sa828749"
"Dominic Pipkin","PHI","SP","A+",,29,,"35+",2023,"High","21.5833333","6' 4""","170","R","R",2018,"Draft","PHI",800000,"Pinole Valley HS (CA)","Pipkin's fastball velocity was very volatile during his amateur and early pro career, but it has been pretty consistent for a while now. After he topped out at 94 in 2018, Pipkin was up to 98 in '19 and sat 94-95 during instructs last Fall. His secondaries are still not very good (I think the changeup has the best chance to be an impact pitch), but he's quite good at killing spin on his changeup (1600 rpm on average) and, as I've written before, I think that's the pitch that has the best chance of developing into a real weapon, while whatever breaking ball he ends up with will need to be hard. He remains a slow-burn frame-based projection arm. <em>(Fall Instructional League)</em>","DKMEUGg70g4","sa3007896"
"Mauricio Llovera","PHI","SIRP","AAA",,30,,"35+",2021,"High","25.1333333","5' 11""","200","R","R",2014,"J2","PHI",7500,"Venezuela","The 2018 version of Llovera flashed a plus split, a plus breaking ball, and sat in the mid-90s. He seemed like a potential candidate for the Seranthony Dominguez 2019 treatment -- a quick move to the bullpen with high-leverage innings a distinct possibility based on the quality of the stuff, especially if the heater got a bump because he could cut it loose in short bursts. Then Llovera pitched with diminished stuff and was shut down with an elbow issue in mid-July of 2019; he sat 92-93 at the alt site and peaked at 95 last year. I've reclassified his breaking ball as a curveball since it's also lost some zip. Llovera looks more like an up/down reliever now than a multi-inning weapon. <em>(Alternate site, MLB)</em>","pja-ry-k0TQ","20080"
"Julian Garcia","PHI","MIRP","AAA",,31,,"35+",2021,"Med","26.0611111","6' 3""","206","R","R",2016,"Draft","PHI",80000,"Metropolitan State JC (CO)","Garcia's fastball has elite vertical movement. His fastball spins at 2700 rpm on average, which is incredible on its own but especially amazing at his velocity. He has a deceptive overhand delivery, his changeup and curveball diverge nicely, and he throws strikes. I think he could be an Oliver Drake-style reliever. <em>(At-home dev)</em>",,"sa918182"
"Kyle Dohy","PHI","SIRP","AAA",,32,,"35+",2021,"Med","24.7166666","6' 2""","188","L","L",2017,"Draft","PHI",125000,"Citrus JC (CA)","A plus changeup and mid-90s velo spearhead an option years trial relief profile for Dohy, whose excellent stuff is undercut by his poor control. This sort of stuff is still somewhat new for the lefty, who experienced a velo bump upon his move to the bullpen and has had his breaking ball overhauled (it's still not great). He's on the 40-man and part of a crowded group of southpaws fighting for a spot in a magmatic bullpen. <em>(At-home dev)</em>",,"sa3004861"
"Marcus Lee Sang","PHI","RF","A-",,33,,"35+",2024,"High","20.425","6' 0""","200","L","L",2019,"Draft","PHI",440000,"Northern HS (MD)","I don't have enough new info on MLS to change his write-up: Lee Sang is an athletic, two-way prospect who didn't have much amateur experience against elite pitching. As a result, he's likely to need some early-career barbecuing on the complex. But he has a sweet lefty stroke, he runs well enough to give center field a try, and he has a plus arm. <em>(Fall Instructional League)</em>",,"sa3011445"
"Logan Simmons","PHI","SS","A",,34,,"35+",2023,"High","21.15","6' 2""","180","R","R",2018,"Draft","PHI",750000,"Tattnall Square Academy HS (GA)","Simmons was so raw that he swung and missed a ton even during high school varsity play, so his 2019 statistical success in the Penn League was surprising and impressive. But an extended look at Simmons during his Australian Baseball League run (which included him struggling to hold on to the bat), has me backpedaling on his placement. It's rare to find infielders with this sort of bat speed but I think it's pretty unlikely that he hits, both due to his breaking ball recognition and a lack of bat control. <em>(Fall Instructional League, Australian Baseball League)</em>",,"sa3006867"
"Baron Radcliff","PHI","1B","A",,35,,"35+",2024,"Med","22.3222222","6' 4""","220","L","R",2020,"Draft","PHI",100000,"Georgia Tech","Philly drafts a big college first baseman like this most years, a guy with huge power who has performed at a bigger school. Radcliff's limited bat-to-ball skills make the first base profile very dicey, but he certainly has the power for it. He reached base at a .400 clip and slugged over .500 during his sophomore and pandemic-shortened junior years while playing right field at Georgia Tech. <em>(Fall Instructional League)</em>",,"sa3014424"
"Ramon Rosso","PHI","MIRP","AAA",,36,,"35+",2021,"Low","24.9888888","6' 4""","215","R","R",2015,"J2","LAD",62000,"Dominican Republic","Rosso has had velocity fluctuations over the last couple of years and was throwing much harder in 2020. After sitting 90-93 in 2019, he was 94-97 and up to 98 in a brief 2020 big league look. He needs all the heat he can get because his fastball has natural cut that runs into barrels when it's not located properly. He also has a mid-80s slider with curt, armside movement. I have him as an up/down reliever without a true out pitch, but he's worth monitoring because his velo is up in a big way and he absolutely carved in Dominicana (31 K, 6 BB in 26 LIDOM innings) during the winter. <em>(Alternate site, MLB, LIDOM)</em>",,"20368"
"Carlos De La Cruz","PHI","RF","A",,37,,"35+",2023,"High","21.6638888","6' 8""","210","R","R",2017,"J2","PHI",50000,"Dominican Republic","There's no change to De La Cruz's report as he was not at instructs: De La Cruz has a power forward's build at 6-foot-8 and is an extreme power projection long shot. He runs well enough underway that there's a faction of scouts who think he might stay in center field, which would take some pressure off the swing-and-miss profile. The selectivity is the thing that really needs to improve here. <em>(At-home dev)</em>",,"sa3006903"
"Victor Santos","PHI","SP","A+",,38,,"35+",2023,"Med","20.8972222","6' 1""","191","R","R",2016,"J2","PHI",150000,"Dominican Republic","There's no change here. Santos was listed on the Phillies instructs roster but I can't find anyone who saw him, and a pitch data source with whom I spoke didn't have anything from the Fall either. He also worked out with Escogido before the LIDOM season but didn't pitch for them: A pitchability teenager with a good changeup, Santos slings in average stuff, some of which plays up because of his funky, long arm action. His realistic ceiling is that of a fifth or sixth starter. <em>(Fall Instructional League)</em>",,"sa3003083"
"Hsin-Chieh Lin","PHI","SP","A-",,39,,"35+",2023,"Med","22.2138888","6' 2""","225","R","R",2018,"J2","PHI",250000,"Taiwan","There's no change to Lin's report, as he did not come stateside in 2020: Lin is a giant almost-22-year-old with huge, broad shoulders and a softer build. He has ""reverse projection,"" meaning he's young enough to reshape an otherwise unprojectable build and add velocity through improved conditioning. Philly has targeted heavier-bodied pitchers in international free agency before (Castillo, Morales, Santos) and Lin is another. His delivery is fairly loose and fluid, especially for his size. The secondary stuff is raw, but Lin had a strong statistical 2019 in a three-ish inning piggyback role with Williamsport. <em>(At-home dev)</em>","WkzSCox18dI","sa3008535"
