Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Tre Fletcher","STL","CF","R",,11,,"40+",2024,"High","20.0972222","6' 2""","200","R","R",2019,"Draft","STL",1500000,"Deering HS (ME)","Fletcher emerged very early in the recruiting/scouting process as an ultra-toolsy prospect due to a power/speed combination that is rare, especially coming out of Maine. He played at East Coast Pro, a major summer showcase, as an older-than-his-peers member of the 2020 class, but against 2019 prospects a grade above him (though about his age). He played well there and decided to reclassify to the 2019 graduate/draft class in March of that same year; Fletcher also switched high schools. Clubs weren't prepared and hadn't scouted Fletcher the summer before with the same intensity they would have had they known he'd be eligible the next year. They had only a few months of rain-filled Maine high school games versus weak competition to make what was potentially a seven-figure decision. Between having Scott Boras as his agent, a strong commitment to Vanderbilt, and the off-field drama surrounding his eligibility, some teams punted on Fletcher because they couldn't get enough info to be comfortable by draft day. 
The Cardinals were not one of those teams, but both they and more casually-engaged clubs saw flashes of plus raw power, speed, and arm strength from Fletcher before the draft. St. Louis popped him in the second round for an overslot $1.5 million deal and pushed him to the Appy League after nine good GCL games to get him under the lights and in a more professional game atmosphere, where Fletcher struggled a bit. Then Fletcher spent 2020 sequestered at the alt site. Reports coming out of there weren't very good, but it's unsurprising that a guy who was at a high school in Maine struggled with what amounts to Triple-A pitching. There's some early-career smoke surrounding Fletcher's ability to lay off breaking balls but let's see how he does against run-of-the-mill full-season ball before declaring him any more of a hit tool risk than he already was. <em>(Alternate site)</em>",,"sa3010709"
"Tink Hence","STL","SP",,,12,,"40+",2025,"High","18.8305555","5' 11""","160","R","R",2020,"Draft","STL",1150000,"Watson Chapel HS (AR)","Hence gets a lot of Triston McKenzie comps because he's similarly skinny but also has advanced feel to pitch for someone his age, his fastball has carry, and his breaking ball has quality shape but needs more power. You can go wild projecting on the changeup and command because Hence is so athletic, is well balanced over his landing leg, and repeats his release so consistently. Last I saw him was at the 2020 Dream Series, unwittingly one of the last events I attended in 2020, and he had the best bullpen at the event (that's all the pitchers do at the annual MLK weekend showcase) and there's still room to shorten up his arm action. So long as you're not worried about Hence's lack of size (he also goes by ""Tink"" Hence) impacting his durability in a serious way -- I think it modulates my expectations for his innings workload but isn't a red flag -- he has mid-rotation upside. <em>(Alternate site)</em>",,"sa3014709"
"Ian Bedell","STL","SP","A+",,13,,"40+",2023,"Med","21.75","6' 2""","198","R","R",2020,"Draft","STL",800000,"Missouri","Bedell's velocity was down during the month-long 2020 college season and it had an impact on his draft stock. He was bumping 95 in 2019 but was more 88-92 in February and early-March of 2020. Even though he wasn't throwing as hard, Bedell struck out 35 and walked just four in 24 innings of work (he did give up five tanks, though). That's because Bedell executes his pitch locations so consistently, especially his curveball, which has above-average depth and plays like a plus pitch because of his command. 
The delivery here is a little scary. Bedell's delivery is stiff-looking, he's a 4 athlete, and he has a long, violent arm swing. He might benefit from a more open stride home (something more like what Michael Wacha used to look like so he's not throwing across his body so much), which might help him create more vertical action on his fastball at the same time. This spring, Bedell came to camp with his old, harder fastball and was sitting 90-94 tuning up for minor league spring training in Florida. His chances of remaining a starter are among the best in this system and the Cards like to push college pitchers pretty fast. This is a breakout candidate. <em>(At-home dev)</em> ",,"sa3014538"
"Edwin Nunez","STL","SP",,,14,,"40",2025,"High","19.5833333","6' 3""","180","R","R",2021,"J2","STL",525000,"Dominican Republic","Núñez is your pretty standard teenage pitching prospect. He's a projectable 6-foot-3, his fastball sits in the mid-90s and will climb higher than that at its very peak, and he has good breaking ball feel and an athletic, picturesque delivery. He's a fantastic developmental ball of clay who has a much better chance to start than the host of single-inning relievers who occupy most of the rest of the 40 FV tier in this system. The Cardinals got him for just north of $500,000 after Núñez was suspended a year due to an age discrepancy, but as a prospect he's pretty comparable to recent high schoolers who signed for close to $1 million, like Matt Thompson, Carter Baumler and Andrew Dalquist. <em>(International Signee)</em>",,
"Junior Fernandez","STL","SIRP","MLB",,15,,"40",2021,"Med","24.2583333","6' 1""","215","R","R",2014,"J2","STL",400000,"Dominican Republic","Fernandez has a no-doubt, bat-missing changeup that doesn't even need to be located toward the bottom of the zone to be effective, as hitters geared up for his mid-90s heater are flummoxed by its speed and movement. You'll see him freeze hitters with cambios near the top of the zone, and the pitch has stretches where it's so dominant that Fernandez looks like he'll be able to pitch high-leverage innings. But his track record of injuries, his below-average athleticism, and 30-grade control (his fastball command isn't that bad but it's good his changeup is so nasty because he doesn't locate it consistently) all slide him below the 40+ FV tier even though he clearly has late-inning stuff. <em>(Alternate site, MLB, LIDOM)</em>"," ","18496"
"Edmundo Sosa","STL","SS","MLB",,16,,"40",2021,"Low","25.2472222","6' 0""","198","R","R",2012,"J2","STL",425000,"Panama","Now out of options, Sosa has become the good-gloved bench infielder on the Cardinals active roster, replacing the departed Kolten Wong. Because he spent most of 2020 at the alternate site, Sosa's 2019 minor league statline makes it tempting to put him in the 45 FV tier as a low-end regular or high-end utility type, but even though some of the proprietary expected stats I sourced from 2019 think he's close to a .420 SLG guy, he just hits the ball on the ground so much and can only make good contact in such a small section of the zone that I'm keeping him in the 40s. He doesn't have big range but Sosa does have plus feet, hands, and actions, and will make the occasional acrobatic play. He's a versatile glove/contact bench infielder who should be on the field when the Cardinals are protecting late leads. <em>(Alternate site, MLB, LIDOM)</em>"," ","17022"
"Seth Elledge","STL","SIRP","MLB",,17,,"40",2021,"Low","25.0416666","6' 3""","230","R","R",2017,"Draft","SEA",400000,"Dallas Baptist","Elledge's feel for locating his plus slider will sometimes evaporate completely. When it's there, he's a no-doubt middle reliever with a mid-90s sinker and plus slide piece. <em>(Alternate site, MLB)</em>"," ","19766"
"Kodi Whitley","STL","SIRP","MLB",,18,,"40",2021,"Med","26.2888888","6' 4""","220","R","R",2017,"Draft","STL",75000,"Mount Olive","Whitley and his Josh Collmenter-style delivery carved the upper levels in 2019, posting a 1.60 ERA mostly at Double- and Triple-A. He had a velocity uptick during the summer (93-96, touch 98) but it was down a bit during his Fall League stint (more 92-93, touch 94 or 95) and has kept falling since. He was only sitting 91-94 during spring training and 90-92 during his last outing. He lives at the top of the strike zone and gets his swings and misses there, while his secondary stuff gets help from his delivery, which puzzles opposing hitters. He has worked multiple innings, working against seven hitters over two frames when things go smoothly for him, but for now, I have him projected as a middle relief piece, and maybe more if that peak velo comes back and sticks. <em>(Alternate site, MLB)</em>",,"19731"
"Justin Williams","STL","LF","MLB",,19,,"40",2021,"Med","25.7916666","6' 2""","235","L","R",2013,"Draft","ARI",1050000,"Terrebonne HS (LA)","Williams has made an appearance in three seperate big league seasons dating back to 2018, but has still only played seven total games as he's been toward the back of the Cardinals' recent outfield logjam at the upper levels. Williams does a lot of good stuff in the box. He has plus raw power and has feel for the zone. I've seen him pull his hands in and get the barrel on pitches up and in, and I've seen him make mid-flight adjustments to breaking balls and hit them hard the other way. 
Williams' problem has been that he struggles to lift the ball. He had the second-highest 2019 average exit velo in this system but also had lowest average launch angle. With a couple of different swings across three different orgs (he was drafted as a high school shortstop by Arizona, traded to Tampa Bay for Jeremy Hellickson, then sent to St. Louis for Tommy Pham), it's probably too late for a relevant change. But Williams still has enough offensive utility to play a corner platoon role. John Nogowski arguably outhit him during the spring (in my opinion, Williams' at-bat quality was better than his raw numbers indicate) but Williams is the better roster fit with the other big league Cardinals due to his handedness. An extra option year was imposed on Williams before the season and retaining that option by rostering him increases his short-term trade value a little bit. He should end up making an occasional start against a righty and come off the bench to face them later in games. <em>(Alternate site, MLB)</em>","qBdkDD7U1B4","15490"
"Alec Burleson","STL","RF","AA",,20,,"40",2024,"Med","22.5277777","6' 2""","214","L","L",2020,"Draft","STL",700000,"East Carolina","Burleson was a two-way prospect at East Carolina, and while he was a pretty good pitcher who got his fair share of whiffs with well-located breaking stuff below the zone, his fastball averaged about 87 mph in 2020, so he's more likely to be a 1B/OF prospect in pro ball. Burleson has average pull-side pop and really good feel for moving the barrel around the zone, especially for someone whose attention has been split between hitting and pitching so far. He only struck out three times during the shortened 2020 collegiate season and had a 9% career strikeout rate all throughout college. He may not have enough power to be an everyday guy, but he looks like a platoon corner bat. <em>(At-home dev)</em>",,"sa3014466"
"Juan Yepez","STL","1B","AAA",,21,,"40",2022,"Med","23.2944444","6' 1""","200","R","R",2014,"J2","ATL",1000000,"Venezuela","Traded from Atlanta in exchange for Matt Adams, Yepez is a heavy-bodied, power-hitting prospect who's passable at a few positions. His best fit is probably first base, but with a remade body, he also saw meaningful time at all four corners in 2019, which helps his likely big league profile of a lefty-mashing extra bat. Yepez's calling card is his plus raw power, but he's been dialing in his offensive approach to make more contact. He's one of a number of corner-only righty power bats in the system, along with Baker, Burleson, and Nunez. <em>(At-home dev)</em>"," ","sa877505"
"Malcom Nunez","STL","1B","A+",,22,,"40",2024,"High","20.2388888","5' 11""","205","R","R",2018,"J2","STL",300000,"Cuba","Nunez became famous back in 2018 when he posted a god-like .415/.497/.774 line with 31 extra-base hits in 44 DSL games. He was bigger and stronger than most of the kids down there, so the industry was ultra-skeptical of that line. After a little time in Florida (two months after he turned 18), St. Louis sent him to Low-A to stress test the bat. Nunez flopped and was demoted to the Appy League later in the summer. He's a big-bodied, projectionless, 1B/DH prospect who needs to mash all the way up the ladder. <em>(At-home dev)</em>"," ","sa3008113"
"Jake Woodford","STL","MIRP","MLB",,23,,"40",2021,"Low","24.6027777","6' 4""","220","R","R",2015,"Draft","STL",1800000,"Plant HS (FL)","Woodford was a widely-known prep prospect because he was teammates with Kyle Tucker at Plant. He was a sandwich rounder who fell off our lists as his fastball velocity ticked down (he was 91-93, touch 95 around draft time, then 88-92 in the following few years). He had a 2019 resurgence, was added to the 40-man, and returned to the lower part of the Cardinals list. He's a kitchen sink righty with below average control, and is likely to be a long reliever/swingman type. Woodford's stuff is actually down slightly from last year, both in terms of his fastball velocity and the spin across all of his pitches. <em>(Alternate site, MLB)</em>",,"18674"
"Leonardo Bernal","STL","C",,,24,,"35+",2025,"High","17.3111111","6' 0""","200","S","R",2021,"J2","STL",,"Panama","Bernal is the Cardinals' top 2021 international signee, a physical, switch-hitting 17-year-old Panamanian catcher. He's really short to the ball from the left side of the plate and has a good-looking swing from both sides. That, combined with his strong chances of staying behind the plate, give him a everyday ceiling. Teenage catching is notoriously risky, of course. <em>(International signee)</em>",,
"Andre Pallante","STL","SP","AA",,25,,"35+",2023,"Med","22.7138888","6' 0""","203","R","R",2019,"Draft","STL",455600,"UC Irvine","Pallante was young for a college draftee (just 20 on draft day), and had a strong two-year track record of starting at Irvine. He threw on the Cape and for Team USA, so he'd been seen by most everyone and wasn't subject to the anti-small school bias. He has four pitches, including two quality breaking balls and a fastball that might play a little better than its velocity. He has a backend shot. <em>(At-home dev)</em>",,"sa3011186"
"Ali Sanchez","STL","C","AAA",,26,,"35+",2021,"Low","24.375","6' 0""","200","R","R",2013,"J2","NYM",690000,"Venezuela","I have Sanchez evaluated as a third catcher, a guy who will spend a long time on a club's 40-man roster. He's a solid defender who does a mix of one-knee catching and traditional squatting. His receiving and ball-blocking are also fine, and Sanchez has perfectly adequate arm strength. I think what I see as clearly below-average bat speed slides him behind the prospects who I have evaluated as active roster backup catchers. <em>(Alternate site, MLB)</em>",,"18551"
"Patrick Romeri","STL","RF","A",,27,,"35+",2023,"High","19.9333333","6' 3""","195","R","R",2019,"Draft","STL",200000,"IMG Academy HS (FL)","Romeri was a slightly-over-slot 12th round pick in 2019 from a loaded IMG Academy prep squad that included Brennan Malone (first round), as well as Rece Hinds and Kendall Williams (both second round). Romeri was so below the radar on that team that many scouts didn't have him turned in despite watching him numerous times on what was likely the most-scouted high school team in the country. In fairness, the seven-hole hitter on a high school team is not usually where you find a prospect; he wasn't on our pre-draft rankings either. Romeri is a solidly average runner and thrower who profiles in right field, and his exit velos and OPS both stood out in his pro debut in the GCL. There's a faint chance for a low-end regular but he'll more likely profile as a part-time player. <em>(At-home dev)</em>",,"sa3010723"
"Adanson Cruz","STL","LF","A",,28,,"35+",2023,"High","20.6638888","6' 2""","175","R","R",2017,"J2","STL",300000,"Dominican Republic","A $300,000 signee from 2017, Cruz has a traditional corner outfield profile. He has a projectable 6-foot-3 frame and a swing geared to lift the ball to all fields. He could grow into plus, playable power, and as he's likely a left field-only fit, he'll need to. He missed almost all of 2019 due to injury and played in some sandlot games during 2020, so we're talking about a very volatile 2021 follow here. <em>(At-home dev)</em>"," ","sa3005722"
"Steven Gingery","STL","SP","-2",,29,,"35+",2022,"High","23.6805555","6' 2""","220","R","L",2018,"Draft","STL",825000,"Texas Tech","Gingery had Tommy John in March of 2018 before he was drafted, and finally took a pro mound in late-July of last year. He was 87-91, up to 92 in his lone outing before he blew out again and required a second TJ. As of February, he was throwing off a mound and rebuilding his arm strength. Healthy Gingery had a nasty changeup, advanced command, and projected as a backend starter. <em>(TJ Rehab)</em>"," ","sa3011747"
"Jesus Cruz","STL","SIRP","AAA",,30,,"35+",2021,"Low","26.1388888","6' 1""","225","R","R",2017,"J2","STL",,"Mexico","The Cardinals signed Cruz when he was 21 and pitching for Sultanes de Monterrey in Mexico. After coasting through the lower levels of the minors, Cruz's walk rate started to climb into red flag territory as he approached the big leagues, though in 2019 he still struck out well over a batter-per-inning at Double- and Triple-A. That year he sat 94-96 and touched 98. His arm strength was way down during his 2020 debut, when Cruz topped out at 93. In the spring of 2021, Cruz was more 93-94 and touched 96. He has a pretty typical fastball/slider middle relief combo and is a softer-bodied guy with below-average athleticism and feel to pitch. He looks like an up/down relief sort right now, but the 2019 version of Cruz had a better shot at locking down a permanent middle relief job. <em>(Alternate site, MLB)</em>",,"20042"
"Connor Jones","STL","SIRP","AAA",,31,,"35+",2021,"Low","26.6527777","6' 3""","215","R","R",2016,"Draft","STL",1100000,"Virginia","Jones had a storied if somewhat tumultuous amateur career (he was an early-round prospect in high school but, like many after him, was convinced to go to UVA), which included being a huge part of a national title team and several fluctuations in the quality of his stuff, perhaps brought about by heavy use during said title run. He's now a sinkerball reliever (63% groundball rate) whose heater has been comfortably in the mid-90s for the last couple of seasons, including during the spring of 2021 when Jones was peaking at 97. His lack of fastball command is a little bit more of a problem than it would be for most relievers because Jones' flavor of fastball has less margin for error in the strike zone. Look for him to try to work back into counts with his slider for this reason, too. He projects in up/down relief. <em>(Alternate site)</em> ","PQOEcwWo-Xc","sa738697"
"Roel Ramirez","STL","SIRP","AAA",,32,,"35+",2021,"Low","26.025","6' 1""","210","R","R",2013,"Draft","TBR",127500,"United South HS (TX)","Initially a bit of an afterthought (in my mind, anyway) in the Tommy Pham trade with Tampa Bay, Ramirez had a great 2019 as a multi-inning reliever at Double-A Springfield and was really good during the 2019 Fall League, but struggled in his very brief 2020 big league debut and throughout 2021 spring training. He has the repertoire depth for a long relief role, but his fastball has cut action rather than ride/carry, so it accidentally runs into barrels. That might be problematic, but based on arm strength and the pitch mix, he's pretty clearly a lower-leverage long relief type. He'll mostly work in the 92-94 range with a mid-80s slider and a splitter that I thought was plus during Fall League. He's used that pitch less often than the slider in his big league outings. <em>(Alternate site, MLB)</em>",,"16470"
"Edgardo Rodriguez","STL","C","A",,33,,"35+",2023,"High","20.5166666","6' 0""","207","R","R",2017,"J2","TBR",70000,"Venezuela","Part of the Liberatore/Arozarena/José Martínez trade, Rodriguez was injured for almost all of 2019, so his report is unchanged as there's been nothing new gleaned about him for quite a while now; he remains in the same FV tier as before: It's not abundantly clear whether Rodriguez will be able to catch, as he's already a pretty big, long-levered kid who was initially unsure if he even wanted to try it. But Rodriguez can really hit. He has excellent timing, bat control, and feel for all-fields contact, and he can open up and get his barrel on pitches inside. He might end up at first base or in an outfield corner, but he might hit enough to profile at those spots, and if he can catch, he has relevant ceiling. <em>(At-home dev)</em>",,"sa3005532"
"Griffin Roberts","STL","SIRP","AA",,34,,"35+",2022,"Med","24.9777777","6' 3""","215","R","R",2018,"Draft","STL",1664200,"Wake Forest","There's no change here: Roberts had one of the best breaking balls in the entire 2018 class, a two-plane Wiffle ball slider that was at least a plus pitch on draft day. But his stuff was down in 2019 amid a weed suspension, and he's already almost 25. What looked like a lock to be a quick-moving, breaking ball-heavy reliever now requires a bounce back. <em>(At-home dev)</em>"," ","sa3008483"
"Rodard Avelino","STL","SIRP","-1",,35,,"35+",2024,"High","22.0055555","6' 1""","180","R","R",2016,"J2","STL",45000,"Dominican Republic","There's no change here: Avelino has no idea where most of his pitches are going (he has 99 walks in 51 career innings) but he has big time arm strength for his age (94-99) and several other fastball traits that could make the offering dominant -- even elite -- if he ever becomes an even passable strike-thrower. The chances of that happening seem low considering how badly Avelino has struggled with it to this point, but his stuff is just too good to stick him in the honorable mention section. <em>(At-home dev)</em>",,"sa3003040"
