Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Tyson Miller","CHC","RHP",,,32,,"35+",2020,,"24.9583333","6' 5""","200","R","R",2016,"Draft","CHC",500000,"Cal Baptist","Miller's crafty application of pretty average stuff enabled him to strike out a batter per inning at Hi-A Myrtle Beach last season, albeit as a prospect of relatively advanced age. He can manipulate the shape of his fastball -- it can cut, sink, or ride -- which, in Miller's best starts, he has pinpoint control of. Both of his secondaries are viable big league offerings when they're located, but Miller gets in trouble, especially with his changeup, when he misses within the strike zone. He sat 89-95 as a starter last year and I think he'll live in the top end of that range out of the bullpen.",,"sa873257"
"Jeremiah Estrada","CHC","RHP","A-",,33,,"35+",2021,,"21.7027777","6' 1""","185","S","R",2017,"Draft","CHC",1000000,"Palm Desert HS (CA)","Estrada has only thrown 16 pro innings due to injury and he likely won't throw again until later in 2021 because he had Tommy John late last summer. At peak, he's been up to 96 and works consistently with a plus changeup. Lots of scouts considered him a likely reliever even before the TJ, but now it's almost a foregone conclusion.","RYcLn14DQEo","sa3005339"
"Alfonso Rivas","CHC","1B","AAA",,34,,"35+",2021,,"23.8361111","5' 11""","180","L","L",2018,"Draft","OAK",446500,"Arizona","At 6-foot-1, 180 pounds, Rivas would look out of place in a team photo of big league first basemen, full of big-bodied mashers and explosive rotational athletes. He lacks prototypical first base pop but there's a non-zero chance he makes enough contact to sufficiently balance the offensive scales to profile as a platoon 1B/LF or low-end regular.","-Ok_o5VSPN4","sa3007014"
"Michael Rucker","CHC","RHP",,,35,,"35+",2020,,"26.2138888","6' 1""","195","R","R",2016,"Draft","CHC",180000,"BYU","We at FanGraphs have been on Rucker for a little while because his deceptive delivery (he hides the ball well) helps enable an otherwise fringy fastball to play. He pitched his way into the Double-A rotation in 2018 but went back to the bullpen last year and his velocity jumped. Rucker’s now 92-95, touching 97, and his curveball and changeup are both average, while the curve flashes above.",,"sa919117"
"Manuel Rodriguez","CHC","RHP",,,36,,"35+",2020,,"23.9388888","5' 11""","205","R","R",2016,"J2","CHC",100000,"Mexico","Rodriguez was up to 99 last year and was added to the Cubs 40-man during the offseason. He strained his biceps in early March, but assuming he comes back from that, he has a middle relief velo/breaking ball combo.",,"sa827607"
"Dakota Mekkes","CHC","RHP",,,37,,"35+",2020,,"25.6888888","6' 7""","250","R","R",2016,"Draft","CHC",275000,"Michigan State","Mekkes has an impact fastball, he'll show you an above-average slider and changeup, and his mound presence can be felt from the scouting section. But his control likely limits him to up/down relief rather than a foundational middle relief role.",,"sa915807"
"Luke Little","CHC","LHP",,,38,,"35+",2023,,"19.8722222","6' 8""","225","L","L",2020,"Draft","CHC",,"San Jacinto JC","Sits 93-97 and hits 99, slider flashes above and he's a 6'8 lefty, but is a relief fit and the command lags well behind in part due to his size, long arms and long arm action. Yes, he touched 105 in a quarantine bullpen with shorts on.",,
"Reivaj Garcia","CHC","2B","R",,39,,"35+",2024,,"18.9222222","5' 11""","175","S","R",2017,"J2","CHC",500000,"Mexico","I'm staying on Garcia despite his lost 2019, during which he barely played due to injury and looked out of sync when he did. His 2018 season, when he took some of the toughest at-bats in the AZL as a 17-year-old, was not dissimilar from that of players like Tucupita Marcano and Bryan Rocchio, who have both progressed well. Garcia is likely landlocked at second base and it's tough to see him playing a multi-positional bench role if he can't play every day, which means he needs to hit a ton to profile.","25tHn1hHWvY","sa3006900"
"Jordan Nwogu","CHC","CF",,,40,,"35+",2024,,"21.3444444","6' 3""","235","R","R",2020,"Draft","CHC",,"Michigan","Nwogu has big raw power and if you saw him during the first couple weeks of 2020 then you were probably surprised by how good his feel for center fiel was even though he hadn't played it much the year before due to the presence of former Wolverine and current Astros prospect Jordan Brewer. Nwogu's swing works toward the opposite field gap and he struggles to turn on pitches, but the Cubs have recently been able to adjust some swings (Nico Hoerner is a great example) with similar issues to create more in-game power, which would be a big deal for Nwogu since he has so much of it.",,
"Nelson Velazquez","CHC","LF","A",,41,,"35+",2023,,"21.55","6' 0""","190","R","R",2017,"Draft","CHC",400000,"P.J. Education HS (PR)","Velazquez has big power, and there's ceiling here if he can hit, though he'll need to be more selective if he's going to and I'm skeptical despite his 2019 numbers. He'll also have to develop on defense.","SHA70C1S_Ag","sa3005129"
"Tyler Schlaffer","CHC","RHP","R",,42,,"35+",2024,,"19.1388888","6' 1""","170","R","R",2019,"Draft","CHC",250000,"Homewood Flossmoor HS (IL)","Schlaffer has a lanky, projectable frame and great arm speed, though his delivery is pretty violent. His velo was up into the mid-90s late in the spring of 2019, just weeks before the draft, which might have been more meaningful because he's pretty young for the class. He was 93-95 when I saw him last summer, but he only threw one inning.",,"sa3011815"
"Koen Moreno","CHC","RHP",,,43,,"35+",2025,,"18.9527777","6' 2""","165","R","R",2020,"Draft","CHC",,"Panther Creek HS","Moreno is a good-framed, athletic righty who throws quality strikes with the fastball and has glove-side breaking ball command. His velocity climbed from the mid-80s to the low-90s throughout the summer and fall of 2019, touching 94 late in the year.",,
"Josh Burgmann","CHC","RHP","A-",,44,,"35+",2023,,"22.4638888","6' 0""","205","R","R",2019,"Draft","CHC",225000,"Washington","Burgmann sits in the low-90s but has been up to 97. He has a diverse, four-pitch mix and a vertical arm slot. After two years in the bullpen, he had a strong junior year in Washington's rotation. He has No. 5/6 starter stuff but has fewer developmental reps than is typical of a college arm.",,"sa3011409"
"Yunior Perez","CHC","RHP","A-",,45,,"35+",2022,,"21.5694444","6' 4""","230","R","R",2015,"J2","CHC",600000,"Dominican Republic","Perez is a big-bodied, arm strength relief type whose fastball ticked up from the 90-95 area into the 92-97 range last year. It has considerable life and ride. Perez also has a curveball and changeup, both of which are more 45s or 50s on the scouting scale. He projects as a fastball-heavy reliever, but like Mekkes and Rodriguez ahead of him on this list, he's at risk of falling short from a strike-throwing perspective.",,"sa917886"
"Jose Albertos","CHC","RHP","A+",,46,,"35+",2022,,"21.6861111","6' 1""","185","R","R",2015,"J2","CHC",1500000,"Mexico","Albertos still throws hard and works with plus secondary stuff befitting a mid-rotation starter, but he has walked more hitters than he has thrown innings for the last couple of years, and needs to show dramatic strike-throwing improvement soon to stay on the radar.","Kc2h9nC_75o","sa919907"
