Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Miguel Vargas","LAD","3B","A+",,11,,"45",2022,,"20.6583333","6' 3""","200","R","R",2017,"J2","LAD",,"Cuba","On last year's Dodgers list, I wrote the following: ""So conservative was Vargas' swing when he first arrived in the States that Dodgers coaches were trying to make adjustments to his lower-half use in the middle of games in the hopes that it would unlock power that was clearly dormant in his hands. He has good control of the strike zone and feel to hit for a teenager but despite playing some second and third, he may ultimately wind up at first base. If that's the case, a change that enables the power is necessary."" In an unsurprising development, the Dodgers did just that. 
Vargas has added a bit of a leg kick and begun hitting the ball in the air a little more often, with his average launch angle moving from 10 degrees to 14. After two and a half months of strong offensive performance at Low-A Great Lakes (where Vargas struggled during a cup of coffee the prior year), he was promoted to Rancho and kept raking. He has terrific hand-eye coordination and bat control, still deriving most of his in-game power from quality of contact rather than big pull and lift. He gets an occasional start at second base but projects to (maybe) play third, and a lot of first. From a raw and game power projection standpoint, I'm not ready to lump Vargas in with the 50 FV first base types at the back of my overall Top 100, but if the hit tool keeps distinguishing itself at Double-A, I will be forced to consider it.",,"sa3006896"
"Jacob Amaya","LAD","SS","A+",,12,,"45",2022,,"21.8638888","6' 0""","180","R","R",2017,"Draft","LAD",,"South Hills HS (CA)","A $250,000 11th rounder from a high school east of Los Angeles, Amaya is a diminutive infielder with excellent secondary skills. Though not especially rangy at shortstop, Amaya has plus hands and actions and enough arm strength to stay on the left side of the infield. On the surface, a lack of power and physical projection makes him appear like he'll max out as a utility guy, but he makes up some offensive ground because his eye for the strike zone is so good. Instinctive and fundamentally sound, even if Amaya is only a utility type, his chances of getting there are high, and if his secondary skills hold water into the upper levels of the minors perhaps he'll be more than that.",,"sa3005081"
"Clayton Beeter","LAD","RHP",,,13,,"45",2021,,"21.7638888","6' 2""","220","R","R",2020,"Draft","LAD",,"Texas Tech","Beeter had a TJ in 2017 and an arthroscopic surgery in 2018, then pitched in relief in 2019. He came out as a starter in 2020 and was electric, sitting in the mid-90s with two plus, or better, breaking balls. His fastball has big carry thanks to its backspinning axis, and it works similar to the way Nick Anderson's does, as do his breaking balls. He's a candidate for immediate placement on a taxi squad during the 2020 season and could pitch out of a big league bullpen this year if he throws strikes in whatever developmental environment MLB puts in place. Beeter walked a batter per inning in 2019 but threw strikes this spring, albeit across just four starts.",,
"Gerardo Carrillo","LAD","RHP",,,14,,"45",2022,,"21.8361111","6' 0""","160","R","R",2016,"J2","LAD",,"Mexico","In my opinion, his posture, violent delivery, and the way it impacts his command make it likely that Carrillo's destiny lies in high leverage relief. From a pure stuff standpoint, he's comparable to many of the top college prospects slated to go in the top 20 of June's draft. It's a well-comprised four-pitch mix led by two demarcated breaking balls and a hellacious, sinking fastball that was up to 100 in the Fall League.","O-JndaPHm2Q","sa3002790"
"Bobby Miller","LAD","RHP",,,15,,"45",2022,,"21.275","6' 5""","220","L","R",2020,"Draft","LAD",,"Louisville","Miller has a long, atypical arm action but he throws a starter-worthy ratio of strikes and holds his velo deep into games, reaching back for 95-97 when he needs it. He moved into Louisville's rotation part way through his sophomore year, so his track record of starting is fairly short. In addition to the velocity, Miller has a plus, mid-80s slider and a developing power change. Teams more comfortable with the delivery have him in the middle of round one as a potential no. 4 starter.",,
"Alex De Jesus","LAD","3B","R",,16,,"45",2024,,"18.3111111","6' 2""","170","R","R",2018,"J2","LAD",500000,"Dominican Republic","De Jesus signed for $500,000 as a slow-but-graceful big-framed infielder with feel for airborne contact. He became more agile and twitchy between when he signed and when he made his pro debut in the DSL. It was quickly evident that DeJesus was too advanced for the DSL and the Dodgers pushed him Stateside, where his swing decisions were poor. The physical tools and body projection (DeJesus body comps to Manny Machado) are exciting, though. DeJesus has seen early-career time at shortstop, when on the day he signed, it seemed like a foregone conclusion that he'd only play third base. He may end up back at the hot corner eventually but has a fair chance to stay up the middle. If he does, and he grows into all the raw power I think he will, he could be a star. If he kicks to third base, then hopefully the swing and miss rates from the 2019 are only a result of him being 17 rather than a sign of things to come.",,"sa3008842"
"Robinson Ortiz","LAD","LHP","A",,20,,"40+",2023,,"20.5277777","6' 0""","190","L","L",2016,"J2","LAD",,"Dominican Republic","Had this list been done last fall, Ortiz would have been toward the middle of the 40 FV tier. Instead, he arrived to spring training with a leaner lower half and was touching 98 in the bullpen before the shutdown. His delivery has been tweaked, his stride direction altered to help him get over his front side and on top of his breaking ball. He appeared to be plateauing as a low-slot changeup guy with stagnant command development, but has a chance to break out now that his curveball has better action and Ortiz can more easily work east and west.","LVLtXxDsi9A","sa3004006"
"Michael Grove","LAD","RHP",,,21,,"40+",2022,,"23.5722222","6' 3""","200","R","R",2018,"Draft","LAD",,"West Virginia","Grove was working 92-96 with a good slider when he blew out his elbow two months into his sophomore season at West Virginia. Aside from some pre-draft bullpens, he didn't pitch as a junior, and spent the rest of the year finishing rehab and working on secondary stuff in the 'pen. 
In his first year back, the Dodgers sent him straight to Hi-A to work in abbreviated starts over the course of a whole season rather than pitch five-plus innings every start and be shut down mid-year. He was 90-93, touching 95 with the fastball and working with two different breaking balls, a low-80s curveball and an upper-80s slider. It's not big velocity, but Grove creates weird angle on his fastball and it has near perfect backspin and carry at the top of the zone. At present it's a fifth starter look, but Grove's fastball is sneaky and he's barely back from serious injury, so I think there might still be more in the tank.",,"sa3008625"
"Andre Jackson","LAD","RHP",,,17,,"40+",2021,,"24.2027777","6' 3""","210","R","R",2017,"Draft","LAD",,"Utah","Like many of the prospects on this list, Jackson missed time as an amateur due to Tommy John and also entered pro ball under-developed because he played both ways at Utah. Over two pro seasons, Jackson and the Dodgers have moved his repertoire from two viable pitches to four, including a fastball that has been up to 98 and a hard cutter/slider that has quickly developed into Jackson's best pitch. He projects as a No. 4/5 starter but I've rounded his FV down a tad due to his age, though you could argue there are fewer miles on Jackson's arm and that his relative inexperience means he actually has a better chance of holding his stuff into his 30s than that adjustment assumes.",,"sa829605"
"Ryan Pepiot","LAD","RHP",,,18,,"40+",2022,,"22.8972222","6' 3""","215","R","R",2019,"Draft","LAD",,"Butler","After dominating for most of March and April, Pepiot struggled closer to the draft and his stock, which had risen to that point, leveled off. If Pepiot was just gassed and, going forward, is what he was during the breakout, then he could have a pair of out pitches in his changeup and sweeping slider. If not, then he's more of a fifth starter.",,"sa3011244"
"Luis Rodriguez","LAD","CF",,,19,,"40+",2025,,"17.8277777","6' 2""","175","R","R",2019,"J2","LAD",2667500,"Venezuela","Rodriguez, who signed for $2.6 million last July, is a feel and instincts center field prospect with advanced feel to hit and a medium frame. Though it caps his power projection, Rodriguez's modest size gives him a better chance of staying in center field. He has table-setting, leadoff man characteristics, but is probably four or five years away from the big leagues.",,
"DJ Peters","LAD","CF",,,22,,"40",2020,,"24.5888888","6' 6""","225","R","R",2014,"Draft","LAD",,"Western Nevada","Peters is another in a long line of strikeout-prone outfielders with game-changing power and speed. Drew Stubbs, Michael Taylor, Carlos Gomez... all are (or were) capable of spectacular plays and displays of power, sometimes for months at a time. Then there are the equally long (seemingly longer) stretches of whiffs and frustration. It's this type of high-variance big leaguer that Peters projects to be. He has huge power, he hits for it in games, and he is a plus runner underway, which makes him capable in center field. On crowded rosters like the Dodgers', players like this often end up spilling over to teams that are willing to take a chance that their tools actualize late, the way Toronto has with Derek Fisher-types.",,"sa829712"
"Jimmy Lewis","LAD","RHP",,,23,,"40",2024,,"19.7","6' 6""","200","R","R",2019,"Draft","LAD",,"Lake Travis HS (TX)","Lewis is a classic Texas projection righty: broad-shouldered, sculptable 6-foot-6, with a low-90s fastball and feel for an above average slurve. It's a report that reads an awful lot like Dustin May's did when he was drafted, though Lewis' situation is complicated by a labrum tear that cost him most of 2019.",,
"Edwin Uceta","LAD","RHP",,,24,,"40",2021,,"22.5138888","6' 0""","160","R","R",2016,"J2","LAD",,"Dominican Republic","Uceta is already a capable 40-man arm and projects as a No. 4/5 starter. He's athletic, his delivery is well-balanced, he hides the ball well, commands his fastball to both corners, can both bury his breaking ball and throw it for strikes, and in his best outings, his changeup also has bat-missing fade. Uceta reached Double-A as a 21-year-old and is very likely to be added to the Dodgers 40-man this offseason.",,"sa921576"
"Omar Estevez","LAD","2B",,,25,,"40",2021,,"22.3861111","5' 10""","185","R","R",2015,"J2","LAD",,"Cuba","Barely 22 years old, Estevez has already reached Double-A and posted a .268/.322/.405 career line, and he's slugged better than that over the last two years. He has had some injuries, including a shoulder issue prior to baseball's shutdown, and he's already quite heavy-footed for his age. I have him as a 1-to-2 WAR, bat-first infielder.",,"sa914242"
"Josh Sborz","LAD","RHP",,,26,,"40",2020,,"26.575","6' 3""","225","R","R",2015,"Draft","LAD",,"Virginia","Sborz is your typical middle relief prospect. He sits in the mid-90s and benefits from mechanical deception. His primary breaking ball, a mid-80s slider with bat-missing, glove-side action, doesn't spin a lot but it's spin-efficient and has depth even though it lived near the top of the zone in Sborz's brief 2019 big league time. He'll also occasionally flip a mid-70s curveball into the zone or a strike.",,"18323"
"Cody Thomas","LAD","RF",,,27,,"40",2021,,"25.7666666","6' 4""","215","L","R",2016,"Draft","LAD",,"Oklahoma","A two-sport athlete in college, Thomas has really only been playing baseball full-time since 2016, so while he's advanced in age he isn't in experience. With that in mind, Thomas' 20 annual homers despite sky-high strikeout rates are pretty impressive. He has power, he runs well, and he throws well. It's a traditional right field profile on its face, just one that is behind the developmental curve and of high risk because of the strikeouts. I'm higher on Thomas than is typical for a prospect who was passed over in the Rule 5. He has yet to fail on a baseball field and you could argue his profile is identical to DJ Peters' and that Thomas' handedness is more favorable. I like him as a platoon option.",,"sa738459"
"Dennis Santana","LAD","RHP","MLB",,28,,"40",2020,,"24.2555555","6' 2""","160","R","R",2012,"J2","LAD",,"Dominican Republic","Post-shoulder injury Santana is a bit of an oddity: a high-spin, low-slot sinkerballer who doesn't throw all that hard but has great command of his secondary stuff. He was used in a bullpen capacity last year and projects to a middle relief role.",,"17878"
"Victor Gonzalez","LAD","LHP",,,29,,"40",2020,,"24.6611111","6' 0""","180","L","L",2012,"J2","LAD",,"Mexico","Gonzalez signed at the same time Julio Urías and, for a while, was valued similarly as a prospect until Urias' stuff blew up and Gonzalez's did not. He was sitting 88-92 coming out of Tommy John rehab and entered 2019 on the minor league roster bubble. His velocity rebounded, he added a curveball, and Gonzalez had a breakout season, traversing three levels all the way to Triple-A Oklahoma City, where he moved to the bullpen. He profiles as a multi-inning/swingman member of a staff.",,"sa739644"
"Zach McKinstry","LAD","2B",,,30,,"40",2020,,"25.2083333","6' 0""","180","L","R",2016,"Draft","LAD",,"Central Michigan","He had a significant power production increase last year but McKinstry's big league role is likely tied to his defensive versatility and excellence, especially at second base, where he's a plus defender. As a multi-positional lefty stick, he's a high-probability bench piece who likely doesn't do enough damage to play every day.",,"sa918920"
"Edwin Rios","LAD","1B","MLB",,31,,"40",2020,,"26.2305555","6' 3""","230","L","R",2015,"Draft","LAD",,"Florida International","At a hulking 6-foot-3, Rios body comps better to taller NFL running backs like Eddie George than your typical baseball player. He has arguably the most raw power in this system but has struggled to get to it in games because his swing is grooved and he's a bit of a free swinger. He'll be a powerful bench bat/corner depth option for the next half decade but likely won't hit enough to be a regular.",,"18316"
"Mitch White","LAD","RHP",,,32,,"40",2020,,"25.5444444","6' 4""","207","R","R",2016,"Draft","LAD",590800,"Santa Clara","At times he'll show you three plus pitches, but White has had fluctuations in stuff and missed lots of time with injury, dating back to his underclass years of college when he had Tommy John. It's been enough of an issue that it colors how I see his trade/prospect value. He's a lightning-in-a-bottle sort who may come up and pitch really well for a stretch, but I'm scared of the stuff roller coaster and health track record enough to prefer other arms in the org with slightly inferior stuff.","-XlwJUJpdH0","sa917948"
"Jorbit Vivas","LAD","2B","R",,33,,"40",2022,,"19.3472222","5' 10""","145","L","R",2017,"J2","LAD",,"Venezuela","Vivas has a strong heuristic profile: he's a lefty-hitting infielder with advanced feel for contact. He's also got a swing that is both short and compact (making him tougher to strike out) but also includes some natural lift, giving Vivas a chance to both hit and hit for whatever power he ends up growing into. At a small-framed 5-foot-10, it's not likely to be much thump. Vivas may be a second base-only defender, which means his only path to a role would be to hit enough to play every day, but early indications are that he may do just that if he grows into more power than I have projected based on his size.",,"sa3005511"
"Carlos Duran","LAD","RHP","R",,34,,"40",2024,,"18.9555555","6' 7""","250","R","R",2017,"J2","LAD",,"Dominican Republic","A teenage Leviathan, Duran has present arm strength (he'll bump 96) and spins the occasional plus curveball. His arm slot creates sinking movement on his fastball, which should pair well with his change if that becomes more consistent. After he threw a ton of strikes in 2018, his control regressed last year, and his fastball shape doesn't pair well with his curveball, so there's more relief stink on the profile now than there was a year ago, but Duran still has rare size, arm strength, and breaking ball talent for a teenager.",,"sa3006404"
"Landon Knack","LAD","RHP",,,35,,"40",2023,,"23.4972222","6' 2""","225","R","R",2020,"Draft","LAD",,"East Tennessee State","Knack had multiple freak shoulder injuries as an underclassman and had 40-grade velocity in the two years afterward. He took a huge leap as a fifth year senior and struck out 51 hitters while walking just one in 25 innings of work before the 2020 season shut down. He touches 98, has an above-average slider, and was the highest-priority senior sign in the 2020 draft. He went in the second round, likely under slot, and could move quickly as a middle reliever.",,
"Cristian Santana","LAD","3B","A",,36,,"40",2021,,"23.3888888","6' 2""","190","R","R",2016,"J2","LAD",,"Dominican Republic","Several of the next few hitters on this list are talented, if flawed, corner infield bats. Santana's flaw is his approach, as he's posting near bottom-of-the-scale walk rates of about 3%. There's little to no recent precedent for a third baseman who is this aggressive having sustained success as a regular unless they have elite bat-to-ball skills, and while Santana has big time bat speed, he's not a contact savant. He has shown some ability to make mechanical adjustments, though, much to the chagrin of those entertained by his former cut, which looked like a Vaudeville comedian miming a baseball swing. So hapless is Santana's current approach that some scouts want to see him put on the mound. He's a FV tier higher than I typically rank players this age with a flag as red as Santana's approach because his tools are just so loud, and I'm intrigued by the idea of a conversion.","KKe4Gt1QGRE","sa392969"
"Jerming Rosario","LAD","RHP","R",,37,,"40",2024,,"18.1833333","6' 1""","175","R","R",2018,"J2","LAD",600000,"Dominican Republic","From a present pitch grade standpoint, Rosario is very similar to Hyun-il Choi, a few spots behind him on this list, but he's two years younger and a superior athlete, which is why I have his fastball projected a little better than Choi's. He has No. 4/5 starter upside barring a more significant breaking ball/velo uptick than I have projected.","SUik4eAyV0E","sa3008678"
"Brett de Geus","LAD","RHP",,,38,,"35+",2021,,"22.6944444","6' 2""","190","R","R",2017,"Draft","LAD",,"Cabrillo College","I like-a de Geus, whose name is sadly not pronounced like ""juice"" but with a hard ""g"" and vowel sound like in ""geist."" He moved to the bullpen last year and his velo spiked considerably, which, when paired with the work the Dodgers have done on his secondary stuff (cutter/slider and changeup to curveball and slider), now has de Geus profiling as an up/down reliever, one who might be ready for the big leagues in the next year.",,"sa3006813"
"Jordan Sheffield","LAD","RHP","AA",,39,,"35+",2020,,"25.1194444","5' 10""","190","R","R",2016,"Draft","LAD",,"Vanderbilt","Sheffield has real weapons and among the highest fastball and breaking ball spin rates in all of baseball, but he also has a pretty lengthy injury history (though his 2019 stuff was better than it was in an injury-impacted 2018) and 30-grade control, which led teams to avoid him in the Rule 5 Draft even though he was available.","MCB1O1uhU9E","sa738245"
"Brandon Lewis","LAD","3B","A",,40,,"35+",2023,,"21.725","6' 3""","215","R","R",2019,"Draft","LAD",,"UC Irvine","Predictably, he had trouble adjusting to advanced rookie and full-season pitching late last summer, but the Dodgers have an interesting late-blooming prospect in Lewis, who has one of the more bizarre amateur career paths in pro baseball. At one point Lewis weighed 285 pounds and struggled to get big programs to even consider him. He reshaped his body and transferred from Pierce College in Los Angeles to UC-Irvine, where he had one very strong year prior to signing with the Dodgers. Though he had a limited statistical track record, Lewis was one of the younger draft-eligible college players in his class, which, combined with his relative inexperience (not only did Lewis not have much high-level experience, he also played two-ways for a while), lets you project more on skill growth than is typical for most college prospects. He's an interesting third base dev projet for an org that excels at it.",,"sa3010035"
"Marshall Kasowski","LAD","RHP",,,41,,"35+",2020,,"25.3444444","6' 3""","215","R","R",2017,"Draft","LAD",,"West Texas A&M","Kasowski's delivery, which resembles that of former big leaguer and current Auckland Tuatara righty Josh Collementer, is arguably the most deceptive in the minor leagues. The ball just suddenly appears from behind his head, Kasowski's arm slot almost perfectly vertical, creating bat-missing fastball carry at the top of the zone and making it hard to identify his curveball out of the hand. Kasowski has had injury and strike-throwing issues amid a very strong 107 career innings (177 strikeouts, just 59 hits), otherwise he'd be in the 40 FV tier.",,"sa3005114"
"Devin Mann","LAD","2B","A+",,42,,"35+",2022,,"23.425","6' 3""","180","R","R",2018,"Draft","LAD",,"Louisville","Mann's swing was altered and he had an unexpected power breakout at Hi-A in 2019, hitting .280/.357/.500 before going down with a mid-July injury. His hands work well, but he's otherwise a pretty stiff-legged athlete. If he can be an inoffensive defender at second and third, then perhaps Mann can play a Wilmer Flores type of role as a somewhat versatile part-time bat.",,"sa3006869"
