Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Antoni Flores","BOS","SS","A-",,17,,"40",2023,,"19.75","6' 1""","190","R","R",2017,"J2","BOS",1400000,"Venezuela","Flores was the star of last fall's instructional league in Florida and looked like a potential everyday player in the Willy Adames mold. He skipped the GCL last year and flopped in the Penn League, his body backed up a little bit, and he generally looked less explosive and twitchy. We shaded his FV down a half grade, and consider it more of a developmental bump than the start of a trend right now.","md2-SgDDngQ","sa3005489"
"Brainer Bonaci","BOS","SS",,,18,,"40",2024,,"18.0138888","5' 10""","140","S","R",2018,"J2","BOS",290000,"Venezuela","Bonaci is the big emerging sleeper on this year's list. He signed for $290,000 in the 2018 J2 class but has taken a significant step forward since then; team asked the Red Sox for him at the 2019 deadline, as many are covering the DSL with pro scouts now. Bonaci isn't huge at 5-foot-10 but has some raw power from both sides, including surprisingly high in-game exit velos. He figures to stick at shortstop because of premium arm strength and suitable lateral range. Boston didn't do traditional instructs during the fall, so Bonaci has still largely only been seen by scouts in the DR, making him a high-priority extended spring training evaluation in 2020.",,"sa3008836"
"Blaze Jordan","BOS","1B",,,19,,"40",2025,,"17.5694444","6' 1""","215","R","R",2020,"Draft","BOS",,"DeSoto Central HS","Jordan matured, physically, earlier than is typical and had already grown into impact power as a high school freshman and sophomore. Then he reclassified as a 2020 graduate, making him draft-eligible a year earlier and the youngest prospect available. He barreled older pitching on the showcase circuit and hit for in-game gap power despite a downward cutting swing, evidence that he has rare feel for the point of impact. He's played a mix of third and first base at big events and I have him projected as a 1B-only, though I think his hands are excellent and that he'll be quite good there. Jordan's present power and feel for contact are really promising for someone his age. I'm not inclined to project on his raw power very much, even though he's only 17, because Jordan's frame is already relatively maxed out. He's a good version of profile that I don't like very much.","XXHtegB3BCA",
"Bryan Gonzalez","BOS","RF","R",,20,,"40",2024,,"18.8222222","6' 3""","220","R","R",2018,"J2","BOS",500000,"Dominican Republic","This is a traditional right field profile, with big power, and a big frame. But Gonzalez also has advanced acumen as a hitter, more than the rest of the deep DSL/GCL group, so he's currently at the head of that class. He has a long-term shot to be a regular.",,"sa3008805"
"Brandon Howlett","BOS","3B","A",,21,,"40",2023,,"20.8388888","6' 1""","205","R","R",2018,"Draft","BOS",185000,"George Jenkins HS (FL)","Howlett was a known prospect in Florida for years and was on a trajectory to go in the top five rounds after a strong start to his spring, but he finished poorly, including a brutal NHSI tournament where all 30 teams had multiple scouts on hand. He swung and missed a ton in front of dozens of high level evaluators, when many had pegged him as the sleeper prospect to break out at the event. The Red Sox found out after signing him that he had an issue with his contacts, giving him particular trouble in day games (which all of the games at NHSI were), and got him squared away before his pro career began. 
Howlett hit six homers in 43 pro games with a manageable strikeout rate that surprised many amateur scouts who had discounted his hitting ability earlier that year. The bird's eye view of Howlett is that he's a stiff righty bat with power, but he's short to the ball and has a little better feel to hit than most strength-driven mashers.",,"sa3007745"
"C.J. Chatham","BOS","SS",,,22,,"40",2020,,"25.5611111","6' 3""","185","R","R",2016,"Draft","BOS",1100000,"Florida Atlantic","Chatham's rather lengthy injury history becomes less problematic when you accept that his likely future role is of a part-time, bench variety. He's a bunch of 45s on offense, he plays a fine shortstop, and last season he started seeing more time at other positions, mostly second base. He played some left field and third base out of necessity in the fall because some of his teammates went home early. He has an outside shot to be Boston's starting second baseman next year, but we have him projected as a utility man long-term.","o51fk4q6VrI","sa873984"
"Jonathan Arauz","BOS","2B","AA",,23,,"40",2020,,"21.9472222","6' 0""","165","S","R",2014,"J2","PHI",600000,"Panama","This is the only draft-and-stash guy selected in this year’s Rule 5. If Arauz sticks on Boston’s roster it’ll be because he plays a capable middle infield utility role during his first year with the org. The profile for such a role would seem to be here. Arauz’s arm, hands, and actions are all good enough for shortstop, he’s a switch-hitter with good feel for contact, he just lacks typical big league strength and physicality right now. If the bat isn’t getting knocked out of his hands in big league spring training, maybe he’ll stick, but to me the probability is low here.",,"sa877498"
"Chris Murphy","BOS","LHP","A-",,24,,"35+",2023,,"22.1083333","6' 1""","175","L","L",2019,"Draft","BOS",200000,"San Diego","Murphy is a lefty with a changeup up to 96, which might be enough to get him to the big leagues in some capacity. San Diego's track record of developing pitching isn't great (a lot of high profile high schoolers have gone there and gotten worse lately), so maybe pro development will unlock something more than the relief projection we currently have on him.",,"sa3011431"
"Nick Yorke","BOS","SS",,,25,,"35+",2025,,"18.2833333","6' 0""","195","R","R",2020,"Draft","BOS",,"Archbishop Mitty HS","Yorke is a type of player often underestimated by a draft evaluation process that emphasizes combine/workout performance. He has precocious feel for contact and viable infield footwork, hands and actions. West coast prospects with this profile have a pretty strong track record, even if they feel like overdrafts base on their overt physical tools. ",,
"Eduardo Lopez","BOS","CF",,,26,,"35+",2024,,"18.1833333","6' 0""","170","S","R",2018,"J2","BOS",1150000,"Dominican Republic","Lopez was Boston's top 2018 July 2 signee. He's well-rounded -- he lacks a plus tool at the moment -- but has the frame to grow into a couple, and the hit tool might get there as well. Right now, his chief skills are his baserunning, defensive instincts, and feel for the strike zone. This is a high probability teenager, if there is such a thing; Lopez's ceiling will be dictated by how much he hits.","yqlFaXHReE4","sa3009275"
"Marcus Wilson","BOS","CF",,,27,,"35+",2021,,"23.9138888","6' 3""","175","R","R",2014,"Draft","ARI",1000000,"Junipero Serra HS (CA)","Wilson has some carrying tools. He has grown into power, his swing creates natural lift, which enables it to play in games, and he has plus straightline speed. His feel for contact is very limited, so he exists in that Keon Broxton zone, where clear big league tools often get squeezed off rosters by someone with similar skills who hits left-handed, or boasts some other marginal improvement.",,"sa828703"
"Juan Chacon","BOS","CF",,,28,,"35+",2024,,"17.6111111","6' 2""","170","R","R",2019,"J2","BOS",900000,"Venezuela","Chacon signed for $900,000 as the top bonus in Boston's J2 class this summer. He's a plus runner and center fielder for now, but there's some expectation that he'll slide over to right field as he fills out, as his arm is soildly average and may get a bit better. Chacon is a hit-first prospect at this point but there's projection and some present raw power, so he should be able to profile as an everyday type if he continues developing.",,
"Andrew Politi","BOS","RHP","A+",,29,,"35+",2022,,"24.1111111","6' 0""","191","R","R",2018,"Draft","BOS",25000,"Seton Hall","A Day Three pick in 2018, Politi pitched well enough out of the bullpen last year that the Sox stretched him out late in the season and gave him a handful of starts. During that stretch he struck out 61 in 47 innings. Politi is deceptive, his fastball has ride at the top of the zone, and he commands his slider and will flash an occasionally good changeup. It's an interesting package with the arrow pointing up.",,"sa3007243"
"Durbin Feltman","BOS","RHP","AA",,30,,"35+",2020,,"23.2388888","6' 1""","190","R","R",2018,"Draft","BOS",559600,"TCU","We tabbed Feltman as the player Most Likely to Be First to the Majors from the 2018 draft class. He spent his entire first full pro season at Double-A missing bats but also missing locations -- a lot -- and his velocity was down a little bit. The fastball still has bat-missing traits, but unless there's a rebound, Feltman is more likely to be a middle reliever than a late-inning arm.","l9o5I-rLP60","sa3007959"
"Ryan Zeferjahn","BOS","RHP","A-",,31,,"35+",2022,,"22.3722222","6' 4""","216","R","R",2019,"Draft","BOS",500000,"Kansas","Zeferjahn emerged as a Kansas power prep righty in a class with Riley Pint and Joey Wentz, but wasn't consistent enough in the spring to have his price met. He was mostly the same at Kansas and went in the third round last summer as a power arm with a standout fastball and above average breaker. His delivery and command are still a work in progress, and one Red Sox source called him a ball of clay, with seventh or eighth inning reliever the most likely outcome.",,"sa3011217"
"Naysbel Marcano","BOS","C","R",,32,,"35+",2024,,"18.1416666","6' 0""","175","R","R",2018,"J2","BOS",350000,"Venezuela","Thick but athletic, as long as Marcano keeps his body in check he should remain agile enough to catch and perhaps be quite good back there. Offensively, his present skills indicate future viability, but not impact. He's on the long-term radar.",,"sa3008804"
"Aldo Ramirez","BOS","RHP","A-",,33,,"35+",2023,,"19.1888888","6' 0""","180","R","R",2017,"J2","BOS",450000,"Mexico","For a long time this system has been lousy with undersized, relatively unprojectable pitchability types, and Ramirez is the strike-thrower du jour. He had a very successful 13-start stretch in the New York-Penn League -- 61 innings, 63 punch outs, 16 walks -- working off of three pitches. He has a vertical arm slot and hand position that create backspin that will let his fastball play atop the strike zone, though he doesn't work up there as often as he could. His slider is average but has effective, vertical movement, and he has fairly advanced arm-side changeup feel. 
An average athlete with a smaller frame, there's no overt physical projection that allows us to get excited about Ramirez growing into a monster fastball, so instead we think he's a developmental fifth starter.",,"sa3005371"
"Albert Feliz","BOS","LF",,,34,,"35+",2024,,"18.2527777","6' 2""","220","R","R",2018,"J2","BOS",400000,"Dominican Republic","Had Feliz been born in the States, he'd probably be playing left tackle on Friday nights. Still relatively crude as a hitter (and we're always skeptical of physically mature hitters performing in the DSL), Feliz is a leviathan with plus-plus raw power. He'll likely be limited to left field or first base, especially if he somehow gets bigger, which, combined with relatively raw pitch recognition, makes him a prospect of extreme risk. Ordinarily at this stage, this is just a 35 FV guy for us, but this dude's size and power at his age is rare, in the Luken Baker/Josh Naylor area.",,"sa3008799"
"Jorge Rodriguez","BOS","LHP","A-",,35,,"35+",2023,,"19.8861111","5' 11""","170","L","L",2017,"J2","BOS",37500,"Mexico","Rodriguez carved up the GCL -- 58 strikeouts, 9 walks, 47 innings -- by virtue of both advanced stuff (he already has a quality changeup and curveball) and pitchability. He is sleight of build and doesn't throw very hard, so there's not big fastball projection here, but Rodriguez does spin his heater much more than is usual for someone who only throws in the low-90s, so it might be an impact pitch even if he only ends up with average velo. He's a candidate to begin 2020 in full season ball based on how Boston handles polished teenage arms.",,"sa3006074"
"Jeremy Wu-Yelland","BOS","LHP",,,36,,"35+",2024,,"21.0555555","6' 2""","205","L","L",2020,"Draft","BOS",,"Hawaii","Up to 96, probably a reliever, lower slot, cross body, some command issues, solid avg breaker, usable CH.",,
"Yoan Aybar","BOS","LHP",,,37,,"35+",2021,,"23.0305555","6' 2""","165","L","L",2013,"J2","BOS",450000,"Dominican Republic","After four fruitless pro seasons as an outfielder, Aybar moved to the mound in 2018. At times, he is dominant -- one source spoke of seeing him strike out four of the six hitters he faced in an outing while breaking the bats of the other two -- but he's not consistent enough to be relied on in a big league bullpen right now. The Red Sox put him on the 40-man, so how he develops during the early part of next year is important. The body, athleticism, arm strength (94-97, up to 100), and fledgling feel for spin are exciting.",,"sa829086"
"Shane Drohan","BOS","LHP",,,38,,"35+",2024,,"21.5194444","6' 3""","200","R","L",2020,"Draft","BOS",,"Florida State","In HS, Drohan sat around 90 and located a plus curveball, but faded down the stretch and had command issues. He continued to walk too many at FSU, but his velo popped in the fall due in part to a more aggressive delivery and he looked poised for a big 2020. Last fall he was 92-94 with the same plus hook and an improved changeup along with more strikes, then he struggled with walks in an abbreviated 2020. He profiles as a lefty power reliever but that assumes a velo spike out of the bullpen.",,
"Eduardo Vaughan","BOS","RF","R",,39,,"35+",2024,,"18.5055555","6' 3""","160","R","R",2018,"J2","BOS",550000,"Panama","This is a pure athletic/frame projection prospect who has a well-rounded game, including some current feel to hit. Vaughn runs well enough to play center field for now, though his frame is such that we anticipate an eventual move to right.",,"sa3008810"
"Luis Perales","BOS","RHP",,,40,,"35+",2025,,"17.25","6' 1""","168","R","R",2019,"J2","BOS",75000,"Venezuela","Since signing in July, Perales has added 10 pounds of muscle and several ticks to his fastball. He's now up to 95 and has nascent curveball feel, enough that his early developmental focus is on finding a changeup grip. Perales' frame lacks overt projection, so the upside is perhaps limited by that, but a bunch of velo has already come on.",,
