Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Ryne Nelson","ARI","MIRP","A+",,11,,"45",2022,"Med","23.3444444","6' 3""","175","R","R",2019,"Draft","ARI",1100000,"Oregon","Nelson had injury issues and moved back and forth from the rotation to the bullpen at Oregon. In the 'pen, he sits in the upper-90s with huge life and tough angle, and his fastball has nearly perfect backspin. His breaking stuff has nasty, vertical action that mirrors his fastball action, and he has pretty good feel for both his curveball and slider; the changeup lags behind. The Diamondbacks will try to develop Nelson as a starter and hope consistency in that role will help him develop viable control/command, which he lacked in the Fall of 2020 as he worked in the 93-96 range. Because of how his fastball works, he need only have crude control of it to be a viable starter, though he's not yet there. This is a high-ceiling/variance power pitching prospect with a spottier track record than is typical for a recent college draftee. <em>(Fall Instructional League)</em>",,"sa3011524"
"Tommy Henry","ARI","SP","AA",,12,,"45",2023,"Med","23.85","6' 3""","205","L","L",2019,"Draft","ARI",825000,"Michigan","Henry's fastball velocity has now had a slow, steady climb from its 87-90 range in 2018, to the 89-92 range during most of his junior year, to anywhere from 90-94 at the 2020 alternate site. He was also pitching with a much shorter arm action at the alt site than he was in 2019. Accentuating components (he generates huge extension, which helps create flatter angle, and his fastball has backspin) already made Henry's seemingly pedestrian fastball viable, but the new arm action might bolster command and help him avoid the dips in velo he's sometimes dealt with in the past, when his delivery was uglier and more violent. 
Even though his arm action is much shorter, Henry's fastball command is still pretty spotty (which is fine -- it's a vertically-oriented heater) but his feel for locating all of his secondary pitches is much better. His breaking balls include a mid-80s slider and upper-70s curveball that have two distinct shapes. The curveball has more consistent impact depth and sweep than his slider, but he used the slider most often at the alt site. Henry's changeup is command dependent, and while it's not always located competitively it's almost never in the fat part of the zone. Even some of the cambios he mis-releases have accidental cut/slide and can generate awkward swings. I'm a little less scared of injury now that Henry's arm action has been cleaned up, and his stuff suggests he's a lower-variance No. 4/5 starter. <em>(Alternate site, Fall Instructional League)</em>","yyP4LGvLFCU","sa3011673"
"Matt Tabor","ARI","SP","AA",,13,,"45",2022,"Low","22.8916666","6' 2""","180","R","R",2017,"Draft","ARI",1000000,"Milton Academy HS (MA)","Tabor was once again parked in the 90-93 range during 2020 instructs, so while he's quite athletic and has a good frame, it seems the velocity explosion he experienced late in high school will be the only one he enjoys. Though his arm slot looks like it creates backspin on his heater, his fastball's spin axis is actually closer to the dreaded 1:30 mark, a no-man's land for creating movement, but his fastball also has a ton of spin and slightly above-average measured run and rise. I think it's a viable big league pitch but not an impact one. Instead, Tabor will need to lean on his secondary stuff (and command thereof) to miss big league bats. I've seen plus changeups and average breaking balls from Tabor. He'll need to hit the command grade I have projected for him, but he is tracking like a low-variance No. 4/5 starter. Several arms with greater relief risk (but better stuff) are behind him in this system and might pass him if they prove capable of starting. <em>(Fall Instructional League)</em>","QB3atZnxtDE","sa3005334"
"Levi Kelly","ARI","MIRP","AA",,14,,"40+",2022,"Med","22.0583333","6' 4""","205","R","R",2018,"Draft","ARI",350000,"IMG Academy HS (FL)","Kelly has a grip-it-and-rip-it style of pitching that fits best in the bullpen, so even though he has a four-pitch mix (headlined by a bastard slider with vertical bite, à la Brad Lidge), I have him projected in a multi-inning relief role. He was up to 96 at the alt site but sat more 90-94 (the same as in 2019, and basically the same since high school) with scattershot control of his fastball, another reason I have him projected in the bullpen. Sometimes that slider comes out of Kelly's hand high and arcs into the strike zone like a curveball; hitters still can't touch it. Sometimes it backs up on Kelly and has changeup movement; it doesn't matter. When executed, it's a big league out pitch right now. If Kelly's going to start he either needs to refine his fastball command or mix his stuff more evenly while developing more consistent feel for locating his splitter. His heater isn't hard enough to live in the zone, and he'll be punished for his mistakes. <em>(Alternate site, Fall Instructional League)</em>","qqKNfBKdFpc","sa3008500"
"Luis Frias","ARI","SIRP","AA",,15,,"40+",2021,"High","23.0333333","6' 3""","180","R","R",2015,"J2","ARI",50000,"Dominican Republic","At times, Frías looks like a stiff, velo-only bullpen prospect. At others, he's competing in or near the zone with four (soon maybe to be three, as his slider was de-emphasized at the alt site) pitches, including a splitter that took a leap in quality in 2019. Frías has a vertical arm slot but his fastball has sink/tail, so it doesn't blow hitters away at the letters even though Frías throws it 94-98. The curveball has vertical depth and eats up hitters who are cheating on the velo, and it's a great first-pitch change of pace because of its depth. The movement profile of his fastball may not be the best for missing bats, but it's likely to be an impact pitch because of the velocity. He could end up with three average secondaries (there's a chance the split becomes better than that if it keeps improving) and enough strikes to start, making him a potential No. 4/5 starter or late-inning reliever. <em>(Alternate site)</em>","zxleCAlKeXc","sa917588"
"Seth Beer","ARI","DH","AAA",,16,,"40+",2021,"Low","24.7138888","6' 3""","195","L","R",2018,"Draft","HOU",2250000,"Clemson","Beer was sequestered at the alt site all year so there's nothing new in his report: I have a source who indicated to me that Beer's exit velos have been slowly declining since his freshman year at Clemson, and that jives with reports of his overall athleticism and mobility, which have also been in decline since his historic freshman season. It's an odd athletic trend for someone who was once a decorated amateur swimmer, since swimmers are generally ultra sinewy and lean. It is common for baseball players whose bodies mature early to also start declining early, at least in my anecdotal experience, and this is true of Beer, who was on the scouting radar very early as an old-for-his-grad-year (we really need a word for this) underclassman. Instead of reclassifying and entering the 2015 draft as an 18-year-old, Beer skipped his high school senior year completely and enrolled early at Clemson. He went on to have one of the best freshman years in college baseball history: .369/.535/.700 with 18 homers, 62 walks, and 27 strikeouts. 
In the few years since, Beer has continued to perform, albeit with his numbers slowly trending down as he reached his draft year at Clemson, then pro ball for a year with Houston before they shipped him to Arizona as part of the Zack Greinke trade. He's now 24 and has a .294/.388/.508 career line in the minors. He reached Double-A in his first pro season. These are all good signs, and Beer will be a solid big league role player relatively soon. I just can't speak to what his shelf life will be and don't think his ceiling is in the Rhys Hoskins/Pete Alonso realm at all. <em>(Alternate site)</em>","Irm8cYuKHdU","sa3006658"
"Wilderd Patino","ARI","CF","A",,17,,"40+",2023,"High","19.8805555","6' 1""","175","R","R",2017,"J2","ARI",985000,"Venezuela","Patino had originally agreed to a deal with Texas, but it was voided due to an elbow injury and he eventually landed with Arizona. Toolsy and physical, Patino has an exciting combination of speed and power, as well as promising ball/strike recognition. What he lacks at this point is barrel control and a bat path that enables the power. Those are important components and may not be easy to fix, especially the bat control issue. But Patino's ball/strike and breaking ball recognition could help mitigate those issues, and his ceiling (a high OBP center fielder with power) is lofty if they're overcome. 
Amateur scouts who picked up 2019 pro coverage the summer after the draft were in awe of Patino, who was the age of most of the guys they had just spent a week discussing in the draft room but more physically gifted than all but a select few of those players. A max-effort player with a fairly mature build, Patino had a rough 2020 instructs from a bat-to-ball perspective, so he slips a little bit in my rankings as those contact issues have not yet been remedied. He's likely to fall a few levels behind the other toolsy outfielders in this system, similar to the way Jordy Barley fell behind his signing class' dev track in San Diego. <em>(Fall Instructional League)</em>","nCGzDkHWP8Q","sa3007874"
"Jhosmer Alvarez","ARI","SIRP","R",,18,,"40+",2022,"High","19.9333333","6' 1""","155","R","R",2017,"J2","ARI",65000,"Venezuela","Alvarez's violent delivery is about as scary as his stuff is good. He didn't pitch much during the 2019 summer due to minor injury, his build is somewhat soft, and he has an awful lot of violence about his head and shoulders through release. He also has promising arm strength for his age, a dandy vulcan changeup (with an average spin rate under 1,000 rpm), and he creates viable shape and depth on his breaking ball, though it's clearly behind his split. I think he's more likely to end up in a bullpen than Justin Martinez but I'm more confident in Alvarez's stuff playing, and think he has a better chance to be an impact piece even if that's in a relief role. <em>(Fall Instructional League)</em>","iQ-TSJAYUe8","sa3005437"
"Justin Martinez","ARI","SP","A",,19,,"40+",2023,"High","19.8472222","6' 3""","180","R","R",2017,"J2","ARI",50000,"Dominican Republic","There's no change here, as Martinez looked the same during 2020 instructs as he did in 2019: During the spring of 2019, there was backfield gossip that the D-backs had a hard-throwing righty in the DSL who we might see in Arizona before the summer was through. On the day before his 18th birthday, Martinez threw an inning of AZL ball and bumped 98 on the Chase Field radar gun. Perhaps more surprising than the velocity, which we had been primed to see, was how well Martinez executed his breaking ball over his next couple of outings. It's only an average tweener breaking ball right now, but he consistently located it down and away from righties, enticing them to flail at it as it disappeared in the dirt. I saw some average changeups, as well. His fastball control is certainly raw, and while Martinez has a strong, projectable frame, his arm action is somewhat odd, with less external rotation going on than you see with most elite velo guys. 
The D-backs need to work on getting Martinez behind the baseball so his fastball doesn't have cut action (it's not enough cut to be impactful, it's just running into barrels, as you can see on our high speed video of Martinez) and instead has ride. That should come with time. Were Martinez draft-eligible, he'd go somewhere in the second round. <em>(Fall Instructional League)</em>","IylkrRNjnKg","sa3005864"
"Manuel Pena","ARI","3B",,,20,,"40+",2025,"Med","17.5","6' 2""","175","L","R",2021,"J2","ARI",1400000,"Dominican Republic","Pen?a is a physical, big-framed third base prospect with a good-looking swing and Arizona's most exciting 2021 international signee. He's shown an ability to pull his hands in and hit inside pitches for power, he's short to the ball but has lift in his swing, and he presents an interesting combination of present physicality (which might enable him to move quickly through the lower levels of the minors) and body projection (which might enable him to grow into power). <em>(International signee)</em>",,
"J.B. Bukauskas","ARI","SIRP","MLB",,21,,"40",2021,"High","24.65","6' 0""","196","R","R",2017,"Draft","HOU",3600000,"North Carolina","Bukauskas no longer has the high-end velocity he did at his prospect peak, when he'd routinely creep into the 97-99 range with his fastball, which was one of four plus pitches he had at the time. He now sits about 92-95 and was only up to 94 at the 2020 alternate site, sitting about 91. His velo appears to be back at least a little bit, as he's been parked at 94-95 in his first few 2021 spring training outings. His upper-80s changeup has hellacious tailing action and is a 70-grade pitch, while his slider is short and lacks vertical drop. There's impact relief potential here, 40+ FV type of stuff, especially if the velo is not only back but keeps climbing. But I'm rounding down based on Bukauskas' injury history. <em>(Alternate site)</em>","KOAoxcF0A9E","20491"
"Conor Grammes","ARI","SIRP","A+",,22,,"40",2023,"High","23.8777777","6' 1""","195","R","R",2019,"Draft","ARI",300000,"Xavier","Grammes has two 70-grade pitches in his upper-90s fastball and slider but was so comically raw as a college strike-thrower that he slid all the way to the fifth round of the 2019 draft. He's athletic and played two ways in college, and at the time, it seemed possible pro development might make his strike-throwing more consistent and enable him to work in an high-leverage bullpen role. Well, it looks as though that started to occur in the Fall of 2020. Grammes' body has started to mature and he's got better feel for release now than he did at Xavier, though he's not as balanced over his front side and his lower half has gotten a little stiffer. Grammes has 40+ stuff but I'd like to see an extended stretch of viable strike-throwing before moving him into a tier with guys whose ability to pitch I feel better about. <em>(Fall Instructional League)</em>","jLQYd_HdUvk","sa3011651"
"Stuart Fairchild","ARI","CF","AAA",,23,,"40",2021,"Med","25.2166666","6' 0""","190","R","R",2017,"Draft","CIN",1802800,"Wake Forest","Fairchild's been able to hit the ball in the air more consistently as his swing's lower half usage has become more athletic over time. Once extremely stationary, he now has a slow, but small leg kick and is loading his hands deeper than he was while first with the Reds. His groundball rate has dropped from 50% during his first pro season, to 40% during the first half of 2018, to the 30-37% range in the three half-seasons since then, and somehow his strikeout rate dropped all the way to 12% during his 2019 six-week stint at Double-A Chattanooga. Those trends caused me to 40+ FV Fairchild last year, as it seemed he had a shot to have a 2020 breakout, but continued looks have me skeptical about his ability to handle offspeed and breaking stuff. Fairchild's still got big league quality pop/defensive ability in center field, but he's likely a part-time player suited to face lefties and guys who throw lots of fastballs. <em>(Alternate site, Fall Instructional League)</em>","m9lQwPHQ6Fw","sa829822"
"Jeferson Espinal","ARI","CF","A",,24,,"40",2025,"High","18.9944444","6' 0""","180","L","L",2018,"J2","ARI",200000,"Dominican Republic","Espinal is built like a human sports car, chiseled and square-shouldered. He runs like one, too, and may be a plus defender in center field at peak. He has crude feel for slasher-style contact right now, and the way his style and quality of contact develop will dictate what kind of role he's capable of playing. Right now, he swings and hits like a tweener, but he's so young that his physical abilities, which are loud, matter much more at this stage. He's a talented, long-term developmental piece. <em>(Fall Instructional League)</em>",,"sa3008793"
"Andrew Young","ARI","2B","AAA",,25,,"40",2021,"Low","27.0694444","6' 0""","195","R","R",2016,"Draft","STL",3000,"Indiana State","Young is a heavy-footed infielder with thump and viable feel for contact, but rather than projecting him to play a viable second base as I have in the past, he now looks more like a 3B/LF sort, so he slides from the 40+ tier into the 40s this year. Though he does most of his damage on pitches on the inner half, Young has enough barrel control to spoil pitches away from him until he gets something he can square up. When Young connects, he does so with power. Buff and square-shouldered, Young's physicality is a driving component of his power but it's also why he's limited defensively. A 40 role-playing bat is a great outcome for a 37th rounder who signed for $3,000. <em>(Alternate site, MLB)</em>","-6JQesHb26Y","19521"
"A.J. Vukovich","ARI","1B","A",,26,,"40",2025,"High","19.875","6' 4""","210","R","R",2020,"Draft","ARI",1250000,"East Troy HS (WI)","The Diamondbacks played Vukovich at third base in the Fall but, as I did pre-draft, I have him projected to first. He looked more mobile and athletic during 2020 instructs than he did on the high school showcase circuit, but still doesn't have the athleticism to make all the plays necessary to stay at the hot corner in my opinion. He does have giant raw power, though, and while his swing isn't pretty he does have feel for the barrel, and even though he's a big guy, he's tough to beat on the inner half. He and Castillo have a similarly steep hill to climb and I prefer Castillo's athleticism and frame projection to Vukovich's. <em>(Fall Instructional League)</em>","R5URrfOxOtg","sa3014525"
"Taylor Widener","ARI","SP","MLB",,27,,"40",2021,"Low","26.6138888","6' 0""","195","R","R",2016,"Draft","NYY",100000,"South Carolina","After it was down in 2019, Widener's average fastball velocity bounced back and was up two and a half ticks versus his 2019 mark. He also seemed to get some of the cut out of his fastball early during the 2020 season but it crept back into his fastball's movement later in the year. The velo bounce back and Widener's feel for locating his secondary stuff so consistently (his changeup is his best pitch) makes him a low-variance fifth starter even though I'm scared of his fastball's movement profile. <em>(Alternate site, MLB)</em>","hLU-GJ-aevE","19266"
"Humberto Mejia","ARI","MIRP","AAA",,28,,"40",2021,"Med","24.2555555","6' 3""","175","R","R",2013,"J2","MIA",50000,"Panama","Mejía was a bit behind the developmental curve as a 23-year-old who had only thrown 23 innings above Low-A but his four-pitch mix was good enough for Miami to add him to their 40-man and for Arizona to later acquire him in the bath they took on Starling Marte. Mejía has four viable big league pitches and throws enough strikes to start even though he lacks elegant and precise command, especially of his fastball, which too often lived middle-middle during his 2020 big league debut. He's a high-probably fifth starter. <em>(Alternate site, MLB)</em>",,"20739"
"Jon Duplantier","ARI","SP","MLB",,29,,"40",2021,"Med","26.9","6' 4""","225","R","R",2016,"Draft","ARI",686600,"Rice","Duplantier had been injury-free since college (where he dealt with shoulder problems) until 2018, when he had hamstring issues in the spring, and biceps tendinitis later in the summer. The lost innings resulted in an Arizona Fall League stint, during which Duplantier was one of the better pitching prospects in the league. Despite the biceps issue, his velocity was fine in the Fall, when he sat 93-96 and showed three good, clearly demarcated secondary pitches. Then 2019 came. Dup's stuff was not as crisp during the spring, and he was shuttled back and forth between Triple-A and the big leagues several times; he had a shoulder issue in the middle of the summer and his stuff was down again later in the year. I have nothing on him from Arizona's alt site and I'm not even sure if he pitched there. He sat 91 in his first 2021 spring start. With that kind of velo, he's more likely a fifth starter. <em>(Alternate site)</em>","mlEmgiI4CV0","19546"
"Alvin Guzman","ARI","CF","R",,30,,"40",2024,"High","19.625","6' 1""","165","R","R",2018,"J2","ARI",1850000,"Dominican Republic","There's no change here, as Guzman did not come stateside for instructs: Reports from a couple of sources who saw Guzman in the DR during the 2019 summer were concerning. They described an elite athlete with an elite frame who had no idea how to hit, both from a swing efficacy and pitch recognition standpoint. That Guzman was passed over for a late-summer promotion to the U.S. is also telling. He's too physically gifted to come off of entirely, but his first pro summer was erratic. <em>(DR Instructs)</em>","TJIq3ct8HFM","sa3008748"
"Liam Norris","ARI","SP","A",,31,,"40",2025,"High","19.8111111","6' 4""","205","L","L",2020,"Draft","ARI",800000,"Green Hope HS (NC)","The Diamondbacks have taken upper six-figure fliers on a couple high schoolers with vertically-oriented arm slots over the last two years in Avery Short and Norris, who has a low-90s fastball and a 12-6 curveball with promising depth. Norris is a softer-bodied reverse projection candidate who has heightened relief risk due to mechanical inconsistency. His longer developmental runway has me projecting him as a starter for now, but he's just as raw as lots of the older pitchers in the 35+ tier. <em>(Fall Instructional League)</em> ","aKwvefokK2U","sa3014543"
"Matt Peacock","ARI","MIRP","MLB",,32,,"40",2021,"Low","27.2722222","6' 1""","225","R","R",2017,"Draft","ARI",2500,"South Alabama","Peacock has a heavy, low-90s sinker (he was 92-94 for me in the Fall) that enabled him to generate a 68% groundball rate in 2019. His slider has a 2800 rpm spin rate and is hard at 86-89, but visual evaluations of that pitch put it closer to average. His changeup moves and tails; at times it's plus, at others it's easy to identify out of his hand due to altered release/arm speed. On one level, Peacock is a one-pitch 25-year-old, but on another, he has a dominant, grounder-inducing fastball and his secondaries have some characteristics that may just need to be refined for one or both of them to be effective. He projects as an middle reliever. <em>(Fall Instructional League)</em>",,"20339"
