Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Austin Beck","OAK","CF","A+",,11,,"40+",2021,,"21.6472222","6' 1""","200","R","R",2017,"Draft","OAK",,"North Davidson HS (NC)","What scouts think of Beck depends on how willing they are to view his struggles in the context of his pedigree. Remember, Beck had almost zero experience against elite high school pitching (he missed his showcase summer with a torn ACL) and was purely drafted based on the tools he showed during his senior spring. He's only had two season's worth of at-bats against pro-quality pitching, and (hopefully) he's still adjusting. To that end, his ability to identify balls and strikes remains undercooked and it has undermined his performance in spite of blaring physical gifts. He still has power and arm strength but he's swing-happy in the box, his swing is not yet geared for in-game power, and Beck is sometimes visibly frustrated, which appears to cause some of his approach issues to snowball. Again, Beck is only 21 and if you consider not only his relative inexperience but also his age (he was a 20-year-old at Hi-A in 2019 and was still nearly a league-average offensive player), there are reasons to be optimistic for late growth.","oAS3Hzfb8Jc","sa3004055"
"James Kaprielian","OAK","RHP",,,12,,"40+",2020,,"26.3666666","6' 4""","200","R","R",2015,"Draft","NYY",,"UCLA","Kap finally threw his first innings at an A's affiliate last year, making about 20 starts of three to five innings apiece, during which he threw plenty of strikes. His velocity was in the 88-91 range during Extended and then the 90-94 range during the summer. This spring, he was sitting 92-95, and while that's not where Kap's heater was at peak, it's an encouraging sign for someone whose injury track record is as long as anyone's in baseball. He missed nearly all of 2016 due to a flexor-tendon strain, blew out his UCL during 2017 spring training and needed Tommy John, then was shut back down with shoulder soreness in 2018 during rehab, and finally had more shoulder soreness early last year. So long as he has his spring velo if and when baseball returns, I think he'll be a core member of Oakland's staff in short order, possibly in multi-inning relief based on his 2019 usage.","hFv_4TVJwyE","sa658943"
"Austin Allen","OAK","C","MLB",,13,,"40+",2020,,"26.4944444","6' 2""","220","L","R",2015,"Draft","SDP",,"Florida Tech","Allen, who was acquired in exchange for non-tender candidate Jurickson Profar during the offseason, is a big, immobile defender with power. Some of his issues might be rendered moot by the eventual use of an electronic strike zone, but for now Allen’s reps need to be limited the way Evan Gattis’ were when he was seeing regular playing time, pairing him with pitchers who work in such a way that Allen’s problems are masked. With 26-man rosters coming, his presence as a third catcher, a late-inning lefty bench bat, a late-inning catcher when the A’s trail, or an occasional DH sub for Khris Davis against righties all make him immediately rosterable. He profiles as a bit player who does that sort of thing rather than an everyday catcher or first baseman.","ygdkd-KMtXE","18083"
"Jonah Heim","OAK","C","AA",,14,,"40",2020,,"25.0472222","6' 4""","220","S","R",2013,"Draft","BAL",,"Amherst HS (NY)","Heim has been around for a while now and he's always been notable because he's a good receiver despite his size, and has an unusually low strikeout rate for a switch-hitter with such long levers. The quality of his at-bats has improved over the last couple of years and he's pretty likely to play a big league role this year since Sean Murphy has had some issues staying on the field and Austin Allen isn't a good defender. He might be more valuable than a 40 FV in the short-term because he's a good framer, but if balls and strikes are soon called by tech, he's probably more of a third catcher.",,"sa737843"
"Grant Holmes","OAK","RHP",,,15,,"40",2020,,"24.3111111","6' 1""","215","R","R",2014,"Draft","LAD",,"Conway HS (SC)","Wire-to-wire shoulder issues kept Holmes off the field for nearly all of the 2018 regular season and he was handled with care in 2019, working three to five innings at a time, same as Kaprielian. Also like Kaprielian, Holmes was 90-94 last year and came into 2020 spring training with more juice, sitting 92-95 before the shut down, with his typical slider and what looked like a new cutter. Based on the health and command track record, I have Holmes projected in middle relief.","MvTNMZd4LDA","sa828669"
"Tyler Baum","OAK","RHP",,,16,,"40",2023,,"22.5","6' 0""","180","R","R",2019,"Draft","OAK",,"North Carolina","For most of his college career, Baum's stuff was not as electric as it was during his high school peak, but it ticked back up toward the end of his junior year at UNC. He was up to 96 after the draft. Baum's arm slot wanders a little bit and some times his fastball has more run than at others. His changeup has fairly consistent fading action that mirrors the best of those fastballs, but his upper-70s, two-plane curveball is the headline pitch, and flashes plus. He's on the starter/reliever line depending on how you feel about the delivery.",,"sa1054042"
"Parker Dunshee","OAK","RHP",,,17,,"40",2020,,"25.4222222","6' 1""","205","R","R",2017,"Draft","OAK",,"Wake Forest","I'm not sweating Dunshee's 5.38 Triple-A ERA. The Pacific Coast League is not a favorable environment for pitchers in general, and especially not for pitchers who take an approach like Dunshee's (which results in lots of fly balls); the Las Vegas elevation is particularly punishing. Dunshee started nibbling and gave up way more homers in Vegas than he has for his entire career. I still view him as a deceptive, strike-throwing fifth starter or swingman.","ZEfIrYUNSJY","sa873274"
"Brian Howard","OAK","RHP",,,18,,"40",2020,,"25.2194444","6' 9""","185","R","R",2017,"Draft","OAK",,"TCU","Howard was a $40,000 senior sign in the eighth round of the 2017 draft and spent half of 2018 pitching well at Double-A. His stuff is pretty generic — 89-93 with an average cutter and curveball — but Howard’s size (he’s 6-foot-9) creates a unique angle on his pitches that hitters clearly aren’t comfortable with. He also has remarkable control for a pitcher of this size. It's fifth or sixth starter stuff, which would already be a great outcome for a high-priority senior sign, and I'm inclined to round to the top of that range based on the weirdness created by Howard's height and his purported competitiveness.",,"sa918377"
"Skye Bolt","OAK","CF",,,19,,"40",2020,,"26.4972222","6' 3""","190","S","R",2015,"Draft","OAK",,"North Carolina","Bolt is somewhat injury-prone, but is otherwise a high-probability bench outfielder with some pop and speed. He's a much better hitter from the left side than the right.","0mo9PtlTjvI","17723"
"Vimael Machin","OAK","UTIL","AAA",,20,,"40",2020,,"26.8027777","5' 10""","185","L","R",2014,"Draft","CHC",,"VCU","Selected from the Cubs in the Rule 5 Draft, Machin walked more than he struck out at Double-A (he was 25 all last summer) and hit .294/.386/.403 there. He can play all four infield spots passably, and has favorable handedness. That’s a rosterable utility guy.",,"sa602488"
"Miguel Romero","OAK","RHP",,,21,,"40",2021,,"26.225","6' 2""","180","R","R",2016,"J2","OAK",,"Cuba","Romero experienced an unexpected velocity spike as a 24-year-old, his heater creeping into the 93-97 range after it was 92-94 the year before. He also drastically improved his slider, which he lacked feel for just after signing, and he now looks like a standard fastball/slider middle relief prospect in most outings, though remember that Romero also throws a knuckle changeup -- coined ""The Critter"" by Mat Latos, the only other guy I know of who throws it -- which he has de-emphasized as the slider has emerged.","hUWwQN8G2Js","sa3003109"
"Jordan Diaz","OAK","3B",,,22,,"40",2022,,"19.9194444","5' 10""","175","R","R",2016,"J2","OAK",,"Colombia","The stocky Diaz took his advanced bat-to-ball skills to Vermont and performed pretty well, slashing .264/.307/.430 while only striking out 15% of the time. There's a moderate chance he eventually has to move to first base, and he likely lacks the power for that, but if he can stay at third Diaz could end up a plus bat who makes enough contact to be a low-end regular despite modest power.",,"sa3003221"
"Jeremy Eierman","OAK","SS","A+",,23,,"40",2021,,"23.8444444","6' 1""","195","R","R",2018,"Draft","OAK",,"Missouri State","Eierman's older brother Johnny was a third round pick of the Rays in 2011 and his father, John, played A-ball for the Red Sox in the mid-90s. Jeremy was a solid prep prospect, but not the type who gets a big bonus and signs out of high school, so he ended up at Missouri State, where he had a breakout sophomore year. He was often seen by high-level decision makers during that breakout because he was playing alongside first round third baseman Jake Burger, and he had 2018 first round buzz by the end of the college postseason because scouts thought he could be a passable shortstop with all-fields power, and analytics folks liked his huge season and higher-than-you'd-expect exit velos. Then Eierman had an inconsistent summer with Team USA and his draft spring was a bit of a letdown. He plateaued, arguably had a worse statistical season, and suddenly there were doubts about his approach and ultimate defensive home. He fell to 70th overall. He made his full-season debut at Hi-A and struck out so much that he only slugged .357 even though 40% of his hits were for extra bases. He's trending down but still has power and a chance to stay on the dirt.","9udTZ2Elw6I","sa3007005"
"Jhoan Paulino","OAK","3B","R",,24,,"40",2024,,"19.0916666","6' 1""","176","R","R",2017,"J2","OAK",,"Dominican Republic","Already Paulino's size suggests he's not a long-term fit at shortstop, but he does have infield actions and arm strength and could be quite good at third, or perhaps even shoehorned at second. He won't turn 19 until later this week, and will be one of the more interesting prospects on Oakland's AZL team. For now, he simply has an intriguing combination of power and defensive profile, with very little actually in focus. His approach is immature so I consider him a high-risk prospect, but he has enough power projection to profile as a low-end regular if he can be more selective and attack pitches he can drive.",,"sa3005563"
"Kyle McCann","OAK","1B",,,25,,"40",2023,,"22.6166666","6' 2""","217","L","R",2019,"Draft","OAK",,"Georgia Tech","Pro scouts considering McCann's post-draft, sub-Mendoza line flailing at Vermont think the lack of contact he made there is an early career red flag. I've held his pre-draft evaluation here. His head does have a tendency to fly out and he'll swing through stuff in the zone, but my goodness McCann has big power. He caught at Georgia Tech and split time behind the plate and at first base after signing. The pre-draft consensus was that he'd eventually move to first.",,"sa1159677"
"Jeff Criswell","OAK","RHP",,,26,,"40",2023,,"21.3444444","6' 3""","210","R","R",2020,"Draft","OAK",,"Michigan","Mid-90s fastball in relief, 94-96, and a hard, late-breaking, upper-80s slider. Will occasionally flash a good circle change. Remains to be seen if velo will hold as a starter but early-2020 command look was that of a reliever..",,
"Marcus Smith","OAK","CF","R",,27,,"40",2024,,"19.8416666","5' 11""","190","L","L",2019,"Draft","OAK",,"Pembroke Hill HS (MO)","Smith has a promising contact/speed offensive profile enabled by his uncommon feel for all-fields, line drive contact. This is a classic tweener teenage outfield profile that's shaded a bit differently because, unlike most others, Smith is actually kinda stocky and physical-looking, which perhaps means he's less projectable. His lower half is very upright throughout his swing and he struggles to get underneath some pitches because of it. There's a path to an everyday role here, one spearheaded by contact and good center field defense, but Smith has to clear some strength/power checkpoints.",,"sa1169620"
"Drew Millas","OAK","C",,,28,,"40",2023,,"22.4972222","6' 2""","205","S","R",2019,"Draft","OAK",,"Missouri State","Millas is a good catch-and-throw backstop who had a really strong sophomore year with the bat before regressing a little bit as a junior. He has above-average bat speed when he's swinging at stuff down the middle but has to sacrifice whip for contact to get to pitches in most parts of the strike zone. ",,
"Buddy Reed","OAK","CF",,,29,,"35+",2020,,"25.2138888","6' 4""","210","S","R",2016,"Draft","SDP",,"Florida","Reed was a lightly-scouted multi-sport high school athlete in Maryland who also played hockey before he arrived at the University of Florida. Soon after he stepped on campus, scouts saw and become enamored with his enormous athletic potential. He has 70 speed and defensive ability in center field, along with a 60 arm and average raw power. As a 6-foot-4, 210 pound athletic specimen, he'll probably play forever as a fourth outfielder in the Jake Marisnick mold.","2WkuiBVaMKA","sa738683"
"Wandisson Charles","OAK","RHP",,,30,,"35+",2021,,"23.8527777","6' 6""","220","R","R",2014,"J2","OAK",,"Dominican Republic","Catch Charles on the right night and he'll show you three 55 or better pitches. Other nights, though, he'll walk three or four guys just trying to get through an inning or two of work. I have him in up/down relief right now because the control is too erratic to trust Charles as a core part of your bullpen day in and day out, but if he ever starts throwing strikes (and finds a more consistent release for his splitter), he'll be an absolute monster.",,"sa874818"
"Greg Deichmann","OAK","RF",,,31,,"35+",2021,,"25.1222222","6' 2""","190","L","R",2017,"Draft","OAK",,"LSU","Deichmann hit nearly as many home runs during his six week Fall League stint as he did during all of 2019 at Double-A Midland, where his statline may have been compromised by an injured shoulder. It was the latest of several weird injuries that have limited Deichmann's playing time each of the last three years. He was hit in the face by a pitch in 2017 and required surgery, then broke a hamate in 2018. While his performance may have been impacted by this, we're still talking about a 25-year-old corner outfielder who has struck out in excess of 30% of the time at his last couple stops, and that scares me.","27ocOVLfiqE","sa3004977"
"Alex Pantuso","OAK","RHP","A-",,32,,"35+",2022,,"24.75","6' 6""","235","R","R",2018,"Draft","OAK",,"Slippery Rock","Pantuso looked like a 31st round steal last summer. He's a leviathan small-school senior sign who was up to 98 in the AZL, and flashes a plus slider in the 83-86 range that has more length than most sliders that firm. He'll move as fast as his fastball control allows and has strong relief stuff.",,"sa3007782"
"Eric Marinez","OAK","RHP",,,33,,"35+",2020,,"24.8388888","6' 1""","210","S","R",2014,"J2","OAK",,"Dominican Republic","Mariñez was a notable infield prospect early in his career due to his hands, actions, arm strength and frame, but he never developed even viable upper-level feel for hitting, so he was moved to the mound late in 2018. He barely threw at an affiliate, and so was most widely seen during instructional league, where he was a fluid and easy 93-97, with good nascent secondary stuff. He had a strong 2019 in the mid-minors and I thought he deserved Rule 5 consideration, but he went unselected.",,"sa736686"
"Lazaro Armenteros","OAK","LF","A+",,34,,"35+",2021,,"21.1444444","6' 0""","182","R","R",2016,"J2","OAK",,"Cuba","There are scouts and front office personnel who see Lazarito's strikeout issues (he punched out 42% of the time last year) as entirely disqualifying, and clearly his ability to make contact needs to improve dramatically if he's going to be any kind of big leaguer. He still has a rare power/speed blend, though, and I think his issues have more to do with swing path than anything else,which is more fixable than, say, issues caused by pitch recognition. His cut is fairly similar to what Luis Robert's was before Robert and the White Sox made relevant adjustments to his mechanics, so I'm holding onto some optimism for Armenteros, though it has largely dwindled throughout the industry.","vc84x37Htwg","sa969091"
"Stephen Emanuels","OAK","RHP",,,35,,"35+",2024,,"21.4555555","6' 5""","215","R","R",2020,"Draft","OAK",,"Washington","EManuel has average arm strength and fringe secondary stuff but he's a well-built 6-foot-5 and has very little experience as a starter, so he might be a late-blooming college arm who fits in the back of a rotation.",,
"Luis Barrera","OAK","RF",,,36,,"35+",2020,,"24.6638888","6' 0""","205","L","L",2012,"J2","OAK",,"Dominican Republic","Barrera slugged over .500 during an injury-shortened 2019 (right shoulder surgery) at Double-A Midland, but his approach and swing path aren't really conducive to him hitting for power going forward. I have him projected as a bench outfielder, albeit an uncommonly toolsy one because of his impact speed and throwing arm.","xHm8T-1ZJIw","sa736690"
"Jose Mora","OAK","RHP",,,37,,"35+",2021,,"22.7861111","6' 3""","185","R","R",2014,"J2","OAK",,"Dominican Republic","Mora was sent back to Vermont for a second consecutive year and was moved to the bullpen, where he struck out 47 hitters in 27 innings after experiencing a little velo bump. He has a well-balanced lower half but he lacks tactile feel for release, which impacts his command. His upper body rotates in unison like a tilt-a-whirl, and his low 3/4s arm slot generates mediocre angle on his fastball but nasty, two-plane movement on his slider.","0MkhFZuO1H4","sa875839"
"Gus Varland","OAK","RHP","A+",,38,,"35+",2021,,"23.6888888","6' 1""","205","L","R",2018,"Draft","OAK",,"Concordia","Like Pantuso, Varland became known to FanGraphs after he was drafted. Thick and physical throughout the torso and thighs, Varland has a lightning-quick arm that generates mid-90s velocity at peak. His fastball has bat-missing life, and both his breaking balls have sufficient bite to avoid barrels as well, especially when they're well-located. He had Tommy John last August and will miss all of 2020.",,"sa3007779"
