Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"D'Shawn Knowles","LAA","CF","A",,11,,"40+",2023,"High","20.3861111","6' 0""","165","S","R",2017,"J2","LAA",850000,"Bahamas","Knowles has electric tools -- a plus arm, plus-plus speed, sneaky power for a guy his size -- and until 2021 has been very young for the levels at which he's played (2.5 years younger than average, per BRef), which puts his statline in better context. That's not to say Knowles' bat doesn't need polish. His left-handed swing (this system has a lot of switch-hitters) is pretty grooved and long, leaving him vulnerable on the inner third. I think he's likely to be strikeout prone from that side for good. From the right side, he might be able to do real damage. He has great feel for the zone, his swing is just limited from the left side in an important way. I have him projected as a fourth outfielder.","OQUHC-_sNFg","sa3006889"
"Jeremiah Jackson","LAA","3B","A",,12,,"40+",2022,"High","21.1916666","6' 0""","175","R","R",2018,"Draft","LAA",1194000,"St. Luke's Episcopal HS (AL)","Jackson's swing has already been tailored for extreme lift and power. He only hit 29% of his balls in play on the ground in 2019 (down from 42% the year before) and averaged a 20 degree launch angle (second highest in the org behind Trent Deveaux), which would put him among the 10 steepest swingers among qualified big leaguers. He hit 23 homers in 65 games, and while that number was inflated by the Pioneer League's hitting environment, to the naked eye, he clearly has explosive hands and big power. Scouts are unanimously scared of this swing, with one going so far as to say it's ""jacked up."" They worry the lack of contact (he ran a 33% strikeout rate last year) won't enable him to get to that power against upper-level pitching, and that as Jackson slides down the defensive spectrum (he's likely to move to third base), it might make it tough for him to profile. That he has a chance to stay at short, or on the infield at all, and hit for big game power means Jackson's got an airplane hangar's ceiling, but he's a prospect of extreme risk.","cy7v3sfh_sU","sa3007740"
"William Holmes","LAA","SP","R",,13,,"40+",2023,"High","20.4555555","6' 3""","185","R","R",2018,"Draft","LAA",700000,"Detroit Western Int'l HS (MI)","Many teams considered Holmes to be one of the, if not <em>the</em>, best on-mound athletes among high schoolers in the 2018 draft, but many of them also thought he was sushi raw as both a hurler and an outfielder, and that he would end up at the University of Tennessee. A $700,000 bonus brought him to Tempe for a summer consisting only of hitting, an approach the Angels have taken with several recent draftees. Holmes only began to emerge as a pitching-only prospect the following year, showing improved command of three good pitches late in the summer of 2019. His 2020 fall look was less consistent, but I'm inclined to toss out your worst test grade from 2020. The August of 2019 Holmes looked like a No. 4/5 starter. He remains in Extended and is likely on an innings limit.",,"sa3007744"
"Denzer Guzman","LAA","2B",,,14,,"40",2025,"Med","17.325","6' 2""","165","R","R",2021,"J2","LAA",1900000,"Dominican Republic","Guzman was the Angels' top 2021 international amateur signee and he's kept his head above water during Extended this spring while facing players who are typically a couple years older than him. He needs to get stronger and be more consistent in all facets, but Guzman shows glimpses of good middle infield defense as well as relatively advanced feel to hit. Because he's so young and lacks strength, Guzman's swing currently lacks real oomph and has a lot of length as he takes full-body cuts just to get the bat around with any kind of force. I have Guzman below the impact FV tiers because I think there's a yawning chasm between where he's at physically and where he needs to be to look like any sort of potential regular or impact player, but his skill foundation is promising.","eqwJM3quywk",
"Davis Daniel","LAA","SIRP","A+",,15,,"40",2023,"High","23.9833333","6' 1""","190","R","R",2019,"Draft","LAA",,"Auburn","Daniel was up to 96 (sitting 90-94) at Auburn and had a very pretty 12-to-6 curveball, but he blew out early during his draft spring and needed TJ in April of 2019. His velocity isn't all the way back coming out of surgery but he's still missing bats, he can really spin the baseball, and teams have asked the Angels about him in trades. Even though he's already 24, Daniel's 40-man timeline is still favorable and presents teams with a lot of flexibility. If we assume a bullpen move means Daniel sits closer to the mid-90s, he's going to have two impact pitches that play in relief. Because the 40-man runway is so long, it makes sense to develop him as a starter to see if a third pitch develops and if Daniel can shake off command-related rust.",,"sa3015037"
"Alejandro Hidalgo","LAA","SP",,,16,,"40",2024,"High","18.0361111","6' 1""","160","R","R",2019,"J2","LAA",,"Venezuela","Hidalgo sits 93-94, flashes plus curveballs, and works to his arm side with an upper-80s changeup. His changeup command is advanced but the action on the pitch is not great right now. He tries to work them under the hands of righty batters but they're hit hard even though Hidalgo hits his spot. His curveball has depth and bite, and it's often plus. Hidalgo's frame (well-composed but not especially projectable), delivery (a head whack and more general stiffness), and fastball command pull the profile toward relief. Hidalgo is on par with the sort of high school arms who get $1 million bonuses in the draft, with a bevy of solid components but without the sort of premium athleticism or projection that portend potential impact growth.",,
"Hector Yan","LAA","MIRP","A+",,17,,"40",2023,"High","22.1083333","5' 11""","180","L","L",2016,"J2","LAA",80000,"Dominican Republic","Yan's velo has regressed and he now has 40-grade arm strength after he was up to 96 in 2019 and struck out so many hitters that the Angels felt they needed to put him on the 40-man. In the past I've compared him to a mirror image of Freddy Peralta, a long-armed side-armer with a cross-bodied delivery, except left-handed rather than right. His fastball dominates lefties because it's being released so far behind their heads that they struggle to see the ball, while it has weird angle in on the hands of righties, making at-bats against Yan awkward for them as well. The rest of the repertoire isn't great. Yan's slider lives almost entirely off of his arm slot and really only works against left-handed hitters, and he doesn't throw his changeup with conviction yet. That his velo has regressed is a real problem since he needs to feast off his fastball to succeed. Yan worked as a starter early in 2021 but I think a bullpen move is coming both because he's struggling and because that's his likely long-term destination. He'd be an interesting buy-low guy for teams looking to balance rental deals with the Angels since his 40-man occupancy is a dead weight for the Halos to carry right now.","EboHSr3UyHU","sa917194"
"Orlando Martinez","LAA","LF","AA",,18,,"40",2022,"Low","23.3","6' 0""","185","L","L",2017,"J2","LAA",250000,"Cuba","Signed out of Cuba at 19, Martinez hit .280/.337/.433 in two pro seasons, though the bulk of that was in the Pioneer and Cal Leagues. He has a balanced and well-timed cut, above-average bat control (though he sometimes sacrifices contact quality), and average raw power. The physical tools are modest, short of a corner regular, but I think there's enough here for Martinez to have some kind of big league utility, maybe in a corner platoon. ",,"sa3006664"
"Packy Naughton","LAA","MIRP","AAA",,19,,"40",2021,"Low","25.1361111","6' 2""","195","R","L",2017,"Draft","CIN",137500,"Virginia Tech","After he was sitting in the mid-80s in the time surrounding the 2020 shutdown, Naughton’s velocity has rebounded and he’s once again living in the 90-92 range with his tailing fastball. He’s another lefty of the east/west variety, relying on some mechanical funk, working his tailing fastball to both corners, and mixing in three secondary pitches. While Naughton locates his slider to his glove side very consistently, the same way a lot of over-achieving, soft-tossing lefties do, many of them have been a little too far away from the zone to be competitive and the pitch is average on its own. The same is true of his changeup. Naughton’s changeup execution is less consistent than is typical for pitchers who throw this hard but still end up as successful back-of-the-rotation types. He’s looking more like a depth starter or multi-inning reliever than a true No. 5 at this point, but it’s good to see that his velocity has bounced back and that he’s pounding the strike zone like usual.",,"sa913120"
"Livan Soto","LAA","SS","A+",,20,,"40",2022,"Low","20.9527777","6' 0""","170","L","R",2017,"J2","LAA",0,"Venezuela","The 2021 season will already be Soto's fifth in pro ball and he's still just 20-years-old as of list publication. He has finally started to fill out and is going to hit many more home runs in 2021 than he has throughout the rest of his career combined. Soto plays hard, takes good at-bats, and he's hard to strike out (he had a measly 7% swinging strike rate in 2019). While his lack of power makes it almost impossible for him to be a regular, he does have speed, defensive versatility, advantageous handedness, terrific on-field makeup, and, again, is still only 20. He projects as a bench stalwart and situational player. ","0hR-tE7cLSo","sa3004264"
"Werner Blakely","LAA","3B",,,21,,"40",2025,"High","19.2888888","6' 3""","180","L","R",2020,"Draft","LAA",900000,"Southfield HS (MI)","The ultra-lanky Blakely took just shy of $1 million to eschew a commitment to Auburn. He's a relatively raw, long-levered SS/3B from Michigan who is likely to spend all of 2021 in the AZL and then finish up at instructs, which for the last few years has meant Diablo intrasquads for the Halo kids. He's a smooth, loose, lefty-hitting shortstop with a gigantic frame. He has good defensive hands and feet but his internal clock wasn't calibrated for the pace of summer showcase ball, and he's put forth a mixed defensive performance this spring. He's likely a long-term third base fit but he has the tools to be plus there with experience. It doesn't always look pretty but I've seen Blakely make mid-flight adjustments to breaking balls during Extended. He's a project to be sure, but he's talented.",,"sa3014502"
"Aaron Hernandez","LAA","SIRP","AA",,22,,"40",2021,"Med","24.5083333","6' 2""","175","R","R",2018,"Draft","LAA",547500,"Texas A&M Corpus Christi","Hernandez has good secondary stuff but his control is raw for a 24-year-old, and he hasn't been able to make up the reps he missed in college (he made just 19 starts in three years of college and as of publication, 19 starts in three years of pro ball) due to a 2019 injury and, you know, the pandemic. He probably also needs a bit of a velo boost (he averaged about 92 in 2019), which I think he has a shot to find in one-inning bursts. He's a 40-man candidate this offseason and I hope they 'pen Hernandez at some point late in the year just to see what happens to his arm strength if they do.",,"sa3008599"
"Sadrac Franco","LAA","SIRP","R",,23,,"40",2023,"High","21.0027777","6' 0""","175","R","R",2017,"J2","LAA",50000,"Panama","Franco's velocity spiked in 2019 -- he was 90-94 in '18, then 93-96 and touching 97 in '19 -- and he'd flash a plus breaking ball. He arrived for 2021 camp looking considerably heavier and did not break with an affiliate, remaining back in Extended at age 21. When in tip-top shape, Franco looks like a fastball/curveball power reliever.",,"sa3005073"
"Jose Salvador","LAA","SIRP","A",,24,,"35+",2022,"High","21.7055555","6' 2""","170","L","L",2017,"J2","CIN",55000,"Dominican Republic","Salvador came over from Cincinnati as the Player To Be Named in last year’s Brian Goodwin deadline deal. He posted big strikeout totals in the very low minors as a starter in 2018 and ’19 even though he only sits about 89-92 because his extreme vertical arm slot creates that coveted backspin and cut/rise shape on his fastball. It also helps create depth on Salvador’s curveball. Even though he’s dominated rookie ball as a starter, his delivery (which makes the spinal tilt in Michael Wacha’s old delivery look generic) will likely push him toward the bullpen. I texted a source who said Salvador’s stuff wasn't any different this spring than it was in 2019, which means the velo spike that would solidify him as a more impactful power relief prospect hasn't arrived after the layoff.",,"sa3006482"
"Connor Higgins","LAA","SIRP","AA",,25,,"35+",2022,"Med","24.8722222","6' 5""","240","R","L",2018,"Draft","LAA",50000,"Arizona State","Higgins' stuff was up and down in college, peaking in the upper-90s during his underclass stint in the Alaskan Summer League. Arizona State didn't have a pitching coach (seriously) for part of his college tenure and Higgins might only now be thriving in a more stable developmental environment. He's a vertical slot lefty relief prospect who brings mid-90s velo and a hard slider. This is a big year for him, as he's a 40-man candidate in the upcoming offseason.",,"sa3006808"
"Gabriel Tapia","LAA","SP","R",,26,,"35+",2024,"High","19.0416666","6' 1""","160","R","R",2018,"J2","ARI",10000,"Venezuela","Tapia looked great as a still 17-year-old during 2019 fall intrasquads, sitting in the low-90s with really advanced changeup feel and a shapely breaking ball. Physically, he's the same now as he was then, a well-composed 6-foot-1 with room for more mass and strength. Tapia's arm action now resembles Shane Bieber's but his feel to pitch with this delivery is still pretty raw, and lots of fastballs sail on him. His mid-70s curveball is better now than it was late in 2019 but Tapia's stamina wanes later in outings and his stuff and command become less crisp. This is still a good developmental arm, just not one that made any sort of leap during the off year.",,"sa3009779"
"Kean Wong","LAA","2B","MLB",,27,,"35+",2020,"Low","26.1333333","5' 11""","190","L","R",2013,"Draft","TBR",400000,"Waiakea HS (HI)","Even though he's performed in the upper-levels of the minors for years, Wong has bounced around waivers. First a 40-man casualty of Tampa Bay and the Angels before landing in San Francisco, and now back with Los Angeles, Wong's versatility, speed, and contact ability from the left side fit like a glove in a low-impact bench role.",,"15994"
"Oliver Ortega","LAA","SIRP","AA",,28,,"35+",2022,"Med","24.675","6' 0""","165","R","R",2014,"J2","LAA",10000,"Dominican Republic","Ortega had a breakout 2019, striking out 121 hitters in 94 innings at High-A Inland Empire before finishing his year with five rough starts at Double-A. Most of those strikeouts were accrued via Ortega's mid-90s fastball, which lives in the top of the strike zone, and a low-80s vertical curveball. Ortega doesn't repeat his delivery consistently and I have him projected in up/down relief.",,"sa872800"
"Gerardo Reyes","LAA","SIRP","AAA",,29,,"35+",2022,"Med","28.0611111","5' 11""","160","R","R",2013,"Draft","TBR",1000,"Galveston JC (TX)","Texas-Brownsville shuttered their baseball program before Reyes was able to take the field for them, and he ended up transferring to Galveston College. He spent his sophomore year at Galveston injured, then went undrafted as a junior. He was discovered by the Rays at a workout near the U.S./Mexico border and later signed, then was traded to San Diego as part of the Wil Myers blockbuster, then dealt again to the Angels for Jason Castro. He's a low-slot bullpen slinger with a tailing, upper-90s fastball, and his arm slot creates issues for righties. He needs to refine command of his breaking ball to better deal with lefties, but just on arm strength and fastball movement, he'll likely continue to see big league time in an up-down capacity once he returns from his early 2021 Tommy John.","UMz6OxEKTlQ","16306"
"Trent Deveaux","LAA","CF","R",,30,,"35+",2023,"High","21.0861111","6' 2""","160","R","R",2017,"J2","LAA",1200000,"Bahamas","Deveaux has yet to develop a modicum of feel to hit and he's undergone yet another swing change, the latest of about a half-dozen he and the Angels have tried. At this point it looks likely that he won't hit enough to be anything even though he checks an awful lot of boxes from a tools and body standpoint. At one point a plus-plus runner with power projection, Deveaux needs to perform on paper soon.","9bBhjY3rDxk","sa3006885"
"Robinson Pina","LAA","SIRP","A",,31,,"35+",2022,"Med","22.525","6' 4""","180","R","R",2016,"J2","LAA",50000,"Dominican Republic","Pina moved from the bullpen to the rotation in 2019 and struck out 146 hitters in 108 innings despite pitching with diminished velocity in the starting role. He has a prototypical 6-foot-4 frame and generates nearly seven and a half feet of extension down the mound, which helps that fastball get in hitters' kitchens. He has both breaking ball consistency issues (though it flashes plus) and mechanical consistency concerns, so I have him projected in relief, where I think the fastball will live in the mid-90s. From a strike-throwing standpoint, he's off to a really rough start in 2021.",,"sa3003123"
"Jose Bonilla","LAA","3B","A",,32,,"35+",2024,"High","19.175","6' 0""","185","R","R",2018,"J2","LAA",600000,"Dominican Republic","Bonilla is striking out a lot early in 2021, but he's only 19 and part of the reason he was even sent to an affiliate is because he's one of the more advanced teenagers in the system. Bonilla has a relatively mature build for a 19-year-old, which is why I've got him projected to third base rather than short, where I have seen him play most often. Bonilla made pretty consistent contact throughout 2019 and looked like he had a shot to profile with a balanced combination of contact, on-base ability, and modest pop. He's swinging with more ferocity this year than in 2019 and has struggled to make the leap from the '19 AZL to full-season ball in this season, but I think it's too early to slide him due to performance. ",,"sa3011404"
