Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Cody Bolton","PIT","RHP",,,11,,"45",2021,,"22.0694444","6' 3""","185","R","R",2017,"Draft","PIT",300000,"Tracy HS (CA)","Bolton had a strong start to his 2018 season before he was shut down in July with a shoulder issue and didn't pitch for the rest of the summer. While a groin injury interrupted an otherwise healthy 2019, his stuff was wholly intact when he pitched, and his velocity was actually up a tick from the year before. Healthy Bolton touches 97 and will show you a plus slider and average changeup. He sat 86-90 as a rising high school senior but has since altered the timing of his arm swing for the better, and the resulting velo is fairly new, which makes Bolton's cogent strike-throwing more impressive. Because his delivery is somewhat grotesque and Bolton has had a shoulder problem, there's apprehension about his health, but he has 50 FV stuff and could reach the big leagues in the next 12 to 18 months.",,"sa3004975"
"Ji-Hwan Bae","PIT","SS",,,12,,"45",2023,,"20.9666666","6' 1""","170","L","R",2017,"J2","PIT",1250000,"South Korea","Bae's teenage years were quite tumultuous off the field. He was wrapped up in the Braves' international indiscretions and had his deal with the club voided by MLB. (The <em>New York Times</em> reported that although Bae had agreed to sign for $300,000, the Braves planned to pay him an additional $600,000 by reallocating money promised to other signees to him.) Because he had skipped the KBO's draft to sign with an MLB team, the KBO barred him from signing with any South Korean pro team for two years. When he hit the market again, Bae signed with Pittsburgh for $1.25 million. He was found guilty of and later suspended for assaulting his former girlfriend in an incident that occurred on New Year's Eve 2017. After the suspension and a treatment/education program, Bae returned to the field and was skipped over two levels and sent to full-season ball at age 19, where he hit .323/.403/.430. 
His domestic assault conviction impacts how teams (and people, in general) view, value, and interact with him, but purely on talent, some clubs think he belonged on my top 100 list. Bae's arm may prevent him from playing shortstop, but if that's the case he'll still fit at second base and he has the speed to play center field. It's possible his lack of power hurts his on-base skills as he climbs the minors and pitchers attack him without fear of him doing extra-base damage (he has no minor league home runs yet), but Bae's gotten stronger, his exit velos took a leap last year, and he has premium rotational ability. He should develop enough thump to keep pitchers honest and become a table-setting regular at second or in center field.",,"sa3006895"
"Rodolfo Castro","PIT","2B",,,13,,"45",2021,,"21.1472222","6' 0""","200","S","R",2015,"J2","PIT",150000,"Dominican Republic","Switch-hitting middle infielders with power are very rare, and while Castro's approach makes him a volatile prospect (and may also make him a frustrating, low-OBP big leaguer), his pop and defensive fit give some real ceiling. Castro has a good chance to add strength as he ages without compromising his ability to play second base. His hitting hands are explosive but still pretty uncoordinated, especially from the left side of the plate, though that's pretty common for switch-hitters this age. Even though it doesn't always look pretty, Castro's batted ball results indicate he actually has good feel for consistently hitting the ball hard (43% of his balls in play were hit at 95 mph or above, a 60 on the scale) and in the air. He'll probably be a low-OBP hitter so he needs to out-slug that deficiency, but he has a chance to do that.",,"sa917362"
"Carmen Mlodzinski","PIT","RHP",,,14,,"40+",2023,,"21.4027777","6' 2""","230","R","R",2020,"Draft","PIT",,"South Carolina","Mlodzinski missed almost the entire 2019 season due to a broken foot then blew up on the Cape where he was into the mid-90's with an two above average breaking balls. He was 95-98 with bat-missing life early in outings and a 88-91 cutter/slider is his most-used secondary. He got lit up early in 2020, his slider wasn't as crisp, his fastball very liftable. His start to 2020 scared me enough that I rounded his FV down even though he was great on the Cape, where he looked like a mid-rotation starter, someone who'd go in the middle of round one. ",,
"Nick Mears","PIT","RHP",,,15,,"40+",2020,,"23.7694444","6' 4""","185","R","R",2018,"Draft","PIT",,"Sacramento JC (CA)","Discovered in the Northwoods League after he slipped under draft radars for various reasons (including an early-career TJ), Mears was signed as an undrafted free agent and a year later, has reached the upper levels of the minors. He throws really, really hard, has a vertical slot that creates carry at the top of the zone, and though his curveball lacks huge depth, it does play well with the heater due to its vertical shape. 
Because of when he signed, Mears doesn't need to be added to the 40-man for a couple of years, and the rebuilding Pirates have incentive to slow-play this one. But Mears' stuff is probably ready right now, and I think he has a shot to be a high-leverage option. ",,"sa3008594"
"Cal Mitchell","PIT","RF","A+",,16,,"40+",2022,,"21.35","6' 0""","190","L","L",2017,"Draft","PIT",1300000,"Rancho Bernardo HS (CA)","Mitchell owns one of the prettiest swings in pro baseball, a Griffey-esque lefty uppercut stroke that enables him to leverage pitches toward the bottom of the strike zone. The lift in Mitchell's cut enabled him to golf out 15 homers in the pitcher-friendly Florida State League even though Mitchell doesn't have much raw power right now. His frame isn't very big and it's unlikely he'll ever grow into impact pop, but whatever power Mitchell ends up with, it's a fair bet he'll get to it in games because of his feel for lift. His swing-happy approach is a bit of a problem. Above-average feel for contact has enabled it to this point, but the way his peripherals moved last year is somewhat concerning. Either the raw power or patience need to take a leap, but if one of them does, Mitchell has a good shot to be an every day player.","yal8ZxNmuHI","sa3004258"
"Sammy Siani","PIT","CF","R",,17,,"40+",2024,,"19.5833333","5' 11""","175","L","L",2019,"Draft","PIT",2000000,"William Penn Charter HS (PA)","Siani is the younger brother of Reds prospect Mike Siani, and while Mike's speed and defensive instincts made him a million dollar prep hitter, Sammy has more of a shot to hit for power. His hands work in a short little loop that creates lift without also creating length. From a tools and body standpoint, Siani has some tweener traits similar to eventual college outfielders Daniel Cabrera, Adam Haseley, and Dominic Fletcher when they were preps. Most of their tools live at or near average and they don't have obviously projectable builds -- they're simply well-rounded players and good athletes who tend to perform in high school games. 
There could be give (power) and take (speed) that pushes Siani to left field, or he may end up with a lighter hitting center field profile. You're just betting on the swing foundation and athleticism here. Siani's exit velos look really scary but he has generated very little data on that end, so little that the sample probably isn't relevant.",,"sa3010704"
"Mason Martin","PIT","1B",,,18,,"40+",2022,,"21.1166666","6' 0""","205","L","R",2017,"Draft","PIT",350000,"Southridge HS (WA)","Martin hit 35 dingers in 2019 and while his strikeout rates are indeed concerning, his blend of raw power and selectivity is potent, and quite impressive for a hitter his age at his level. Martin hits the ball very hard and hits it in the air regularly. The threat of his power is going to force pitchers to work carefully when he's in the box, which I think gives his walk rate (career 14%) a good chance to hold water as he climbs the minors. Typically, first base-only profiles, even ones I like, with any sort of blemish get relegated to the 40 FV tier, but Martin's premium raw power, the lift in his swing, and his approach make me more bullish about him profiling as a three true outcomes first baseman than most players with similarly-shaped skillsets.",,"sa3004885"
"Rodolfo Nolasco","PIT","OF","R",,19,,"40+",2023,,"18.8083333","6' 1""","175","R","R",2018,"J2","PIT",235000,"Dominican Republic","Many of the international prospects Pittsburgh has signed over the last two years have become of interest to opposing teams, and this is especially true of Nolasco, who has quickly added mass to his frame (his shoulders are huge, as if he's got cantaloupe halves perched on either side of his neck) and grown into considerable power. His swing is not presently geared for the kind of in-game power you hope for based on Nolasco's raw juice, but the barrel feel and ball/strike recognition are fairly advanced for a player this age. Corner outfield profiles are tough but the early indicators here are strong.",,"sa3008907"
"Santiago Florez","PIT","RHP","R",,20,,"40+",2021,,"20.1805555","6' 5""","222","R","R",2016,"J2","PIT",150000,"Colombia","His delivery is a little bit clunky, but after experiencing a significant velocity spike last year Florez now has better stuff at a younger age than most of the other prospects in this system. His fastball has grown from the 88-92 range to the 92-95 band in about a year and it has other characteristics that enable it to play in the strike zone. His breaking ball, which has always had length, now has more power and velocity as well. He has some nascent feel for creating sinking movement on a changeup, but he doesn't often locate it competitively right now. That's true for most of his offerings at the moment and there's an awful lot of relief risk here, but the notion that Florez might throw even harder in short bursts combined with a shot to have three major league-quality offerings means that even if he ends up in relief, he could be dominant. His pitch grades assume bullpen projection. Florez is Rule 5 eligible at the end of 2020, which I think increases his chances of being 'penned and pushed quickly.",,"sa3003026"
"Travis MacGregor","PIT","RHP","A",,21,,"40",2021,,"22.7472222","6' 3""","180","R","R",2016,"Draft","PIT",950000,"East Lake HS (FL)","The timing of MacGregor's 2018 Tommy John meant he missed all of 2019 regular season play and was limited to throwing in sim games on the Pirates' complex in the fall. His velocity spiked late during his high school career and the Pirates jumped on him earlier in the draft than he was expected to go; he was only sitting 90-91 and topping out at 94 at the time. Before the elbow went, he was 90-94, touching 97, and locating a quality breaking ball. He has mid-rotation upside if his stuff comes back after surgery.",,"sa917950"
"Kevin Kramer","PIT","2B","MLB",,22,,"40",2020,,"26.7805555","6' 1""","190","L","R",2015,"Draft","PIT",850000,"UCLA","After he tore through the minors, hitting at every stop, Kramer has now had two bad September cups of coffee and didn't have a great 2019 at Triple-A Indianapolis. He did, however, begin to branch out defensively and see reps in the outfield. I still like him as a versatile lefty bench bat.","mEWsCbw_yyo","17689"
"Nick Garcia","PIT","RHP",,,23,,"40",2024,,"21.2333333","6' 3""","210","L","R",2020,"Draft","PIT",,"Chapman","Was up to 98 last Fall, sat 92-94 early in 2020 season. Secondaries (mid-80s slider, occasional curveball and change) all flash average but are often 40/45.",,
"Michael Burrows","PIT","RHP","A-",,24,,"40",2022,,"20.6833333","6' 2""","183","R","R",2018,"Draft","PIT",500000,"Waterford HS (CT)","Burrows is a spin rate monster. He has a medium build but is already throwing pretty hard and might throw harder in a relief role, which is what I think is most likely. The variance on the command portion here is a little higher considering how new this arm strength is (Burrows was sitting in the mid-80s during parts of his high school senior season) and while a couple of the prospects behind him on this list have a better chance of starting, he has a better chance to be anything at all because of how good his stuff is right now.",,"sa3008517"
"Jared Jones","PIT","RHP",,,25,,"40",2025,,"18.9388888","6' 2""","175","R","R",2020,"Draft","PIT",,"La Mirada HS","Jones is an electric arm and athlete, into the upper-90s with a hammer since his sophomore year of high school. He lacks what is traditionally considered ideal size, but more concerningly has really struggled to throw strikes at big events for the last several years. I have him projected in relief only, and he needs to throw more consistent strikes to just be that, but he does have backend bullpen stuff if he can.",,
"Jared Triolo","PIT","3B","A-",,26,,"40",2023,,"22.4333333","6' 3""","212","R","R",2019,"Draft","PIT",870700,"Houston","Triolo hit .317/.406/.447 in college and those numbers include a relatively punchless freshman season. He didn't hit for power with wood on Cape Cod, nor did he last summer in the Penn League, but his exit velos are above big league average. Triolo has a pretty simple swing. His front foot is down early, he's short to the ball, and at times he opens his front side up too much and gets beaten by breaking balls down. At third base the very average hit/power combo is a tough profile, but Triolo is a very good defender there, and that will help. He saw some reps at shortstop last summer and may get some at second base this year. He profiles as a multi-positional infield utility guy, much like Kramer, who is several levels ahead of Triolo.",,"sa3010272"
"Steven Jennings","PIT","RHP","A",,27,,"40",2022,,"21.6694444","6' 2""","175","R","R",2017,"Draft","PIT",1900000,"DeKalb HS (TN)","How much velocity can we still hope for Jennings to grow into? He's 21 now and isn't especially projectable, but he has had non-arm injuries (an ACL tear in high school, a broken rib) that have cost him reps and compromised his physicality for long stretches. He can still really spin it and his fastball, which was in the 88-92 range last year, has other traits that give it some room to breath at lesser speeds. There's a small chance more velo arrives, but I'm more inclined to project Jennings as a strike-throwing fifth starter who relies on his secondary stuff quite often.",,"sa3004812"
"Braxton Ashcraft","PIT","RHP","A-",,28,,"40",2023,,"20.775","6' 5""","195","L","R",2018,"Draft","PIT",1400000,"Robinson HS (TX)","A two-sport star in high school, Ashcraft kind of got lost amid the many talented prep arms in the 2018 class, but he was in the second tier, wire-to-wire, for the clubs that emphasize athleticism and projection. The Pirates need to find a way to get his fastball to play better than it did last year when it barely induced any swings and misses despite perfectly serviceable velo for the Penn League. Ashcraft remains a premium body/athleticism projection prospect with arm strength, but now that we have some pitch data, it seems that the developmental gap between where Ashcraft is and where he needs to be to be a viable big league arm is pretty wide.","7afqKX8xrHQ","sa3008470"
"JT Brubaker","PIT","RHP",,,29,,"40",2020,,"26.6583333","6' 4""","175","R","R",2015,"Draft","PIT",200000,"Akron","Brubaker had been remarkably durable up until a forearm strain interrupted, then ultimately ended, his 2019 season. His fastball was predictably down a tick from the prior season, when he was the Pirates Minor League Pitcher of the Year after posting a 2.81 ERA over 28 Double- and Triple-A starts. His relatively new curveball is his best secondary pitch and it pairs with a hard slider in the 88-90 mph range. Brubaker's fastball doesn't have bat-missing life or ride, but he knows how to attack hitters with his two breaking balls and should fit in the back of a rotation or in a relief role. His health may dictate which.",,"sa875176"
"Nick Burdi","PIT","RHP","MLB",,30,,"40",2020,,"27.4861111","6' 5""","220","R","R",2014,"Draft","MIN",1220000,"Louisville","Burdi's injury history (a Tommy John and surgery for thoracic outlet syndrome) is a concern, but he's touching 100 mph again, and his lower half is now more involved in his delivery. He'd be in the 40+ tier with Mears if not for his injury rap and age.","a4s7JnQDc9k","16074"
"Jack Herman","PIT","RF","A",,31,,"40",2023,,"20.7888888","6' 0""","190","R","R",2018,"Draft","PIT",50000,"Eastern HS (NJ)","Herman skipped a couple of levels and kept his head above water at Greensboro in his first full pro season, striking out a lot (he was a 30th rounder out of a New Jersey high school the year before) while hitting for power. His stroke is comically simple and it's amazing how he's able to rotate and generate lift and power with such minimal activity before his hands fire. It's going to be a tough right field profile and some hit tool questions will eventually need to be answered, but the raw and game power look like they're going to clear the right field bar if Mr. Herman hits.",,"sa3007877"
"Blake Cederlind","PIT","RHP",,,32,,"40",2020,,"24.5277777","6' 4""","215","R","R",2016,"Draft","PIT",285000,"Merced JC (CA)","Though he'll occasionally show you an above-average changeup and slider, Cederlind's bread and butter is his upper-90s sinker. He's going to work off of that pitch about 70% of the time en route to a middle-relief role. I think he'll be more of a groundball reliever, like Scott Alexander or Jared Hughes, than one who misses bats.",,"sa875318"
"Lolo Sanchez","PIT","CF","A+",,33,,"40",2021,,"21.225","6' 0""","150","R","R",2015,"J2","PIT",450000,"Dominican Republic","Lolo is really tough to evaluate. His swing has changed several times, his 2019 Low-A numbers (he slugged .450) are wholly unsupported by his TrackMan data (82 mph exit velos, a 30 on the scale), and we didn't see him play much center field after he was promoted to Bradenton because of Travis Swaggerty's presence. Some of his poor performance there, and historically, needs to be considered with his age (20, young for every level he's played at) in mind. The pull-heavy approach here doesn't make sense given the speed and contact rates but I still like that Sanchez is as fast as he is and has displayed precocious feel for the barrel. I think the outcome here is probably that of a bench outfielder but my degree of confidence is lower because Lolo's development to this point has been so strange.",,"sa917767"
"Yerry De Los Santos","PIT","RHP",,,34,,"40",2021,,"22.5888888","6' 0""","160","R","R",2014,"J2","PIT",100000,"Dominican Republic","Injuries (including a TJ) limited De Los Santos to just 27 innings over a three-year span, and 2019 was his first healthy, full season since 2015. In 2019 he was back, throwing hard, and has a typical middle relief fastball/slider combination. He probably could have used a promotion last year, but keeping De Los Santos at Low-A at his age perhaps successfully hid him from model-driven teams with a Rule 5 spot. Now the Pirates have to hit the gas on his assignment to stress test his stuff for a 40-man addition in the fall.",,"sa873562"
"Jason Martin","PIT","RF",,,35,,"40",2020,,"24.8583333","5' 11""","190","L","R",2013,"Draft","HOU",160000,"Orange Lutheran HS (CA)","Since a 2016 swing change increased the angle in his swing, Martin had performed at every level until reaching Triple-A in 2018. He's a tweener defensive outfielder with a collection of average tools, and he profiles in a bench/platoon role.",,"16429"
"Alexander Mojica","PIT","1B","R",,36,,"35+",2023,,"17.95","6' 1""","225","R","R",2018,"J2","PIT",350000,"Dominican Republic","He posted bonkers DSL numbers (.351/.468/.580) but, like Cardinals prospect Malcom Nunez before him, Mojica is a husky power hitter who is bigger and stronger than just about everyone he played with in the DSL. He is currently playing third base but profiles as 1B/DH long term. He's a prospect -- his well-balanced leg kick looks a lot like Andrew Vaughn's, his hands are fast and powerful, his peripherals are strong -- but it's very hard to profile at first.",,"sa3008889"
"Cristopher Cruz","PIT","RHP",,,37,,"35+",2025,,"17.5222222","6' 2""","170","R","R",2019,"J2","PIT",850000,"Dominican Republic","His delivery is pretty rough around the edges (and, as a result, so is his control) but Cruz is a very young, very projectable righty who can spin a breaking ball. He has a longer arm swing and lower arm slot, both of which may be altered in pro ball.","JVjUp412gBU",
"Matt Gorski","PIT","RF","A-",,38,,"35+",2023,,"22.5611111","6' 4""","195","R","R",2019,"Draft","PIT",1000000,"Indiana","Gorski runs well and has a long, projectable frame (atypical of college prospects from the Midwest). He hit for power during his final two years at Indiana but his swing, which includes an arm bar and flat bat path, probably need a tweak for him to do it in pro ball. He's a rare college developmental project with some late-bloomer traits in the body and a mid-tier baseball school background.",,"sa3010399"
"Juan Jerez","PIT","2B","R",,39,,"35+",2023,,"18.6277777","6' 0""","160","R","R",2018,"J2","PIT",380000,"Dominican Republic","Jerez is a compact young infielder with advanced feel to hit. Both he and Luis Tejeda are bigger teenage infielders who might end up as shift-aided 2B/3B with power, or they might remain medium build players with more defensive range, which will put more pressure on them hitting for contact. They both hit the ball hard for players their age, though they're also a little more physical than most of their DSL peers. Jerez is the more athletic defensive player and is hitting the ball harder right now.",,"sa3008892"
"Luis Tejeda","PIT","3B","R",,40,,"35+",2023,,"17.8833333","6' 0""","170","R","R",2018,"J2","PIT",475000,"Dominican Republic","Tejeda is a strong, square-shouldered teenage infielder who may grow into sizable power. He's a slower-twitch athlete but is loose and rotates gracefully, giving him more power potential than his semi-mature frame might indicate.",,"sa3008913"
"Wilkin Ramos","PIT","RHP",,,41,,"35+",2022,,"19.7055555","6' 5""","165","R","R",2017,"J2","OAK",300000,"Dominican Republic","In his fall Instructional League outings with Oakland, before he was traded to Pittsburgh for Tanner Anderson, the Gumby-like Ramos was sitting in the 87-89 range with some curveball feel, entirely a frame-based lottery ticket. He threw just 12 innings for Pittsburgh last year because of elbow soreness, but during those 12 innings he was sitting in the low-90s and touching 95. If healthy, he's a 2020 breakout candidate.","Y7Fa2Ml294E",
"Yordi Rosario","PIT","RHP","-1",,42,,"35+",2023,,"21.4555555","6' 2""","185","R","R",2015,"J2","CHW",,"Dominican Republic","Rosario was acquired for Iván Nova during the 2019 Winter Meetings. He's an advanced strike-thrower with a fastball in the 88-93 range and an average curveball, both of which could improve as Rosario grows into his body. Realistically he profiles as a future No. 4/5 starter.","eYPqPf9hQpM","sa919881"
"Juan Pie","PIT","RF","-1",,43,,"35+",2023,,"19.2861111","6' 2""","170","L","L",2017,"J2","PIT",500000,"Dominican Republic","The free-spirited Pie spent 2019 in the GCL where he took a lot of wild swings and didn't perform as well as he did in his 2018 pro debut. He remains a traditional right field body/power projection lottery ticket.","rWlW72udRo4","sa3005531"
"Andy Maldonado","PIT","RHP","R",,44,,"35+",2023,,"17.9805555","6' 4""","195","R","R",2018,"J2","PIT",170000,"Dominican Republic","Maldonado will serve a 72-game suspension for testing positive for Stanozolol last year, so he'll barely pitch in 2020. He didn't turn 17 until last July and, at a broad-shouldered 6-foot-4, was already sitting 89-93. Obviously the drug suspension lends doubt to the arm strength.",,"sa3009607"
"Sergio Campana","PIT","CF","R",,45,,"35+",2023,,"18.2916666","6' 1""","160","R","R",2018,"J2","PIT",500000,,"Campana is an 80-grade runner with a frame and crude feel for contact. His speed gives him a shot to be a special center field defender and it's possible that his frame fills out and gives Campana the requisite physicality to generate hard contact.",,"sa3009834"
"Osvaldo Gavilan","PIT","CF","R",,46,,"35+",2023,,"18.7611111","5' 10""","170","L","L",2018,"J2","PIT",700000,"Dominican Republic","Gavilan was the Pirates' top July 2 signee from 2018 at $700,000. He's an average runner (he ran a 7.1 60-yard-dash in workouts) with good instincts in center field, and he'll stay there if he speeds up as he matures as an athlete. His current swing is somewhat long but again, Gavilan has advanced feel to hit, enough to compensate for his mechanical maladies right now.",,"sa3008873"
