Name,Org,Pos,Current Level,Top 100,Org Rk,Trend,FV,ETA,Risk,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,playerId
"Franklyn Kilome","NYM","RHP",,,11,,"40+",2020,,"25.0166666","6' 6""","215","R","R",2012,"J2","PHI",40000,"Dominican Republic","Tommy John surgery late in the fall of 2018 meant Kilome didn't pitch at all last year, though he was throwing with effort in the bullpen late in September. He has shown a starter's mix of pitches, especially during his brief time with the Mets (he was acquired from Philly for Asdrúbal Cabrera ahead of the 2018 deadline) when his strike throwing and changeup improved. Prior to that, he had been pretty raw for a pitcher his age and had begun to look like a bullpen arm, an outcome that became more likely due to the injury and his presence on New York's 40-man. There's a chance Kilome looks really good in the spring and the Mets decide to let him start while managing his workload, but we expect to see mid-90s heat and a great curveball out of the bullpen sometime in 2020.","BMD8EhJwlVg","sa830592"
"Shervyen Newton","NYM","SS","A",,12,,"40",2022,,"21.1861111","6' 4""","180","S","R",2015,"J2","NYM",50000,"Netherlands","As we sourced for this org list, we spoke with a scout who saw Newton play terribly for a week and still thought he belonged high on this list because his physical talent is so remarkable. This is an extreme risk hit tool prospect, the kind who sometimes tricks us into thinking relevant adjustments have been made and performs at upper levels only to flail at big league pitching (see: Brinson, Lewis), but also sometimes becomes Aaron Judge. 
Newton is built like an SEC wide receiver, he already has sizable power and will likely grow into more, while also staying on the left side of the infield. He has a shot to be what we have Mauricio projected to be; a switch-hitting shortstop or third baseman with impact power. But Newton has run two consecutive years of strikeout rates up around 32% and the quality of his at-bats is wildly variable. He's still growing into his body, so perhaps more reliable bat-to-ball skills will arrive once he does. Even if he cuts the K's down to the 25% range, we could be talking about a valuable everyday big leaguer.",,"sa917119"
"Junior Santos","NYM","RHP","R",,13,,"40",2023,,"18.875","6' 8""","218","R","R",2017,"J2","NYM",275000,"Dominican Republic","A slight dip in velo and a strike-throwing regression isn't enough to slide Santos down the pref list at this point, not as his age, nor at his size, and especially not when you consider both. This is a giant teenager with a good arm and some breaking ball and changeup feel (for creating movement, not for locating) who was pushed hurriedly to an affiliate when he was still 17. The arm action looked a little less fluid and was a bit compromised last season, but we're still on Santos as a long-term projection arm with an elite frame.",,"sa3005470"
"Josh Wolf","NYM","RHP","R",,14,,"40",2024,,"19.8333333","6' 2""","175","R","R",2019,"Draft","NYM",2150000,"St. Thomas HS (TX)","Wolf was a lower-end follow after the summer showcase circuit, then popped up during his draft spring as a high school senior. When making the rounds in Texas, Kiley ran into him with no background; Wolf sat 94-97 with plus life and a plus curveball while there were a couple dozen scouts in the house who were trying to double Wolf up with eventual first round pick Jackson Rutledge (both are based in the Houston area). Wolf's frame and delivery aren't ideal for a 200 inning type, but the stuff is loud, the arm is fresh, the velo is new, and there's no track record of any trouble in the way of injuries, overuse, or walk rate, so at some point we're just nitpicking.",,"sa3011638"
"Endy Rodriguez","NYM","C","R",,15,,"40",2023,,"20.1527777","6' 0""","170","S","R",2018,"J2","NYM",,"Dominican Republic","Rodriguez lost some time to a hamstring strain last year and it may have masked his real athleticism for a while during an otherwise stellar first summer in the states. This is a very athletic, switch-hitting catcher with advanced feel for contact, and a few of the sources we spoke with about Rodriguez were actually most excited about his defense. The movement, receiving, and catch-and-throw skills are fine, but Rodriguez has also seen time at first base and in the outfield, so he might be a very interesting, multi-positional player. We have him valued where we had Rafael Marchan and Gabriel Moreno at the same stage.",,"sa3008272"
"Kevin Smith","NYM","LHP","AA",,16,,"40",2021,,"23.1333333","6' 5""","200","R","L",2018,"Draft","NYM",222300,"Georgia","Smith was a seventh rounder in 2018 out of Georgia. He's a big lefty who sits around 90 with a three-pitch mix, but he was used in a number of roles in college, so nobody was really pounding the table for him. Well, maybe they should have been: he carved up Low-A after being drafted, then did the same to High-A and before pitching well at Double-A as a 22-year-old in his first full season. The stuff still isn't great, but his slider flashes above average, his fastball has a solid spin rate and overall characteristics to go along with some deception and the feel to get the most out of his stuff. The intangibles seem to be driving the success here and the tools aren't bad, so a big league look in 2020 or 2021 now seems likely.",,"sa3007710"
"Isaiah Greene","NYM","CF",,,17,,"40",2025,,"18.8388888","6' 1""","180","L","L",2020,"Draft","NYM",,"Corona HS","Greene is a good-framed high school outfielder with a great set of wheels. He has some pull pop and occasionally takes a gorgeous, low-ball swing that shows of power in that direction, but aside from last Area Codes he hasn't had a lot of bat-to-ball success. He's a high-variance high schooler because of the risk associated with the hit tool.",,
"Jaylen Palmer","NYM","3B","R",,18,,"40",2023,,"19.9194444","6' 3""","195","R","R",2018,"Draft","NYM",200000,"Holy Cross Academy HS (NY)","This is one of, if not <em>the</em> highest variance prospects in the entire system. Unearthed in the Mets' backyard as an overslot Day Three pick, Palmer surprised the industry by going to Kingsport and performing well above what was expected of him. We think there's a gap between the contact performance (Palmer hit .250) and actual skill at this point, but that's okay for such a lanky, cold-weather, out-of-nowhere high school prospect. 
The measureable power Palmer generates on contact is shocking. He's tied with Mark Vientos and Brett Baty for the highest average exit velo on this list and he's arguably more physically projectable than either of them. His long-term defensive profile is still unclear, and Palmer's ability to make contact and recognize offspeed stuff is raw. It's possible he becomes a whiff-prone corner outfielder and falls off the list in two years, but he may also stay on the dirt and develop passable feel to hit and huge raw power.",,"sa3008297"
"Adrian Hernandez","NYM","CF","R",,19,,"40",2022,,"19.3972222","5' 9""","210","R","R",2017,"J2","NYM",1500000,"Dominican Republic","Like Desmond Lindsay, who is a ways down this list, Hernandez is muscular, explosive, tightly-wound, and suffered a severe soft-tissue injury (a torn hamstring) that cost him most all of 2019. And so, the scouting report remains the same as it did on last year's list: Hernandez runs well enough to stay in center field and he has sizable raw power for a teenager. The cement on the bod is pretty dry, and while we think that means limited power projection, it also probably means Hernandez stays in center. The exit velos on THE BOARD for both Hernandez and Lindsay are from the 2018 season, when they were healthy enough to generate sufficient data.",,"sa3005487"
"Robert Dominguez","NYM","RHP",,,20,,"40",2024,,"18.5861111","6' 4""","200","R","R",2019,"J2","NYM",95000,"Venezuela","Dominguez was a known, and not all that highly-regarded, pitching prospect at the beginning of 2019. He was then a 17-year-old Venezuelan righty with some effort who sat 90-93, which is typically a $10,000 to $25,000 bonus pitcher. He was then 94-97 at an event in the summer, and teams sat up straight to reconsider him, but some clubs wanted to see it another time or two to make sure it wasn't an anomaly. The Mets moved quickly, though Dominguez's bonus, which we were told was $95,000, reflected that level of uncertainty. 
Between when Dominguez was waiting for his contract to be approved and the end of Dominican instructs, he continued to sit in the mid-90s and hit 99, flashing a plus breaking ball at times. A scout who saw him during this period told us he would ""blow the doors off"" of the GCL this time next summer. He's only thrown a handful of times since the velo spike and not even all of the Mets upper level decision makers have seen him yet, but the talent level is on par with a compensation or second round pick. There's just significantly more uncertainty and less track record than even later-developing players taken in that range, like Josh Wolf.",," "
"Jordany Ventura","NYM","RHP","R",,21,,"40",2023,,"19.9861111","6' 0""","165","R","R",2017,"J2","NYM",,"Dominican Republic","Ventura began the summer in the DSL but had reached Kingsport by August. He doesn't have the big frame to dream on but he's very athletic, can spin it, his fastball has life, he already throws pretty hard, and he'll show an occasional plus slider. You can go kind of wild projecting on his command because of the athleticism, but realistically he could be a No. 4/5 starter.",,"sa3008542"
"Carlos Cortes","NYM","LF","A+",,22,,"40",2021,,"23.0027777","5' 8""","200","L","S",2018,"Draft","NYM",1000038,"South Carolina","Cortes is unique in that he's a switch-thrower who stood out early in his high school career and pitched along with playing all over the diamond, including an attempt at catching. He had plus bat control at that stage but his body has thickened and he's lost some of his athleticism as he's aged, though he still has good feel for the bat. He's played a passable second base and otherwise would fit in left field or maybe at first, but the defensive value is minimal regardless. The calling card is plus raw power and feel to hit from the left side. There isn't much else there, so a role as a Frank Catalanotto/Matt Stairs style platoon player or bench bat seems to be the most likely outcome.","Pz1pO6aLZwU","sa3008079"
"Joshua Cornielly","NYM","RHP","R",,23,,"40",2023,,"19.4611111","6' 2""","175","R","R",2017,"J2","NYM",,"Venezuela","While he isn't your typical, huge-framed teenage arm, Cornielly has a lot of starter traits. He's a plus athlete with a squeaky clean delivery, and advanced changeup feel and fastball command. The breaking ball needs work, but it's a shape problem more than a raw spin one, and we think Cornielly is athletic enough to develop in this area. He has a realistic shot to be a No. 4/5 starter down the line, and a non-zero chance to develop a premium change, command, or both, and be more.",,"sa3005890"
"Jordan Humphreys","NYM","RHP",,,24,,"40",2021,,"24.0555555","6' 2""","223","R","R",2015,"Draft","NYM",150000,"Crystal River HS (FL)","Humphrey's Tommy John rehab started and stopped (more of the latter) last summer before he threw during the Fall League, where he sat in the low-90s on about a week's rest. He showed a rare changeup but mostly worked off an 82-85 mph slider otherwise. He looked like a potential backend starter before the UCL blew out and all the setbacks started, but looked more like a ""maybe"" reliever in the fall. We like his chances of bouncing back but he'll need to show it early in the spring and stay healthy.","u6-oRD7Xit4","sa875762"
"Alexander Ramirez","NYM","CF",,,25,,"40",2025,,"17.4666666","6' 3""","175","R","R",2019,"J2","NYM",2050000,"Dominican Republic","This Alexander Ramirez and the Angels recently-signed Alexander Ramirez are going to be conflated with one another for the next several years because they have almost identical builds. They're each classic, big-framed, power projection outfielders. This Ramirez runs well enough to try center field for a while, though we expect he'll move to a corner eventually due to his size. Lever length may be an issue here.","8u-cBOEpR_M"," "
"Ali Sanchez","NYM","C",,,26,,"40",2020,,"23.4472222","6' 0""","196","R","R",2013,"J2","NYM",690000,"Venezuela","Added to the 40-man during the offseason, Sanchez projects as a glove-oriented backup.",,"sa828198"
"Will Toffey","NYM","3B","AA",,27,,"40",2020,,"25.5027777","6' 2""","205","L","R",2017,"Draft","OAK",482600,"Vanderbilt","Toffey was a notable player on the national stage all the way back to high school and has been a similar guy for those last seven years. He's got solid feel to hit and works counts with mediocre raw power and ordinary bat speed. He's made offensive adjustments at each level but has excelled only once he's been on the old side for prospects at each level, so the low-end regular chance has mostly dried up now. He's a solid defender with a plus arm who probably fits best as a lefty platoon corner bat and is still on schedule to be that at some point in 2020 or 2021.","XL3eRFTCj3k","sa829401"
"Freddy Valdez","NYM","RF","R",,28,,"35+",2023,,"18.5694444","6' 3""","215","R","R",2018,"J2","NYM",1400000,"Dominican Republic","Valdez got a big bonus as part of the 2018 class and is a beefy power guy who we were a little skeptical of athletically, but he performed in the DSL and was pushed to the GCL last summer. The exit velos are a little lower than we expected given how big and strong Valdez is already.",,"sa3009190"
"Ryley Gilliam","NYM","RHP","AAA",,29,,"35+",2021,,"23.8888888","5' 10""","170","R","R",2018,"Draft","NYM",550000,"Clemson","Gilliam was the ace starter for one of the most prospect-laden prep teams in the country in 2015, Kennesaw Mountain High School, which also had current top 100 prospect Tyler Stephenson (Reds) and center fielder Reggie Pruitt (Blue Jays), who got a $500,000 bonus in the 24th round. Gilliam could've received a low-to-mid six figure bonus out of high school, but instead went to Clemson, where he mostly relieved, a role that agreed with his aggressive approach and fastball/curveball combination. He has two above-average offerings rather than a true plus out pitch, which is why he's in this tier rather than the 40 FV one.","o82FlqgH6Qw","sa3008225"
"Desmond Lindsay","NYM","CF","A+",,30,,"35+",2020,,"23.4611111","6' 0""","200","R","R",2015,"Draft","NYM",1142700,"Out of Door Academy HS (FL)","A torn hamstring cost Lindsay virtually all of 2019, a familiar refrain in an injury-riddled pro career, which has included several hamstring issues. Lindsay has big tools, but he struggles with contact and hasn't had the in-game reps to remedy it.","akUuQZG6dnk","sa874792"
"Walker Lockett","NYM","RHP","MLB",,31,,"35+",2019,,"26.1611111","6' 5""","225","R","R",2012,"Draft","SDP",393000,"Providence HS (FL)","A slight velo dip (92-95 in 2018, 90-93 last year) now has Lockett projecting as more of a spot starter or swingman rather than a sinkerballing No. 5.",,"13804"
"Tylor Megill","NYM","RHP","AA",,32,,"35+",2021,,"24.925","6' 7""","230","R","R",2018,"Draft","NYM",50000,"Arizona","Megill has a similar profile to his older brother, Trevor, who was a recent Rule 5 pick by the Cubs from the Padres. They're both giant and throw hard and pitched at Loyola Marymount, while Tylor later ended up at Arizona. Tylor has made notable improvements in pro ball to his breaking ball after going in the eighth round as a senior sign in 2018. One source described Tylor as a potential Robert Gsellman or Seth Lugo due to his high-octane stuff, spin rates, and multi-inning potential. Given his age, he could get to the big leagues in 2020 with continued refinement.",,"sa3007988"
"Joander Suarez","NYM","RHP","R",,33,,"35+",2023,,"20.3444444","6' 3""","180","R","R",2017,"J2","NYM",,"Venezuela","There are some elements of Suarez's delivery that need to be ironed out if he's going to locate consistently enough to start, but he's strong of build, has a loose arm, and can spin a two-plane slider from his current three-quarters arm slot. He's an interesting developmental follow for now.",,"sa3008263"
"Michel Otanez","NYM","RHP","A-",,34,,"35+",2022,,"22.9944444","6' 3""","215","R","R",2016,"J2","NYM",35000,"Dominican Republic","Just a body/arm strength lottery ticket for now, Otanez should continue starting for a bit in order to refine his breaking ball. If that comes along, he'll be a middle reliever.",,"sa932611"
